site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Bob Mansfield Heating and Plumbing, Warwick Street",yes,,,,0.17,19,19,Commercial building with off road car park considered to be a viable redevelopment option. Development will need to mitigate the proximity to the railway line and will need to satisfy employment land protection policies in the coventry local plan 2016.,,,2014-04-07,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=752836,not permissioned,full planning permission,POINT(-1.534141 52.399241),E4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Training Centre between George Eliot Road (rear of 29-77) and canal,yes,,,,0.43,20,20,Training centre considered to be a viable redevelopment option. Development will need to ensure a suitable access is created and satisfy employment land protection policies in the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.490699 52.434717),F2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Copper Beech Road, Rear of 37-49 Lythalls Lane",yes,,,,0.1593,12,12,Vehicle storage yard considered to be a viable redevelopment option that is available. Development will need to mitigate noise concerns from the A4444.,,,,,not permissioned,,POINT(-1.496536 52.437547),F3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Burbidge and Son, Awson Street / Stoney Stanton Road",yes,,,,0.89,42,42,Factory Unit. Development will need to mitigate noise concerns from nearby land uses and will need to satisfy employment land protection policies in the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.49294 52.425296),F4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Cromwell Street, Bright Street",yes,,,,0.57,27,27,Industrial and commercial units. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.494165 52.422352),F5,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Warehouse, adjacent Royal Oak pub, Stoney Stanton Road",yes,,,,0.33,15,15,Industrial building with off road car park. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.492886 52.42357),F6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Cromwell Street,yes,,,,0.57,27,27,Industrial Units. Redevelopment of the site is an excellent opportunity to improve the built environment and enhance the connectivity to the adjoining greenspace.,,,,,not permissioned,,POINT(-1.492872 52.423578),F7,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
The Lockhurst Tavern (formerly the Rose Public House) Lockhurst Lane,yes,,,,0.13,12,12,current site of car wash and storage including extensive hard standing previously granted permission but now expired. Considered to be a viable redevelopment option that is available.,,,2011-05-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=714073,not permissioned,reserved matters approval,POINT(-1.502813 52.430076),F8,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Crow in the Oak PH, Lockhurst Lane",yes,,,,0.12,12,12,public house and curtilage previously granted permission but now expired. Considered to be a viable redevelopment option that is available. Development will need to satisfy employment land protection policies in the coventry local plan 2016.,,,2011-07-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=718707,not permissioned,reserved matters approval,POINT(-1.50347 52.429197),F9,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land rear of 51 Elmsdale Avenue and public house fronting Foleshill Road,yes,,,,0.35,16,16,Restaurant with off road car park considered to be a viable redevelopment option that is available and unconstrained. Development will need to satisfy the community facilities protection policies of the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.492311 52.440397),F11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Land rear of The Three Horseshoes Pub, Foleshill Road",yes,,,,1.4,23,23,Commercial / residential and vacant land considered to be a viable redevelopment option. Development will need to ensure suitable access and boundary treatments.,,,,,not permissioned,,POINT(-1.493327 52.439025),F15,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
1159-1167 Foleshill Road,yes,,,,0.04,13,13,"Previous proposal to demolish the existing buildings (including 2 residential units) and replace them with a single, 3 and 4 storey, building to provide 13 one bedroom flats",,,2012-12-12,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=741254,not permissioned,full planning permission,,F16,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Builders Yard, Cash's Lane",yes,,,,0.11,5,5,Vacant land considered to be a viable redevelopment option that is available and unconstrained. Development will need to be mindful of the new canal conservation area and ensure a suitable access is created.,,,,,not permissioned,,POINT(-1.507287 52.421895),F19,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Rose & Woodbine Public House, Stoney Stanton Road",yes,,,,0.04,5,5,Vacant building with off road car park. Development will need to conisder the trees that could be identified for protection.,,,,,not permissioned,,POINT(-1.503461 52.415559),F20,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at Foleshill Road opposite Cash's lane and Brooklyn Road,yes,,,,0.69,32,32,Vacant land considered to be a viable redevelopment option that is available and unconstrained. Development will need to be mindful of the new canal conservation area.,,,,,not permissioned,,POINT(-1.504685 52.421777),F21,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at 8a Lythalls Lane,yes,,,,0.47,22,22,Office and storage building with off road parking. Development will need to be mindful of the necessary boundary treatments and ensure noise and air quality impacts are managed.,,,,,not permissioned,,POINT(-1.49483 52.437495),F29,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Storage and Industrial units at Red Lane and Midland Street,yes,,,,3.56,128,128,Industrial units and storage area. Development will need to satisfy employment protection policies of the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.495984 52.418872),F30,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Foleshill Road/Eagle Street,yes,,,,1.4,54,54,"Commercial / residential and vacant land. Development will need to satisfy employment protection policies of the coventry local plan 2016, and pay due consideration to on-site TPO's.",,mixed ownership,,,not permissioned,,POINT(-1.506978 52.417956),F46,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Former Prince William Henry PH, Foleshill Road",yes,,,,0.28,14,14,"Commercial building with open storage area. Development will need to be mindful of the new canal conservation area and the locally listed building, and will need to satisfy community facilities protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.502706 52.423863),F55,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
1105 Foleshill Road and associated car parking provision,yes,,,,0.21,10,10,Social community building with large off road car park considered to be a viable redevelopment option that is available and unconstrained.,,,,,not permissioned,,POINT(-1.491501 52.441724),F56,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land to rear of 1037-1039 Foleshill Road,yes,,,,0.2,11,11,Car park / Commercial site that is considered to be a viable redevelopment option that is available and unconstrained.,,,,,not permissioned,,POINT(-1.492153 52.440081),F57,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Hinckley Road Service station,yes,,,,0.32,15,15,Petrol station. Development will need to be mindful of the noise and air quality concerns relating to the A4600.,,,,,not permissioned,,POINT(-1.438491 52.429383),He1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Watcombe Centre, 20 Watcombe Road",yes,,,,0.7,7,7,Community centre with off road parking and large green area considered to be a viable redevelopment option.,,not owned by a public authority,,,not permissioned,,POINT(-1.456211 52.43433),He15,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Warehouse / Factory, Lythalls Lane",yes,,,,0.72,27,27,"Industrial unit. Development will need to mitigiate the proximity to the railway line, and will need to satisfy employment land protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.502589 52.4408),Ho3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Garages adjacent 26 Nunts Lane,yes,,,,0.09,5,5,Garages and off street parking considered to be a viable redevelopment option. Development will need to mitigate any adverse impacts of loss of off-street parking.,,,,,not permissioned,,POINT(-1.512547 52.45029),Ho8,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Garage site at 318 Holbrook Lane,yes,,,,0.45,21,21,Commercial site considered to be a viable redevelopment option that is available. Development will need to mitigate identified flood risk.,,,,,not permissioned,,POINT(-1.508855 52.444863),Ho29,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land South of The Longford Engine PH (formerly Canal Boat PH) Bedworth Road,yes,,,,0.15,7,7,"Commercial fencing operation situated south of historic public house and adjacent to canal considered to be a viable redevelopment option. Development will need to be mindful of the new canal conservation area, and will need to satisfy employment land protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.485074 52.452916),L2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Land South West of Weavers Arms, Bell Green Road",yes,,,,0.35,16,16,"Area of mixed commercial activity including public house, garage facility and private and informal parking on areas of hard sanding.",,,,,not permissioned,,POINT(-1.480739 52.433658),L3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at Aldermans Green Scout Hut,yes,,,,0.14,7,7,Site contains a small scout hut and surrounding curtilage considered to be a viable redevelopment option that is available.,,owned by a public authority,2017-10-20,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=791474,not permissioned,full planning permission,POINT(-1.471582 52.44908),L8,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Employment land between Brays Lane, Walsgrave Road and Harefield Road",yes,,,,0.49,53,53,B2 industrial unit considered to be available. Development will need to satisfy employment land protection policies of the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.479492 52.410853),LS2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"St Catherine's Church, St Catherine's road",yes,,,,0.37,17,17,"Church and grounds plus one dwelling considered to be a viable redevelopment option that is available. Development will need to mitigiate the proximity to the railway line, and will need to satisfy community facilities protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.476635 52.396393),LS15,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Garages and 40b & 40c Humber Avenue,yes,,,,0.18,8,8,Garages and workshop. Development will need to consider the loss of parking provision and ensure adequate access.,,,,,not permissioned,,POINT(-1.489086 52.403775),LS17,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
7-9 Brays Lane,yes,,,,0.38,45,45,Garage/Workshop Units.,,,,,not permissioned,,POINT(-1.480627 52.410607),LS19,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Former Coal Yard, Radford Road",yes,,,,0.444,21,21,"General storage yard comprising, trucks, skips etc. considered to be a viable redevelopment option. Development will need to satisfy employment land protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.519984 52.422631),R1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Garages adj. 58 Capmartin Road,yes,,,,0.08,5,5,Site contains a disused and derelict garage block with a small sub-station. The site is separated from the main highway by palisade fencing. It is considered to be a viable redevelopment option that is available and unconstrained. Development will need to consider the loss of parking provision.,,,,,not permissioned,,POINT(-1.513073 52.427916),R4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"The O'Brian Building, Foleshill Road and adjoining curtilage",yes,,,,0.659,31,31,"Victorian factory building considered to be a viable redevelopment option that is available. Development will need to be mindful of the new canal conservation area and the locally listed building, and satisfy employment land protection policies of the coventry local plan 2016.",,,,,not permissioned,,POINT(-1.507175 52.420025),R6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Merrick Lodge Hotel, St Nicholas Street",yes,,,,0.26,16,16,Occupied hotel in use. Building is of some merit and opportunities should be taken to retain it and convert to residential use.,,,,,not permissioned,,POINT(-1.513812 52.415593),R7,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land on the South East side of Swillington Road,yes,,,,1.26,48,48,TA Centre and yard. Development will need to mitigate the proximity to the railway line.,,,,,not permissioned,,POINT(-1.516418 52.417932),R12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Wickes Site Radford Road,yes,,,,1.31,50,50,"Retail DIY store. Development will need to mitgate the noise and air quality concerns from the Ring Road, and ensure suitable access.",,,,,not permissioned,,POINT(-1.513656 52.412347),R13,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Kings automotive,yes,,,,2.55,92,92,"B2 industrial facility. Development will need to mitgate the noise and air quality concerns from nearby land-uses, and ensure suitable access.",,,,,not permissioned,,POINT(-1.510752 52.426342),R26,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Coundon Library, Moseley Avenue",yes,,,,0.17,8,8,CCC Library. Development will need to satisfy community facilities protection policies of the coventry local plan 2016.,,owned by a public authority,,,not permissioned,,POINT(-1.527073 52.415611),R27,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at Gulson Road,yes,,,,0.45,21,21,Plot contains garages + off road parking and green area considered to be a viable redevelopment option. Development will need to consider the loss of parking provision and mitigate against noise and air quality concerns relating to the Ring Road.,,owned by a public authority,,,not permissioned,,POINT(-1.500486 52.404336),StM1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Coventry Wholesale Fruit & Vegetable Market, Swan Lane",yes,,,,0.22,10,10,Commercial buildings and off road parking - Site adjoins the canal on 2 sides. Development will need to be mindful of the new canal conservation area.,,,,,not permissioned,,POINT(-1.489313 52.418448),StM2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land East of 8 Raglan Street and former University Sports Centre,yes,,,,0.5,95,95,Sport centre and office buildings + off street car park. Development will need to consider change of use policies relating to employment and/or education facilities in the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.499734 52.409745),StM3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at the junction of Charles Street and Canterbury Street,yes,,,,0.08,5,5,Car park used for commercial and storage purpose considered to be a viable redevelopment option.,,,,,not permissioned,,POINT(-1.500139 52.412947),StM4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Vecqueray Street Builders Yard,yes,,,,0.44,71,71,Commercial building with storage area for construction materials. Development will need to mitigate identified flood risk and satisfy employment land protection policies of the coventry local plan 2016.,,,2018-03-12,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793522,not permissioned,,POINT(-1.497158 52.406174),StM11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Builders Merchants, Swan Lane",yes,,,,0.39,24,24,Commercial buildings with off road parking space and storage area. Development will need to satisfy employment land protection policies of the coventry local plan 2016 and mitigate noise concerns from the A444.,,,2016-12-19,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=781024,not permissioned,full planning permission,POINT(-1.487778 52.418954),StM12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Alda Court, Manor House Drive",yes,,,,0.01,6,6,Area of commercial property.,,,2018-02-06,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=793553,not permissioned,full planning permission,POINT(-1.512404 52.404592),StM18,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land North and South of Tower Street,yes,,,,1.07,102,102,"Public open space with off road car parks and commercial building. Development will need to satisfy employment land protection policies and community facilities protection polices of the coventry local plan 2016, mitigate noise concerns from the Ring Road and be mindful of the Conservation Area.",,mixed ownership,,,not permissioned,,POINT(-1.509291 52.412194),StM33,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Whitefriars Lane,yes,,,,1.37,130,130,"Open public space with a lot of green area, mature trees, off road car parks and community building considered available. Development will need to satisfy community facilities protection polices of the coventry local plan 2016, and mitigate any adverse impacts of loss of off-street parking.",,mixed ownership,,,not permissioned,,POINT(-1.503947 52.405016),StM34,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Lower Ford Street - Former Planet Site,yes,,,,0.36,68,68,"Off road car park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the Ring Road.",,,,,not permissioned,,POINT(-1.502683 52.41027),StM35,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at York Street,yes,,,,0.25,157,157,"Car Park. Development will need to mitigate any adverse impacts of loss of off-street parking, alongside noise and air quality concerns from the highway.",,,,,not permissioned,,POINT(-1.521293 52.404916),StM37,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Cox Street Student Union,yes,,,,0.2,38,38,Open public space considered available. Development will need to mitigate noise and air quality concerns from the Ring Road.,,,,,not permissioned,,POINT(-1.503015 52.408185),StM44,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Student Union and Priory Halls, Priory Street",yes,,,,0.879,84,84,Educational buildings with off road car park and public open space.,,,,,not permissioned,,POINT(-1.50612 52.409232),StM45,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land West of Bishop Street,yes,,,,0.25,37,37,Previously developed public open space and vacant land.,,mixed ownership,,,not permissioned,,POINT(-1.51132 52.410917),StM57a+b,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land North of Lamb street and West of Bishop street,yes,,,,0.81,77,77,"Commercial and community buildings. Development will need to satisfy employment land protection policies of the coventry local plan 2016, and mitigate noise and air quality concerns relating to the Ring Road.",,mixed ownership,,,not permissioned,,POINT(-1.512353 52.41191),StM58,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Chestnut School, 8 Park Road",yes,,,,0.15,6,6,"Site is currently in use as an educational facility, however this is scheduled to move to purpose built provision.",,,,,not permissioned,,POINT(-1.511156 52.401827),StM60,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
land at St Mary's Landsdown Street,yes,,,,0.33,15,15,Former school playing field considered available. Development will need to mitigate noise and air quality concerns relating to the highway.,,mixed ownership,2013-07-26,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=747227,not permissioned,full planning permission,POINT(-1.49267 52.409077),StM62,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land between Trinity Street and New Buildings,yes,,,,0.26,49,49,Commercial and retail. Development will need to mitigate noise and air quality concerns relating to the highway.,,mixed ownership,,,not permissioned,,POINT(-1.508951 52.409712),StM66,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
car repairs and works site Harper Road,yes,,,,0.52,12,12,Commercial buildings considered to be a viable redevelopment option.,,,,,not permissioned,,POINT(-1.49715 52.404232),StM68,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land at Junction of Harper Road and Humber Avenue,yes,,,,0.2,5,5,Commercial buildings considered to be a viable redevelopment option.,,,,,not permissioned,,POINT(-1.496998 52.403404),StM70,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land between Rugby Stadium and Railway Line,yes,,,,1.72,85,85,Vacant land with car park to the North,,owned by a public authority,,,not permissioned,,POINT(-1.525084 52.406442),S3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
658 Allesley Old Road,yes,,,,0.05,5,5,commercial property as part of wider car sales and storage,,,2011-01-05,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=726364,not permissioned,full planning permission,POINT(-1.554022 52.420112),S11,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
1-10 Mill Street,yes,,,,0.08,9,9,Commercial building with off road parking,,,,,not permissioned,,POINT(-1.517038 52.412307),S12,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
27-31 Avon Street,yes,,,,0.14,7,7,Storage yard.,,,,,not permissioned,,POINT(-1.482211 52.41599),US3,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
Land rear of 1 Wycliffe Road West,yes,,,,0.15,9,9,Cleared Land considered to be a viable redevelopment option that is available and unconstrained.,,,,http://planning.coventry.gov.uk/portal/servlets/ApplicationSearchServlet?PKID=794481,not permissioned,,POINT(-1.470501 52.41654),US4,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Existing Topps Tiles site, Junction of Bell green Road and Nuffield Road",yes,,,,0.15,7,7,commercial premises with a flat above and car parking to the rear considered to be a viable redevelopment option that is unconstrained.,,,,,not permissioned,,POINT(-1.483522 52.430892),US6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
40-44 Shakleton Road,yes,,,,0.13,6,6,Site contains existing industrial units. Development will need to mitigate the proximity to the railway line and satisfy employment land protection policies of the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.52825 52.407282),Who1,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Vehicle Rentals, Hearsall Lane",yes,,,,0.11,8,8,"Large area of hard standing and small commercial premises used for car hire services considered to be a viable redevelopment option that is available. Development will need to satisfy employment land protection policies of the coventry local plan 2016, and be mindful of the conservation area.",,,,,not permissioned,,POINT(-1.532405 52.406363),Who2,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Pub car park and garden, Craven Street (adjacent to public house rear of 45 Craven Street)",yes,,,,0.06,5,5,Area of scrub land considered to be a viable redevelopment option that is available. Development will need to be mindful of the conservation area.,,,,,not permissioned,,POINT(-1.531487 52.406998),Who6,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Argyle House, Collingwood Road",yes,,,,0.2,9,9,Site contains existing industrial units. Development will need to mitigate noise concerns from the railway line and satisfy employment land protection policies of the coventry local plan 2016.,,,,,not permissioned,,POINT(-1.52684 52.404462),Who13,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Eric Williams House, Brookside Avenue",yes,,,,0.47,22,22,Low density care facility. Site contains a number of separated blocks dispersed across the site.,,owned by a public authority,,,not permissioned,,POINT(-1.553195 52.411784),Who19,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Bestways, Banner Lane",yes,,,,3.99,144,144,Established cash and carry style distribution site with surrounding hard standing and fencing.,,,,,not permissioned,,POINT(-1.600206 52.413894),Wo27,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
"Former garage site, 950 Broad Lane",yes,,,,0.18,8,8,Small garage site and area of associated hard standing situated within a predominately residential area considered to be a viable redevelopment option that is available. Development will need to mitigate flood risk.,,,,,not permissioned,,POINT(-1.59697 52.414063),Wo29,http://www.coventry.gov.uk/downloads/file/19663/lp53_shlaa_2016_report_and_appendices,,
