site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
BEACHLANDS HAYLING ISLAND,,,2017-12-08,,1.92,125,125,,local-authority-eng:HAA,mixed ownership,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_1478_1,not permissioned,,POINT(-0.988232 50.784762),HY45,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/HY45
LAND OFF WHEATLANDS AVENUE HAYLING ISLAND,,,2017-12-08,,0.21,10,10,,local-authority-eng:HAA,,,,not permissioned,,POINT(-0.951305 50.779148),HY48,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/HY48
"THE NAB CAR PARK, SOUTHWOOD ROAD",,,2017-12-08,,0.23,30,30,,local-authority-eng:HAA,,,,not permissioned,,POINT(-0.952768 50.778397),HY49,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/HY49
STROUDEN COURT LEIGH PARK,,,2017-12-08,,2.15,40,40,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_66411_1,not permissioned,,POINT(-0.997187 50.876053),L25,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/L25
DUNSBURY WAY LEIGH PARK,,,2017-12-08,,0.61,72,72,,local-authority-eng:HAA,not owned by a public authority,,,not permissioned,,POINT(-0.987897 50.869903),L119,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/L119
LEIGH PARK CENTRE LEIGH PARK,,,2017-12-08,,6.92,62,62,,local-authority-eng:HAA,mixed ownership,,,not permissioned,,POINT(-0.985671 50.86768),L138,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/L138
FORMER COLT SITE NEW LANE LEIGH PARK,yes,,2017-12-08,,3.1,90,90,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_43966_1,not permissioned,,POINT(-0.969845 50.866193),L152,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/L152
FORMER SOUTHDOWNS COLLEGE CAR PARK WATERLOOVILLE,yes,,2017-12-08,,2.7,94,94,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_10353_1,not permissioned,,POINT(-1.022524 50.860683),W140,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/W140
HAVANT TOWN CENTRE HAVANT,,,2017-12-08,,40.66,750,750,,local-authority-eng:HAA,mixed ownership,,,not permissioned,,POINT(-0.982463 50.854451),TC1,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/TC1
WATERLOOVILLE TOWN CENTRE WATERLOOVILLE,,,2017-12-08,,24.58,600,600,,local-authority-eng:HAA,mixed ownership,,,not permissioned,,POINT(-1.031875 50.881184),TC2,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/TC2
LAND EAST OF CASTLE AVENUE EMSWORTH,,,2017-12-08,,9.52,260,260,,local-authority-eng:HAA,not owned by a public authority,,,not permissioned,,POINT(-0.9629 50.85257),UE02A & UE53,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/UE02A---UE53
MANOR NURSERIES HAYLING ISLAND,,,2017-12-08,,0.39,13,13,,local-authority-eng:HAA,not owned by a public authority,,,not permissioned,,POINT(-0.98376 50.799336),UE15,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/UE15
LITTLEPARK HOUSE HAVANT,,,2017-12-08,,1.22,47,47,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_15629_1,not permissioned,,POINT(-1.013383 50.860894),UE28,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/UE28
NORTHNEY AND SPARKS MARINA HAYLING ISLAND,,,2017-12-08,,5.16,42,42,,local-authority-eng:HAA,not owned by a public authority,,,not permissioned,,POINT(-0.9676 50.833322),UE49,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/UE49
SOUTHLEIGH PARK HOUSE EMSWORTH,,,2017-12-08,,3.18,35,35,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_48908_1,not permissioned,,POINT(-0.954791 50.8664),UE55,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/UE55
PADNELL GRANGE WATERLOOVILLE,,,2017-12-08,,2.56,84,84,,local-authority-eng:HAA,not owned by a public authority,,,not permissioned,,POINT(-1.006886 50.8952),W126,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/W126
WOODCROFT PRIMARY SCHOOL WATERLOOVILLE,,,2017-12-08,,1.58,43,43,OUTLINE APP FOR RESIDENTIAL DEVELOPMENT FOR 43 RESIDENTIAL DWELLINGS,local-authority-eng:HAA,not owned by a public authority,2016-08-05,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_23739_1,permissioned,outline planning permission,POINT(-1.025952 50.903454),W130,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/W130
VARIOUS (LEIGH PARK),,,2017-12-08,,1.58,60,60,,local-authority-eng:HAA,mixed ownership,,,not permissioned,,POINT(-0.998454 50.869328),L152,http://www.havant.gov.uk/evidence-base-studies/strategic-housing-land-availability-assessment,2017-12-08,brownfield-land/local-authority-eng/HAA/L152
41 STATION ROAD HAYLING ISLAND,,,2017-12-08,,0.23,13,13,,local-authority-eng:HAA,not owned by a public authority,,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_56351_1,not permissioned,,POINT(-0.990978 50.790982),HY29,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_52061,2017-12-08,brownfield-land/local-authority-eng/HAA/HY29
YACHT HAVEN DEVELOPMENT SITE COPSE LAND HAYLING ISLAND,yes,,2017-12-08,,2.9,6,6,ERECTION OF 6NO. 5 BED HOUSES. 2NO. BOAT STORES AND COASTAL IMPROVEMENTS.,local-authority-eng:HAA,not owned by a public authority,2015-11-27,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_42111_1,permissioned,full planning permission,POINT(-0.966525 50.811262),APP/13/00317,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_229891,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-13-00317
REAR OF 13-21 MENGHAM ROAD HAYLING ISLAND,yes,,2017-12-08,,0.07,7,7,ERECTION OF 2 STOREY BLDG CONTAINING 7NO. 1 AND 2 BED FLATS WITH ACCESS FROM ELM GROVE.,local-authority-eng:HAA,not owned by a public authority,2014-07-24,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_65803_1,permissioned,full planning permission,POINT(-0.975659 50.788195),APP/14/00043,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_231834,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-00043
9 EAST STREET HAVANT,yes,,2017-12-08,,0.05,11,11,DEMO OF EXISTING A2 PROPERTY AND OUTBLDGS. ERECTION OF 4 STOREY BLDG COMPRISING 8NO. 1 BED AND 3NO. 2 BED FLATS.,local-authority-eng:HAA,not owned by a public authority,2015-04-10,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_1917_1,permissioned,full planning permission,POINT(-0.980808 50.851523),APP/14/00576,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_232898,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-00576
44-54 WEST STREET HAVANT,yes,,2017-12-08,,0.13,14,14,DEMOLITION OF EXISITING BUILDINGS AND ERECTION OF 14NO FLATS AND 650SQM OF RETAIL,local-authority-eng:HAA,not owned by a public authority,2011-02-25,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_61971_1,permissioned,full planning permission,POINT(-0.984037 50.851991),APP/10/00992,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_57061,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-10-00992
36 WATERLOO ROAD HAVANT,yes,,2017-12-08,,0.02,6,6,DEMO OF EXISTING BUILDING COMPRISING 1NO. 1 BED FLAT AND 136 SQM B1C. CONSTUCTION OF 3NO. 1 BED & 3NO. 2 BED FLATS,local-authority-eng:HAA,not owned by a public authority,2012-07-30,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_37512_2,permissioned,full planning permission,POINT(-0.978617 50.853608),APP/11/01238,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_225459,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-11-01238
9 - 11 ST GEORGES WALK WATERLOOVILLE,yes,,2017-12-08,,0.09,14,14,"DEMOLITION OF 9 AND 11 ST GEORGES WALK, ERECTION OF 14NO. APARTMENTS AND GROUND FLOOR OFFICE",local-authority-eng:HAA,owned by a public authority,2015-07-17,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=DCAPR_235154,permissioned,full planning permission,POINT(-1.033419 50.880099),APP/15/00420,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_235154,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-15-00420
4B FERNWOOD HOUSE 45-47 LONDON ROAD WATERLOOVILLE,yes,,2017-12-08,,0.05,4,4,"ERECTION OF 2F EXT TO PROVIDE 4NO. FLATS; 1NO. 3 BED, 2NO. 2 BED AND 1NO. 1 BED. EXTERNAL ALTS TO 1F",local-authority-eng:HAA,not owned by a public authority,2014-05-23,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_235_1,permissioned,full planning permission,POINT(-1.019272 50.893812),APP/14/00338,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_232415,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-00338
HAVANT RETAIL PARK PORTSDOWN HILL ROAD,yes,,2017-12-08,,2.15,86,86,"DEMO EXISTING BLDGS. ERECTION OF 86NO. DWLS; 9NO. 1 BED, 28NO. 2 BED FLATS. 24NO. 3 BED, 21NO. 4 BED & 4NO. 5 BED HOUSES",local-authority-eng:HAA,not owned by a public authority,2014-02-11,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_65983_1,permissioned,full planning permission,POINT(-1.011488 50.853117),APP/13/00266,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_229791,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-13-00266
LAND NORTH OF BARTONS ROAD BARTONS ROAD,yes,,2017-12-08,,0.84,38,38,DEMOLITION OF EXISTING BUILDINGS AND ERECTION OF 55 DWELLINGS,local-authority-eng:HAA,not owned by a public authority,2015-02-25,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_71342_1,permissioned,full planning permission,POINT(-0.962738 50.866912),APP/14/00863,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_233462,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-00863
9 EAST STREET HAVANT,yes,,2017-12-08,,0.05,11,11,DEMO OF EXISTING A2 PROPERTY AND OUTBLDGS. ERECTION OF 4 STOREY BLDG COMPRISING 8NO. 1 BED AND 3NO. 2 BED FLATS,local-authority-eng:HAA,owned by a public authority,2015-04-10,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_1917_1,permissioned,full planning permission,POINT(-0.980864 50.851568),APP/14/00576,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_232898,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-00576
THE FORMER WHEATSHEAF PH BRAMDEAN DRIVE,yes,,2017-12-08,,0.18,21,21,"11NO. 1BED APARTS, 4NO 2BED APARTS AND 6NO 3BED HOUSES",local-authority-eng:HAA,not owned by a public authority,2016-05-10,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_34579_1,permissioned,reserved matters approval,POINT(-0.995271 50.867313),APP/16/00107,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_237252,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00107
3 ELM GROVE HAYLING ISLAND,yes,,2017-12-08,,0.06,5,5,DEMO OF EXISTING BLDG AND ERECTION OF 5NO. 2 BED FLATS. (REVISION TO 15/01265),local-authority-eng:HAA,not owned by a public authority,2016-06-06,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_59338_1,permissioned,full planning permission,POINT(-0.977779 50.787926),APP/16/00364,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_237824,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00364
99-101 LATCHMORE HOUSE LONDON ROAD WATERLOOVILLE,yes,,2017-12-08,,0.1,2,2,ERECTION OF MANSARD ROOF TO FORM 2NO. FLATS,local-authority-eng:HAA,not owned by a public authority,2016-05-12,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_26767_1,permissioned,full planning permission,POINT(-1.01743 50.896207),APP/16/00204,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_237471,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00204
FORMER OAK PARK SCHOOL LEIGH ROAD LEIGH PARK,yes,,2017-12-08,,1.96,99,99,"80 BED NURSING HOME, 51 AFFORDABLE EXTRA CARE FLATS, 48NO. AFFORDABLE AND PRIVATE SUPPORTED LIVING FLATS",local-authority-eng:HAA,,2015-12-18,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_2054_4,permissioned,full planning permission,POINT(-0.977798 50.85923),APP/15/00303,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_234893,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-15-00303
EASTLEIGH HOUSE BARTONS ROAD HAVANT,yes,,2017-12-08,,0.79,9,9,9NO. DWELLINGS AND CONTINUED USE OF EASTLEIGH HOUSE AS B1(A) OFFICES. DEMOLITION OF OUTBUILDINGS TO REAR,local-authority-eng:HAA,not owned by a public authority,2017-01-27,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_48913_1,permissioned,full planning permission,POINT(-0.961663 50.86603),APP/16/01077,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_239274,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-01077
FORMER WESSEX SITE NEW LANE HAVANT,yes,,2017-12-08,,0.33,41,41,RESIDENTIAL DEVELOPMENT OF 41NO. 1 AND 2 BED APARTMENTS,local-authority-eng:HAA,not owned by a public authority,2016-07-07,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_42923_1,permissioned,full planning permission,POINT(-0.97665 50.854562),APP/15/01425,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_237016,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-15-01425
"36, 38 AND 40 AND 1 WEST LANE STATION ROAD HAYLING ISLAND",yes,,2017-12-08,,0.16,18,18,DEMO OF EXISTING BUILDINGS AND ERECTION OF 18NO. FLATS AND 3NO. SHOP UNITS,local-authority-eng:HAA,not owned by a public authority,2016-09-29,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_57147_1,permissioned,full planning permission,POINT(-0.990489 50.791958),APP/16/00060,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_237148,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00060
MARKET PARADE DEVELOPMENT SITE MARKET PARADE HAVANT,yes,,2017-12-08,,0.21,130,130,(OUTLINE) DEMO OF EXISTING BUILDINGS AND ERECTION OF 130NO. FLATS AND 1126M2 OF COMMERCIAL/RETAIL SPACE AT GF,local-authority-eng:HAA,mixed ownership,2016-08-19,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_70355_1,permissioned,outline planning permission,POINT(-0.981453 50.853884),APP/14/01225,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_234125,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-14-01225
38-44 LAND AT LONDON ROAD WATERLOOVILLE,yes,,2017-12-08,,0.39,42,42,DEMO OF EXISTING BLDGS AND ERECTION OF 42NO. RETIREMENT APARTMENTS AND 2NO. COMMERCIAL/RETAIL UNITS,local-authority-eng:HAA,not owned by a public authority,2016-08-25,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_62322_1,permissioned,full planning permission,POINT(-1.044285 50.867248),APP/15/00896,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_236053,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-15-00896
2-4 PARK PARADE LEIGH PARK,yes,,2017-12-08,,0.04,6,6,"COU PART GF INTO 2NO. A1/A2/A3 MIXED USE, PART GF INTO 1NO. 2 BED FLAT, CONV AT 2F TO FORM 2NO. 2 BED AND 2NO. 3BED FLATS",local-authority-eng:HAA,not owned by a public authority,2016-12-16,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_38122_1,permissioned,full planning permission,POINT(-0.983358 50.866905),APP/16/00859,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_238828,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00859
117 ELM GROVE HAYLING ISLAND,yes,,2017-12-08,,0.33,33,33,ERECTION OF 33NO. FLATS (CATEGORY II),local-authority-eng:HAA,not owned by a public authority,2016-12-21,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_59334_1,permissioned,full planning permission,POINT(-0.977458 50.792887),APP/16/00568,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_238231,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00568
81C THE CLOCK HOUSE LONDON ROAD WATERLOOVILLE,yes,,2017-12-08,,0.26,30,30,REDEV TO PROVIDE 19NO. 1 BED AND 11NO. 2 BED FLATS WITH COMMERCIAL UNIT AT GF. 3F EXTN TO PRINCIPAL FRONTAGE BLDG.,local-authority-eng:HAA,not owned by a public authority,2017-03-31,https://planningpublicaccess.havant.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PROPLPI_2809_1,permissioned,full planning permission,POINT(-1.032839 50.879249),APP/16/00963,https://planningpublicaccess.havant.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=DCAPR_239030,2017-12-08,brownfield-land/local-authority-eng/HAA/APP-16-00963
