site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Land South West Of Hillbrough Porcupine Road Porcupine Par,yes,,2017-12-12,,0.71,8,8,Outline planning up to eight self-build dwellings,local-authority-eng:CON,not owned by a public authority,2017-02-20,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-4.702514 50.369512),BR30,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
3 St. Nicholas Street Bodmin Cornwall PL31 1AB,yes,,2017-12-12,,0.04,6,6,Conversion of public house to 6 self contained apartments,local-authority-eng:CON,not owned by a public authority,2016-07-25,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.718799 50.469771),BR33,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Former Bus Garage & Depository Buildings Lansdown Road Bude Cornwall EX23 8BN,yes,,2017-12-12,,0.18,15,15,five town houses and ten flats,local-authority-eng:CON,not owned by a public authority,2016-04-26,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.542526 50.830216),BR34,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
North Cornwall Motorcycles Hospital Road Stratton Bude EX23 9BP,yes,,2017-12-12,,0.07,10,10,Demolition of building and erection of block of 10 flats,local-authority-eng:CON,not owned by a public authority,2016-06-01,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.516281 50.830734),BR35,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Western Power Distribution Kings Hill Close Bude Cornwall EX23 8PQ,yes,,2017-12-12,,0.3,9,9,Construction of 9 x 3 bed dwellings,local-authority-eng:CON,not owned by a public authority,2016-07-08,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.541982 50.822816),BR36,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land SW Of Westland Countryside Stewards Kilkhampton Bude Cornwall,yes,,2018-12-12,,0.74,10,10,PA16/09167 superseded. Redevelopment of existing brownfield site to provide 10 No dwellings,local-authority-eng:CON,not owned by a public authority,2018-06-11,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.487461 50.874495),BR37,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land South Of Bullers Arms The Village Marhamchurch Bude Cornwall,yes,,2017-12-12,,0.15,5,5,Construction of 5 dwellings,local-authority-eng:CON,not owned by a public authority,2016-06-28,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.520453 50.804872),BR38,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Goldring Yates 16 Chapel Street Camborne Cornwall TR14 8ED,yes,,2017-12-12,,0.01,5,5,5 self contained apartments,local-authority-eng:CON,not owned by a public authority,2016-07-28,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.299332 50.212971),BR39,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Garages Trevu Road Camborne Cornwall,yes,,2017-12-12,,0.08,6,6,6 one-bedroom apartments,local-authority-eng:CON,not owned by a public authority,2016-09-16,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.308705 50.208431),BR41,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
12 Gas Street/rear Of 16 Trelowarren Street Camborne Cornwall TR14 8JJ,yes,,2017-12-12,,0.06,5,5,Construction of 5no. terraced houses,local-authority-eng:CON,not owned by a public authority,2016-09-28,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.29797 50.213757),BR42,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Old Blacksmiths Yard Higher Condurrow Condurrow Camborne Cornwall TR14 9AL,yes,,2017-12-12,,0.13,5,5,Construction of 5 open market dwellings,local-authority-eng:CON,not owned by a public authority,2016-12-15,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.279139 50.206958),BR43,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Pendeen Barncoose Terrace Illogan Highway Cornwall TR15 3EZ,yes,,2017-12-12,,0.17,9,9,Construction of five terraced houses plus five flats,local-authority-eng:CON,not owned by a public authority,2016-06-08,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.250122 50.230256),BR44,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land Rear Of Basset Arms Fore Street Pool Cornwall TR15 3DY,yes,,2017-12-12,,0.11,5,5,Construction of terrace of five houses,local-authority-eng:CON,not owned by a public authority,2016-11-04,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.269335 50.226765),BR45,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
12 Fore Street Redruth Cornwall TR15 2AZ,yes,,2017-12-12,,0.04,10,10,10 one bedroom apartments,local-authority-eng:CON,not owned by a public authority,2016-11-30,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.229216 50.233214),BR46,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land At Chapel Street Chapel Street Camelford Cornwall,yes,,2017-12-12,,0.11,9,9,3 No 2 bed residential units and 2 No 3 - bed and 1 no.2-bed residential units,local-authority-eng:CON,not owned by a public authority,2016-10-21,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.68097 50.620802),BR48,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Snowden Rudd Ltd 70 Penpol Terrace Hayle Cornwall TR27 4BH,yes,,2017-12-12,,0.09,6,6,terrace of six x two bedroom dwellings,local-authority-eng:CON,not owned by a public authority,2016-09-05,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.422126 50.187654),BR50,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Christian Guild Holidays Treloyhan Manor St. Ives Cornwall TR26 2AL,yes,,2017-12-12,,3.53,16,16,16 dwellings,local-authority-eng:CON,not owned by a public authority,2016-10-21,http://planning.cornwall.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-5.472259 50.204032),BR51,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Double S Service Station Main Road Ashton Helston Cornwall TR13 9SR,yes,,2017-12-12,,0.15,5,5,5 residential development,local-authority-eng:CON,not owned by a public authority,2016-06-09,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.35449 50.108481),BR52,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Castle Street Chapel And Former Sunday School Castle Street Launceston Cornwall,yes,,2017-12-12,,0.09,8,8,8 number residential units,local-authority-eng:CON,not owned by a public authority,2016-05-12,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.36163 50.638816),BR53,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Former West Coast Narrowcliff Newquay Cornwall TR7 2RZ wall,yes,,2018-12-12,,0.38,48,48,PA15/10455 superseded. 48 sheltered apartments for the elderly,local-authority-eng:CON,not owned by a public authority,2017-07-14,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.067468 50.418864),BR55,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
10 Edgcumbe Avenue Newquay Cornwall TR7 2NH,yes,,2017-12-12,,0.02,5,5,6 stand alone flats,local-authority-eng:CON,owned by a public authority,2016-07-01,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.074149 50.41571),BR57,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Alexandra Nursing Home 11 Alexandra Road Newquay Cornwall TR7 3ND,yes,,2017-12-12,,0.33,16,16,16 houses apartments and maisonettes,local-authority-eng:CON,not owned by a public authority,2016-09-29,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.053997 50.423725),BR58,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Porth Cove Watergate Road Newquay Cornwall TR7 3LX,yes,,2017-12-12,,0.12,10,10,9 residential apartments with a single 2 bedroom single storey dwelling,local-authority-eng:CON,not owned by a public authority,2016-12-15,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.054187 50.428434),BR59,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
25 And 25A Porth Way Newquay Cornwall TR7 3LW,yes,,2017-12-12,,0.21,6,6,Demolition of existing flats and replacement with 8 houses,local-authority-eng:CON,not owned by a public authority,2016-12-23,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.05606 50.421431),BR60,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
South Shaft Mine Buildings Castle-An-Dinas St Columb Cornwall,yes,,2017-12-12,,0.95,6,6,Repair and conversion of South Shaft Mine Buildings to form 2 live-work units 2 Open Market Dwellings and 2 Dwellings,local-authority-eng:CON,not owned by a public authority,2016-06-02,http://planning.cornwall.gov.uk/online-applications/,permissioned,other,POINT(-4.894 50.422394),BR61,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Liberal Club North Street St Columb Cornwall TR9 6AP,yes,,2017-12-12,,0.02,5,5,Conversion into 5 flats,local-authority-eng:CON,not owned by a public authority,2016-10-13,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.939704 50.435109),BR62,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Cliffside Hotel Cliff Road Perranporth Cornwall TR6 0DR,yes,,2017-12-12,,0.08,7,7,8 residential units,local-authority-eng:CON,not owned by a public authority,2016-05-26,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.156751 50.346495),BR63,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Tall Trees (The Hollies) Church Lane Mevagissey St Austell Cornwall PL26 6SX,yes,,2017-12-12,,0.18,12,12,Conversion into two maisonettes and two flats and new building comprised of eight units accommodating one terrace house and two no. maisonettes and five no. flats,local-authority-eng:CON,not owned by a public authority,2016-03-31,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.789778 50.272523),BR65,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
18 Lemon Street Truro Cornwall TR1 2LS,yes,,2017-12-12,,0.02,6,6,Construction of six apartments.,local-authority-eng:CON,not owned by a public authority,2016-08-01,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.051428 50.26205),BR67,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
PZ360 St Marys Terrace Penzance Cornwall TR18 4DZ,yes,,2017-12-12,,0.08,6,6,The refurbishment of level 5 into the entrances and bedrooms for the 2 existing approved residential units plus 4 additional residential units,local-authority-eng:CON,not owned by a public authority,2016-06-28,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.53731 50.117336),BR69,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
South Crofty Mine Dudnance Lane Pool Redruth Cornwall TR15 3QT,yes,,2017-12-12,,2.41,99,99,99 new dwellings,local-authority-eng:CON,not owned by a public authority,2015-04-13,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.277238 50.223412),BR70,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Northern And Southern Parcels Trevenson Park South Pool Redruth Cornwall,yes,,2017-12-12,,1.42,54,54,54 custom build dwellings,local-authority-eng:CON,not owned by a public authority,2015-01-30,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.277404 50.225215),BR71,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
1 Station Hill And 5-6 Penryn Street Redruth Cornwall TR15 2PP,yes,,2017-12-12,,0.04,14,14,14 residential flats,local-authority-eng:CON,not owned by a public authority,2015-05-26,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.228673 50.232248),BR74,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Redruth Brewery/Plumbase Foundry Row Chapel Street Redruth Cornwall TR15 1AW,yes,,2017-12-12,,1.32,160,160,160 residential dwellings,local-authority-eng:CON,mixed ownership,2015-03-20,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.234007 50.234799),BR75,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land Adjacent To The Paddocks Treleigh Redruth Cornwall,yes,,2017-12-12,,0.39,8,8,Erection of eight dwellings,local-authority-eng:CON,not owned by a public authority,2015-07-16,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.219002 50.247306),BR76,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Former John Julian Depository Parka Road St Columb Road Cornwall,yes,,2017-12-12,,0.3,16,16,Construction of sixteen no. two storey dwellings comprising twelve no. 3 bedroom and four no. 2 bedroom houses,local-authority-eng:CON,not owned by a public authority,2015-08-07,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.016749 51.579769),BR79,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land At Rear Of 1 Fore Street Torpoint Cornwall PL11 2AA,yes,,2018-12-12,,0.08,12,12,"PA15/02436 superseded. Development of 12 no. 1, 2 and 3 bed apartments",local-authority-eng:CON,not owned by a public authority,2017-04-12,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-4.19656 50.376593),BR80,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
St Pirans Healthcare Kryllas Manor Roscarrack Road Budock Water Falmouth Cornwall TR11 5BL,yes,,2017-12-12,,0.36,5,5,5 luxury detached residential properties,local-authority-eng:CON,not owned by a public authority,2015-02-24,http://planning.cornwall.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-5.098527 50.139474),BR82,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land South Of Chy-An-Porth The Terrace St Ives,yes,,2017-12-12,,0.05,6,6,Construction of 6 self contained apartments,local-authority-eng:CON,not owned by a public authority,2015-12-03,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.478735 50.208462),BR84,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Chy An Albany Hotel Albany Terrace St. Ives Cornwall TR26 2BS,yes,,2017-12-12,,0.26,9,9,3 townhouses (creating 6 maisonettes) and construction of 3 new townhouses,local-authority-eng:CON,not owned by a public authority,2015-11-23,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.479018 50.207338),BR86,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
Land North Of Tolcarne Mews Tregoss Road Newquay Cornwall TR7 2NR,yes,,2017-12-12,,0.11,9,9,Erection of nine dwellings,local-authority-eng:CON,not owned by a public authority,2015-04-28,http://planning.cornwall.gov.uk/online-applications/,permissioned,full planning permission,POINT(-5.07354 50.414566),BR87,https://map.cornwall.gov.uk/website/ccmap/?zoomlevel=1&xcoord=166583&ycoord=63854&wsName=ccmap&layerName=Brownfield%20register,2017-12-12
