site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Griffiths Way,,,2018-06-29,,8.52,100,100,"Permission Granted 5/2016/3386 - Outline application (access and scale sought) for mixed use development comprising Class A1 (discount foodstore), Class A1 (non food retail), D2 (gym) and Class A3/A5 (restaurant and drive-through) with associated access and ancillary works. Permission not for housing",local-authority-eng:SAL,not owned by a public authority,2018-01-26,,permissioned,outline planning permission,POINT(-0.338774 51.741155),210,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514686&y=206073&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Jewson Depot,yes,,2017-05-23,,0.34,20,20,,local-authority-eng:SAL,not owned by a public authority,,,Not permissioned,,POINT(-0.305568 51.75031),227,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=516955&y=207144&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Civic Centre South,yes,,2019-12-31,,0.88,100,100,"Permission Granted 5/2017/1060 - Demolition of existing buildings and redevelopment of site consisting of 86 residential units, 2,101sqm commercial floorspace (flexible uses class A1-A4, B1, D1) and 2,697sqm office floorspace with associated works, access, parking and landscaping; 5/2018/2612 - Change of use of first to fourth floors from Class B1(a)(office) to Class C3 (residential) to create 24, one bedroom flats granted 24/01/2019 - (Hertfordshire House Forms part of this Brownfield site) - Site is partially completed",local-authority-eng:SAL,owned by a public authority,2018-04-30,,permissioned,full planning permission,POINT(-0.334875 51.751702),251,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514928&y=207252&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
EMP9 (northern part) St Albans Road (adjacent to the Council depot),yes,,2017-05-23,,2.4,100,100,,local-authority-eng:SAL,not owned by a public authority,,,Not permissioned,,POINT(-0.318976 51.770023),256,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=515979&y=209314&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Ariston Site (incl Pioneer Youth Club),yes,,2017-05-23,,2.63,55,55,Likely all or part retail use. Possible mixed use.,local-authority-eng:SAL,owned by a public authority,,,Not permissioned,,POINT(-0.33181 51.762732),259,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=515112&y=208483&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
222 London Road,yes,,2017-05-23,,0.66,22,22,,local-authority-eng:SAL,not owned by a public authority,,,Not permissioned,,POINT(-0.326377 51.743781),260,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=515535&y=206385&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
West of St Peters Street,,,2017-05-23,,2.13,60,60,Possible mixed use with parking. Likely retail use (SLP),local-authority-eng:SAL,owned by a public authority,,,Not permissioned,,POINT(-0.337717 51.753406),264,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514728&y=207437&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Catherine Street,yes,,2019-12-31,,0.81,30,30,Partial Permission to land R/O Catherine Street/103-105 St Peters Street for 13 dwellings - 5/2018/1877 Likely mixed use on remainder of Brownfield site,local-authority-eng:SAL,not owned by a public authority,2019-02-11,,permissioned,full planning permission,POINT(-0.335456 51.755276),275,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514879&y=207648&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Ziggurat car park,yes,,2019-12-31,,0.44,12,12,"Permission Granted 5/2017/1149 - Seventy four apartments with associated access, parking, amenity space and landscaping.",local-authority-eng:SAL,not owned by a public authority,2018-09-19,,permissioned,full planning permission,POINT(-0.326534 51.745677),281,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=515519&y=206595&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Electricity Works Campfield Road,yes,,2019-12-31,,0.66,107,107,Permission Granted 5/2018/0095 Retention of northern elevation to the Old Electricity Works building and adjoining facade of the warehouse building and demolition of all other existing buildings and construction of new buildings between two and six storeys in height to provide 107 flats.,local-authority-eng:SAL,not owned by a public authority,2018-12-20,,permissioned,full planning permission,POINT(-0.314536 51.748947),461,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=516339&y=206978&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Land at the Hedges Woollam Crescent,yes,,2017-05-23,,0.27,10,10,Existing temporary housing,local-authority-eng:SAL,owned by a public authority,,,Not permissioned,,POINT(-0.341553 51.769663),478,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514422&y=209239&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Southern part of Murphys Chemicals Site Codicote Road,yes,,2019-12-31,,0.81,28,28,"Permission granted 5/2018/1260 - Creation of nine, two bedroom apartments and nine, two bedroom, two, three bedroom and eight, four bedroom dwellings with new access from Palmerston Drive, associated parking, amenity space and landscaping",local-authority-eng:SAL,not owned by a public authority,2019-04-24,,permissioned,full planning permission,POINT(-0.289295 51.813664),155,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=517912&y=214215&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Harpenden Public Hall,yes,,2019-12-31,,0.47,18,18,Harpenden Neighbourhood Plan 2018 site allocation,local-authority-eng:SAL,owned by a public authority,,,Not permissioned,,POINT(-0.352062 51.813751),Non SHLAA NS1,http://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=513586&y=214125&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2017-02-07
Former Sopwell Youth Club Site Land to the rear of Leyland Avenue,yes,,2019-12-31,,0.5,7,7,"Permission granted 5/2019/1274 - Demolition of existing building and construction of seven, three bedroom dwellings with associated access road, car parking and landscaping, and new substation enclosure (resubmission following withdrawal of 5/2018/3178)",local-authority-eng:SAL,owned by a public authority,2019-07-09,,permissioned,full planning permission,POINT(-0.335664 51.74184),Non SHLAA NS2,https://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514894&y=206167&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2018-06-29
Oaktree Manor Nursing Home 2 Chene Drive Waverley Road,yes,,2018-06-29,,0.39,14,14,,local-authority-eng:SAL,not owned by a public authority,,,Not permissioned,,POINT(-0.338439 51.76041),Non SHLAA NS3,https://gis.stalbans.gov.uk/WebMapLayers8/map.aspx?x=514678&y=208212&resolution=0.1&epsg=27700&mapname=stalbans&baseLayer=Black%20and%20White%20Maps&datalayers=Brownfield%20Land%20Register%2CselectFeaturesControl_container,2018-06-29
