site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Compton Mill, Compton Street",yes,,2017-12-01,,0.36,66,66,Planning permission for C2 residential institution,local-authority-eng:STF,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.02444 53.103578),LE151,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/LE151
"Big Mill, Big Mill, Mill Street",yes,,2017-12-01,,0.63,44,44,Has planning permission for conversion to residential. Shade and Davenport Mill now complete,local-authority-eng:STF,,,,permissioned,full planning permission,POINT(-2.032419 53.107558),LE088,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/LE088
London Mill Leek,yes,,2017-12-01,,0.37,93,93,"Demolition of mill and re-build of 93 apartments (33 sheltered, 40 retirement & 20 apartments)",local-authority-eng:STF,not owned by a public authority,,,permissioned,outline planning permission,POINT(-2.024082 53.104306),LE079,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/LE079
Hughes concrete Leek,yes,,2017-12-01,,6.59,175,175,"Resi up to 175 dwellings, open space, play area, live work units, marina (inc LE261)",local-authority-eng:STF,not owned by a public authority,,,permissioned,outline planning permission,POINT(-2.034111 53.094551),LE260,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/LE260
"46B, Station Road",yes,,2017-12-01,,0.49,4,4,Conversion of chapel Sunday school to 4no. Flats,local-authority-eng:STF,,,,permissioned,full planning permission,POINT(-2.176096 53.120403),BD075?,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/BD075-
"Land off Gold Place, Randles Lane W Rocks",yes,,2017-12-01,,0.34,1,1,Demolition of agricultural buildings and erection of dwelling,local-authority-eng:STF,,,,permissioned,full planning permission,POINT(-2.052646 53.0358),WR036,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/WR036
"Land and Buildings at, Endon Riding School, Stanley Moss Road",,,2017-12-01,,1.46,12,12,"Operating Equestrian business including indoor arena, ancillary buildings, manege, and landscaping",local-authority-eng:STF,,,,not permissioned,,POINT(-2.110737 53.067438),EN135,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/EN135
"Land at, Caverswall Park Farm, Caverswall Lane",yes,,2017-12-01,,4.2,7,7,Change of Use of existing Offices to 4 dwellings - prior determination and 2 further dwellings,local-authority-eng:STF,not owned by a public authority,,,permissioned,full planning permission,POINT(-2.082912 52.978414),OC067,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/OC067
"Highwayman Inn, Alton Road",yes,,2017-12-01,,0.84,4,4,Conversion to form 9 dwellings,local-authority-eng:STF,not owned by a public authority,,,permissioned,full planning permission,POINT(-1.94232 52.980883),OC036,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/OC036
"Lightwood, Well Street, not highwayman.",yes,,2017-12-01,,0.48,18,18,Has planning permission,local-authority-eng:STF,,,,permissioned,full planning permission,POINT(-1.983231 52.986038),CH012,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/CH012
coregreenyard scrapyard tenford lane,yes,,2017-12-01,,0.73,6,6,Redevelopment to provide 6 new dwellings,local-authority-eng:STF,,,,permissioned,full planning permission,POINT(-1.975292 52.959842),OC076,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/OC076
Fole Dairy,yes,,2017-12-01,,2.18,60,60,Partial demolition of existing buildings &redevelopment -housing led mixed use,local-authority-eng:STF,not owned by a public authority,,,permissioned,outline planning permission,POINT(-1.936104 52.933219),OC039,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/OC039
"Land and Buildings at, Blythe Bridge Police Station, 285-291 Uttoxeter Road",,,2017-12-01,,0.33,4,4,Police Station & associated office buildings/rear car parking/front grass. Unclear if still in use,local-authority-eng:STF,owned by a public authority,,,not permissioned,,POINT(-2.068091 52.967358),BB090,https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,2017-12-01,brownfield-land/local-authority-eng/STF/BB090
