site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Newark, Garage Court, Queen's Court",yes,,2020-01-20,,0.41,3,3,,local-authority-eng:NEA,owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KTMIFRLB05Q01,not permissioned,,POINT(-0.805608 53.079378),BF0016,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0016.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0016
"Newark, Former Piano School, Mount Lane",yes,,2020-01-20,,0.06,10,10,"Full permission for change of use of former piano school to 10 self contained sheltered housing apartments with extensions and alterations to include entrance lobby, lift, stairs and a bin store.",local-authority-eng:NEA,not owned by a public authority,2019-08-27,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I3MEZQLBE3000,permissioned,full planning permission,POINT(-0.806725 53.077331),BF0017,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0017.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0017
"Newark, Northgate House, 14 North Gate",yes,,2020-01-20,,0.06,8,8,Full permission for change of use of former gym to 8 no. apartments consisting of internal alterations and no external changes (Under construction),local-authority-eng:NEA,not owned by a public authority,2018-10-03,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NE9B6WLB04E00,permissioned,full planning permission,POINT(-0.809268 53.078767),BF0018,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0018.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0018
"Newark, 17 North Gate",yes,,2020-01-20,,0.06,12,12,Full permission for new housing development to consist of 12 social housing units,local-authority-eng:NEA,not owned by a public authority,2019-05-24,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010AIOILI000,permissioned,full planning permission,POINT(-0.808662 53.079633),BF0019,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0019.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0019
"Newark, Land South of Quibells Lane",yes,,2020-01-20,,2.33,86,75,Allocated (NUA/Ho/2) for around 86 dwellings,local-authority-eng:NEA,mixed ownership,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=LG8XT5LB03R00,not permissioned,,POINT(-0.801857 53.087602),BF0020,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0020.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0020
"Newark, Land between 55 and 65 Mill Gate",yes,,2020-01-20,,0.14,8,4,"The site has a previous planning permission for the demolition of exising dwelling and erection of 6 dwellings and 2 flats including access drive, parking and turning area.",local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JUHOILI000,not permissioned,,POINT(-0.816571 53.073752),BF0021,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0021.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0021
"Newark, Land adjacent to Newark Marina, Mill Gate",yes,,2020-01-20,,0.69,34,34,"Full permission for erection of retirement living apartments for the elderly comprising 34 self contained apartments with communal facilities, landscaping and car parking",local-authority-eng:NEA,not owned by a public authority,2016-06-22,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MXQMYJLB04P00,permissioned,full planning permission,POINT(-0.82023 53.072054),BF0022,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0022.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0022
"Newark, Land on Bowbridge Road",yes,,2020-01-20,,2.49,71,60,Allocated in the Allocations and Development Management DPD for around 66 dwellings,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HT67TXLBS2000,not permissioned,,POINT(-0.802736 53.060228),BF0023,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0023.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0023
"Newark, Land on Bowbridge Road",yes,,2020-01-20,,4.25,150,111,Allocated in the Allocations and Development Management DPD for around 150 dwellings,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IYDSVMLBT4000,not permissioned,,POINT(-0.803421 53.058644),BF0024,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0024.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0024
"Newark, Land at NSK, Northern Road",yes,,2020-01-20,,10.11,150,122,"Allocated in the Allocations and DM DPD for around 150 dwellings and employment provision and comparison retail provision of around 4,000sqm (net)",local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001AYIOILI000,not permissioned,,POINT(-0.795214 53.078473),BF0025,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0025.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0025
"Ollerton, Maid Marion Way",yes,,2020-01-20,,0.28,8,8,,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KBYYHOLB05Q01,not permissioned,,POINT(-0.99928 53.211105),BF0027,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0027.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0027
"Rainworth, Land at Kirklington Road",yes,,2020-01-20,,0.62,6,4,Allocated in the Allocations and DM DPD for around 6 dwellings and retail and town centre uses,local-authority-eng:NEA,,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HXJIBXLBE3000,not permissioned,,POINT(-1.118356 53.11977),BF0028,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0028.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0028
"South Scarle, Red May Industrial Estate, Church Lane",yes,,2020-01-20,,0.43,6,6,Full permission for demolitions of existing industrial buildings and erection of 6 dwellings with associated access.,local-authority-eng:NEA,not owned by a public authority,2017-12-19,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CB5OILI000,permissioned,full planning permission,POINT(-0.735312 53.166849),BF0029,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0029.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0029
"Southwell, Southwell Depot",yes,,2020-01-20,,0.38,15,11,Allocated in the Allocations and DM DPD for around 15 dwellings,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0011DJOILI000,not permissioned,,POINT(-0.94412 53.074925),BF0030,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0030.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0030
"Thurgarton, The Red Lion Public House, Southwell Road",yes,,2020-01-20,,0.4,4,4,Full permission for retention of Public House and erection of 3no. Dwellings and 1no. Former bungalow and garaging.,local-authority-eng:NEA,not owned by a public authority,2017-01-11,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XFIOILI000,permissioned,full planning permission,POINT(-0.965198 53.036905),BF0032,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0032.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0032
"Fernwood, Goldstraw Lane (The Water Tower)",yes,,2020-01-20,,0.17,13,13,Full permission to convert existing water tower into 2 dwellings (apartments) with 11 additional new build apartments,local-authority-eng:NEA,not owned by a public authority,2018-09-07,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JF7B7GLBT4000,permissioned,full planning permission,POINT(-0.771333 53.04841),BF0033,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0033.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0033
"Newark, Beacon Hill Road (Newark Working Men's Club)",yes,,2020-01-20,,0.24,16,16,"Full permission for conversion of Hatton House to form 8 apartments, remainder of building to be demolished and erection of 8 new cottages and associated access and landscaping works. (Under Construction)",local-authority-eng:NEA,not owned by a public authority,2018-08-15,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PIUUPYLB04E00,permissioned,full planning permission,POINT(-0.800483 53.076333),BF0034,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0034.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0034
"Collingham, Windsor Close (Garage Site)",yes,20/01/2020,2020-01-20,,0.26,4,4,Complete,local-authority-eng:NEA,owned by a public authority,2018-02-27,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KJIYDGLB04O00,permissioned,full planning permission,POINT(-0.750026 53.147488),BF0035,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0035.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0035
"East Stoke, School Lane (Hall Farm)",yes,20/01/2020,2020-01-20,,0.34,3,3,Removed from Register as not an eligible Brownfield Site under NPPF Definition,local-authority-eng:NEA,not owned by a public authority,2018-05-23,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000MUEOILI000,permissioned,full planning permission,POINT(-0.877563 53.039796),BF0036,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0036.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0036
"Newark, Appleton Gate (11, National Probation Service)",yes,,2020-01-20,,0.02,5,5,Full permission for concersion of B1 office building into 5 residential flats.,local-authority-eng:NEA,not owned by a public authority,2018-04-10,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZWSOILI000,permissioned,full planning permission,POINT(-0.806925 53.076577),BF0037,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0037.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0037
"Newark, Appleton Gate (35, Whites Wine Merchant)",yes,20/01/2020,2020-01-20,,0.02,5,5,Complete,local-authority-eng:NEA,not owned by a public authority,2018-11-02,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0006OHOILI000,permissioned,full planning permission,POINT(-0.806356 53.077192),BF0038,http://www.newark-sherwooddc.gov.uk/media/newarkandsherwood/imagesandfiles/planningpolicy/pdfs/brownfieldlandregister/BF0038.pdf,2017-11-30,brownfield-land/local-authority-eng/NEA/BF0038
"Blidworth, Dale Lane (Sherwood House)",yes,,2020-01-20,,0.11,6,6,Full planning permission for the demolition of existing factory shop and erection of 6 dwellings and all associated works,local-authority-eng:NEA,not owned by a public authority,2019-09-13,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XNHOILI000,permissioned,full planning permission,POINT(-1.113892 53.098505),BF0039,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0039
"Eakring, Main Street (Land adj Fish Pond Farm)",yes,,2020-01-20,,0.45,5,5,Full planning permission for conversion and extension of existing outbuilding and erection of further 4 dwellings,local-authority-eng:NEA,not owned by a public authority,2019-04-24,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HWHOILI000,permissioned,full planning permission,POINT(-0.991339 53.153263),BF0040,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0040
"Edwinstowe, Mansfield Road (Manvers Arms Public House)",yes,,2020-01-20,,0.21,9,9,Full permission for the demolition of the existing buildings and the construction of 9 bungalows with associated works,local-authority-eng:NEA,not owned by a public authority,2019-04-30,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0003L6OILI000,permissioned,full planning permission,POINT(-1.074542 53.194345),BF0041,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0041
"Lowdham, Land at Epperstone Road",yes,,2020-01-20,,0.14,1,1,Outline planning permission for erection of 1 dwelling on part of site (18/00017/OUT),local-authority-eng:NEA,not owned by a public authority,2018-04-20,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HY219VLBM3000,permissioned,outline planning permission,POINT(-1.008648 53.017102),BF0042,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0042
"Newark, Albert Street (29a, Kirkby House, Renaissance)",yes,,2020-01-20,,0.03,5,5,Full planning permission for demolition of existing structures on the site and replace with 4 apartments and one separate dwelling,local-authority-eng:NEA,not owned by a public authority,2019-10-03,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010YHOILI000,permissioned,full planning permission,POINT(-0.811366 53.073062),BF0043,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0043
"Newark, Balderton Gate (Newark Municipal Building)",yes,,2020-01-20,,0.14,15,15,Full planning permission for the conversion of the existing commercial/ office premises into 15 No. flats and associated development,local-authority-eng:NEA,not owned by a public authority,2019-11-19,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001039OILI000,permissioned,full planning permission,POINT(-0.807029 53.074439),BF0044,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0044
"Newark, Beacon Hill Road (160, Now 1, 2 & 3 Mulberry Close)",yes,,2020-01-20,,0.45,3,3,Full planning permission for the erection of 3 self-build dwellings,local-authority-eng:NEA,not owned by a public authority,2017-01-25,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CCWOILI000,permissioned,full planning permission,POINT(-0.784453 53.07413),BF0045,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0045
"Newark, Castlegate (19, Ye Olde Market)",yes,20/01/2020,2020-01-20,,0.09,9,9,Residential no longer being implemented.,local-authority-eng:NEA,not owned by a public authority,2011-09-14,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ND83ZALB04E00,permissioned,full planning permission,POINT(-0.811157 53.077402),BF0046,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0046
"Newark, George Street (Unit 3, The Old Maltings)",yes,,2020-01-20,,0.03,6,6,Full planning permission for conversion of building to 6no. Apartments,local-authority-eng:NEA,not owned by a public authority,2017-02-01,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00126OOILI000,permissioned,full planning permission,POINT(-0.802601 53.080705),BF0047,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0047
"Newark, Land at Northgate (Former Northgate Brewery)",yes,,2020-01-20,,1.6,48,48,,local-authority-eng:NEA,not owned by a public authority,,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ZWJOILI000,not permissioned,,POINT(-0.80601 53.081576),BF0048,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0048
"Newark, Lindsay Avenue (land at)",yes,,2020-01-20,,0.24,10,10,Full planning permission for the demolition of existing garages and the development of 6no. 1-bed flats and 4no. 2-bed dwellings.,local-authority-eng:NEA,owned by a public authority,2019-01-24,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PHQ6TYLB04E00,permissioned,full planning permission,POINT(-0.809879 53.058232),BF0049,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0049
"Newark, London Road (65a)",yes,,2020-01-20,,0.09,5,5,Full planning permission for erection of 5 no. dwellings. Under construction.,local-authority-eng:NEA,not owned by a public authority,2005-06-10,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010B0OILI000,permissioned,full planning permission,POINT(-0.800614 53.071084),BF0050,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0050
"Newark, Millgate (Land off)",yes,,2020-01-20,,2.07,11,11,"Full planning permission for Mixed use development comprising demolition of two former industrial buildings, the erection of 11 dwellings, erection of private health facilities, extension to existing Marina comprising new moorings and creation of a wildlife park Demolition of two industrial buildings. Under construction.",local-authority-eng:NEA,not owned by a public authority,2013-07-05,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ITPCMYLBO4000,permissioned,full planning permission,POINT(-0.819956 53.073336),BF0051,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0051
"Newark, Navigation Yard (Thorpe's Warehouse)",yes,,2020-01-20,,0.08,15,15,"Full planning permission for the change of use of Thorpes Warehouse to an Apart-Hotel comprising 15 apartments, 1 managers flat and associated facilities including gym, reception, laundry and office including alterations to internal layouts, and minor amendment to the South East Elevation. Under construction.",local-authority-eng:NEA,not owned by a public authority,2018-03-12,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001JUFOILI000,permissioned,full planning permission,POINT(-0.815129 53.075725),BF0052,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0052
"Newark, North Gate",yes,,2020-01-20,,0.64,99,99,Full planning permission for erection of 99 apartments with integral parking and creation of two retail units and public piazza space. Under construction.,local-authority-eng:NEA,not owned by a public authority,2006-12-06,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I6P91JLBS2000,permissioned,full planning permission,POINT(-0.80666 53.081852),BF0053,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0053
"Newark, Former Robin Hood Hotel",yes,20/01/2020,2020-01-20,,0.28,50,50,Complete,local-authority-eng:NEA,not owned by a public authority,2008-11-12,https://publicaccess.newark-sherwooddc.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=PZEPS9LB04E00,permissioned,full planning permission,POINT(-0.812389 53.074403),BF0054,,2020-01-20,brownfield-land/local-authority-eng/NEA/BF0054
