site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Convoys Wharf,yes,,2018-10-22,,20.42,,,"13/083358 for mixed use development including up to 3,514 (321,000 m2) residential units. 15,500 m2 business space (live/work units); 32,200 m2 working wharf and vessel moorings ( B2 and sui generis); 27,070 m2 hotel (C1); 5,810 m2 retail, financial and professional services (A1 and A2); 4,520 m2 restaurant/cafes and drinking establishments (A3 and A4); and 13,000 m2 community/non-residential institutions (D1 and D2)",local-authority-eng:LEW,not owned by a public authority,2015-03-10,,permissioned,outline planning permission,POINT(-0.0189 51.44076),EV001,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV001
"Timber Yard, Deptford Wharves, Oxestalls Road",yes,,2017-11-30,,4.6,1131,1131,"15/092295 for mixed use development including 1132 residential units. This is a hybrid application: full for phase 1 and outline for phases 2 and 3. Up to 10,413 m2 non-residential floorspace comprising (A1) Shops, (A2) Financial & Professional Services, (A3) Restaurants & Cafes, (A4) Drinking Establishments, (A5) Hot Food Takeaways, (B1) Business, (D1) Non-Residential Institutions and (D2) Assembly & Leisure uses",local-authority-eng:LEW,not owned by a public authority,2016-03-23,,permissioned,outline planning permission,POINT(-0.02818 51.48625),EV002,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV002
"Neptune Works, Parkside House, Grinstead Road",yes,,2017-11-30,,1.14,199,199,"10/75331 and 14/089647 for mixed use development including 199 residential units comprising 70 x one bedroom, 100 x two bed, 19 x three bedroom and 10x four bedroom units. 1,973 m2 non-residential floorspace, comprising 1,874 m2 flexible B1/A1/A2 and 99 m2 of cafe /bike repair shop",local-authority-eng:LEW,not owned by a public authority,2012-03-30,,permissioned,full planning permission,POINT(-0.0354 51.4922),EV005,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV005
"Evelyn Court, Grinstead Road",,,2018-10-22,,0.21,18,18,Lapsed 14/089442 Prior approval for mixed use development including 18 residential dwellings. Retention of 5 x office units B1(a),local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03923 51.49192),EV009,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV009
"Acme House, 165 Childers Street MEL",,,2017-11-30,,0.66,84,84,Site Allocation SA8 for mixed use development including 84 residential units. 20% employment (B1 Use Classes light industrial/offices),local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03607 51.48635),EV012,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV012
Rear of 197-199 Deptford High Street,,,2018-10-22,,0.03,9,9,Lapsed 09/72501 for mixed use development including 5 x one bedroom and 4 x two bedroom self-contained flats. Snooker hall,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03526 51.48228),EV013,,2017-11-30,brownfield-land/local-authority-eng/LEW/EV013
"Astra House, 23-25 Arklow Road",yes,,2020-11-11,,0.11,33,33,DC/19/114296 Prior Approval for residential development including 33 x one bed flats.,local-authority-eng:LEW,not owned by a public authority,2018-10-26,,permissioned,full planning permission,POINT(-0.02696 51.48054),EV014,,2019-12-03,brownfield-land/local-authority-eng/LEW/EV014
222-222a Trundley's Road,yes,,2018-10-22,,0.01,5,5,17/101678 for residential development including 3 x one bedroom and 4 x two bedroom self-contained residential units,local-authority-eng:LEW,not owned by a public authority,2018-08-07,,permissioned,full planning permission,POINT(-0.0403 51.48259),EV015,,2018-10-22,brownfield-land/local-authority-eng/LEW/EV015
"Pepys Housing Office, Eddystone Tower, Oxstalls Road",yes,,2018-10-22,,0.07,5,5,"17/104445 for mixed use development including 2 xthree bedroom maisonettes, 1 x two bedroom, 1 x three bedroom and 1 x four bedroom self-contained flats. A community facility (Use Class D1)",local-authority-eng:LEW,owned by a public authority,2018-04-03,,permissioned,full planning permission,POINT(-0.03593 51.48888),EV016,,2018-10-22,brownfield-land/local-authority-eng/LEW/EV016
Former Deptford Green School Sports Pitch,yes,,2019-10-21,,0.23,34,34,"18/106309 for mixed use development including 20 x three bedroom and 14 x two bedroom flats. Two commercial units on the ground floor for flexible use as retail (Use Class A1), financial / professional services (Use Class A2), cafe / restaurant (Use Class A3) and / or business (Use Class B1) and a nursery (Use Class D1)",local-authority-eng:LEW,owned by a public authority,2018-11-27,,permissioned,full planning permission,POINT(-0.03347 51.480029),EV017,,2019-10-21,brownfield-land/local-authority-eng/LEW/EV017
"Lord Palmerston, Childers Street",yes,,2019-10-21,,0.05,6,6,18/107475 for residental development including 6 x two bed units. Retention of existing public house,local-authority-eng:LEW,not owned by a public authority,2018-11-20,,permissioned,full planning permission,POINT(-0.34008 51.481848),EV018,,2019-10-21,brownfield-land/local-authority-eng/LEW/EV018
402-404 Evelyn Street,yes,,2020-11-11,,0.06,8,8,DC/19/111176 for mixed use development including 2 x one bedroom and 6 x two bedroom flats and 4 commercial units,local-authority-eng:LEW,not owned by a public authority,2019-10-09,,permissioned,full planning permission,POINT(-0.027 51.4815),EV019,,2020-11-11,brownfield-land/local-authority-eng/LEW/EV019
"Featherstone Lodge, Eliot Bank",yes,,2018-10-22,,0.63,33,33,"Lapsed 14/086666 for residential development including 18 x one bedroom and 15 x two-bedroom self contained flats plus 6 x two bedroom, two storey houses",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.06187 51.43767),FH002,,2018-10-22,brownfield-land/local-authority-eng/LEW/FH002
"Former Sydenham Police Station, 179 Dartmouth Road",yes,,2020-11-11,,0.2,33,33,"15/92798 for residential development including 15 x one bedroom, 15 x two bedroom and 3 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2016-05-19,,permissioned,full planning permission,POINT(-0.05843 51.43317),FH003,,2017-11-30,brownfield-land/local-authority-eng/LEW/FH003
29 Ewelme Road,yes,,2019-10-21,,0.05,5,5,"16/096800 for residential development including 1 x one bedroom, 2 x two bedroom and 3 x three bedroom flats",local-authority-eng:LEW,not owned by a public authority,2016-10-12,,permissioned,full planning permission,POINT(-0.0549 51.44305),FH007,,2017-11-30,brownfield-land/local-authority-eng/LEW/FH007
1 Waldram Crescent,,,2018-10-22,,0.03,8,8,"Lapsed 07/65911 for residential development including 8 x one bedroom, self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.05308 51.44009),FH009,,2017-11-30,brownfield-land/local-authority-eng/LEW/FH009
39 Honor Oak Road,,,2018-10-22,,0.09,6,6,"Lapsed 07/67266 for residential development including 4 x three bedroom, self-contained maisonettes, 1 x one bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.054 51.44701),FH010,,2017-11-30,brownfield-land/local-authority-eng/LEW/FH010
"Station forecourt, Dartmouth Road, west of the railway line",,,2018-10-22,,0.43,74,74,"Site Allocation SA19 for mixed use development including 74 residential units. Retail, business/employment",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.05355 51.43899),FH011,,2017-11-30,brownfield-land/local-authority-eng/LEW/FH011
"Windmill PH, 125-131 Kirkdale",yes,,2020-11-11,,0.05,8,8,"19/112637 for mixed use development including 2x one bedroom and 6x two bedroom self-contained flats (Class C3), and a public house (Class A4)",local-authority-eng:LEW,not owned by a public authority,2019-10-18,,permissioned,full planning permission,POINT(-0.05994 51.43169),FH012,,2018-10-18,brownfield-land/local-authority-eng/LEW/FH012
"Northwest Garages, Knapdale Close",yes,,2020-11-11,,0.71,17,17,18/106452 for residential development including 3 x dwelling houses and 14 x flats,local-authority-eng:LEW,mixed ownership,2018-09-04,,permissioned,full planning permission,POINT(-0.060001 51.437804),FH013,,2019-10-21,brownfield-land/local-authority-eng/LEW/FH013
Rear of 110 Wood Vale,yes,,2019-10-21,,0.05,7,7,18/107209 for residential development including 7 residential units,local-authority-eng:LEW,not owned by a public authority,2019-01-11,,permissioned,full planning permission,POINT(-0.061107 51.44745),FH014,,2019-10-21,brownfield-land/local-authority-eng/LEW/FH014
1 Sydenham Park,yes,,2019-10-21,,0.04,6,6,19/111041 Prior Approval for residential development including 5 x one bed flats and 1 x two bed flats,local-authority-eng:LEW,not owned by a public authority,2019-04-12,,permissioned,full planning permission,POINT(-0.058938 51.431264),FH015,,2019-10-21,brownfield-land/local-authority-eng/LEW/FH015
118 Canonbie Road,yes,,2020-11-11,,0.06,6,6,DC/19/113949 for residential development including 6 x Temporary Accommodation units consisting of 4 x 2 bedroom and 2 x 3 bedroom units,local-authority-eng:LEW,owned by a public authority,2020-01-15,,permissioned,full planning permission,POINT(-0.0554 51.4457),FH016,,2020-11-11,brownfield-land/local-authority-eng/LEW/FH016
"Kingswear House, Dartmouth Road",yes,,2020-11-11,,0.06,6,6,DC/19/113168 Prior Approval for residential development including 6 flats,local-authority-eng:LEW,not owned by a public authority,2019-09-25,,permissioned,full planning permission,POINT(-0.0553 51.4372),FH017,,2020-11-11,brownfield-land/local-authority-eng/LEW/FH017
77 Burnt Ash Hill,yes,,2020-11-11,,0.06,5,5,19/112623 for residential development including 5 flats,local-authority-eng:LEW,not owned by a public authority,2020-01-20,,permissioned,full planning permission,POINT(0.015687 51.44596),GP003,,2017-11-30,brownfield-land/local-authority-eng/LEW/GP003
79 Chinbrook Road,yes,,2020-11-11,,0.12,8,8,"19/112752 for residential development including 2 x 1 bedroom, 3 x 2 bedroom and 3 x 3 bedroom units",local-authority-eng:LEW,not owned by a public authority,2019-05-11,,permissioned,full planning permission,POINT(0.028527 51.43195),GP004,,2018-10-22,brownfield-land/local-authority-eng/LEW/GP004
367 Baring Road,yes,,2020-11-11,,0.22,7,7,19/110430 for residential development including 8 x houses,local-authority-eng:LEW,not owned by a public authority,2019-03-14,,permissioned,full planning permission,POINT(0.022239 51.428355),GP005,,2019-10-21,brownfield-land/local-authority-eng/LEW/GP005
81 Chinbrook Road,yes,,2020-11-11,,0.1,7,7,19/112751 for residential development 5 x 2 bedroom and 2 x 3 bedroom flats,local-authority-eng:LEW,not owned by a public authority,2019-11-05,,permissioned,full planning permission,POINT(0.028771 51.43195),GP006,,2019-10-21,brownfield-land/local-authority-eng/LEW/GP006
94 Chinbrook Road,yes,,2019-10-21,,0.03,4,4,"15/094889 for residential development including 1 x three bed, 1 x two bed and 3 x one bed flats",local-authority-eng:LEW,not owned by a public authority,2016-07-20,,permissioned,full planning permission,POINT(0.028725 51.431414),GP008,,2019-10-21,brownfield-land/local-authority-eng/LEW/GP008
325 Baring Road,yes,,2020-11-11,,0.05,6,6,"DC/19/111854 for mixed use development including 4 x one bedroom, 2 x two bedroom and 1 x three bedroom flats and an office unit (Use Class B1)",local-authority-eng:LEW,not owned by a public authority,2019-08-06,,permissioned,full planning permission,POINT(0.02167 51.43),GP010,,2020-11-11,brownfield-land/local-authority-eng/LEW/GP010
Gillan Court (267) Baring Road,yes,,2020-11-11,,0.27,9,9,DC/19/1139176 for residential development including 6 x houses and 3 x flats,local-authority-eng:LEW,not owned by a public authority,2020-01-29,,permissioned,full planning permission,POINT(0.02182 51.4335),GP011,,2020-11-11,brownfield-land/local-authority-eng/LEW/GP011
Lewisham Gateway,yes,,2020-11-11,,5.53,900,900,"06/62375 outline approved 2009-05-08, 14/089233 reserved matters approved 2014-12-11, s73 Minor Material Amendment 18/105218 approved 2018-11-29 and 18/109819 reserved matters approved 2019-02-22 for 530 units plus 119 co-living units. Units already completed: Phase 1a 193 units and phase 1b 169 units. Up to 97,545 m2 of retail (A1, A2, A3, A4 and A5), offices (B1), co-working business space (B1), hotel (C1), education/health (D1) and leisure (D2)",local-authority-eng:LEW,mixed ownership,2019-02-22,,permissioned,other,POINT(-0.0122 51.46438),LC001,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC001
"Lewisham House, 25 Molesworth Street (Citibank)",,,2018-10-22,,0.1,237,237,Lapsed 15/092471 Prior approval for residential development including 237 units.,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.01209 51.46289),LC002,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC002
223-225 Lewisham High Street,yes,,2019-10-21,,0.07,22,22,13/085398 for mixed use development including 22 flats. 195m2 commercial,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.01216 51.45842),LC005,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC005
Nightingale Grove and Maythorne Cottages,,,2020-11-11,,0.22,30,30,Site Allocation SA35 for mixed use development including 30 residential units. Commercial and nursery,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00196 51.45192),LC006,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC006
35 Nightingale Grove,yes,,2018-10-22,,0.02,8,8,13/084806 for mixed use development including 7 x one bedroom and 1 x two bedroom self-contained flats. MOT testing centre,local-authority-eng:LEW,not owned by a public authority,2014-07-21,,permissioned,full planning permission,POINT(-0.00229 51.45229),LC008,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC008
"323 Lewisham High Street, Ravensbourne Arms",yes,,2019-10-21,,0.04,7,7,14/088176 for residential development including 5 x one bedroom and 2 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.01502 51.45544),LC009,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC009
Rear of 101-103 Springbank Road,yes,,2017-11-30,,0.09,6,6,14/090373 for residential development including 6 x two bedroom houses.,local-authority-eng:LEW,not owned by a public authority,2015-08-20,,permissioned,full planning permission,POINT(0.001719 51.44879),LC012,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC012
"Lewisham Retail Park, east of Jerrard Street",yes,,2019-10-21,,1.04,529,529,"16/097629 for mixed use development including 536 residential units. 4,343m2 of retail (A1, A2, A3), business (B1) and community (D1 and D2)",local-authority-eng:LEW,not owned by a public authority,2019-03-28,,permissioned,full planning permission,POINT(-0.01547 51.46512),LC015,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC015
"Tesco, Conington Road",,,2018-10-22,,2.63,367,367,"Site Allocation LTC5 for mixed use development including 367 residential units. Retail expansion of the existing store up to 3,000 m2",local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(-0.013109 51.466615),LC016,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC016
"Carpetright, east of Thurston Road",yes,,2020-11-11,,0.28,67,67,"19/110610 for mixed use development including 67 residential units, 758 student beds and 838 m2 of retail (A1, A2, A3), business (B1) and community (D1, D2),",local-authority-eng:LEW,not owned by a public authority,2019-03-29,,permissioned,full planning permission,POINT(-0.01407 51.46485),LC017,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC017
"PLACE/Ladywell, former Ladywell Leisure Centre (remainder of site)",,,2018-10-22,,0.93,120,120,"Site Allocation LTC7 for mixed use development including 120 residential units. Retail (A1, A2, A3)",local-authority-eng:LEW,owned by a public authority,,,not permissioned,,POINT(-0.01334 51.45635),LC018,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC018
"Driving test centre, off Ennersdale Road",,,2017-11-30,,0.41,30,30,Site Allocation SA33 for mixed use development including 30 residential units. Business/employment,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00396 51.45276),LC019,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC019
232 Hither Green Lane,,,2018-10-22,,0.03,6,6,"Lapsed 10/75392 for mixed use development including 4 x one bedroom, 1 x two bedroom and 1 x three bedroom self-contained flats. Commercial unit (Use Class A2)",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00585 51.4503),LC020,,2017-11-30,brownfield-land/local-authority-eng/LEW/LC020
1 Wearside Road,yes,,2018-10-22,,0.08,9,9,"16/098097 for residential development including 1 x two bedroom wheelchair accessible bungalow, 2 x three bedroom houses plus 4 x two bedroom and 2 x one bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2017-10-06,,permissioned,full planning permission,POINT(-0.01581 51.45704),LC022,,2018-10-22,brownfield-land/local-authority-eng/LEW/LC022
19b Marischal Road,yes,,2019-10-21,,0.03,9,9,"16/098334 full approved 2017-03-10 and 18/108211 for residential development including 2 x one bed, 5 x two bed, 2 x three bed units",local-authority-eng:LEW,not owned by a public authority,2018-10-08,,permissioned,full planning permission,POINT(-0.00736 51.4624),LC024,,2018-10-22,brownfield-land/local-authority-eng/LEW/LC024
Church Grove,yes,,2019-10-21,,0.35,33,33,"17/104264 for mixed use development including self-build 13 x one bedroom, 10 x two bedroom, 2 x three bedroom flats and 5 x three bedroom and 3 x four bedroom houses. Shared office space and multi-use community facility",local-authority-eng:LEW,owned by a public authority,2018-12-14,,permissioned,full planning permission,POINT(-0.018278 51.457743),LC025,,2018-10-22,brownfield-land/local-authority-eng/LEW/LC025
58-60 Lewisham High Street,yes,,2019-10-21,,0.01,5,5,18/108954 Prior Approval for residential development including 5 residential units,local-authority-eng:LEW,not owned by a public authority,2018-11-13,,permissioned,full planning permission,POINT(-0.010916 51.46335),LC026,,2019-10-21,brownfield-land/local-authority-eng/LEW/LC026
18 Clarenden Rise,yes,,2019-10-21,,0.04,2,2,17/103574 for residential development including 6 x residential flats,local-authority-eng:LEW,not owned by a public authority,2017-11-16,,permissioned,full planning permission,POINT(-0.008074 51.460232),LC027,,2019-10-21,brownfield-land/local-authority-eng/LEW/LC027
Land at Conington Road and Lewisham Road,yes,,2020-11-11,,1.11,365,365,"DC/17/101621 for mixed use development including 367 residential units and 554m2 of A1-A3, B1, D1, D2",local-authority-eng:LEW,not owned by a public authority,2020-01-22,,permissioned,full planning permission,POINT(-0.0136 51.4667),LC029,,2020-11-11,brownfield-land/local-authority-eng/LEW/LC029
3-5 Duncrievie Road,yes,,2020-11-11,,0.03,5,5,DC/19/111083 Prior Approval for residential development including 5 flats,local-authority-eng:LEW,not owned by a public authority,2019-05-07,,permissioned,full planning permission,POINT(-0.0002 51.4498),LC030,,2020-11-11,brownfield-land/local-authority-eng/LEW/LC030
49 Beacon Road,yes,,2020-11-11,,0.06,5,5,"DC/19/1112835 for residential development including 3 x three bed houses, 1 x two bed house and 1 x one bed flat",local-authority-eng:LEW,not owned by a public authority,2019-05-03,,permissioned,full planning permission,POINT(-0.0033 51.452),LC031,,2020-11-11,brownfield-land/local-authority-eng/LEW/LC031
111 Lewisham High Street,yes,,2020-11-11,,0.02,5,5,DC/19/113618 for residental development on upper floors including 4 x one bedroom and 1 x three bedroom flats,local-authority-eng:LEW,not owned by a public authority,2019-12-04,,permissioned,full planning permission,POINT(-0.0099 51.462),LC032,,2020-11-11,brownfield-land/local-authority-eng/LEW/LC032
33 Campshill Road,yes,,2020-11-11,,0.05,2,2,18/109561 for residential development including increasing the size of the 8 existing flats and providing 2 x two bedroom flats,local-authority-eng:LEW,not owned by a public authority,2020-03-11,,permissioned,full planning permission,POINT(-0.0112 51.4559),LC033,,2020-11-11,brownfield-land/local-authority-eng/LEW/LC033
Land at 11 and 29 Embleton Road and 44 and 70 Algernon Road,yes,,2018-10-22,,0.45,4,4,18/105952 for residential development including 4 x three bedroom houses,local-authority-eng:LEW,owned by a public authority,2018-06-11,,permissioned,full planning permission,POINT(-0.01913 51.46263),LD002,,2018-10-22,brownfield-land/local-authority-eng/LEW/LD002
93-99 Ladywell Road,yes,,2019-10-21,,0.04,7,7,"18/107234 for mixed use development including 4 x one bed and 3 x two bed flats. 266m2 of commercial space (A1, A3, D2)",local-authority-eng:LEW,not owned by a public authority,2019-03-05,,permissioned,full planning permission,POINT(-0.021035 51.456659),LD003,,2019-10-21,brownfield-land/local-authority-eng/LEW/LD003
36 Old Road,yes,,2017-11-30,,0.16,9,9,14/087793 for residential development including 9 x four bedroom houses,local-authority-eng:LEW,not owned by a public authority,2014-11-13,,permissioned,full planning permission,POINT(0.005382 51.45737),LG001,,2017-11-30,brownfield-land/local-authority-eng/LEW/LG001
