site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Haslemere Police Station, 46 West Street, Haslemere",yes,,2017-12-15,,0.21,8,8,Change of Use of former police station together with the erection of an extension to provide 8 dwellings following relevant demolition of an unlisted garage and cell block.,local-authority-eng:WAE,mixed ownership,2015-10-01,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20151470?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20142346?OpenDocument,permissioned,full planning permission,POINT(-0.710825 51.089421),495,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/495
"Guildford Road Service Station, 13 Guildford Road, Farnham",yes,,2017-12-15,,0.19,10,5,,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171485?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20020527?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19850135?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19750126?OpenDocument,pending decision,,POINT(-0.786607 51.219084),556a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/556a
"Land At Farnham College, Morley Road, Farnham",yes,,2017-12-15,,0.47,14,14,"Erection of 14 dwellings together with associated garaging, car parking and landscaping following removal of tennis courts and demolition of storage building; formation of new vehicular access off Firgrove Hill",local-authority-eng:WAE,owned by a public authority,2016-11-17,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20142119?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20140341?OpenDocument,permissioned,full planning permission,POINT(-0.794625 51.207893),619a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/619a
"Woodside Park, Catteshall Lane, Godalming",yes,,2017-12-15,,1.67,100,100,"Outline application for the erection of up to 100 dwellings, including 17 affordable, together with associated amenity/play space; following demolition of existing buildings except the ambulance station together with associated works.",local-authority-eng:WAE,not owned by a public authority,2017-05-26,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20161418?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20160101?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20151120?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20130388?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20120957?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20101068?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20072284?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19990051?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19980942?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19980408?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19901453?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19891418?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19820963?OpenDocument,permissioned,outline planning permission,POINT(-0.600223 51.185914),648a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/648a
"The Woolmead, Farnham",yes,,2017-12-15,,0.66,96,96,Demolition of the existing building and the erection of up to 96 dwellings with associated car parking.,local-authority-eng:WAE,not owned by a public authority,2016-10-05,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20152387?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20150017?OpenDocument,permissioned,outline planning permission,POINT(-0.797305 51.216982),670,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/670
"Land south of Franklin Court, Brook Road, Wormley, Witley",yes,,2017-12-15,,0.34,6,5,"Site has been promoted for 6-10 dwellings, this would result in a net increase of 4-6 dwellings.",local-authority-eng:WAE,not owned by a public authority,,,not permissioned,,POINT(-0.647867 51.135686),676,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/676
"Alfold Farm, Loxwood Road, Alfold",yes,,2017-12-15,,0.52,7,7,Change of use of existing equestrian building containing 1 dwelling to provide 7 additional dwellings and alterations to elevations.,local-authority-eng:WAE,not owned by a public authority,2016-12-30,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20160683?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20152246?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20141132?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19870385?OpenDocument,permissioned,full planning permission,POINT(-0.549112 50.011853),687,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/687
"Land at Wey Hill, Haslemere",yes,,2017-12-15,,0.98,31,31,,local-authority-eng:WAE,owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19930213?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19921156?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19792123?OpenDocument,not permissioned,,POINT(-0.724073 51.088813),697,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/697
"Ockford Ridge, Godalming",yes,,2017-12-15,,3.11,26,26,Erection of 37 dwellings at Site A following the demolition of 22 existing houses. Erection 17 dwellings at site B following the demolition of 14 existing houses. Erection of 32 dwellings at Site C following the demolition of 21 existing houses. In total this represents a net gain of 26 dwellings.,local-authority-eng:WAE,owned by a public authority,2017-11-30,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170120?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171609?OpenDocument|http://planning.waverley.gov.uk/live/wbc/PWL.nsf/44A0529C4301D88D80257B6C00540907?SearchView&Query=ockford%20ridge%20&count=20&start=21,permissioned,reserved matters approval,POINT(-0.629249 51.17897),699a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/699a
"19 Knowle Farm, Old Park Lane, Farnham",yes,,2017-12-15,,0.91,9,9,"Erection of 9 dwellings with associated access, parking, amenity space and landscaping following demolition of existing buildings, structures, and hardstanding",local-authority-eng:WAE,not owned by a public authority,2017-09-26,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170137?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20151694?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20131885?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20131180?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20110147?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19850004?OpenDocument,permissioned,full planning permission,POINT(-0.811059 51.224919),770,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/770
"Land at Harts Yard, 114-115 West Street, Farnham",yes,,2017-12-15,,0.19,13,13,Erection of buildings to provide 13 residential units and associated parking following partial demolition of existing buildings,local-authority-eng:WAE,not owned by a public authority,2015-06-08,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20150545?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20150546?OpenDocument,permissioned,full planning permission,POINT(-0.800714 51.214943),862,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/862
"White Lion Public House, Portsmouth Road, Milford",yes,,2017-12-15,,0.23,5,5,"Grade II listed building.. Erection of 5 dwellings; and change of use of first floor of existing building from Public House (Use Class A4) to independent residential unit (Class C3), together with alterations, landscaping and associated works following demolition of an extension and detached outbuildings.",local-authority-eng:WAE,not owned by a public authority,2017-03-10,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20172151?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170300?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20162329?OpenDocument,permissioned,full planning permission,POINT(-4.941685 51.141124),878a,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/878a
"2-3 The Borough, Farnham",yes,,2017-12-15,,0.12,11,11,"Grade II Listed Building.. Change of use, demolition and alterations to provide 12 dwellings. This would represent a net gain of 11 residential units.",local-authority-eng:WAE,not owned by a public authority,2016-05-12,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20152185?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20152188?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20151151?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20121428?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20112212?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20100555?OpenDocument,permissioned,full planning permission,POINT(-0.799974 51.214957),882,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/882
"74-84 East Street, Farnham",yes,,2017-12-15,,0.29,14,14,"Erection of a building to provide 14 flats with under croft parking using existing access; altered vehicular access from St Cross Road, following demolition of existing garages and workshop building with associated works",local-authority-eng:WAE,not owned by a public authority,2016-08-04,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20160668?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19871031?OpenDocument,permissioned,full planning permission,POINT(-0.794699 51.217661),891,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/891
"Hewitts Industrial Estate, Elmbridge Road, Cranleigh",yes,,2017-12-15,,3.05,120,120,Erection of 120 dwellings following the demolition of the existing industrial buildings with associated landscaping and access.,local-authority-eng:WAE,not owned by a public authority,2017-01-05,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171917?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/DM20170004?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20142384?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19841167?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19840598?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19830503?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19821498?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19821437?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19810268?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19810207?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19780534?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19780684?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19771005?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19771643?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19760868?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19760019?OpenDocument,permissioned,outline planning permission,POINT(-0.503843 51.142215),9,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/9
"Hambledon House Farm Buildings, Vann Lane, Hambledon",yes,,2017-12-15,,0.23,5,5,Erection of 5 dwellings following demolition of existing commercial buildings.,local-authority-eng:WAE,not owned by a public authority,2017-06-16,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170708?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20160820?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19891096?OpenDocument,permissioned,full planning permission,POINT(-0.620245 51.134868),908,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/908
"Catteshall Manor, Catteshall Lane, Godalming",yes,,2017-12-15,,0.05,16,16,Prior approval not required for the change of use from Class B1a (office) to Class C3 (residential) use to provide 16 dwellings.,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20160002?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20150021?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19940144?OpenDocument,not permissioned,,POINT(-0.590803 51.186277),915,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/915
"The Courtyard, Eastwood Road, Bramely",yes,,2017-12-15,,0.10,6,6,Change of use from Office (Use Class B1a) to form 6 dwellings (Use Class C3).,local-authority-eng:WAE,not owned by a public authority,2017-09-06,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171084?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170262?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20170263?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19890737?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19881487?OpenDocument,permissioned,full planning permission,POINT(-0.554767 51.197121),928,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/928
"Standard House, Weyside Park, Godalming",yes,,2017-12-15,,0.10,33,26,Prior approval required and granted for the change of use from office (Use Class B1a) to residential (Use Class C3) to provide 33 dwellings. However it is noted that 7 of the flats are shown within the roof space and could not be contrsucted within additiona roof lgihts or works to the roof.,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171474?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20160019?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19870483?OpenDocument,not permissioned,,POINT(-0.597398 51.188029),978,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/978
"Branksome House, Filmer Grove, Godalming",yes,,2017-12-15,,0.32,11,11,Prior approval required and granted for the change of use from office (Use Class B1a) to residential (Use Class C3) to provide 11 dwellings.,local-authority-eng:WAE,not owned by a public authority,,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20170018?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19990421?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19982022?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19961585?OpenDocument,not permissioned,,POINT(-0.610695 51.191441),995,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/995
"Bunbury House, Church Lane, Cranleigh",yes,,2017-12-15,,0.55,5,5,Formerly known as 'Bullimores House'. Alterations to elevations and internal alterations to allow the formation of 5 dwellings.,local-authority-eng:WAE,not owned by a public authority,2016-11-03,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19820774?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19850843?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA19881323?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/CR20140022?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20150158?OpenDocument|http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20161827?OpenDocument,permissioned,full planning permission,POINT(-0.485882 51.141452),B1,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/B1
"The Freeholders, St Johns Street, Farncombe, Godalming",yes,,2017-12-15,,0.40,6,6,Change of Use and alterations to public house (Use Class A4) to provide 7 flats (Use Class C3). This would represent a net gain of 6 residential units.,local-authority-eng:WAE,not owned by a public authority,2017-11-08,http://planning.waverley.gov.uk/live/wbc/pwl.nsf/(RefNoLU)/WA20171427?OpenDocument,permissioned,full planning permission,POINT(-0.603957 51.194223),B2,http://85.92.197.215/ishare5.4.web/atsolomap_brownfieldreg.html,2017-12-15,brownfield-land/local-authority-eng/WAE/B2
