site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
111 and 115 Endwell Road,,,2018-10-22,,0.43,40,40,"Site Allocation SA30 for mixed use development including 40 residential units, commercial/employment",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.0366 51.46592),BR006,,2017-11-30
219 Stanstead Road,yes,,2019-10-21,,0.05,11,11,16/097266 Prior Approval for residential development including 5 x one bedroom self-contained flats and 18/106769 for residential development including 2 x one bedroom and 4 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2018-08-31,,permissioned,full planning permission,POINT(-0.04098 51.44242),BR008,,2017-11-30
72 Loampit Hill,yes,,2019-10-21,,0.12,7,7,"18/107893 for residential development including 7 x residential units, commercial unit (B1a)",local-authority-eng:LEW,not owned by a public authority,2018-09-13,,permissioned,full planning permission,POINT(-0.022207 51.467769),BR009,,2019-10-21
219 Stanstead Road,yes,,2018-10-22,,0.05,11,11,16/097266 Prior Approval for residential development including 5 x one bedroom self-contained flats and 18/106769 for residential development including 2 x one bedroom and 4 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2018-08-31,,permissioned,full planning permission,POINT(-0.04098 51.44242),CP004,,2017-11-30
113 Bovill Road,yes,,2017-11-30,,0.07,5,5,16/097411 for residential development including 5 x four bedroom houses,local-authority-eng:LEW,not owned by a public authority,2016-09-12,,permissioned,full planning permission,POINT(-0.04652 51.44502),CP005,,2017-11-30
58-64 Brockley Rise,,,2018-10-22,,0.05,5,5,Lapsed 11/78739 for residential development including 7 x two bedroom and 2 x one bedroom self-contained units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.041 51.44776),CP006,,2017-11-30
50 St German's Road,yes,,2018-10-22,,0.06,5,5,"17/100842 for residential development including 1 x one bedroom, 3 x two bedroom and 1 x three bedroom self contained flats",local-authority-eng:LEW,not owned by a public authority,2017-08-21,,permissioned,full planning permission,POINT(-0.03877 51.443),CP007,,2018-10-22
26 Marnock Road,yes,,2018-10-22,,0.19,6,6,17/102317 for residential development including 6 x three storey terraced houses,local-authority-eng:LEW,owned by a public authority,2017-11-27,,permissioned,full planning permission,POINT(-0.03465 51.45385),CP008,,2018-10-22
"Pheobes Garden Centre, Penerley Road",yes,,2019-10-21,,0.42,27,27,"17/102292 for residential development including 10 x one bedroom, 10 x two bedroom and 7 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2018-06-29,,permissioned,full planning permission,POINT(-0.0189 51.44076),CS003,,2018-10-22
320 Brownhill Road,yes,,2019-10-21,,0.11,26,26,18/105753 for 26 non-self contained C2 bedrooms,local-authority-eng:LEW,not owned by a public authority,2018-09-18,,permissioned,full planning permission,POINT(-0.000697 51.444888),CS004,,2019-10-21
55 Broadfield Road,yes,,2019-10-21,,0.03,7,7,18/106649 for 7 non-self contained C2 bedrooms,local-authority-eng:LEW,not owned by a public authority,2018-08-17,,permissioned,full planning permission,POINT(0.00172 51.442519),CS005,,2019-10-21
Convoys Wharf,yes,,2018-10-22,,20.42,,,"13/083358 for mixed use development including up to 3,514 (321,000 m2) residential units, 15,500 m2 business space (live/work units); 32,200 m2 working wharf and vessel moorings ( B2 and sui generis); 27,070 m2 hotel (C1); 5,810 m2 retail, financial and professional services (A1 and A2); 4,520 m2 restaurant/cafes and drinking establishments (A3 and A4); and 13,000 m2 community/non-residential institutions (D1 and D2)",local-authority-eng:LEW,not owned by a public authority,2015-03-10,,permissioned,outline planning permission,POINT(-0.0189 51.44076),EV001,,2017-11-30
"Timber Yard, Deptford Wharves, Oxestalls Road",yes,,2017-11-30,,4.6,1131,1131,"15/092295 for mixed use development including 1132 residential units, this is a hybrid application: full for phase 1 and outline for phases 2 and 3, up to 10,413 m2 non-residential floorspace comprising (A1) Shops, (A2) Financial & Professional Services, (A3) Restaurants & Cafes, (A4) Drinking Establishments, (A5) Hot Food Takeaways, (B1) Business, (D1) Non-Residential Institutions and (D2) Assembly & Leisure uses",local-authority-eng:LEW,not owned by a public authority,2016-03-23,,permissioned,outline planning permission,POINT(-0.02818 51.48625),EV002,,2017-11-30
Arklow Road Trading Estate MEL,yes,,2017-11-30,,1.28,316,316,"15/093101 for mixed use development including full permission for 258 residential dwellings and reserved matters 16/097829 for up to 58 dwellings, full permission for 2,794 sqm commercial floorspace ( A1, A2, A3, B1, D1 and D2) and outline permission for up to 75 m2 commercial floorspace ( A1, A2, A3, B1, D1 and D2)",local-authority-eng:LEW,not owned by a public authority,2017-01-20,,permissioned,reserved matters approval,POINT(-0.0354 51.48743),EV003,,2017-11-30
"Neptune Works, Parkside House, Grinstead Road",yes,,2017-11-30,,1.14,199,199,"10/75331 and 14/089647 for mixed use development including 199 residential units comprising 70 x one bedroom, 100 x two bed, 19 x three bedroom and 10x four bedroom units, 1,973 m2 non-residential floorspace, comprising 1,874 m2 flexible B1/A1/A2 and 99 m2 of cafe /bike repair shop",local-authority-eng:LEW,not owned by a public authority,2012-03-30,,permissioned,full planning permission,POINT(-0.0354 51.4922),EV005,,2017-11-30
19 Yeoman Street,yes,,2017-11-30,,0.26,72,72,"16/098132 for mixed use development including 72 residential units, 371 m commercial floorspace (B1)",local-authority-eng:LEW,not owned by a public authority,2017-01-25,,permissioned,full planning permission,POINT(-0.04074 51.48472),EV007,,2017-11-30
"Evelyn Court, Grinstead Road",,,2018-10-22,,0.21,18,18,"Lapsed 14/089442 Prior approval for mixed use development including 18 residential dwellings, retention of 5 x office units B1(a)",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03923 51.49192),EV009,,2017-11-30
"Acme House, 165 Childers Street MEL",,,2017-11-30,,0.66,85,85,"Site Allocation SA8 for mixed use development including 84 residential units, 20% employment (B1 Use Classes light industrial/offices)",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03607 51.48635),EV012,,2017-11-30
Rear of 197-199 Deptford High Street,,,2018-10-22,,0.03,9,9,"Lapsed 09/72501 for mixed use development including 5 x one bedroom and 4 x two bedroom self-contained flats, snooker hall",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03526 51.48228),EV013,,2017-11-30
"Astra House, 23-25 Arklow Road",yes,,2019-10-21,,0.11,25,25,17/104557 Prior Approval for residential development including 7 x one bed and 8 x two bed self-contained flats and 18/108810 Prior Approval for residential development including 25 flats,local-authority-eng:LEW,not owned by a public authority,2018-10-26,,permissioned,full planning permission,POINT(-0.02696 51.48054),EV014,,2018-10-22
222-222a Trundley's Road,yes,,2018-10-22,,0.01,5,5,17/101678 for residential development including 3 x one bedroom and 4 x two bedroom self-contained residential units,local-authority-eng:LEW,not owned by a public authority,2018-08-07,,permissioned,full planning permission,POINT(-0.0403 51.48259),EV015,,2018-10-22
"Pepys Housing Office, Eddystone Tower, Oxstalls Road",yes,,2018-10-22,,0.07,5,5,"17/104445 for mixed use development including 2 xthree bedroom maisonettes, 1 x two bedroom, 1 x three bedroom and 1 x four bedroom self-contained flats, community facility (Use Class D1)",local-authority-eng:LEW,owned by a public authority,2018-04-03,,permissioned,full planning permission,POINT(-0.03593 51.48888),EV016,,2018-10-22
Former Deptford Green School Sports Pitch,yes,,2019-10-21,,0.23,34,34,"18/106309 for mixed use development including 20 x three bedroom and 14 x two bedroom flats, two commercial units on the ground floor for flexible use as retail (Use Class A1), financial / professional services (Use Class A2), cafe / restaurant (Use Class A3) and / or business (Use Class B1) and a nursery (Use Class D1)",local-authority-eng:LEW,owned by a public authority,2018-11-27,,permissioned,full planning permission,POINT(-0.03347 51.480029),EV017,,2019-10-21
"Lord Palmerston, Childers Street",yes,,2019-10-21,,0.05,6,6,"18/107475 for residental development including 6 x two bed units, retention of existing public house",local-authority-eng:LEW,not owned by a public authority,2018-11-20,,permissioned,full planning permission,POINT(-0.34008 51.481848),EV018,,2019-10-21
"Rear of Christian Fellowship, rear of 15-17a Tyson Road",yes,,2017-11-30,,0.94,68,68,09/71953 for residential development including up to a maximum of 71 units,local-authority-eng:LEW,not owned by a public authority,2010-04-22,,permissioned,outline planning permission,POINT(-0.0532 51.4464),FH001,,2017-11-30
"Featherstone Lodge, Eliot Bank",yes,,2018-10-22,,0.63,33,33,"Lapsed 14/086666 for residential development including 18 x one bedroom and 15 x two-bedroom self contained flats plus 6 x two bedroom, two storey houses",local-authority-eng:LEW,not owned by a public authority,2015-11-13,,permissioned,full planning permission,POINT(-0.06187 51.43767),FH002,,2018-10-22
"Former Sydenham Police Station, 179 Dartmouth Road",yes,,2019-10-21,,0.2,33,33,"15/92798 for residential development including 15 x one bedroom, 15 x two bedroom and 3 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2016-05-19,,permissioned,full planning permission,POINT(-0.05843 51.43317),FH003,,2017-11-30
"Fairway House, rear of 53 Dartmouth Road",yes,,2017-11-30,,0.2,27,27,"15/090942 for mixed use development including 27 self-contained residential flats, ground floor offices (B1)",local-authority-eng:LEW,not owned by a public authority,2015-11-27,,permissioned,full planning permission,POINT(-0.05401 51.43713),FH004,,2017-11-30
Longfield Crescent Estate,yes,,2017-11-30,,1.56,27,27,14/089888 for residential development including 13 x 3 bed houses and 6 x one bedroom and 8 x two bedroom self-contained flats,local-authority-eng:LEW,owned by a public authority,2015-04-23,,permissioned,full planning permission,POINT(-0.05421 51.43411),FH005,,2017-11-30
29 Ewelme Road,yes,,2019-10-21,,0.05,5,5,"16/096800 for residential development including 1 x one bedroom, 2 x two bedroom and 3 x three bedroom flats",local-authority-eng:LEW,not owned by a public authority,2016-10-12,,permissioned,full planning permission,POINT(-0.0549 51.44305),FH007,,2017-11-30
97 Honor Oak Park,yes,,2018-10-22,,0.09,5,5,08/68730 for residential development including 1x3 bedroom and 5x2 bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2011-10-31,,permissioned,full planning permission,POINT(-0.04757 51.44978),FH008,,2017-12-01
1 Waldram Crescent,,,2018-10-22,,0.03,8,8,"Lapsed 07/65911 for residential development including 8 x one bedroom, self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.05308 51.44009),FH009,,2017-11-30
39 Honor Oak Road,,,2018-10-22,,0.09,6,6,"Lapsed 07/67266 for residential development including 4 x three bedroom, self-contained maisonettes, 1 x one bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.054 51.44701),FH010,,2017-11-30
"Station forecourt, Dartmouth Road, west of the railway line",,,2018-10-22,,0.43,74,74,"Site Allocation SA19 for mixed use development including 74 residential units, retail, business/employment",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.05355 51.43899),FH011,,2017-11-30
"Windmill PH, 125-131 Kirkdale",yes,,2019-10-21,,0.05,9,9,"16/099356 for mixed use development including 2 x one bedroom and 7 x two bedroom self-contained residential units, one public house (Class A4)",local-authority-eng:LEW,not owned by a public authority,2017-08-01,,permissioned,full planning permission,POINT(-0.05994 51.43169),FH012,,2018-10-22
"Northwest Garages, Knapdale Close",yes,,2019-10-21,,0.71,17,17,18/106452 for residential development including 3 x dwelling houses and 14 x flats,local-authority-eng:LEW,mixed ownership,2018-09-04,,permissioned,full planning permission,POINT(-0.060001 51.437804),FH013,,2019-10-21
Rear of 110 Wood Vale,yes,,2019-10-21,,0.05,7,7,18/107209 for residential development including 7 residential units,local-authority-eng:LEW,not owned by a public authority,2019-01-11,,permissioned,full planning permission,POINT(-0.061107 51.44745),FH014,,2019-10-21
1 Sydenham Park,yes,,2019-10-21,,0.04,6,6,19/111041 Prior Approval for residential development including 5 x one bed flats and 1 x two bed flats,local-authority-eng:LEW,not owned by a public authority,2019-04-12,,permissioned,full planning permission,POINT(-0.058938 51.431264),FH015,,2019-10-21
329 Baring Road and Haywood House,yes,,2019-10-21,,0.07,7,7,17/100225 Prior approval for residential development including 6 self-contained flats and 17/104065 for one x 2 bedroom self-contained flat,local-authority-eng:LEW,not owned by a public authority,2018-01-12,,permissioned,full planning permission,POINT(0.021736 51.42984),GP001,,2017-11-30
Garages at 55-88 Castleton Road,yes,,2017-11-30,,0.14,5,5,16/098887 for residential development including 5 x three bedroom terrace houses,local-authority-eng:LEW,not owned by a public authority,2017-06-26,,permissioned,full planning permission,POINT(0.037523 51.42676),GP002,,2017-11-30
77 Burnt Ash Hill,,,2018-10-22,,0.06,5,5,"Lapsed 10/75510 for residential development including 3x one bedroom and 1 x four bedroom self-contained flats, 1 x one bedroom and 1 x two bedroom self-contained maisonettes",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(0.015687 51.44596),GP003,,2017-11-30
79 Chinbrook Road,yes,,2019-10-21,,0.12,6,6,"17/100156 for residential development including 2 x one bedroom, 2 x two bedroom and 2 x three bedroom residential units",local-authority-eng:LEW,not owned by a public authority,2017-10-16,,permissioned,full planning permission,POINT(0.028527 51.43195),GP004,,2018-10-22
367 Baring Road,yes,,2019-10-21,,0.22,7,7,19/110430 for residential development including 8 x houses,local-authority-eng:LEW,not owned by a public authority,2019-03-14,,permissioned,full planning permission,POINT(0.022239 51.428355),GP005,,2019-10-21
81 Chinbrook Road,yes,,2019-10-21,,0.1,4,4,18/105769 for residential development including 3 x 2 bedroom and 2 x 3 bedroom flats,local-authority-eng:LEW,not owned by a public authority,2018-10-24,,permissioned,full planning permission,POINT(0.028771 51.43195),GP006,,2019-10-21
77 Chinbrook Road,yes,,2019-10-21,,0.05,7,7,18/107324 for 7 x non-self contained hostel bedrooms,local-authority-eng:LEW,not owned by a public authority,2018-08-24,,permissioned,full planning permission,POINT(0.028317 51.431961),GP007,,2019-10-21
94 Chinbrook Road,yes,,2019-10-21,,0.03,4,4,"15/094889 for residential development including 1 x three bed, 1 x two bed and 3 x one bed flats",local-authority-eng:LEW,not owned by a public authority,2016-07-20,,permissioned,full planning permission,POINT(0.028725 51.431414),GP008,,2019-10-21
Lewisham Gateway,yes,,2019-10-21,,5.53,,,"06/62375 outline approved 2009-05-08, 14/089233 reserved matters approved 2014-12-11, s73 Minor Material Amendment 18/105218 approved 2018-11-29 and 18/109819 reserved matters approved 2019-02-22 for 530 units plus 119 co-living units, units already completed: Phase 1a 193 units and phase 1b 169 units, up to 97,545 m2 of retail (A1, A2, A3, A4 and A5), offices (B1), co-working business space (B1), hotel (C1), education/health (D1) and leisure (D2)",local-authority-eng:LEW,mixed ownership,2019-02-22,,permissioned,other,POINT(-0.0122 51.46438),LC001,,2017-11-30
"Lewisham House, 25 Molesworth Street (Citibank)",,,2018-10-22,,0.1,237,237,Lapsed 15/092471 Prior approval for residential development including 237 units.,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.01209 51.46289),LC002,,2017-11-30
Rear of Chiddingstone House,yes,,2018-10-22,,0.55,53,53,16/099284 s73 minor mterial amendment for residential development including 46 x one bedroom and 5 x two bedroom flats plus amendment to provide 2 additional units,local-authority-eng:LEW,owned by a public authority,2017-01-26,,permissioned,other,POINT(-0.01235 51.45402),LC004,,2017-11-30
223-225 Lewisham High Street,yes,,2019-10-21,,0.07,22,22,"13/085398 for mixed use development including 22 flats, 195m2 commercial",local-authority-eng:LEW,not owned by a public authority,2015-03-25,,permissioned,full planning permission,POINT(-0.01216 51.45842),LC005,,2017-11-30
37-43 Nightingale Grove (remainder of site),,,2017-11-30,,0.22,30,30,"Site Allocation SA35 for mixed use development including 30 residential units, commercial and nursery",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00196 51.45192),LC006,,2017-11-30
35 Nightingale Grove,yes,,2018-10-22,,0.02,8,8,"13/084806 for mixed use development including 7 x one bedroom and 1 x two bedroom self-contained flats, MOT testing centre",local-authority-eng:LEW,not owned by a public authority,2014-07-21,,permissioned,full planning permission,POINT(-0.00229 51.45229),LC008,,2017-11-30
"323 Lewisham High Street, Ravensbourne Arms",yes,,2019-10-21,,0.04,7,7,14/088176 for residential development including 5 x one bedroom and 2 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2015-08-24,,permissioned,full planning permission,POINT(-0.01502 51.45544),LC009,,2017-11-30
Rear of 101-103 Springbank Road,yes,,2017-11-30,,0.09,6,6,14/090373 for residential development including 6 x two bedroom houses.,local-authority-eng:LEW,not owned by a public authority,2015-08-20,,permissioned,full planning permission,POINT(0.001719 51.44879),LC012,,2017-11-30
Robert Square Bonfield Road,yes,,2017-11-30,,0.26,3,3,16/097298 for residential development including 3 x one bedroom flats,local-authority-eng:LEW,not owned by a public authority,2016-08-26,,permissioned,full planning permission,POINT(-0.008621 51.46009),LC014,,2017-11-30
"Lewisham Retail Park, east of Jerrard Street",yes,,2019-10-21,,1.04,529,529,"16/097629 for mixed use development including 536 residential units, 4,343m2 of retail (A1, A2, A3), business (B1) and community (D1 and D2)",local-authority-eng:LEW,not owned by a public authority,2019-03-28,,permissioned,full planning permission,POINT(-0.01547 51.46512),LC015,,2017-11-30
"Tesco, Conington Road",yes,,2018-10-22,,2.63,,,"Site Allocation LTC5 for mixed use development including 367 residential units, retail expansion of the existing store up to 3,000 m2",local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(-0.013109 51.466615),LC016,,2017-11-30
"Carpet Right, east of Thurston Road",yes,,2019-10-21,,0.28,242,242,"17/102049 for mixed use development including 242 residential units, 960m2 of ground floor (A1) Shops, (A2) Financial & Professional Services, (A3) Restaurants & Cafes, (B1) Business, (D1) Non-residential Institutions and (D2) Assembly & Leisure uses",local-authority-eng:LEW,not owned by a public authority,2019-03-29,,permissioned,full planning permission,POINT(-0.01407 51.46485),LC017,,2017-11-30
"PLACE/Ladywell, former Ladywell Leisure Centre (remainder of site)",,,2018-10-22,,0.93,499,499,"Site Allocation LTC7 for mixed use development including 120 residential units, retail (A1, A2, A3)",local-authority-eng:LEW,owned by a public authority,,,not permissioned,,POINT(-0.01334 51.45635),LC018,,2017-11-30
"Driving test centre, off Ennersdale Road",,,2017-11-30,,0.41,30,30,"Site Allocation SA33 for mixed use development including 30 residential units, business/employment",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00396 51.45276),LC019,,2017-11-30
232 Hither Green Lane,,,2018-10-22,,0.03,6,6,"Lapsed 10/75392 for mixed use development including 4 x one bedroom, 1 x two bedroom and 1 x three bedroom self-contained flats, commercial unit (Use Class A2)",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00585 51.4503),LC020,,2017-11-30
"St Mungos Hostel, Spring Gardens, Arlington Close",yes,,2018-10-22,,0.96,28,28,"17/102175 for residential development including 28 self-contained studio flats, assessment hub",local-authority-eng:LEW,owned by a public authority,2017-09-25,,permissioned,full planning permission,POINT(-0.00483 51.4527),LC021,,2018-10-22
1 Wearside Road,yes,,2018-10-22,,0.08,9,9,"16/098097 for residential development including 1 x two bedroom wheelchair accessible bungalow, 2 x three storey, three bedroom houses plus 4 x two bedroom and 2 x one bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2017-10-06,,permissioned,full planning permission,POINT(-0.01581 51.45704),LC022,,2018-10-22
174-176 Lewisham High Street,yes,,2018-10-22,,0.03,6,6,17/105157 Prior approval for residential development including 6 residential units,local-authority-eng:LEW,not owned by a public authority,2018-02-13,,permissioned,full planning permission,POINT(-0.0114 51.46043),LC023,,2018-10-22
19b Marischal Road,yes,,2019-10-21,,0.03,9,9,"16/098334 full approved 2017-03-10 and 18/108211 for residential development including 2 x one bed, 5 x two bed, 2 x three bed units",local-authority-eng:LEW,not owned by a public authority,2018-10-08,,permissioned,full planning permission,POINT(-0.00736 51.4624),LC024,,2018-10-22
Church Grove,yes,,2019-10-21,,0.35,33,33,"17/104264 for mixed use development including self-build 13 x one bedroom, 10 x two bedroom, 2 x three bedroom flats and 5 x three bedroom and 3 x four bedroom houses, shared office space and multi-use community facility",local-authority-eng:LEW,owned by a public authority,2018-12-14,,permissioned,full planning permission,POINT(-0.018278 51.457743),LC025,,2018-10-22
58-60 Lewisham High Street,yes,,2019-10-21,,0.01,5,5,18/108954 Prior Approval for residential development including 5 residential units,local-authority-eng:LEW,not owned by a public authority,2018-11-13,,permissioned,full planning permission,POINT(-0.010916 51.46335),LC026,,2019-10-21
18 Clarenden Rise,yes,,2019-10-21,,0.04,2,2,17/103574 for residential development including 6 x residential flats,local-authority-eng:LEW,not owned by a public authority,2017-11-16,,permissioned,full planning permission,POINT(-0.008074 51.460232),LC027,,2019-10-21
117 Courthill Road,yes,,2019-10-21,,0.03,0,0,17/103913 for 10 person HMO,local-authority-eng:LEW,not owned by a public authority,2017-11-29,,permissioned,full planning permission,POINT(-0.007495 51.455526),LC028,,2019-10-21
Land at 11 and 29 Embleton Road and 44 and 70 Algernon Road,yes,,2018-10-22,,0.45,4,4,18/105952 for residential development including 4 x three bedroom houses,local-authority-eng:LEW,owned by a public authority,2018-06-11,,permissioned,full planning permission,POINT(-0.01913 51.46263),LD002,,2018-10-22
93-99 Ladywell Road,yes,,2019-10-21,,0.04,7,7,"18/107234 for mixed use development including 4 x one bed and 3 x two bed flats, 266m2 of commercial space (A1, A3, D2)",local-authority-eng:LEW,not owned by a public authority,2019-03-05,,permissioned,full planning permission,POINT(-0.021035 51.456659),LD003,,2019-10-21
36 Old Road,yes,,2017-11-30,,0.16,9,9,14/087793 for residential development including 9 x four bedroom houses,local-authority-eng:LEW,not owned by a public authority,2014-11-13,,permissioned,full planning permission,POINT(0.005382 51.45737),LG001,,2017-11-30
"Garages at Woodstock Court, Burnt Ash Hill",yes,,2018-10-22,,0.36,8,8,15/094702 for residential development including 8 x three bedroom dwellings,local-authority-eng:LEW,not owned by a public authority,2017-03-20,,permissioned,full planning permission,POINT(0.013903 51.44829),LG003,,2017-11-30
"Mayfields Hostel, 47 Burnt Ash Hill",yes,,2018-10-22,,0.08,21,21,"17/103886 for mixed use development including 24 x two bedroom, 16 three bedroomed self-contained flats and 7 x two storey houses, commercial space (flexible use classes A1 / A2 / A3 / B1(a) / D1 (crèche, education, museum, art gallery)",local-authority-eng:LEW,owned by a public authority,2018-08-02,,permissioned,full planning permission,POINT(0.01499 51.45313),LG004,,2018-10-22
Leegate Shopping Centre,yes,,2018-10-22,,0.49,229,229,"14/90032 for mixed use development including 229 residential units, retail led (A1-A4) and leisure (D1 and D2)",local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(0.014424 51.4472),LG005,,2017-11-30
