site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Red Brook Public House, Oak Road, Partington",yes,,2017-12-18,,0.3,14,14,Site could be a potential housing site for a minimum of 14 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.434922 53.411336),1639,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.411336/-2.4349221,2017-12-18,brownfield-land/local-authority-eng/TRF/1639
"Fomer Royal Canal Works, South of Edge Lane, Stretford, M32 8",yes,,2018-11-21,,0.76,47,47,"The erection of 47 dwellings across 40 apartments, 3 townhouses, and 4 semi-detached houses, and a landscaped public open space.",local-authority-eng:TRF,not owned by a public authority,2018-01-18,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?keyVal=OTAAOUQLJG700&activeTab=summary,permissioned,full planning permission,POINT(-2.306288 53.443501),1688,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.443501/-2.3062879,2017-12-18,brownfield-land/local-authority-eng/TRF/1688
"Land at Oakfield Road (Altair) Moss Lane, Altrincham",yes,,2018-11-21,,2.5,85,85,reserved matters for Erection of 4 mixed-use buildings providing 85 residential apartments (Class C3),local-authority-eng:TRF,not owned by a public authority,2017-07-14,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?keyVal=OKFYR4QL01T00&activeTab=summary,permissioned,other,POINT(-2.346584 53.387159),1696,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.387159/-2.3465835,2017-12-18,brownfield-land/local-authority-eng/TRF/1696
"39 Talbot Road, Old Trafford",yes,,2017-12-18,,0.47,38,38,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 38 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.280086 53.460976),1974,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460976/-2.2800865,2017-12-18,brownfield-land/local-authority-eng/TRF/1974
"Land at Talbot Road, Stretford",yes,,2017-12-18,,2.91,150,150,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 150 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.298714 53.451898),1988,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.451898/-2.2987139,2017-12-18,brownfield-land/local-authority-eng/TRF/1988
"Trafalgar House, Manchester Road, Altrincham",yes,,2017-12-18,,0.54,38,38,Site submitted through the Draft Allocations plan as a potential housing site for a minimum of 38 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.351882 53.396995),2082,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.396995/-2.351882,2017-12-18,brownfield-land/local-authority-eng/TRF/2082
"Mansion House, Manchester Road, Altrincham",yes,,2017-12-18,,0.43,30,30,Site submitted through the Draft Allocations plan as a potential housing site for a minimum of 30 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.353136 53.397737),2084,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.397737/-2.3531363,2017-12-18,brownfield-land/local-authority-eng/TRF/2084
"Britannia Road, Industrial Estate, Sale",yes,,2017-12-18,,0.86,43,43,Site submitted through the Draft Allocations plan as a potential housing site for a minimum of 43 units,local-authority-eng:TRF,owned by a public authority,,,not permissioned,,POINT(-2.315207 53.428117),2086,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.428117/-2.315207,2017-12-18,brownfield-land/local-authority-eng/TRF/2086
"Clarendon House, Stamford New Road, Altrincham, WA14 1BY",yes,,2017-12-18,,0.11,60,60,COU Office to Residential to provide 60 dwellings,local-authority-eng:TRF,not owned by a public authority,2016-12-08,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9ZNPYQLIKH00,permissioned,full planning permission,POINT(-2.348571 53.387566),2144,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.387566/-2.3485715,2017-12-18,brownfield-land/local-authority-eng/TRF/2144
"Bollin Private Hotel, 58 Manchester Road, Altrincham, WA14 4PJ",yes,,2018-11-21,,0.04,6,6,Previous Permission for change-of-use and conversion of ten bedroom hotel to six self contained one bedroom flats with associated car and cycle parking provision and external alterations to include demolition of existing single storey rear extension and two storey side extension.,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.351834 53.394801),2187,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.394801/-2.3518338,2017-12-18,brownfield-land/local-authority-eng/TRF/2187
"476-480, Stretford Road, Old Trafford, M16 9AD",yes,,2017-12-18,,0.07,11,11,"Outline application for the erection of a part 3, part 2-storey apartment building comprising 11 no. apartments with associated parking.",local-authority-eng:TRF,not owned by a public authority,2015-11-05,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NR2KG8QLJMQ00,permissioned,outline planning permission,POINT(-2.263348 53.464907),2230,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.464907/-2.2633476,2017-12-18,brownfield-land/local-authority-eng/TRF/2230
"Petrol Station and adj land at 499 Chester Road, Stretford",yes,,2017-12-18,,0.23,106,106,"Erection of 1 x residential apartment building ranging from four to seven storeys, plus basement floor level. Development to provide 106 apartments together with 106 car parking spaces.",local-authority-eng:TRF,not owned by a public authority,2016-02-29,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NMW6TFQL00X00,permissioned,full planning permission,POINT(-2.27072 53.463632),2234,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.463632/-2.2707202,2017-12-18,brownfield-land/local-authority-eng/TRF/2234
"Lynnfield House, Milton House, Church Street, Altrincham, WA14 4DZ",yes,,2017-12-18,,0.9,80,80,Change of use of existing office buildings (Lynnfield House and Hamilton House) from office (Use Class B1(a) ) to residential (Use Class C3) to create 80 no. apartments.,local-authority-eng:TRF,not owned by a public authority,2016-02-15,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZPIRFQL01500,permissioned,other,POINT(-2.351391 53.39216),2252,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.39216/-2.351391,2017-12-18,brownfield-land/local-authority-eng/TRF/2252
"The Dome, Grafton House, Stamford New Road, Altrincham, WA14 1DQ",yes,,2017-12-18,,0.2,14,14,Change of use of part of existing building from office (Use Class B1(a) ) to residential (Use Class C3) to create No 14 residential apartments.,local-authority-eng:TRF,not owned by a public authority,2016-06-08,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O4I0LDQLGO700,permissioned,other,POINT(-2.350995 53.38604),2293,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.38604/-2.3509947,2017-12-18,brownfield-land/local-authority-eng/TRF/2293
"101-105 George Street, Altrincham, WA14 1RN",yes,,2017-12-18,,0.03,8,8,Change of Use of the first and second floor offices (B1) to 8 No Residential Apartments (C3) along with associated external alterations.,local-authority-eng:TRF,not owned by a public authority,2016-09-02,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7Q3KUQLHRF00,permissioned,full planning permission,POINT(-2.350802 53.386355),2303,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.386355/-2.3508019,2017-12-18,brownfield-land/local-authority-eng/TRF/2303
"Ashley House, Ashley Road, Altrincham, WA14 2DW",yes,,2017-12-18,,0.01,32,32,Change of use from offices (Class B1) to 32no. apartments (Class C3).,local-authority-eng:TRF,not owned by a public authority,2014-09-09,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZW30QLTA538,permissioned,other,POINT(-2.352672 53.383473),2364,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.383473/-2.3526724,2017-12-18,brownfield-land/local-authority-eng/TRF/2364
"Trafford Magistrates' Court, Ashton Lane, Sale, M33 7NR",yes,,2017-12-18,,1.03,50,50,Site could be a potential housing site for a minimum of 50 units,local-authority-eng:TRF,not owned by a public authority,,,not permissioned,,POINT(-2.325277 53.42631),2369,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.42631/-2.3252766,2017-12-18,brownfield-land/local-authority-eng/TRF/2369
"Chester House, 1 Boyer Street, Stretford, M16 0RE",yes,,2017-12-18,,3.28,660,660,Site could be a potential housing site for a minimum of 660 units,local-authority-eng:TRF,owned by a public authority,,,not permissioned,,POINT(-2.280758 53.462386),2370,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.462386/-2.2807585,2017-12-18,brownfield-land/local-authority-eng/TRF/2370
"Meadowside Adult training Centre, Torbay Road, Urmston, M41 9LF",yes,,2017-12-18,,0.48,18,18,Site could be a potential housing site for a minimum of 18 units,local-authority-eng:TRF,owned by a public authority,,,not permissioned,,POINT(-2.342541 53.445461),2393,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.445461/-2.3425415,2017-12-18,brownfield-land/local-authority-eng/TRF/2393
"Former Brentwood School, Timperley, Altrincham, WA14 1SR",yes,,2017-12-18,,0.4,18,18,Site could be a potential housing site for a minimum of 18 units,local-authority-eng:TRF,owned by a public authority,,,not permissioned,,POINT(-2.343516 53.398286),2394,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398286/-2.3435158,2017-12-18,brownfield-land/local-authority-eng/TRF/2394
"Albert Buildings, 3 Scott Drive, Altrincham, WA15 8AB",yes,,2018-11-21,,0.22,26,26,cou Existing office building from office (Use Class B1(a) ) to residential (Use Class C3) to create 26 no. apartments.,local-authority-eng:TRF,,2017-04-26,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLPZ08QL01T00,permissioned,other,POINT(-2.336874 53.38564),2424,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.38564/-2.3368738,2018-11-21,brownfield-land/local-authority-eng/TRF/2424
"Land to the rear 397 Stockport Road, WA15 7UR",yes,,2018-11-21,,0.02,11,11,Erection of a four storey building to provide 11 apartments and demolition of single storey outrigger to rear of 397 Stockport Road.,local-authority-eng:TRF,,2017-06-21,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OKA81HQLMQS00,permissioned,full planning permission,POINT(-2.316806 53.398297),2436,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398297/-2.3168062,2018-11-21,brownfield-land/local-authority-eng/TRF/2436
"Brooks Bar Centre, 162-164 Chorlton Road, Old Trafford, M16 7WW",yes,,2018-11-21,,0.07,9,9,"Change of use from doctor's surgery into 7 apartments, including demolition of rear element and construction of a rear first floor balcony. Erection of a two storey building in rear to accommodate 2 apartments",local-authority-eng:TRF,,2017-08-03,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OOCFWYQLH0A00,permissioned,full planning permission,POINT(-2.258554 53.459371),2452,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.459371/-2.2585541,2018-11-21,brownfield-land/local-authority-eng/TRF/2452
"Former Depot, Bridgewater Road, Altrincham, WA14 1LZ",yes,,2018-11-21,,0.12,10,10,Erection of 2 No. part-two and part-three storey attached residential blocks comprising 8 no. one and two bedroom duplex apartments and 2 no. two bedroom apartments,local-authority-eng:TRF,,2017-09-13,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OPBXQIQLHFS00,permissioned,full planning permission,POINT(-2.346877 53.399149),2457,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.399149/-2.3468765,2018-11-21,brownfield-land/local-authority-eng/TRF/2457
"62 Talbot Road, Stretford, M16 0PN",yes,,2018-11-21,,0.06,5,5,Change of use of existing office building from office (Use Class B1(a) ) to residential (Use Class C3) to create 5 no. apartments.,local-authority-eng:TRF,,2017-09-25,https://publicaccess.trafford.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,other,POINT(-2.282148 53.460747),2463,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460747/-2.2821484,2018-11-21,brownfield-land/local-authority-eng/TRF/2463
"119 Higher Road, Urmston, M41 9BD",yes,,2018-11-21,,0.11,9,9,Outline planning application for the erection of a three storey apartment block consisting of 6 no. 2 bedroom apartments and 2 (app shows 3) no. 3 bedroom houses with access from Willow Avenue,local-authority-eng:TRF,,2017-10-13,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OR67SUQLIC100,permissioned,outline planning permission,POINT(-2.344841 53.448717),2465,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.448717/-2.3448413,2018-11-21,brownfield-land/local-authority-eng/TRF/2465
"Circle Court, Stretford, M32 9QJ",yes,,2018-11-21,,4.41,40,40,"Erection of residential development on land adjacent to Circle Court tower block, comprising of 40 no. flats within 2no. five-storey apartment blocks.",local-authority-eng:TRF,,2017-11-10,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OL5IEQQLFGY00,permissioned,full planning permission,POINT(-2.337976 53.456386),2472,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.456386/-2.337976,2018-11-21,brownfield-land/local-authority-eng/TRF/2472
"27-35A Regent Road, Altrincham, WA14 1RX",yes,,2018-11-21,,0.03,5,5,Change of use of existing two storey office building into 5 no. dwellinghouses.,local-authority-eng:TRF,,2017-12-22,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OYUJ9ZQL01000,permissioned,other,POINT(-2.353161 53.386168),2492,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.386168/-2.3531608,2018-11-21,brownfield-land/local-authority-eng/TRF/2492
"Library, 405 Stockport Road and Car Park on Baker Street, Timperley, WA15 7XR",yes,,2018-11-21,,0.46,24,24,Demolition existing library building construction of a grd floor medical practice and retail unit 1st floor library with community rooms and D1 and/or B1 (offices) on the 3rd flr. Reconfig of carpark to allow construction of block of 25 apts.,local-authority-eng:TRF,owned by a public authority,2016-09-13,https://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7HCD4QLHOL00FALSE,permissioned,full planning permission,POINT(-2.315515 53.398597),2521,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.398597/-2.3155151,2018-11-21,brownfield-land/local-authority-eng/TRF/2521
"Site of Former MKM House, Warwick Road, Stretford, M16 0XX",yes,,2017-12-18,,0.11,89,89,"Erection of a 12 storey building with basement car parking (44 spaces), comprising a total of 89 residential apartments (Class C3)",local-authority-eng:TRF,not owned by a public authority,2016-10-06,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O66W41QLH7J00,permissioned,full planning permission,POINT(-2.287086 53.460349),1601-01,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460349/-2.2870858,2017-12-18,brownfield-land/local-authority-eng/TRF/1601-01
"City Point, 701 Chester road, Stretford, M32 0RW",yes,,2017-12-18,,0.15,35,35,Change of use of existing office building from office (Use Class B1(a) ) to residential (Use Class C3) to create 35 no. apartments,local-authority-eng:TRF,not owned by a public authority,2016-04-15,http://publicaccess.trafford.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O2Y0ZSQL01500,permissioned,other,POINT(-2.288143 53.460849),1601-03,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/18/53.460849/-2.2881435,2017-12-18,brownfield-land/local-authority-eng/TRF/1601-03
"Land off Bold Street, Old Trafford, M15 5PW",yes,,2017-12-18,,3.28,144,144,Site is included in the Draft Allocations plan as a potential housing site for a minimum of 144 units,local-authority-eng:TRF,owned by a public authority,,,not permissioned,,POINT(-2.254819 53.461941),1934-2,https://mappinggm.org.uk/gmodin/?lyrs=brownfield_2018_gm#os_maps_light/17/53.461941/-2.2548194,2017-12-18,brownfield-land/local-authority-eng/TRF/1934-2
