site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Land at Engine Street and James Street, Brigg",yes,,2017-12-19,,0.19,8,8,The site is located within the development limit of Brigg.. Outline planning permission for the erection of 8 dwellings with associated and ancillary infrastructure,local-authority-eng:NLN,not owned by a public authority,2017-06-27,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2017/522,permissioned,outline planning permission,POINT(-0.495605 53.550348),PA/2017/522,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499769.109053091&StartNorthing=407020.652614882&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2017-522
"Former Vehicle and repairs garage, Cherry Lane, Wooton",,,2017-12-19,,0.32,13,13,The site is located within the development limit of Wooton,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.359697 53.627951),VQX9D,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=508573.871308189&StartNorthing=415852.168415989&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/VQX9D
"Former Yorkshire Electricity Depot, Land off Queensway and Dudley Road, Scunthorpe",,,2017-12-19,,2.11,78,78,The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.623181 53.567491),SCUH-17,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=491280.381371647&StartNorthing=408756.790021335&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-17
"Land at Former RAF, Kirton in Lindsey",,,2017-12-19,,14.2,300,300,"The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.. Outline planning application for up to 302 dwellings with public open space, including demolition of existing buildings, with all matters reserved except for access (PA/2017/1199)",local-authority-eng:NLN,not owned by a public authority,,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2017/1199,pending decision,outline planning permission,POINT(-0.581326 53.467965),KIRH-3,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=494272.576451108&StartNorthing=397739.465541187&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/KIRH-3
"Rustys Car Garage, Ashby",,,2017-12-19,,0.07,16,16,The site is a former car showroom and garage and is surrounded by residential properties and the former Ashby Market site. The site is located within the development limit of Scunthorpe.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.646739 53.567327),2D1B1,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489720.629417471&StartNorthing=408708.644734501&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/2D1B1
West Common Gardens Former School,,,2017-12-19,,0.89,30,30,The site is located within the development limit of Scunthorpe.,local-authority-eng:NLN,owned by a public authority,,,not permissioned,,POINT(-0.660059 53.569654),4RKH8,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=488833.616319079&StartNorthing=408950.915665879&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/4RKH8
Disused windmill and adjacent land Hewsons Lane Barton Upon Humber,yes,,2017-12-19,,0.45,14,14,The site is located within the development limit of Barton upon Humber.. Part of the site has planning permission for 14 units,local-authority-eng:NLN,not owned by a public authority,2014-07-03,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2013/1578,permissioned,full planning permission,POINT(-0.445028 53.690143),NG0IR,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=502779.916367653&StartNorthing=422644.054913522&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/NG0IR
Former Crosby Hotel Normanby Road Scunthorpe,,,2017-12-19,,0.28,20,20,The site is located within the development limit of Scunthorpe.. Outline planning permission to demolish existing public house and erect 20 terraced houses with associated access road,local-authority-eng:NLN,not owned by a public authority,2016-12-05,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2016/848,permissioned,outline planning permission,POINT(-0.649391 53.594625),PA/2016/848,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489487.38955924&StartNorthing=411742.201216773&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2016-848
Land at Capps Coal and Timber Yard,,,2017-12-19,,1,40,40,The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.688876 53.565601),SCUH-4,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=486933.653092014&StartNorthing=408464.500784521&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-4
"200 Ashby High Street, Scunthorpe",,,2017-12-19,,0.05,6,6,The site is located within the development limit of Scunthorpe.. Planning permission for conversion of 1st floor retail storage area into 6 one-bedroom flats. New entrance stairway. Demolition of redundant trolley ramp and enclosure to rear,local-authority-eng:NLN,not owned by a public authority,2015-05-07,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/0104,permissioned,full planning permission,POINT(-0.645901 53.566465),PA/2015/0104,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489777.888871538&StartNorthing=408613.881948158&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-0104
"Plot 29 Hebden Road, Scunthorpe",,,2017-12-19,,0.39,14,14,The site is located within the development limit of Scunthorpe.. Application for approval of reserved matters relating to access following the grant of outline planning permission PA/2011/0941 dated 13/03/2012 for the erection of 14 dwellings,local-authority-eng:NLN,not owned by a public authority,2014-12-30,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2014/1183,permissioned,reserved matters approval,POINT(-0.682541 53.598789),PA/2014/1183,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=487284.874001697&StartNorthing=412164.324383514&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2014-1183
"Land to rear of 13-19, Pasture Road, Barton Upon Humber",yes,,2017-12-19,,0.09,34,34,The planning permission has been implemented.. Planning permission to erect 34 apartments together with communal facilities including demolition of a garage. The planning permission has been implemented.,local-authority-eng:NLN,not owned by a public authority,2008-01-24,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2007/1773,permissioned,full planning permission,POINT(-0.434778 53.685379),PA/2007/1773,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=503468.420349415&StartNorthing=422128.980704685&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2007-1773
"Land at Island Carr Road, Ancholme Way, Brigg",,,2017-12-19,,3.53,60,60,The site is located within the development limit of Brigg.. Application for approval of reserved matters following outline planning permission PA/2012/0674 dated 07/09/2012 for the erection of 60 dwellings,local-authority-eng:NLN,not owned by a public authority,2014-11-18,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2014/0887,permissioned,reserved matters approval,POINT(-0.498394 53.552851),4SKWE,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499578.426968399&StartNorthing=407295.268022248&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/4SKWE
"Silversides Lane, Brigg",yes,,2017-12-19,,1.56,44,44,The planning permission has been implemented.. Planning permission to erect 44 dwellings and associated infrastructure,local-authority-eng:NLN,not owned by a public authority,2004-10-22,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2004/0692,permissioned,reserved matters approval,POINT(-0.507924 53.547312),PA/2004/0692,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=498960.033128188&StartNorthing=406665.75518337&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2004-0692
"Land east of Fieldside, Crowle",,,2017-12-19,,0.49,15,15,The site is located within the development limit of Crowle.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.830688 53.607701),WH11O,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=477464.869891551&StartNorthing=412984.565175087&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/WH11O
"Gleadells Mill, Station Road, Kirton in Lindsey",yes,,2017-12-19,,0.85,27,27,"The site is located within the development limit of Kirton in Lindsey.. Outline planning permission to erect dwellings with access, landscaping and layout not reserved for subsequent approval",local-authority-eng:NLN,not owned by a public authority,2017-10-05,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2016/337,permissioned,outline planning permission,POINT(-0.597047 53.482553),PA/2016/337,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=493197.066600199&StartNorthing=399341.624835508&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2016-337
"Land at the Glebe, Scunthorpe",,,2017-12-19,,10.2,302,302,The site is allocated for residential development within North Lincolnshire Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,not owned by a public authority,,,not permissioned,,POINT(-0.647203 53.596613),SCUH-3,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489627.955421404&StartNorthing=411966.121948336&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-3
"Brumby Resource Centre, East Common Lane, Scunthorpe",yes,,2017-12-19,,3.4,122,122,The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.. Outline planning permission for up to 122 dwellings with all matters reserved (PA/2015/1369),local-authority-eng:NLN,owned by a public authority,2017-08-17,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/1369,permissioned,outline planning permission,POINT(-0.641716 53.575862),SCUH-C2,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=490035.149004413&StartNorthing=409664.533354886&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-C2
1-7 Cliff Garden Scunthorpe,yes,,2017-12-19,,0.42,28,28,The site is located within the development limit of Scunthorpe.. Half the site has planning permission to to change the use of vacant office (B1) to 14 self-contained assisted living apartments (C3) and associated single-storey extensions and car parking including demolition of existing outbuilding. PA/2015/0246,local-authority-eng:NLN,owned by a public authority,2017-10-06,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2016/1073,permissioned,full planning permission,POINT(-0.654613 53.588786),PA/2017/1070,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489154.057828125&StartNorthing=411086.1085862&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2017-1070
"Land at Church Square, Scunthorpe",,,2017-12-19,,12.1,300,300,The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,owned by a public authority,,,not permissioned,,POINT(-0.642582 53.591846),SCUH-9,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489943.901888865&StartNorthing=411441.556771173&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-9
"Land at the Council Depot, Station Road, Scunthorpe",,,2017-12-19,,1.01,68,68,The site is allocated for housing development within the Housing and Employment Land Allocation Development Plan Document.,local-authority-eng:NLN,owned by a public authority,,,not permissioned,,POINT(-0.644057 53.587993),SCUH-11,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489854.432593842&StartNorthing=411011.140374783&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/SCUH-11
"106-108 Oswald Road, Scunthorpe",yes,,2017-12-19,,0.09,10,10,The site is located within the development limit of Scunthorpe.. Application for prior approval of a proposed change of use of ground and first-floor offices (Use Class B1) to 10 self-contained flats (Use Class C3),local-authority-eng:NLN,not owned by a public authority,2015-08-10,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/0832,permissioned,other,POINT(-0.653586 53.586478),PA/2015/0832,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489226.848636183&StartNorthing=410830.615293943&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-0832
"2-12 Cole Street, Scunthorpe",yes,,2017-12-19,,0.02,8,8,The site is located within the development limit of Scunthorpe.. Planning permission for the change of use and conversion of existing 1st and 2nd floor offices and cafe into 8 flats,local-authority-eng:NLN,not owned by a public authority,2015-08-18,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/0828,permissioned,full planning permission,POINT(-0.646825 53.591593),PA/2015/0828,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489663.583073726&StartNorthing=411408.145545882&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-0828
"Land at Reginald Road, Scunthorpe",,,2017-12-19,,0.11,7,7,The site is located within the development limit of Scunthorpe.. Planning permission to erect seven dwellings,local-authority-eng:NLN,not owned by a public authority,2016-03-15,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/1187,permissioned,full planning permission,POINT(-0.668066 53.601871),PA/2015/1187,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=488236.34889624&StartNorthing=412525.022899122&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-1187
"Methodist Church Frodingham Road, Scunthorpe",yes,,2017-12-19,,0.1,14,14,The site is located within the development limit of Scunthorpe.. planning permission is to demolition of existing Methodist Church and construction of 2/3 storey development comprising of 17 residential units with associated external works .,local-authority-eng:NLN,not owned by a public authority,2015-12-16,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/1320,permissioned,full planning permission,POINT(-0.655182 53.593211),PA/2015/1320,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=489107.097270598&StartNorthing=411577.572788908&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-1320
"Former Holloways Coaches, Cottage Beck Road, Scunthorpe",yes,,2017-12-19,,0.08,7,7,"The site is located within the development limit of Scunthorpe.. Planning permission to demolish existing bus depot, workshop and offices and erect 7no. link-terraced two-bedroomed houses including associated access and parking facilities",local-authority-eng:NLN,not owned by a public authority,2015-08-24,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/0798,permissioned,full planning permission,POINT(-0.64162 53.584799),PA/2015/0798,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=490022.508990117&StartNorthing=410658.797647575&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-0798
"6-8 Market Place, Brigg",,,2017-12-19,,0.2,14,14,"The site is located within the development limit of Brigg.. Demolition of a metal clad shop, a store and a retail stall and planning permission for the erection of a mixed use development comprising eight town houses,six flats and three shops",local-authority-eng:NLN,not owned by a public authority,2015-07-31,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2012/1399,permissioned,full planning permission,POINT(-0.493318 53.552441),PA/2012/1399,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=499915.667236221&StartNorthing=407256.692188445&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2012-1399
"13 Poplar Drive, Brigg",yes,,2017-12-19,,0.07,6,6,The site is located within the development limit of Brigg.. Planning permission to change the use from children's home to six self-contained apartments erection of a two storey extension with alterations to windows doors parking and boundary features,local-authority-eng:NLN,owned by a public authority,2016-03-29,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2016/101,permissioned,full planning permission,POINT(-0.484833 53.561267),PA/2016/101,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=500456.856748981&StartNorthing=408250.452287662&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2016-101
"Station Road,Brigg",,,2017-12-19,,0.82,40,40,"The site is located within the development limit of Brigg.. Outline planning permission for proposed mixed development of 40 residential apartments, commercial market and enhancements to the new village green with all matters reserved",local-authority-eng:NLN,owned by a public authority,2017-09-14,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2016/1611,permissioned,outline planning permission,POINT(-0.48669 53.549133),PA/2016/1611,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=500362.555959833&StartNorthing=406898.033112471&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2016-1611
"Land adjacent to 17 Low Cross Street, Crowle",,,2017-12-19,,0.38,9,9,The site is located within the development limit of Crowle.. Outline planning permission for residential development of 9 building plots,local-authority-eng:NLN,not owned by a public authority,2017-05-26,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2017/111,permissioned,outline planning permission,POINT(-0.83646 53.611629),PA/2017/111,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=477075.882092988&StartNorthing=413415.231039543&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2017-111
"Rear of 43 West Street, Winterton",,,2017-12-19,,0.16,7,7,"The site is located within the development limit of Winterton.. Application to replace an extant planning permission (PA/2007/1633) to erect three detached dwellings and a pair of semi-detached dwellings, and convert part of an existing joinery workshop into two dwellings, together with demolition of existing workshops, creation of an access road, garages and parking areas to cater for the development",local-authority-eng:NLN,not owned by a public authority,2014-01-17,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2013/0491,permissioned,full planning permission,POINT(-0.597652 53.655675),PA/2013/0491,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=492777.659646117&StartNorthing=418600.050222174&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2013-0491
"Land at Wyatt Avenue, Broughton",,,2017-12-19,,0.4,13,13,The site is located within the development limit of Broughton.. Planning permission to erect 13 dwellings,local-authority-eng:NLN,not owned by a public authority,2014-12-23,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2014/1048,permissioned,full planning permission,POINT(-0.556505 53.561782),PA/2014/1048,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=495708.696183785&StartNorthing=408209.127899376&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2014-1048
"Brocklesby Hunt Inn, Howe Lane, Goxhill",,,2017-12-19,,0.43,10,10,"The site is located within the development limit of Goxhill.. Planning permission to demolish rear of existing public house and outbuilding and convert public house to two new dwellings, and erect a further eight dwellings and associated works, including garaging, driveways, landscaping and access road",local-authority-eng:NLN,not owned by a public authority,2016-03-08,http://www.planning.northlincs.gov.uk/api/Cached/PlanningWeb?ReqType=F&Refno=PA/2015/1195,permissioned,full planning permission,POINT(-0.338353 53.675924),PA/2015/1195,http://maps.northlincs.gov.uk/iSharewebin.Web/myNorthlincs.aspx?mapsource=Northlincs_webin/nlc_AllMaps&StartEasting=509860.639680035&StartNorthing=421221.666703406&StartZoom=1000&Layers=brownfield,2017-12-19,brownfield-land/local-authority-eng/NLN/PA-2015-1195
