site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
18 Springfield Lane Weybridge Surrey KT13 8AW,yes,,2017-12-15,,0.14,,,"A terrace of 4 two-storey houses with rooms in the roof space and dormer windows, a terrace of 3 two-storey houses and a detached two-storey building comprising 2 flats following partial demolition of existing building (Outline application for access, appearance, layout and scale)",local-authority-eng:ELM,not owned by a public authority,2017-04-25,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=18+Springfield+Lane,permissioned,outline planning permission,POINT(-0.455395 51.372934),23,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2596022/2596022.pdf,2017-12-15
The Wellington 60 High Street Walton-On-Thames Surrey KT12 1BY,yes,,2017-12-15,,0.05,,,Change of use on 1st and 2nd floors to provide 7 flats with additional fenestration and new extractor flue,local-authority-eng:ELM,not owned by a public authority,2017-05-23,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=60+high+street,permissioned,full planning permission,POINT(-0.418174 51.384461),25,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2838600/2838600.pdf,2017-12-15
Land to Rear of 28-34 Sugden Road Long Ditton Surrey KT7 0AE,yes,,2017-12-15,,0.29,,,"2 detached two-storey houses with integral garage and 2 pairs of semi-detached two-storey house, associated access, parking and amenity space",local-authority-eng:ELM,not owned by a public authority,2017-05-23,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=Land+South+Of+28+Sugden+Road,permissioned,full planning permission,POINT(-0.323707 51.382644),26,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2726497/2726497.pdf,2017-12-15
11 Cross Road Weybridge Surrey KT13 9NX,yes,,2017-12-15,,0.02,,,Change of use from Drinking Establishment (A4) (284sqm) to Residential (C3) to provide 4 flats and 1 terraced house and alterations to fenestration following demolition of existing single storey rear projection,local-authority-eng:ELM,not owned by a public authority,2017-06-13,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=11+cross+road,permissioned,full planning permission,POINT(-0.439615 51.37393),27,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2764516/2764516.pdf,2017-12-15
Site of Arawa Cavendish Road Weybridge Surrey KT13 0JW,yes,,2017-12-15,,0.15,,,"Detached two-storey block with rooms in the roof space, dormer windows, basement car parking, new access and associated landscaping to provide 5 flats",local-authority-eng:ELM,not owned by a public authority,2017-07-25,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=Arawa,permissioned,full planning permission,POINT(-0.445452 51.36194),28,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2590838/2590838.pdf,2017-12-15
42 - 50 Hersham Road Walton-On-Thames Surrey KT12 1RZ,yes,,2017-12-15,,0.40,,,PD Prior Notification: Change of use from Offices (B1a) to Residential (C3),local-authority-eng:ELM,not owned by a public authority,2017-08-02,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=42-50+Hersham+Road,permissioned,full planning permission,POINT(-0.408924 51.375199),29,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2821040/2821040.pdf,2017-12-15
Rosemary House Portsmouth Road Esher Surrey KT10 9AA,yes,,2017-12-15,,0.11,,,"Development up to four storeys in height comprising 11 flats, undercroft car parking and ancillary external works following demolition of existing office building (332sqm)",local-authority-eng:ELM,not owned by a public authority,2017-08-21,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=rosemary+house,permissioned,full planning permission,POINT(-0.355926 51.376221),30,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2561466/2561466.pdf,2017-12-15
162 Portsmouth Road Thames Ditton Surrey KT7 0XR,yes,,2017-12-15,,0.06,,,2 three-storey blocks with basement providing a total of 17 flats following the demolition of existing building,local-authority-eng:ELM,not owned by a public authority,2017-08-15,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=162+portsmouth+road,permissioned,full planning permission,POINT(-0.325001 51.389335),31,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2518078/2518078.pdf,2017-12-15
1 Walton Road East Molesey Surrey KT8 0DE,yes,,2017-12-15,,0.10,,,Two-storey side and rear extensions with rooms in the roofspace to provide 9 flats with associated car parking and access following partial demolition of existing building and garages,local-authority-eng:ELM,not owned by a public authority,2017-09-14,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=1+walton+road+east+molesey,permissioned,full planning permission,POINT(-0.34935 51.39887),32,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2665269/2665269.pdf,2017-12-15
4 Claremont Lane Esher Surrey KT10 9DW,yes,,2017-12-15,,0.12,,,"Variation of Condition 2 (Approved Plans) of planning permission 2015/3936 (Detached house to provide 8 flats) to amend floor plans, elevations and alterations to fenestration",local-authority-eng:ELM,not owned by a public authority,2017-09-20,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=St+Georges+Heights,permissioned,full planning permission,POINT(-0.365163 51.367807),33,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2815966/2815966.pdf,2017-12-15
The Pinnacle Portsmouth Road Esher Surrey KT10 9LL,yes,,2017-12-15,,0.13,,,Detached part three/part two-storey building consisting of 5 flats with basement parking following demolition of existing house,local-authority-eng:ELM,not owned by a public authority,2017-09-27,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=The+Pinnacle,permissioned,full planning permission,POINT(-0.368611 51.366605),34,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2663586/2663586.pdf,2017-12-15
Stompond Lane Sports Ground Stompond Lane Walton-On-Thames Surrey KT12 1HF,yes,,2017-12-15,,3.10,,,"Development comprising two-storey day nursery and 54 residential units with associated access, parking (to include 36 space car park for adjacent tennis club), garaging, landscaping and tennis practice wall following demolition of existing buildings and structures",local-authority-eng:ELM,not owned by a public authority,2017-09-22,http://emaps.elmbridge.gov.uk/ebc_planning.aspx?pagerecs=500&maxrecords=500&template=SearchResultsTab.tmplt&requestType=parseTemplate&ADDRESS%3APARAM=Site+Of+Stompond+Lane+Sports+,permissioned,full planning permission,POINT(-0.415244 51.379412),35,http://edocs.elmbridge.gov.uk/IAM/IAMCache/2823677/2823677.pdf,2017-12-15
