site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
Former TA Centre 245 Warwick Road,,,2017-12-31,,0.807547,255,255,,local-authority-eng:KEC,not owned by a public authority,2014-08-27,https://www.rbkc.gov.uk/PP/14/01234,permissioned,full planning permission,POINT(-0.205085 51.495119),17200009,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200009
257-265 (Odeon Cinema) Kensington High Street,yes,,2017-12-31,,0.350106,62,62,,local-authority-eng:KEC,not owned by a public authority,2015-10-01,https://www.rbkc.gov.uk/PP/15/02618,permissioned,full planning permission,POINT(-0.199213 51.498617),17200010,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200010
Saga Centre- 326 Kensal Road,yes,,2017-12-31,,0.303703,25,25,,local-authority-eng:KEC,not owned by a public authority,2016-08-09,https://www.rbkc.gov.uk/PP/16/02150,permissioned,full planning permission,POINT(-0.213624 51.526534),17200011,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200011
"K1, 33-35 Brompton Road",yes,,2017-12-31,,0.453048,24,24,,local-authority-eng:KEC,not owned by a public authority,2016-10-28,https://www.rbkc.gov.uk/PP/16/00423,permissioned,full planning permission,POINT(-0.160884 51.501268),17200012,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200012
Clearings Draycott Avenue,yes,,2017-12-31,,0.544061,78,78,,local-authority-eng:KEC,not owned by a public authority,2016-09-13,https://www.rbkc.gov.uk/PP/16/01795,permissioned,full planning permission,POINT(-0.165513 51.493625),17200027,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200027
Earls Court Exhibition Centre and Land Bounded by Warwick Road,,,2017-12-31,,6.2,930,930,Residential development is part deliverable in the first five years.,local-authority-eng:KEC,mixed ownership,2013-11-14,https://www.rbkc.gov.uk/PP/11/01937,permissioned,outline planning permission,POINT(-0.19662 51.489854),17200033,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200033
Holiday Inn ?Forum Hotel - 97 Cromwell Road,,,2017-12-31,,0.617778,100,40,,local-authority-eng:KEC,not owned by a public authority,,,not permissioned,,POINT(-0.185125 51.494218),17200036,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200036
Kensal Gasworks - Canal Way - Ladbroke Grove,,,2017-12-31,,15.278138,3500,3500,,local-authority-eng:KEC,mixed ownership,,,not permissioned,,POINT(-0.221992 51.526724),17200047,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200047
Lots Road Power Station and Chelsea Creek - Lots Road,yes,,2017-12-31,,1.890623,420,420,,local-authority-eng:KEC,not owned by a public authority,2006-01-30,https://www.rbkc.gov.uk/PP/02/01324,permissioned,full planning permission,POINT(-0.181135 51.478284),17200064,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200064
Newcombe House - and 205 to 237 Kensington Church Street,,,2017-12-31,,0.520523,46,46,,local-authority-eng:KEC,not owned by a public authority,,https://www.rbkc.gov.uk/PP/15/07602,not permissioned,,POINT(-0.19545 51.508909),17200067,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200067
South Kensington Station - Pelham Street,yes,,2017-12-31,,0.811598,20,8,,local-authority-eng:KEC,owned by a public authority,,,not permissioned,,POINT(-0.173447 51.494082),17200082,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200082
Chelsea Farmers' Market - Sydney Street,,,2017-12-31,,0.387129,59,50,,local-authority-eng:KEC,not owned by a public authority,,https://www.rbkc.gov.uk/PP/16/04366,not permissioned,,POINT(-0.169685 51.488034),17200106,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200106
1-31 Elkstone Road,,,2017-12-31,,0.531585,50,40,,local-authority-eng:KEC,mixed ownership,,,not permissioned,,POINT(-0.202579 51.522193),17200110,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200110
Former Edenham Residential Home - Elkstone Road,yes,,2017-12-31,,0.81032,80,60,,local-authority-eng:KEC,owned by a public authority,,,not permissioned,,POINT(-0.205575 51.522985),17200111,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200111
Wornington Green Estate (Phase II) Wornington Road,yes,,2017-12-31,,1.280949,281,281,,local-authority-eng:KEC,mixed ownership,2014-07-25,https://www.rbkc.gov.uk/PP/17/01905,permissioned,reserved matters approval,POINT(-0.210955 51.522905),17200137,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200137
2 Dovehouse Street (Thamesbrook),yes,,2017-12-31,,0.301853,55,55,,local-authority-eng:KEC,not owned by a public authority,,https://www.rbkc.gov.uk/PP/17/00583,pending decision,,POINT(-0.170337 51.487918),17200140,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/17200140
Lots Road Extra Care,yes,,2017-12-31,,0.5,55,55,,local-authority-eng:KEC,owned by a public authority,,,not permissioned,,POINT(-0.184517 51.478328),RBKC001,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC001
Harrington Road,,,2017-12-31,,0.21,50,50,,local-authority-eng:KEC,not owned by a public authority,,,not permissioned,,POINT(-0.177986 51.493694),RBKC002,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC002
"St Quintin Garage, 142A Highlever Road",yes,,2017-12-31,,0.12,10,6,,local-authority-eng:KEC,not owned by a public authority,,,not permissioned,,POINT(-0.224461 51.521806),RBKC003,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC003
1-14 Latimer Road,yes,,2017-12-31,,0.56,75,50,,local-authority-eng:KEC,not owned by a public authority,,,not permissioned,,POINT(-0.225 51.518334),RBKC004,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC004
"137, 139, 139a Freston Road W10 6TH",yes,,2017-12-31,,0.196,9,9,,local-authority-eng:KEC,not owned by a public authority,2009-03-30,https://www.rbkc.gov.uk/PP/08/02132,permissioned,full planning permission,POINT(-0.218715 51.511711),RBKC005,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC005
8-10 Basing Street W11 1ET,yes,,2017-12-31,,0.067,9,9,,local-authority-eng:KEC,not owned by a public authority,2010-11-02,https://www.rbkc.gov.uk/PP/10/01359,permissioned,full planning permission,POINT(-0.204952 51.51758),RBKC007,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC007
Upper Floors 159-163 Old Brompton Road SW5 0LJ,yes,,2017-12-31,,0.018,15,15,,local-authority-eng:KEC,not owned by a public authority,2012-09-19,https://www.rbkc.gov.uk/PP/12/02255,permissioned,full planning permission,POINT(-0.183668 51.490643),RBKC008,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC008
"East And North West Part Of Site, Middle Row Primary School Middle Row W10 5AT",yes,,2017-12-31,,0.1,41,41,,local-authority-eng:KEC,owned by a public authority,2012-12-20,https://www.rbkc.gov.uk/PP/12/02862,permissioned,full planning permission,POINT(-0.21191 51.525752),RBKC009,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC009
Upper Floors 10 Golborne Road W10 5PE,yes,,2017-12-31,,0.01,5,5,,local-authority-eng:KEC,not owned by a public authority,2013-01-25,https://www.rbkc.gov.uk/PP/12/03180,permissioned,full planning permission,POINT(-0.206399 51.524023),RBKC010,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC010
62-70 Kensington High Street W8 4PE,yes,,2017-12-31,,0.067,11,11,,local-authority-eng:KEC,not owned by a public authority,2013-05-30,https://www.rbkc.gov.uk/PP/12/04434,permissioned,full planning permission,POINT(-0.19066 51.502496),RBKC011,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC011
151-161 Kensington High Street W8 6SU,yes,,2017-12-31,,0.026,9,9,,local-authority-eng:KEC,not owned by a public authority,2013-05-20,https://www.rbkc.gov.uk/PP/13/01064,permissioned,full planning permission,POINT(-0.194234 51.500303),RBKC012,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC012
"Andridge House, 24-28 Convent Gardens W11 1NH",yes,,2017-12-31,,0.06,5,5,,local-authority-eng:KEC,not owned by a public authority,2013-08-30,https://www.rbkc.gov.uk/PP/13/02704,permissioned,full planning permission,POINT(-0.206633 51.515861),RBKC013,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC013
Sloane Building Hortensia Road SW10 0QS,yes,,2017-12-31,,0.117,18,18,,local-authority-eng:KEC,not owned by a public authority,2014-04-03,https://www.rbkc.gov.uk/PP/13/07664,permissioned,full planning permission,POINT(-0.186027 51.482011),RBKC014,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC014
"Wisley Court, 37 Beaufort Gardens SW3 1PW",yes,,2017-12-31,,0.012,9,9,,local-authority-eng:KEC,not owned by a public authority,2014-09-18,https://www.rbkc.gov.uk/PP/14/03837,permissioned,full planning permission,POINT(-0.164579 51.497873),RBKC015,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC015
54 Russell Gardens W14 8EZ,yes,,2017-12-31,,0.052,11,11,,local-authority-eng:KEC,not owned by a public authority,2015-09-18,https://www.rbkc.gov.uk/PP/14/06109,permissioned,full planning permission,POINT(-0.211807 51.500059),RBKC016,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC016
49 Bassett Road W10 6JR,yes,,2017-12-31,,0.08,8,8,,local-authority-eng:KEC,not owned by a public authority,2014-12-19,https://www.rbkc.gov.uk/PP/14/07538,permissioned,full planning permission,POINT(-0.21659 51.518153),RBKC017,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC017
41 To 43 Beaufort Gardens SW3 1PW,yes,,2017-12-31,,0.04,9,9,,local-authority-eng:KEC,not owned by a public authority,2015-04-01,https://www.rbkc.gov.uk/PP/15/00479,permissioned,full planning permission,POINT(-0.165034 51.498033),RBKC018,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC018
139 Kensington High Street W8 6SU,yes,,2017-12-31,,0.02,9,9,,local-authority-eng:KEC,not owned by a public authority,2015-06-16,https://www.rbkc.gov.uk/PP/15/01144,permissioned,full planning permission,POINT(-0.193836 51.500539),RBKC019,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC019
90 And 100 Sydney Street SW3 6NJ,yes,,2017-12-31,,0.049,8,8,,local-authority-eng:KEC,not owned by a public authority,2015-06-11,https://www.rbkc.gov.uk/PP/15/01450,permissioned,full planning permission,POINT(-0.168997 51.488293),RBKC020,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC020
Chelsea Delivery Office 232 King's Road 18-20 Chelsea Manor Street SW3 3UH,yes,,2017-12-31,,0.16,21,21,,local-authority-eng:KEC,not owned by a public authority,2016-09-02,https://www.rbkc.gov.uk/PP/15/05474,permissioned,full planning permission,POINT(-0.168466 51.488258),RBKC021,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC021
66-70 And 72-74 Notting Hill Gate W11 3HT,yes,,2017-12-31,,0.088,9,9,,local-authority-eng:KEC,not owned by a public authority,2016-01-15,https://www.rbkc.gov.uk/PP/15/05730,permissioned,full planning permission,POINT(-0.195936 51.509366),RBKC022,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC022
316 - 324 Kensal Road W10 5BZ,yes,,2017-12-31,,0.09,17,17,,local-authority-eng:KEC,not owned by a public authority,2016-07-27,https://www.rbkc.gov.uk/PP/15/08131,permissioned,full planning permission,POINT(-0.21262 51.526411),RBKC023,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC023
3-5 Crowthorne Road W10 6RP,yes,,2017-12-31,,0.12,8,8,,local-authority-eng:KEC,not owned by a public authority,2016-04-04,https://www.rbkc.gov.uk/PP/15/08132,permissioned,full planning permission,POINT(-0.220017 51.51638),RBKC024,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC024
39 Rosary Gardens SW7 4NQ,yes,,2017-12-31,,0.01,6,6,,local-authority-eng:KEC,not owned by a public authority,2016-03-14,https://www.rbkc.gov.uk/PP/16/00243,permissioned,full planning permission,POINT(-0.183089 51.492154),RBKC025,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC025
15 - 17 Hewer Street W10 6DU,yes,,2017-12-31,,0.08,14,14,,local-authority-eng:KEC,not owned by a public authority,2016-07-22,https://www.rbkc.gov.uk/PP/16/01350,permissioned,full planning permission,POINT(-0.21599 51.522811),RBKC026,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC026
201 To 207 Kensington High Street W8 6BA,yes,,2017-12-31,,0.07,14,14,,local-authority-eng:KEC,not owned by a public authority,2017-01-18,https://www.rbkc.gov.uk/PP/16/01412,permissioned,full planning permission,POINT(-0.196365 51.499598),RBKC027,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC027
31 Rosary Gardens SW7 4NH,yes,,2017-12-31,,0.011,7,7,,local-authority-eng:KEC,not owned by a public authority,2016-06-09,https://www.rbkc.gov.uk/PP/16/02218,permissioned,full planning permission,POINT(-0.182954 51.491927),RBKC028,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC028
19 Courtfield Gardens SW5 0PD,yes,,2017-12-31,,0.022,7,7,,local-authority-eng:KEC,not owned by a public authority,2016-06-13,https://www.rbkc.gov.uk/PP/16/02363,permissioned,full planning permission,POINT(-0.1898 51.492582),RBKC029,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC029
71 Eardley Crescent SW5 9JS,yes,,2017-12-31,,0.016,6,6,,local-authority-eng:KEC,not owned by a public authority,2016-08-25,https://www.rbkc.gov.uk/PP/16/03027,permissioned,full planning permission,POINT(-0.195541 51.48982),RBKC030,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC030
60 Sloane Avenue SW3 3DD,yes,,2017-12-31,,0.22,49,49,,local-authority-eng:KEC,not owned by a public authority,2016-12-30,https://www.rbkc.gov.uk/PP/16/03878,permissioned,full planning permission,POINT(-0.167208 51.493049),RBKC031,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC031
29 Rosary Gardens SW7 4NH,yes,,2017-12-31,,0.012,7,7,,local-authority-eng:KEC,not owned by a public authority,2016-10-27,https://www.rbkc.gov.uk/PP/16/05791,permissioned,full planning permission,POINT(-0.182913 51.491882),RBKC032,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC032
57 Sloane Gardens SW1W 8ED,yes,,2017-12-31,,0.012,5,5,,local-authority-eng:KEC,not owned by a public authority,2016-11-01,https://www.rbkc.gov.uk/PP/16/05841,permissioned,full planning permission,POINT(-0.156862 51.490603),RBKC033,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC033
605 And 609 Harrow Road W10 4RA,yes,,2017-12-31,,0.064,5,5,,local-authority-eng:KEC,not owned by a public authority,2017-06-01,https://www.rbkc.gov.uk/PP/17/02065,permissioned,full planning permission,POINT(-0.216454 51.527899),RBKC040,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC040
158-166 Brompton Road 35 Cheval Place SW3 1HW,yes,,2017-12-31,,0.083,9,9,,local-authority-eng:KEC,not owned by a public authority,2010-12-07,https://www.rbkc.gov.uk/PP/10/00257,permissioned,full planning permission,POINT(-0.166882 51.498296),RBKC006,https://lbhf.maps.arcgis.com/apps/webappviewer/index.html?id=931fa3b3294b4147a518648579b12d4a,2017-12-31,brownfield-land/local-authority-eng/KEC/RBKC006
