site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Warwickshire Police HQ, Woodcote Drive",,,2020-12-22,,25.8,,,SHLAA allocation,local-authority-eng:WAW,owned by a public authority,,,not permissioned,,POINT(-1.584967 52.320482),R189,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=5000&location=428387.005^269233.4375&layersidentifier=2afde21f79f0433bb0b0306b86b22030&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R189
"Lime Avenue, Lillington, Leamington",yes,19/12/2019,2019-12-31,,0.37,,,SHLAA allocation. W/16/1830 - Proposed erection of 9no residential properties consisting of 3no terraced town houses and 2no apartment blocks of 3no units each. Covers 0.17 ha of site. W/19/0278 - Resubmission of W/18/1353: Erection of 8no three storey residential dwellings. Covers 0.2 ha of site. This site is no longer available for development as demolition is in progress on whole site.,local-authority-eng:WAW,not owned by a public authority,2019-04-17,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_83266,permissioned,full planning permission,POINT(-1.522479 52.304591),L01,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=432670.310416667^267487.989458334&layersidentifier=65c94caff93f41b18897282b93095c59&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L01
"Telephone Exchange, Windsor Street",,,2020-12-22,,0.32,8,5,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.537675 52.290951),L30,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=431631.375^265968.085&layersidentifier=f53af59e47654db6a4b59e59cc815d9b&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L30
Wise Street Opportunity Site,yes,,2020-12-22,,1.6,,,"SHLAA allocation W/17/1614 - granted on appeal for demolition of the existing scrapyard & commercial unit and erection of a four-storey building and basement, comprising residential student accommodation with associated amenity facility, parking and landscaping (amended scheme following the withdrawal of application no. W17/0118). Covers 0.3ha of site",local-authority-eng:WAW,not owned by a public authority,2018-01-12,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_79291,permissioned,full planning permission,POINT(-1.533178 52.283214),L34,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=431943.6855^265109.4785&layersidentifier=d2eee61bbe6040b19a488391b35de04b&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/L34
"Former MPS Premises, Lock Lane",,,2020-12-22,,0.4,20,12,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.593074 52.292201),W40,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=1000&location=427873.134375^266083.67625&layersidentifier=e40c1aa236c2444cae3318bd296206ef&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/W40
"Land at Oak Lea, Howes Lane",,,2020-12-22,,1.75,44,26,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.507988 52.374641),C04,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=5000&location=433592.975^275290.435&layersidentifier=1c07da1ab71244e180198467faf2137b&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/C04
Land SE of Shrewley Common,,,2020-12-22,,0.27,9,8,SHLAA allocation,local-authority-eng:WAW,not owned by a public authority,,,not permissioned,,POINT(-1.689329 52.302119),R51,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=750&location=421282.33^267155.273&layersidentifier=f99e421bae3547309bb0ef54a58ade9b&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R51
"Land South of The Stables, Station Lane",yes,22/12/2020,2020-12-22,,0.55,,,"SHLAA allocation W/18/1679 - Reserved matters application to confirm details of appearance, landscaping, layout and scale in relation to application W/16/2157 (outline application for the erection of three dwellings). Development has commenced. W/20/0968 - Resubmission of W/19/1470: Proposed erection of a self-build dwelling to Plot 1. W/20/0969 - Resubmission of W/19/1381: Construction of detached dwelling and garage to Plot 2, and formation of drive with hammer head turning. W/20/0970 - Resubmission of W/19/1380: Proposed erection of self-build dwelling and garage to Plot 3.",local-authority-eng:WAW,not owned by a public authority,2018-10-30,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?keyVal=_WARWI_DCAPR_82074&activeTab=summary,permissioned,reserved matters approval,POINT(-1.723978 52.341091),R113,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=750&location=418903.12^271480.627&layersidentifier=e12b74b0e88a4498918d4044e28c1a27&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R113
Warwickshire Golf and Country Club Car Park,yes,22/12/2020,2020-12-22,,0.32,,,"SHLAA allocation W/19/0969 - Reserved Matters Application (Access Appearance, Landscaping & Scale); Development of Five Dwellings (Outline W/17/1923). Development has commenced.",local-authority-eng:WAW,not owned by a public authority,2019-09-27,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_84036,permissioned,reserved matters approval,POINT(-1.577513 52.312855),R125,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=428900.005^268388.014&layersidentifier=8a548fae30294fd3bc54ad4332abc1c9&backgroundmap=MapDefaultLayerNames,2017-12-31,brownfield-land/local-authority-eng/WAW/R125
Land West of Wellesbourne Road,yes,,2020-12-22,,0.17,,,"SHLAA allocation. W/17/1424 - Re-submission of application ref: W/14/1534. Demolition of car sales building. Construction of 7 no. dwellings and associated car parking. New access from Wellesbourne Road. | Barford Garage, Wellesbourne Road, Wasperton.",local-authority-eng:WAW,not owned by a public authority,2017-09-28,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_79080,permissioned,full planning permission,POINT(-1.606295 52.239012),R15,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=426982.465^260163.33&layersidentifier=3df12aecb33c4400b1bcf5e5a667235c&backgroundmap=MapDefaultLayerNames,2018-12-31,brownfield-land/local-authority-eng/WAW/R15
"Covent Garden Car Park, Russell Street",,,2020-12-22,,0.71,,,"W/17/1700 - Full planning application including means of access, appearance, landscaping, layout and scale, for the demolition of Covent Garden Multi-Storey car park and pedestrian footbridge, and the erection of mixed use buildings comprising new 2,685m2 (GIA) offices (use class B1) over four floors including plant room; a new multi-storey car park over four floors, comprising 617 car park spaces and 3 external spaces, 20 motor cycle spaces and 30 cycle spaces; and 44 residential units (use class C3) with 44 cycle spaces for the apartments.",local-authority-eng:WAW,owned by a public authority,2018-04-05,https://planningdocuments.warwickdc.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WARWI_DCAPR_79385,permissioned,full planning permission,POINT(-1.537622 52.292704),BR1,https://maps.warwickdc.gov.uk/CNET49LIVE/CMFindIt/Default.aspx?getmap=true&scale=500&location=431633.7765^266163.1605&layersidentifier=d026014281e546c6b557709014888b9b&backgroundmap=MapDefaultLayerNames,2018-12-31,brownfield-land/local-authority-eng/WAW/BR1
