site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Lambton Lane, land at",yes,,2018-11-30,,4.63,36,36,Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.504737 54.849984),B194A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B194A
"Lambton Lane, land at",yes,,2018-11-30,,0.77,14,14,Live application pending ref. 17/00589/FUL - proposed combined total 271 dwellings. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.506687 54.850999),B194B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B194B
"Low Moorsley, land at (Ennerdale Street)",,,2018-11-30,,3.19,59,59,Live outline application ref. 14/01371/OUT - proposed 83 dwellings. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.463323 54.81017),B293A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B293A
Hetton Downs Phase 2,,,2018-11-30,,0.45,9,9,Development Brief Area Action Plan prepared. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.447475 54.830192),B328A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B328A
Hetton Downs Phase 2,,,2018-11-30,,3.31,81,81,Development Brief Area Action Plan prepared. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.447512 54.826364),B328B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B328B
Grangetown Autos and land to the South. East side of Ryhope Road,yes,,2018-11-30,,1.27,46,46,"Permitted outline application ref. 15/01629/OUT, with live application pending ref. 17/00386/FUL for 48 units on land to the north. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf",local-authority-eng:SND,not owned by a public authority,2017-09-22,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.359341 54.876147),380,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/380
"Seaburn Amusements, Whitburn Road",,,2018-11-30,,2.47,140,140,Live outline hybrid application pending ref. 16/02056/HY4 - proposed mixed-use development with up to 279 dwellings overall. Part of Seaburn Masterplan and Design Code SPD. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/seaburn,local-authority-eng:SND,owned by a public authority,2017-10-31,https://www.sunderland.gov.uk/online-applications,permissioned,outline planning permission,POINT(-1.370399 54.936576),B413,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B413
"Former Stannington Centre and adjoining greenspace, Hillview, Stannington Grove",,,2018-11-30,,0.81,18,18,Enquiry ref. 10/02550/MNQ refused - interest in residential development. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.381338 54.885831),B451,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B451
Thornbeck College site,,,2018-11-30,,0.37,10,10,Enquiry ref. 11/01303/MNQ - proposed extra care facilities. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.395466 54.92715),B467B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B467B
"Phoneix Tower Business Park, Castletown Way",yes,,2018-11-30,,0.42,14,14,Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2015-06-02,https://www.sunderland.gov.uk/online-applications,permissioned,outline planning permission,POINT(-1.422453 54.922276),B565A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B565A
"Phoneix Tower Business Park, Castletown Way",yes,,2018-11-30,,3.45,126,126,Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2015-06-02,https://www.sunderland.gov.uk/online-applications,permissioned,outline planning permission,POINT(-1.422951 54.921272),B565B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B565B
South Hylton House,,,2018-11-30,,2.53,50,50,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.443164 54.901462),B678,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/B678
42 to 45 Nile Street,yes,,2018-11-30,,0.06,54,54,Permitted application ref. 16/00748/FU4. Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/media/8703/Sunniside-Planning-and-Design-Framework-2008/pdf/Sunniside_Planning_and_Design_Framework_2008.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,not owned by a public authority,2016-12-09,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.376472 54.906179),18,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/18
"Former Eagle Public House, Portsmouth Road",yes,,2018-11-30,,0.19,9,9,Permitted application ref. 16/00509/FUL. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2016-08-10,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.441783 54.89645),54,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/54
"Site of Foundry (The Forge, Pallion)",yes,,2018-11-30,,1.32,22,22,Permitted application ref. 15/02375/FUL. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2016-09-21,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.411003 54.910395),70,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/70
"Stadium Village, Sheepfolds Central",,,2018-11-30,,1.25,45,45,Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.386576 54.912467),080A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/080A
"Stadium Village, Sheepfolds South",,,2018-11-30,,0.89,63,63,Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.384731 54.912772),080B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/080B
"Former Groves Site, Woodbine Terrace, Pallion",yes,,2018-11-30,,31.21,630,630,Part of Groves Development Framework. Intention for developer to submit planning application for 700 dwellings. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf|https://www.sunderland.gov.uk/article/13180/Groves-Cranes-framework-Adopted-September-2011,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.424707 54.914136),85,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/85
Former Easington Lane Primary School Building,yes,,2018-11-30,,2.95,68,68,Part of Easington Lane Development Framework SPD and Development Brief. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf|https://www.sunderland.gov.uk/media/8694/Easington-Lane-Development-Framework-2005/pdf/Easington_Lane_Development_Framework_2005.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.432274 54.805212),86,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/86
"Carley Hill School, Emsworth Road",,,2018-11-30,,4.2,99,99,Pre-application enquiry ref. 16/01431/P1. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.399579 54.927575),104,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/104
"Phases 2-6, Chester Road",yes,,2018-11-30,,16.72,450,450,Withdrawn application ref. 10/01506/FUL (withdrawn July 2010) - redevelopment of Pennywell Phase 2 for 102 dwellings. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.445092 54.892781),107,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/107
Glebe Parkway,yes,,2018-11-30,,1.64,43,43,Permitted application ref. 16/01045/FUL. https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2016-11-23,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.527058 54.898914),109,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/109
Site of former Kentmere House,yes,,2018-11-30,,0.64,19,19,"Pre-application ref. 13/01367/P7 - proposed 20 dwellings, development acceptable in principle. Concise brief prepared. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",local-authority-eng:SND,owned by a public authority,2018-03-07,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.482169 54.850061),469,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/469
Site of former Gilpin House,,,2018-11-30,,0.34,11,11,"Pre-application ref. 13/01367/P7 - proposed 12 dwellings, development acceptable in principle. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,POINT(-1.481507 54.850616),470,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/470
"Vane Arms, Silksworth",yes,,2018-11-30,,0.09,7,7,Permitted application ref. 17/01168/FUL - proposed conversion to 7 self-contained apartments. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2017-09-20,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,POINT(-1.402311 54.872735),502,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/502
Doxford Park Phase 6,yes,,2018-11-30,,3.99,102,102,Part of South Sunderland Growth Area masterplan and draft SPD. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,POINT(-1.411645 54.869555),504,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30,brownfield-land/local-authority-eng/SND/504
