site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date,slug
"Former Dairy, 5, Marsh Brows, Formby",yes,,2018-12-20,,0.11,0,0,Former dairy site.,local-authority-eng:SFT,not owned by a public authority,2018-02-08,,permissioned,,POINT(-3.070248 53.554234),F0129,http://maps.sefton.gov.uk/webmaplayers/?x=329208&y=406907&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/F0129
"2, Well Lane, Bootle",yes,,2018-12-20,,0.23,0,0,Original permission S/2011/0335 now expired. Subsequent application DC/2016/02471 refused for 14 dwellings. However likely to be suitable for a smaller number of dwellings.. Former industrial premises in a predominantly residential area.,local-authority-eng:SFT,not owned by a public authority,2018-08-07,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P5UF2GNWM3V00,Not permissioned,,POINT(-2.985529 53.450977),B0128,http://maps.sefton.gov.uk/webmaplayers/?x=334637&y=395369&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0128
"141b, Hart Street, Southport",yes,,2018-12-20,,0.17,0,0,,local-authority-eng:SFT,not owned by a public authority,2018-05-25,,permissioned,,POINT(-2.975695 53.641007),S0189,http://maps.sefton.gov.uk/webmaplayers/?x=335582&y=416491&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/S0189
"CHURCH HALL 17, MERSEY ROAD, Crosby",yes,,2018-12-20,,0.1,0,0,Approved for 5 homes (DC/2015/00167). Former church hall.,local-authority-eng:SFT,not owned by a public authority,2015-03-17,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJ5AXKNW01B00,permissioned,full planning permission,POINT(-3.034624 53.486463),C0145,http://maps.sefton.gov.uk/webmaplayers/?x=331460&y=399367&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/C0145
"AMBULANCE STATION, CHURCH ROAD, Formby",yes,,2018-12-20,,0.12,0,0,DC/2014/01573 - 10 apartments.Figure of 10 is based on apartments.,local-authority-eng:SFT,owned by a public authority,2015-01-08,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NB2HFNNWJN700,Not permissioned,full planning permission,POINT(-3.055964 53.557322),F0172,http://maps.sefton.gov.uk/webmaplayers/?x=330140&y=407196&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/F0172
"113A, Norwood Road, Southport",yes,,2018-12-20,,0.15,0,0,Backland former commercial site with approval for 14 dwellings (DC/2013/00634).,local-authority-eng:SFT,not owned by a public authority,2018-09-17,,permissioned,full planning permission,POINT(-2.973761 53.641361),S0211,http://maps.sefton.gov.uk/webmaplayers/?x=335729&y=416528&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/S0211
"240, Hawthorne Road, Bootle",yes,,2018-12-20,,0.28,0,0,Has permssion DC/2015/00825. In a conservation area.. Vacant land and buildings,local-authority-eng:SFT,not owned by a public authority,2018-04-25,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?keyVal=P17OA0NWKT300&activeTab=summary,permissioned,full planning permission,POINT(-2.982995 53.44929),B0150,http://maps.sefton.gov.uk/webmaplayers/?x=334842&y=395161&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0150
"18-20, Granville Road, Southport",yes,,2018-12-20,,0.47,0,0,Various permissions - Partial brownfield. The site is in a Conservation Area and as such design standards apply. Minimum figure based on there being a number of apartments.. Site of detached properties and rear gardens.,local-authority-eng:SFT,not owned by a public authority,2017-07-21,,permissioned,full planning permission,POINT(-3.034107 53.631352),S0247,http://maps.sefton.gov.uk/webmaplayers/?x=331711&y=415467&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/S0247
"Land adj to St Monicas Parochial, Stewart Avenue, Bootle",yes,,2018-12-20,,0.12,0,0,DC/2015/01679- permission for 13 flats. (minimum density assumes apartments).. Vacant land,local-authority-eng:SFT,not owned by a public authority,2016-03-11,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE1KINWGWN00,permissioned,full planning permission,POINT(-2.978127 53.454507),B0154,http://maps.sefton.gov.uk/webmaplayers/?x=335191&y=395732&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0154
"Oak Lea Racing Stables, Southport Road, Maghull",yes,,2018-12-20,,1.06,0,0,Racing stables. Replacement buildings for brownfield in the Green Belt. Permission for 5 dwellings.,local-authority-eng:SFT,not owned by a public authority,2016-04-28,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NYGRKYNWHQ300,permissioned,full planning permission,POINT(-2.957636 53.53833),M0045,http://maps.sefton.gov.uk/webmaplayers/?x=336642&y=405067&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/M0045
"129, Sterrix Lane, Netherton",yes,,2018-12-20,,0.25,0,0,Granted permission for 14 and 8 dwelllings.,local-authority-eng:SFT,not owned by a public authority,2017-08-15,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O94PV5NWKLA00,permissioned,full planning permission,POINT(-2.985349 53.482294),B0155,http://maps.sefton.gov.uk/webmaplayers/?x=334729&y=398852&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0155
"50, Sandy Road, Crosby & Hightown",yes,,2018-12-20,,0.53,0,0,DC/2015/01442 outline permission for residential.. Large site with a number of industrial / commercial uses.,local-authority-eng:SFT,not owned by a public authority,2016-06-10,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NTBYIVNWGEN00,permissioned,outline planning permission,POINT(-3.00839 53.467472),B0156,http://maps.sefton.gov.uk/webmaplayers/?x=333162&y=397178&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0156
"Former Phillip's Factory, Balmoral Drive, Southport",yes,,2018-12-20,,5.99,0,0,Large former factory site. Local Plan allocation MN2.3.. Industrial site that has been partially demolished,local-authority-eng:SFT,not owned by a public authority,,,Not permissioned,,POINT(-2.952651 53.667161),S0258,http://maps.sefton.gov.uk/webmaplayers/?x=337079&y=419342&resolution=2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/S0258
"Land South of Spencers Lane, Spencers Lane, Maghull",yes,,2018-12-20,,0.6,0,0,Backs onto motorway. Local Plan allocation MN2.33. Minimum number of dwellinsg figure is 15 to reflect the Local Plan Appendix 1.. Area of hardstanding to the rear of existing properties. Adjacent to the M57.,local-authority-eng:SFT,not owned by a public authority,,,Not permissioned,,POINT(-2.920466 53.484929),M0050,http://maps.sefton.gov.uk/webmaplayers/?x=339020&y=399154&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/M0050
"Land at Pendle Drive, Pendle Drive, Bootle",yes,,2018-12-20,,1.45,0,0,"Local Plan allocation (MN2.38) suitable for development. Mostly brownfield but with some of the site is greenfield.. Large, partially cleared site.",local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.993479 53.487388),B0159,http://maps.sefton.gov.uk/webmaplayers/?x=334219&y=399418&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0159
"Land at Former Bootle High School, Brown's Lane, Bootle",yes,,2018-12-20,,1.75,0,0,Local Plan allocation. Council owned brownfield site.. Site of former school which has been demolished and cleared.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.9648 53.488473),B0160,http://maps.sefton.gov.uk/webmaplayers/?x=336085&y=399492&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0160
"Former St Wilfrid’s School, Orrell Road, Bootle",yes,,2018-12-20,yes,6.64,0,0,Partial brownfield. Local Plan allocation MN2.42. Brownfield area likely to be suitable for approximately 70 plus units.. Former school site on greenspace in the urban area.,local-authority-eng:SFT,mixed ownership,,,Not permissioned,,POINT(-2.993469 53.468921),L0028,http://maps.sefton.gov.uk/webmaplayers/?x=334165&y=397404&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/L0028
"Former People’s site, Linacre Lane, Bootle",yes,,2018-12-20,yes,2.94,0,0,Has contamination issues that impact upon viability. Council owned Local Plan site.. Cleared and levelled brownfield site.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.983712 53.459745),B0163,http://maps.sefton.gov.uk/webmaplayers/?x=334774&y=396351&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0163
"Kirkstone Hotel, Moss Lane, Netherton",yes,,2018-12-20,,0.13,0,0,Former pub. DC/2014/01024 - for 14 two bedroom apartments. Figure of 14 is based on the existing permissionand apartments.,local-authority-eng:SFT,not owned by a public authority,2016-07-14,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7OSG1NWK6K00,permissioned,full planning permission,POINT(-2.987612 53.475538),L0029,http://maps.sefton.gov.uk/webmaplayers/?x=334615&y=398017&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/L0029
"Land at, Capricorn Way, Bootle",yes,,2018-12-20,,0.41,0,0,Cleared site.,local-authority-eng:SFT,not owned by a public authority,,,Not permissioned,,POINT(-2.99793 53.452724),B0166,http://maps.sefton.gov.uk/webmaplayers/?x=333882&y=395605&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/B0166
"Former Litherland Methodist Church, Wilsons Lane, Netherton",yes,,2018-12-20,,0.17,0,0,DC/2016/01227 - approval for 7 dwellings.,local-authority-eng:SFT,not owned by a public authority,2016-08-05,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O96C8XNW02Y00,permissioned,outline planning permission,POINT(-2.998956 53.471085),L0031,http://maps.sefton.gov.uk/webmaplayers/?x=333741&y=397686&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/L0031
"Land to the rear of 91-97B, Eastbank Street, Southport",yes,,2018-12-20,,0.15,0,0,Commercial buildings on the edge of Southport Town Centre.,local-authority-eng:SFT,not owned by a public authority,,,Not permissioned,,POINT(-3.003342 53.644749),S0271,http://maps.sefton.gov.uk/webmaplayers/?x=333792&y=416928&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/S0271
"Bootle Gasworks, Litherland Road, Bootle",,,2018-12-20,yes,6.26,0,0,The site is a allocated in the Local Plan as a Regeneration Opportunity Site. This could make a very good housing site that would be suitable with the surroundings. The site is heavily contaminated and the site will have to be considered as a whole.. Large disused former gas works,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.98892 53.457923),B0188,http://maps.sefton.gov.uk/webmaplayers/?x=334501&y=396040&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0188
"Heron House, Crosby Road North, Crosby",yes,,2018-12-20,,0.13,0,0,Office block on the edge of the town centre.,local-authority-eng:SFT,not owned by a public authority,,,permissioned,,POINT(-3.022843 53.475111),C0179,http://maps.sefton.gov.uk/webmaplayers/?x=332224&y=398074&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/C0179
"Mayflower Industrial Estate (C3 pt), Liverpool Road, Formby",yes,,2018-12-20,,0.32,0,0,"Has permission for a care home and 22 apartments for the over 55s, (DC/2016/00230). Also permission for 32 apartments for the over 55s, (DC/2017/00387).. Old commercial site that has recent permission for housing in land off Liverpool Road",local-authority-eng:SFT,not owned by a public authority,2017-10-25,,permissioned,full planning permission,POINT(-3.053591 53.549196),F0214,http://maps.sefton.gov.uk/webmaplayers/?x=330309&y=406342&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/F0214
"101, Liverpool Road, Maghull",yes,,2018-12-20,,0.15,0,0,Permission DC/2016/02394 for 12 apartments. Figure of 12 reflecst apartments.,local-authority-eng:SFT,not owned by a public authority,2017-03-10,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OI46AFNWN1I00,permissioned,outline planning permission,POINT(-2.940699 53.52573),M0077,http://maps.sefton.gov.uk/webmaplayers/?x=337818&y=403536&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/M0077
"55A, Banastre Road, Southport",yes,,2018-12-20,,0.18,0,0,DC/2016/01472 - approval for 7 dwellings.,local-authority-eng:SFT,not owned by a public authority,2017-03-16,,permissioned,outline planning permission,POINT(-3.007151 53.636923),S0294,http://maps.sefton.gov.uk/webmaplayers/?x=333518&y=416055&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/S0294
"Brooklands Farm, Brewery Lane, Aintree",yes,,2018-12-20,,0.46,0,0,Green Belt brownfield site with permission for 11 dwellings. DC/2016/01922.,local-authority-eng:SFT,not owned by a public authority,2017-03-31,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OE7W9FNWM0400,permissioned,full planning permission,POINT(-2.93409 53.489315),M0079,http://maps.sefton.gov.uk/webmaplayers/?x=338173&y=399615&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/M0079
"Z Blocks Site A, Buckley Hill Lane, Netherton",yes,,2018-12-20,,1.6,0,0,Part of Local Plan allocation (MN2.36). Undeveloped and with no permission.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.981373 53.495012),B0214,http://maps.sefton.gov.uk/webmaplayers/?x=335015&y=400256&resolution=1&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2017-10-17,brownfield-land/local-authority-eng/SFT/B0214
"Land at 61-67A, Aughton Road, Southport",yes,,2018-12-20,,0.08,0,0,,local-authority-eng:SFT,not owned by a public authority,2017-08-22,,permissioned,,POINT(-3.010161 53.637799),S0296,http://maps.sefton.gov.uk/webmaplayers/?x=333313&y=416176&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/S0296
"Former Kew Park and Ride, Crowland Street, Southport",yes,,2018-12-20,,2.51,0,0,Part of Local Plan allocation MN2.5. Former and now disused park and ride site. Should be built in conjunction with wider alloaction.. Former park and ride site off Foul Lane.,local-authority-eng:SFT,owned by a public authority,,,Not permissioned,,POINT(-2.967468 53.639446),S0297,http://maps.sefton.gov.uk/webmaplayers/?x=336250&y=416392&resolution=2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/S0297
"Mayflower Industrial Estate (C2 pt), Liverpool Road, Formby",yes,,2018-12-20,,0.47,0,0,,local-authority-eng:SFT,not owned by a public authority,2017-01-24,,permissioned,,POINT(-3.05358 53.549053),F0226,http://maps.sefton.gov.uk/webmaplayers/?x=330317&y=406328&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202018%2CselectFeaturesControl_container,2018-12-20,brownfield-land/local-authority-eng/SFT/F0226
