site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Snape Maltings Snape Bridge Tunstall Suffolk,yes,,2017-12-01,,1.47,73,73,30 dwellings completed,local-authority-eng:ESK,not owned by a public authority,2015-07-10,http://publicaccess.eastsuffolk.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,ES011,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Fynn Valley Golf Club Rose Hill Witnesham Suffolk IP6 9JA,yes,,2017-12-01,,2.13,14,14,Built part of site only included; permitted area includes some greenfield land,local-authority-eng:ESK,not owned by a public authority,2016-09-05,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3RQE3QXIRO00,permissioned,full planning permission,ES012,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Neeves Pit Normanston Drive Lowestoft Suffolk,,09/12/2019,2019-12-09,,2.54,49,49,"Allocated in now superseded Waveney Local Plan (Waveney Site Specific Allocations DPD, 2011); pending decision (DC/15/5094/RG3)",local-authority-eng:ESK,owned by a public authority,,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZJYASQXGK700,pending decision,,ES013,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Monckton Avenue Nursery Lowestoft Suffolk,yes,,2018-11-20,,1.52,45,45,Owned by a developer and expected to complete by 2022,local-authority-eng:ESK,not owned by a public authority,2017-12-05,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OLFAPQQXK8F00,permissioned,full planning permission,ES014,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Telephone Exchange Lower Olland Street Bungay Suffolk,,20/03/2019,2020-01-06,,0.26,8,8,"No longer meets criteria for Brownfield Land Register as not an allocation in an adopted Local Plan. Formerly an allocation in the Waveney Site Specific Allocations DPD, 2011",local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES015,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Brooke Business Park Lowestoft Suffolk,,,2020-01-06,,11.93,850,850,Allocated in Waveney Local Plan 2019 (WLP2.4) as part of a larger mixed-use site; outline planning consent (DC/13/3482/OUT) includes CWS and playing field; Approval of Reserved Matters for Phase 1 (DC/18/1728/ARM) consented 26/07/2018,local-authority-eng:ESK,not owned by a public authority,2015-08-17,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWMEQ7QXJ1A00,permissioned,outline planning permission,ES016,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former Sanyo site Lowestoft Suffolk,yes,,2019-12-09,,8.06,300,300,Allocated in Waveney Local Plan 2019 (WLP2.4) as part of a larger mixed-use site,local-authority-eng:ESK,owned by a public authority,2016-01-22,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NODY5YQXIKO00,permissioned,outline planning permission,ES017,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Part Former Jeld Wen site Lowestoft Suffolk,,,2019-12-09,,6.08,300,250,Allocated in Waveney Local Plan 2019 (WLP2.4) as part of a larger mixed-use site,local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES018,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Oswald’s Boatyard Lowestoft Suffolk,yes,,2019-12-09,,0.7,80,80,Allocated in now superseded Local Plan (Site Specific Allocations DPD 2011); full planning permission with VOC to allow limited highway work permitted Jan-19 DC/18/5164/VOC,local-authority-eng:ESK,not owned by a public authority,2016-02-19,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NURCDGQXLQP00,permissioned,full planning permission,ES019,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Builders Direct Supply Co Ltd South Elmham Terrace Lowestoft Suffolk NR33 9NH,yes,,2019-12-09,,0.98,44,44,Forms part of a larger mixed-use allocation in the Waveney Local Plan (WLP2.6). Outline consent lapsed (DC/14/2986/OUT ) and outline renewal refused for reasons including the non-provision of affordable housing. (DC/18/0161/OUT).,local-authority-eng:ESK,not owned by a public authority,,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NBSMMXQXIZM00,not permissioned,,ES020,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former H M Prison Blundeston Lakeside Rise Blundeston Suffolk,yes,,2017-12-01,,9.86,130,130,Owned by a developer and expected to complete by 2025,local-authority-eng:ESK,not owned by a public authority,2016-06-30,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7OBW6QX01F00,permissioned,full planning permission,ES021,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Hillside Garage Hillside Road East Bungay Suffolk NR35 1RX,,,2017-12-01,,0.26,10,10,Permission implemented by commencement inspection on plot 5 (Nov-2011). Site remains in commercial use,local-authority-eng:ESK,not owned by a public authority,2006-11-08,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYKJQXXE093,permissioned,full planning permission,ES022,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Pegasus Marine Caldecott Road Lowestoft Suffolk NR32 3PH,yes,,2017-12-01,,1.47,76,76,Owned by a developer and expected to complete by 2024 (BA/2012/0271/FUL),local-authority-eng:ESK,not owned by a public authority,2014-02-19,http://planning.broads-authority.gov.uk/online-applications/applicationDetails.do?keyVal=M96Z8STBT0000&activeTab=summary,permissioned,full planning permission,ES023,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Oulton Broad Caravan Site Saltwater Way Lowestoft Suffolk,,,2019-12-09,,0.63,56,56,Permission implemented by highway works to access,local-authority-eng:ESK,not owned by a public authority,2006-06-22,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYKMQXXE807,permissioned,full planning permission,ES024,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Unit 20 Southwold Business Centre St Edmunds Road Southwold Suffolk,yes,09/12/2019,2019-12-09,,0.33,20,20,Redeveloped as Council Housing and completed February 2019,local-authority-eng:ESK,owned by a public authority,2016-07-15,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O5OCRLQXJOB00,permissioned,full planning permission,ES025,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Old MJ Hales Scrapyard and Landloc Cucumber Lane Weston Suffolk NR34 7XQ,,,2019-12-09,,0.56,6,6,"Forms part of a larger site (majority greenfield) allocated for mixed-use in the Waveney Local Plan 2019 (WLP3.1). Part of this site (0.56ha) has planning permission for 6 houses - works have commenced to implement the permission but no further progress. It is anticipated this area will be delivered as part of a comprehensive, masterplanned development of the site.",local-authority-eng:ESK,not owned by a public authority,2012-02-22,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LX0PVSQX03H00,permissioned,full planning permission,ES026,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former Lowestoft Hospital Tennyson Road Lowestoft Suffolk NR32 1PT,yes,,2019-12-09,,0.72,45,45,Allocated for housing in Waveney Local Plan 2019 (WLP2.8),local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES027,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former Lowestoft Magistrates Court Old Nelson Street Lowestoft Suffolk NR32 1EG,,,2019-12-09,,0.3,15,9,Vacant building - recently sold and planning permission granted for change of use to B1,local-authority-eng:ESK,not owned by a public authority,2019-08-09,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PQXI9AQX0IH00,permissioned,full planning permission,ES028,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Shaftesbury Court Rectory Road Lowestoft Suffolk NR33 0BU,,28/10/2018,2019-12-09,,0.31,9,9,Vacant site - planning consent (DC/18/2641/FUL ) refused due to under provision of car parking spaces and appeal in progress,local-authority-eng:ESK,not owned by a public authority,,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PAQBXBQXIXZ00,not permissioned,,ES029,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former Garage site Somerleyton Suffolk,yes,,2019-12-09,,0.4,5,5,Forms part of a larger site (part greenfield) allocated in the Waveney Local Plan 2019 (WLP7.5),local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES030,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Holton Sawmill and Timber Yard Sandy Lane Holton Suffolk,yes,20/03/2019,2020-01-06,,1.55,27,27,No longer meets suitability criteria for Brownfield Land Register as not policy compliant with Waveney Local Plan March 2019,local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES031,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Rear of Gosford Road Beccles Suffolk,yes,,2019-12-09,,1.29,64,38,Permitted (DC/19/0051/FUL ) for 80 dwellings for the over 55s comprising 55 flats (C2) and 23 bungalows and 2 flats (C3),local-authority-eng:ESK,not owned by a public authority,2019-11-13,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PKYUKPQXGQA00,permissioned,full planning permission,ES032,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
325-329 Whapload Road Lowestoft Suffolk NR32 1UL,,22/12/2018,2019-12-09,,0.34,20,20,Planning permission for residential development expired December 2008 (DC/08/1059/FUL),local-authority-eng:ESK,not owned by a public authority,,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=K78AFKQX02200,not permissioned,,ES033,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Former Ashley Nurseries Site Kessingland Suffolk,yes,,2017-12-01,,1.26,25,25,Allocated in Kessingland Neighbourhood Plan 2017 (SA1),local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES034,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Land at Kirkley Rise Lowestoft Suffolk NR33 0PP,yes,,2019-12-09,,0.62,21,21,"Site now cleared. Planning consent (DC/16/4137/FUL) for 21 flats includes non-residential uses. The part of the site to be developed for commercial uses to be implemented under a subsequent permission, DC/18/2576/FUL.",local-authority-eng:ESK,not owned by a public authority,2017-03-03,http://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OEIGEHQXGNI00,permissioned,full planning permission,ES035,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
19-21 Ravensmere Beccles Suffolk NR34 9DX,yes,,2018-11-20,,0.1,4,4,Planning consent for demolition of existing workshop and shop and construction of 4 new dwellings (DC/18/4543/FUL),local-authority-eng:ESK,not owned by a public authority,2019-01-14,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PHKMLGQXMNI00,permissioned,full planning permission,ES036,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Firs Garage Church Road Uggeshall Suffolk NR34 8BH,,20/03/2019,2020-01-06,,0.5,5,5,No longer meets suitability criteria for Brownfield Land Register as not policy compliant with Waveney Local Plan March 2019,local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES037,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Land at Montrose Garage London Road Beccles Suffolk NR34 9YU,,,2019-12-09,,1.32,30,30,Forms part of a larger site (majority greenfield) allocated for housing in Waveney Local Plan 2019 (WLP3.2),local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES038,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
West of Ringsfield Road Beccles Suffolk,,20/03/2019,2020-01-06,,1.96,49,49,No longer meets suitability criteria for Brownfield Land Register as not policy compliant with Waveney Local Plan March 2019,local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES039,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Land at the former Lothingland Hospital site off Airey Close and Allington-Smith Close Lowestoft Suffolk NR32 3JQ,,,2019-12-09,,2.59,47,47,Forms part of site of a larger (greenfield) site allocated for housing in the Waveney Local Plan 2019 (WLP2.14),local-authority-eng:ESK,not owned by a public authority,,,not permissioned,,ES040,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Harbour Road Lowestoft Suffolk,,20/03/2019,2020-01-06,,1.2,30,30,No longer meets suitability criteria for Brownfield Land Register as identified as existing employment land (WLP8.12) in Waveney Local Plan March 2019,local-authority-eng:ESK,owned by a public authority,,,not permissioned,,ES041,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2017-12-01
Land at Brackenbury Sports Centre,,,2020-02-06,,1.78,72,72,"Identified as suitable, available and achievable through the Suffolk Coastal Strategic Housing and Economic Land Availability Assessment (site 1091). Proposed allocation (SCLP12.5) in Suffolk Coastal Final Draft Local Plan (Jan 2019). Dwelling estimate relates to SHELAA.",local-authority-eng:ESK,owned by a public authority,,,not permissioned,,ES042,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Suffolk Police HQ, Portal Avenue, Martlesham",,,2020-02-06,,5.37,140,140,"Identified as suitable, available and achievable through the Suffolk Coastal Strategic Housing and Economic Land Availability Assessment – dwelling estimates relate to SHELAA. Proposed allocation (SCLP12.25) in Suffolk Coastal Final Draft Local Plan (Jan 2019). Full site is part brownfield/part greeenfield. 140 dwellings based on 5.37ha previously developed land (based on SHELAA dwellings estimate).",local-authority-eng:ESK,owned by a public authority,,,not permissioned,,ES043,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Former Council Offices, Melton Hill",,,2019-12-30,,1.27,100,100,"Planning permission issued November 2019 for residential dwellings, community space (91 sq m) and retail unit (157.7sq m) (DC/19/2641/FUL). Proposed allocation (SCLP12.32) in Suffolk Coastal Final Draft Local Plan (Jan 2019)",local-authority-eng:ESK,owned by a public authority,2019-11-29,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=PU0LSKQX0H800&activeTab=summary,permissioned,full planning permission,ES044,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"85-93 St Andrews Road, Felixstowe",,,2019-12-30,,0.12,5,5,,local-authority-eng:ESK,not owned by a public authority,2007-08-01,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=ZZZWJRPOXC600&activeTab=summary,permissioned,full planning permission,ES045,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Suffolk Private Retirement Home, 9 Sea Road, Felixstowe",,,2019-12-30,,0.04,8,8,,local-authority-eng:ESK,not owned by a public authority,2017-02-06,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OIL7YKQXITA00,permissioned,full planning permission,ES046,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Abbeyfield House, 53 Orwell Road, Felixstowe",,,2019-12-30,,0.07,5,5,,local-authority-eng:ESK,not owned by a public authority,2018-12-05,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PGHQU2QXM0Y00,permissioned,full planning permission,ES047,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"North Sea Hotel, Sea Road, Felixstowe",,,2019-12-30,,0.08,23,23,,local-authority-eng:ESK,not owned by a public authority,2015-07-08,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=NI9FC0QXMTV00&activeTab=summary,permissioned,full planning permission,ES048,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Orwell Hall, Orwell Hall Road, Felixstowe",,,2019-12-30,,0.08,9,9,,local-authority-eng:ESK,not owned by a public authority,2018-11-28,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P61Z2BQXGAM00,permissioned,full planning permission,ES049,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"64-66 New Street, Woodbridge",,,2019-12-30,,0.11,5,5,,local-authority-eng:ESK,not owned by a public authority,2017-06-29,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=ON66YEQXL8M00&activeTab=summary,permissioned,full planning permission,ES050,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"South Beach Mansion, Bent Hill, Felixstowe",,,2019-12-30,,0.12,5,5,,local-authority-eng:ESK,not owned by a public authority,2018-11-30,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=PE7N8RQXKUH00,permissioned,full planning permission,ES051,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"15 High Street, Leiston",,,2019-12-30,,0.04,7,7,,local-authority-eng:ESK,not owned by a public authority,2016-06-28,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=O7HAQJQXKNI00&activeTab=summary,permissioned,full planning permission,ES052,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"The Mill, 22 Carr Avenue, Leiston",,,2019-12-30,,0.12,7,7,,local-authority-eng:ESK,not owned by a public authority,2018-04-19,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=OYSECKQXJW500&activeTab=summary,permissioned,outline planning permission,ES053,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Land between 36 & 38 Leiston Road, Aldeburgh",,,2019-12-30,,0.19,5,5,4 built,local-authority-eng:ESK,not owned by a public authority,2016-02-02,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=NS8ZU4QXKIL00&activeTab=summary,permissioned,full planning permission,ES054,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Former Police Station, Grundisburgh Road, Woodbridge",,,2019-12-30,,0.17,13,13,,local-authority-eng:ESK,not owned by a public authority,2018-07-26,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=P5ZFDIQXG9200&activeTab=summary,permissioned,full planning permission,ES055,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Foxwood House, 75 Dobbs Lane, Kesgrave",,,2019-12-30,,0.21,8,8,,local-authority-eng:ESK,not owned by a public authority,2018-04-04,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P477L3QX0H800,permissioned,full planning permission,ES056,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"26 Fore Street, Framlingham",,,2019-12-30,,0.22,8,8,,local-authority-eng:ESK,not owned by a public authority,2017-05-02,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=OIKU1NQXISU00&activeTab=summary,permissioned,full planning permission,ES057,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"Police Station, 32 High Road West, Felixstowe",,,2019-12-30,,0.24,20,20,,local-authority-eng:ESK,not owned by a public authority,2018-11-12,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=P8042EQXHF100,permissioned,outline planning permission,ES058,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
"34 Grundisburgh Road, Woodbridge",,,2019-12-30,,0.25,5,5,2 built,local-authority-eng:ESK,not owned by a public authority,2017-08-22,https://publicaccess.eastsuffolk.gov.uk/online-applications/applicationDetails.do?keyVal=OP2FGNQX06O00&activeTab=summary,permissioned,full planning permission,ES059,http://eastsuffolk.maps.arcgis.com/apps/MapJournal/index.html?appid=6eb61ef7c03744668814fba6f1587f4e,2019-12-30
