site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Ivy Lane Car Park, Ivy Lane, Canterbury",yes,,2019-12-09,,0.08,10,10,Allocated in Canterbury District's Adopted Local Plan (2017) for 10 dwellings.,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,BR-015,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615443,157600,27700&scale=500",2017-11-01
"Hawks Lane Car Park, Hawks Lane, Canterbury",,,2019-12-09,,0.03,9,9,Allocated in Canterbury District's Adopted Local Plan (2017) for 9 dwellings.,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,BR-016,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614823,157744,27700&scale=500",2017-11-01
"St Radigunds Car Park, St Radigunds Street, Canterbury",,,2019-12-09,,0.07,7,7,Allocated in Canterbury District's Adopted Local Plan (2017) for 7 dwellings.,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,BR-017,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615042,158292,27700&scale=500",2017-11-01
"St Johns Lane Car Park, St Johns Lane, Canterbury",,,2019-12-09,,0.06,5,5,Allocated in Canterbury District's Adopted Local Plan (2017) for 5 dwellings.,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,BR-019,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614745,157561,27700&scale=500",2017-11-01
"Garage Site at Kings Road/Park Road Junction, Herne Bay",yes,,2019-12-09,,0.13,43,43,Allocated in Canterbury District's Adopted Local Plan (2017) for 43 dwellings.,local-authority-eng:CAT,,,,Not Permissioned,,BR-020,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617703,168002,27700&scale=500",2017-11-01
"Land at Herne Bay Station, Herne Bay",yes,,2019-12-09,,0.58,35,35,Allocated in Canterbury District's Adopted Local Plan (2017) for 35 dwellings.,local-authority-eng:CAT,,,,Not Permissioned,,BR-021,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617030,167446,27700&scale=1000",2017-11-01
"Beach Street, Herne Bay",yes,,2019-12-09,,0.33,19,14,Part Of Herne Bay Action Plan HB2. Full Application is pending decision,local-authority-eng:CAT,mixed ownership,,,pending decision,,BR-023,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617697,168335,27700&scale=1000",2017-11-01
"Tankerton Road Car Park & Garage, Whitstable",yes,,2019-12-09,,0.19,17,17,Allocated in Canterbury District's Adopted Local Plan (2017) for 17 dwellings.,local-authority-eng:CAT,owned by a public authority,,,Not Permissioned,,BR-025,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=612346,167172,27700&scale=500",2017-11-01
"124 & Adjoining Middle Wall, Whitstable",yes,,2019-12-09,,0.15,7,7,Allocated in Canterbury District's Adopted Local Plan (2017) for 7 dwellings.,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,BR-026,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610644,166359,27700&scale=500",2017-11-01
"Herne Bay Court, Canterbury Road, Herne Bay, CT6 5TD",yes,,2019-12-09,,3.76,157,157,"Full planning permission (CA//13/00195) granted for the erection of retirement village with a clubhouse, health and wellness centre and spa on 2014-12-03. Certificate of proposed lawful use or development granted in 2017",local-authority-eng:CAT,,2017-12-15,,permissioned,Other,BR-029,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=618210,167173,27700&scale=2000",2017-11-01
"Site of Former Sturry Road Social Club, East Street, Canterbury, CT1 1EE",yes,,2019-12-09,,0.26,10,10,Erection of 10 bungalows,local-authority-eng:CAT,owned by a public authority,2017-10-16,,permissioned,full planning permission,BR-034,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616452,159095,27700&scale=1000",2017-11-01
"49-55 Canterbury Road, Whitstable, CT5 4HH",yes,,2019-12-09,,0.06,4,4,"Change of use of ground floor of 49-55 Canterbury Road from restaurant to three flats, and change of use of first floor of 49-51 Canterbury Road to two flats.",local-authority-eng:CAT,,2019-07-15,,permissioned,full planning permission,BR-041,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610739,165919,27700&scale=500",2017-11-01
"Old Brewery Business Centre, 75 Stour Street, Canterbury, CT1 2NR",yes,,2019-12-09,,0.07,5,5,"Demolition of rear extension to 75 Stour Street together with internal alterations, change of use and construction of 2 new buildings within the courtyard to form 5 new residential dwellings.",local-authority-eng:CAT,,2016-05-13,,permissioned,full planning permission,BR-053,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614775,157773,27700&scale=500",2017-11-01
"Northgate House, 115-120 Northgate, Canterbury, CT1 1EZ",yes,,2019-12-09,,0.12,24,24,Convert existing offices into 24 flats.,local-authority-eng:CAT,,2016-08-17,,permissioned,Other,BR-059,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615340,158367,27700&scale=500",2017-11-01
"10 Upper Bridge Street, Canterbury, CT1 2NA",yes,,2019-12-09,,0.04,8,8,Convert existing offices into 8 units of residential accommodation.,local-authority-eng:CAT,,2016-09-27,,permissioned,Other,BR-062,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615125,157506,27700&scale=500",2017-11-01
"21 St Georges Terrace, Herne Bay, CT6 8RH",yes,,2019-12-09,,0.04,6,6,Proposed four-storey building containing 7 apartments following demolition of the existing dwelling.,local-authority-eng:CAT,,2017-03-10,,permissioned,full planning permission,BR-063,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617086,168211,27700&scale=500",2017-11-01
"8b-11 North Lane, Canterbury, CT2 7SL",yes,,2019-12-09,,0.04,7,7,Conversion to 4 townhouses and demolition of existing outbuildings to rear and erection of 2no. apartments and 1no. studio unit.,local-authority-eng:CAT,,2016-12-02,,permissioned,full planning permission,BR-065,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614626,158205,27700&scale=500",2017-11-01
"64-65 Central Paradee, Herne Bay, CT6 5JG",yes,,2019-12-09,,0.03,12,12,"Demolition of existing building and erection of five-storey building with 12. Ground floor commercial unit, bin and cycle store",local-authority-eng:CAT,,2017-04-28,,permissioned,full planning permission,BR-087,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617748,168390,27700&scale=500",2017-11-01
"St Benedict Nursing Home, 22-23 St George's Terrace, Herne Bay, CT6 8RH",yes,,2019-12-09,,0.09,10,10,"Proposed change of use from care home to residential; together with two-storey rear and roof extension, to provide 10 apartments.",local-authority-eng:CAT,,2017-10-03,,permissioned,full planning permission,BR-088,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617063,168206,27700&scale=500",2017-11-01
"Herne Bay Golf Driving Range, Greenhill",,,2019-12-09,,0.31,8,1,This is part of a larger Local Plan allocated site for 40 dwellings,local-authority-eng:CAT,,,,Not Permissioned,,BR-091,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616854,166853,27700&scale=500",2017-11-01
"Land at Chislet Colliery, Hersden",yes,,2019-12-09,,19.24,370,370,"Mixed-use development of up to 370 dwellings. 370m2 of A1 floorspace. Local centre, open space, community ecological park, hard and soft landscaping and associated infrastructure with access from a new roundabout on Island Road.",local-authority-eng:CAT,,2018-11-22,,permissioned,outline planning permission,BR-092,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=620845,161972,27700&scale=2000",2018-11-22
"Land adjacent to 64 Warwick Road, Canterbury, CT1 1RQ",yes,,2019-12-09,,0.09,8,8,Proposed 8 flats together with associated parking,local-authority-eng:CAT,owned by a public authority,2018-01-12,,permissioned,outline planning permission,BR-096,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616264,157588,27700&scale=500",2018-11-01
"Two Acres, Hardes Court Road, Canterbury, CT4 6EA",yes,,2019-12-09,,0.4,4,4,Proposed five two-storey detached dwellings with associated garages following demolition of detached dwelling and outbuilding.,local-authority-eng:CAT,,2018-02-01,,permissioned,full planning permission,BR-097,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615069,149162,27700&scale=500",2018-11-01
"Builders Yard and, 14 Ivy Lane, Canterbury",yes,,2019-12-09,,0.07,6,6,Proposed six two-storey dwellings following the demolition of storage/office buildings.,local-authority-eng:CAT,,2018-07-03,,permissioned,full planning permission,BR-100,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615380,157629,27700&scale=500",2018-11-01
"28-30 St Peters Street, Canterbury, CT1 2BQ",yes,,2019-12-09,,0.04,22,22,Convert offices into 22 dwellings,local-authority-eng:CAT,,2016-12-23,,permissioned,Other,BR-101,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614636,158076,27700&scale=500",2018-11-01
"1-9 Kings Road, Herne Bay, CT6 5DB",yes,,2019-12-09,,0.05,9,9,Proposed detached four-storey building comprising of 9 no. flats following demolition of existing workshops.,local-authority-eng:CAT,,2019-02-12,,permissioned,full planning permission,BR-103,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=618126,167889,27700&scale=500",2019-11-01
"Scruffy Duck, 10 William Street",yes,,2019-12-09,,0.13,20,20,Proposed four-storey building comprising of 20 no 2 bedroomed apartments with associated parking. Four retail units fronting William Street.,local-authority-eng:CAT,,2019-03-11,,permissioned,full planning permission,BR-104,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617813,168359,27700&scale=500",2019-11-01
"Dockers Field Farm, Pean Hill, Blean, CT5 3BP",yes,,2019-12-09,,0.4,4,4,"Outline planninger permission (CA//17/01907) granted for the erection of four detached dwellings following the demolition of existing buildings and structures on 2018-03-16. Reserved matters granted for approval of access, appearance, landscaping, layout and scale on 2018-06-14.",local-authority-eng:CAT,,2018-06-14,,permissioned,reserved matters approval,BR-105,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=611061,162316,27700&scale=500",2019-11-01
"Marsh House, St Peter's Road, Whitstable, CT5 1SU",yes,,2019-12-09,,0.02,4,4,"Proposed three-storey extension to front and side, demolition of existing garages and construction of two-storey extension to form 7 no. additional flats, with associated parking.",local-authority-eng:CAT,,2019-01-18,,permissioned,full planning permission,BR-107,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610857,166821,27700&scale=500",2019-11-01
"Highstead Riding School, Highstead, Chislet, CT3 4LX",yes,,2019-12-09,,0.4,2,2,Proposed erection of 2no. two-storey detached dwellings with associated parking following demolition of former riding school and ancillary buildings.,local-authority-eng:CAT,,2019-06-18,,permissioned,full planning permission,BR-109,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=621384,166276,27700&scale=1000",2019-11-01
"2-2A Ethelbert Road, Canterbury, CT1 3NE",yes,,2019-12-09,,0.06,3,3,Proposed part 3 and part 4 storey building comprising 10 no. flats with associated parking and external works following demolition of properties.,local-authority-eng:CAT,,2019-05-01,,permissioned,full planning permission,BR-110,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615501,156935,27700&scale=500",2019-11-01
"Parham Student Village: 8-13 Albert Mews, 105 Sturry Road; 1-4 Riverdale House, Sturry Road; 1-3 Parham Close, Parham Road; 1-12 Becket Mews, Parham Close",yes,,2019-12-09,,0.4,36,0,"Change of use from existing student accommodation at 8-13 Albert Mews, 105 Sturry Road, Canterbury to C3 residential dwellings; change of use from existing student accommodation at 1-4 Riverdale House, Sturry Road, Canterbury to C3 residential dwellings; change of use from existing student accommodation at 1-3 Parham Close, Parham Road, Canterbury to C3 residential dwellings with alterations to convert two end terrace properties into 2 no. one-bedroom and 2 no. two-bedroom flats including new and amended door openings; and change of use from existing student accommodation at 1-12 Becket Mews, Parham Close to C3 residential dwellings.",local-authority-eng:CAT,,2019-07-03,,permissioned,full planning permission,BR-111,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615802,158872,27700&scale=1000",2019-11-01
"Land at Ladesfield, Vulcan Close, Whitstable, CT5 4LZ",yes,,2019-12-09,,0.6,14,14,Outline application for proposed 14 no. dwellings with all matters reserved except access.,local-authority-eng:CAT,,2019-05-15,,permissioned,outline planning permission,BR-112,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610292,165440,27700&scale=1000",2019-11-01
"41- 45 Northgate, Canterbury, CT1 1BE",yes,,2019-12-09,,0.08,9,9,"Proposed 10 no. almshouse flats above 5 no. commercial units, following demolition of existing buildings at 41, 42 and 43-45 Northgate.",local-authority-eng:CAT,,2019-10-21,,permissioned,full planning permission,BR-113,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615244,158335,27700&scale=500",2019-11-01
"Kingsmead Depot, Kingsmead Road, Canterbury",yes,04/12/2019,2019-12-09,,3.85,32,32,Site is currently under construction,local-authority-eng:CAT,mixed ownership,2019-02-07,,permissioned,full planning permission,BR-005,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615399,158576,27700&scale=2000",2017-11-01
"The Garth, St Stephens Road, Canterbury",yes,15/05/2019,2019-05-15,,0.14,12,12,Site is currently under construction,local-authority-eng:CAT,,2017-06-23,,permissioned,full planning permission,BR-018,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614873,158392,27700&scale=500",2017-11-01
"Central Development Area, Herne Bay",,15/01/2019,2019-12-09,,3.7,56,46,Site is not currently considered to be achievable,local-authority-eng:CAT,mixed ownership,,,Not Permissioned,,BR-022,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617716,168129,27700&scale=1000",2017-11-01
"Wesley Manse, 71 Whitstable Road, Canterbury, CT2 8EA",yes,03/03/2019,2019-03-03,,0.11,8,8,Planning permission lapsed and building still in original use,local-authority-eng:CAT,,2016-03-02,,permissioned,full planning permission,BR-047,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614039,158490,27700&scale=500",2017-11-01
"7-9 Ethelbert Road, Canterbury, CT1 3ND",yes,04/12/2019,2019-12-09,,0.22,9,9,Site is currently under construction,local-authority-eng:CAT,,2018-05-17,,permissioned,full planning permission,BR-095,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615448,156923,27700&scale=500",2018-11-01
"Arter Brothers, Eagle Motor Works, Old Dover Road, Barham, CT4 6EX",yes,04/12/2019,2019-12-09,,0.33,10,10,Site is currently under construction,local-authority-eng:CAT,,2018-08-09,,permissioned,full planning permission,BR-099,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=622064,149438,27700&scale=500",2018-11-01
