site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
Welwyn Garden City - 80 Bridge Road East,yes,,2017-12-15,,0.45,32,32,,local-authority-eng:WEW,not owned by a public authority,,,Not permissioned,,WGC114,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524702.3359375^212757.813964844&layersidentifier=cd7dcbc906654a41828207972abceb4b&menuconfig=Live,2017-12-15
Welwyn Garden City - Xerox Campus Bessemer Road (New Build - Central Block X5),yes,,2017-12-15,,0.26,30,30,,local-authority-eng:WEW,not owned by a public authority,2017-04-20,,permissioned,full planning permission,WGC135f,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524291.400390625^213429.729003906&layersidentifier=d53c88addd5e433ba318ed2765050be8&menuconfig=Live,2017-12-15
Welwyn - The Frythe (Phase 4 - West),yes,,2018-12-13,,5.92,27,27,Total site capacity 104 - 77 dwellings completed as of 31 March 2018.,local-authority-eng:WEW,not owned by a public authority,2014-10-14,,permissioned,reserved matters approval,Wel007d,http://www.welhat.gov.uk/map?getmap=true&scale=2500&location=522530.536621094^214996.601074219&layersidentifier=67784ae318784358b16ef499a38ab6c2&menuconfig=Live,2017-12-15
Welwyn Garden City - 37 Broadwater Road,yes,,2017-12-15,,0.22,24,24,,local-authority-eng:WEW,not owned by a public authority,2017-04-27,,permissioned,full planning permission,WGC136,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524211.540039063^212549.925292969&layersidentifier=0ab6284e08fe438ea46b63a1a202e0a9&menuconfig=Live,2017-12-15
Welwyn Garden City - Highways House 41-45 Broadwater Road (North),yes,,2017-12-15,,0.38,23,23,,local-authority-eng:WEW,not owned by a public authority,2015-11-20,,permissioned,full planning permission,WGC132b,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524197.021972656^212501.4453125&layersidentifier=327b0f8b8a004cc8a1f1b4f746240f05&menuconfig=Live,2017-12-15
Hatfield - Garages off Garden Avenue,yes,,2017-12-15,,0.34,22,22,,local-authority-eng:WEW,owned by a public authority,2015-03-05,,permissioned,full planning permission,Hat107,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522217.899902344^206400.209228516&layersidentifier=a97b63c7a8e940ecbf9f3a9cc37987d9&menuconfig=Live,2017-12-15
Welwyn Garden City - St Michaels House Holwell Road,,,2017-12-15,,0.43,22,22,,local-authority-eng:WEW,owned by a public authority,,,Not permissioned,,WGC119,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524670.550292969^212146.875&layersidentifier=a608a75f8f8c41758cbee59a9f565682&menuconfig=Live,2017-12-15
Hatfield - Colonial House 87 Great North Road,yes,,2017-12-15,,0.11,20,20,,local-authority-eng:WEW,not owned by a public authority,2014-12-05,,permissioned,full planning permission,Hat126,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=523243.050292969^209251.699707031&layersidentifier=3d20bf20b45b46f790d718afc1ff6707&menuconfig=Live,2017-12-15
Hatfield - GE Site Great North Road (South),yes,,2017-12-15,,0.1,18,18,,local-authority-eng:WEW,not owned by a public authority,2016-08-18,,permissioned,full planning permission,Hat129b,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=523251.448730469^209034.600097656&layersidentifier=72c9b8e3a6c44fd4a5aa410c7a64a1be&menuconfig=Live,2017-12-15
Hatfield - Car park and shops north of Salisbury Square,,,2017-12-15,,0.94,17,17,"The ownership of the majority of the site is known, those parts being Mixed Ownership - however, Certificate C was completed when planning permission was applied for meaning that some landowners are unknown.",local-authority-eng:WEW,,2013-01-30,,permissioned,full planning permission,Hat104,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=523330.073242188^208661.104492188&layersidentifier=f393f8aef6e64cec90f5172198f8bf52&menuconfig=Live,2017-12-15
Welwyn Garden City - Accord House 28 Bridge Road East,yes,,2017-12-15,,0.19,17,17,,local-authority-eng:WEW,not owned by a public authority,2017-05-23,,permissioned,Other,WGC139,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524364.785644531^212966.635742188&layersidentifier=db31cb457c53498bb7f164971501791a&menuconfig=Live,2017-12-15
Welwyn Garden City - Hyde Valley House Hyde Valley,yes,,2017-12-15,,0.25,17,17,"The freeholder of the site is a public authority, but the site also has an outstanding lease to a private body for a period in excess of 15 years - that private body is therefore also an owner in accordance with Regulation 4 of the Brownfield Land Register Regulations 2017. As such, the site has mixed ownership.",local-authority-eng:WEW,mixed ownership,,,Not permissioned,,WGC116,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524799.1796875^211784.1328125&layersidentifier=df6530db25104743890a168c42a4e670&menuconfig=Live,2017-12-15
Hatfield - 36 Salisbury Square (First and second floor conversion),yes,,2017-12-15,,0.07,16,16,,local-authority-eng:WEW,not owned by a public authority,2017-08-31,,permissioned,Other,Hat139a,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=523286.124023438^208667.524902344&layersidentifier=36ad39dd50a746c58b3529c74d8e78ac&menuconfig=Live,2017-12-15
Hatfield - 41-43 Roe Green Lane,yes,,2017-12-15,,0.12,14,14,,local-authority-eng:WEW,not owned by a public authority,2017-03-15,,permissioned,full planning permission,Hat137,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=521607.600097656^208324.125&layersidentifier=842a4eb9c59743a3a79efd3f22b32ebe&menuconfig=Live,2017-12-15
Hatfield - Garages at Hollyfield,yes,,2017-12-15,,0.27,14,14,,local-authority-eng:WEW,owned by a public authority,,,Not permissioned,,Hat113,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522328.491699219^206574.243896484&layersidentifier=55f04ae1683b4184956dfcd69ddec4a8&menuconfig=Live,2017-12-15
Welwyn Garden City - Fountain House Howardsgate (Office to residential conversion),yes,,2017-12-15,,0.05,14,14,,local-authority-eng:WEW,not owned by a public authority,2017-09-25,,permissioned,Other,WGC138a,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=523665.80078125^213044.854492188&layersidentifier=d83cdd31fd56427e8b23a318bd601563&menuconfig=Live,2017-12-15
Brookmans Park - Land north of Green Close,yes,,2017-12-15,,0.16,12,12,,local-authority-eng:WEW,not owned by a public authority,2016-08-16,,permissioned,full planning permission,BrP105,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524117.610839844^204198.153808594&layersidentifier=2151d6fe46344ed198e3efc47ac70a9e&menuconfig=Live,2017-12-15
Cuffley - Cuffley Motor Company Station Road,yes,,2017-12-15,,0.1,12,12,,local-authority-eng:WEW,not owned by a public authority,,,permissioned,,Cuf108,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=530785.150390625^202768.388061523&layersidentifier=ecb3fa95504042948118231c62d59866&menuconfig=Live,2017-12-15
Welwyn - The Frythe (Phase 3 - Main House Conversion),yes,,2017-12-15,,0.39,12,12,,local-authority-eng:WEW,not owned by a public authority,2014-04-04,,permissioned,reserved matters approval,Wel007c,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522528.846191406^215006.518066406&layersidentifier=802c4d52c2314f21ba5677bba39832a9&menuconfig=Live,2017-12-15
Welwyn Garden City - Stonehills House Stonehills (Additional units),yes,,2017-12-15,,0.13,12,12,,local-authority-eng:WEW,not owned by a public authority,2016-09-08,,permissioned,full planning permission,WGC131b,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=523855.199707031^213003.350097656&layersidentifier=213589a9c4d14d80b5a732bb78f4099e&menuconfig=Live,2017-12-15
Hatfield - Meridian House The Common,yes,,2017-12-15,,0.1,9,9,"In relation to OwnershipStatus, under Schedule 19 of the Equalities Act 2010 the owner of this site is a public authority by virtue of being an institution within the higher education sector.",local-authority-eng:WEW,owned by a public authority,,,Not permissioned,,Hat106,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522219.183105469^208619.217773438&layersidentifier=7b4eb5c42b3245919054b957a8f4c95e&menuconfig=Live,2017-12-15
Welwyn Garden City - Diocesan Education Centre Hall Grove,yes,,2018-12-13,,0.25,9,9,,local-authority-eng:WEW,not owned by a public authority,2018-10-12,,permissioned,full planning permission,WGC145,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=525579.170724238^211691.657842843&layersidentifier=2dbf04e4d8cf4d3fb59092ee590055a6&menuconfig=Live,2018-12-13
Hatfield - Garages off Hillcrest,yes,,2017-12-15,,0.26,8,8,,local-authority-eng:WEW,not owned by a public authority,2016-03-31,,permissioned,full planning permission,Hat127,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522223.556640625^208131.649902344&layersidentifier=cea443b308414ab79a359f139dcb6aa0&menuconfig=Live,2017-12-15
Welwyn Garden City - Fountain House Howardsgate (Extension),yes,,2017-12-15,,0.05,8,8,,local-authority-eng:WEW,not owned by a public authority,2017-11-13,,permissioned,full planning permission,WGC138b,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=523665.80078125^213044.854492188&layersidentifier=99c69b4f1f9f41eab211bb0d95717dd6&menuconfig=Live,2017-12-15
Rural Areas - Swan Lodge Bell Lane Brookmans Park,yes,,2017-12-15,,0.15,7,7,,local-authority-eng:WEW,not owned by a public authority,2016-07-21,,permissioned,full planning permission,BrP033,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=525237.1796875^205401.375&layersidentifier=bbfe4f46e5d74b26ae501217953482be&menuconfig=Live,2017-12-15
Rural Areas - Ponsbourne Riding School Ponsbourne Park Newgate Street,yes,,2018-12-13,,0.51,7,7,"Included previously under permission reference S6/2016/2706/MAJ, new permission was granted in August 2018 and net dwellings increased from 6 to 7 to reflect new permission.",local-authority-eng:WEW,not owned by a public authority,2018-08-23,,permissioned,full planning permission,NgS101,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=530456.970703125^205131.469970703&layersidentifier=a9fa5189edce49f2918d23e84fdbc47c&menuconfig=Live,2017-12-15
Welwyn Garden City - The East Great North Road,yes,,2018-12-13,,0.24,7,7,,local-authority-eng:WEW,not owned by a public authority,2018-07-17,,permissioned,full planning permission,WGC144,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522556.525919323^211053.224625371&layersidentifier=330c76bb33034d5ab3016c389d937287&menuconfig=Live,2018-12-13
Cuffley - Land adjacent to 17 Station Road,yes,,2017-12-15,,0.02,5,5,,local-authority-eng:WEW,not owned by a public authority,2016-02-04,,permissioned,full planning permission,Cuf107,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=530512.681640625^202753.42199707&layersidentifier=474041f35f1e40ed934f8dbc3b9854db&menuconfig=Live,2017-12-15
Hatfield - Garages at Little Mead,yes,,2017-12-15,,0.16,5,5,,local-authority-eng:WEW,owned by a public authority,2017-08-17,,permissioned,full planning permission,Hat138,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522723.518066406^209582.928222656&layersidentifier=e62ba14c43ed4645bd6966f34ebe24fb&menuconfig=Live,2017-12-15
Rural Areas - Firs Stables Woodside Lane Brookmans Park,yes,,2017-12-15,,0.64,5,5,,local-authority-eng:WEW,not owned by a public authority,2017-04-23,,permissioned,outline planning permission,BrP032,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=525339.564941406^205572.594970703&layersidentifier=58d06f07eaf2400e9633c6c67c3c8963&menuconfig=Live?,2017-12-15
Welwyn Garden City - Garages off Great Gannett,yes,,2017-12-15,,0.23,5,5,,local-authority-eng:WEW,owned by a public authority,2016-01-07,,permissioned,full planning permission,WGC129,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=526058^211961.949707031&layersidentifier=fbe5167430ab4c9b9976afc907f6c823&menuconfig=Live,2017-12-15
Welwyn Garden City - Land north of The Beehive PH Beehive Lane,yes,,2017-12-15,,0.27,5,5,"The freeholder of the site is a public authority, but the site also has an outstanding lease to a private body for a period in excess of 15 years - that private body is therefore also an owner in accordance with Regulation 4 of the Brownfield Land Register Regulations 2017. As such, the site has mixed ownership.",local-authority-eng:WEW,mixed ownership,,,Not permissioned,,WGC117,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=525094.25^211301.950195313&layersidentifier=6d5903026b4647d7ad3377803f4dd9c0&menuconfig=Live,2017-12-15
Brookmans Park - 11 Brookmans Avenue,yes,,2017-12-15,,0.1,4,4,"Net capacity below 5, but included because gross capacity meets the 5 dwelling requirement.",local-authority-eng:WEW,not owned by a public authority,2017-07-17,,permissioned,full planning permission,BrP106,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524423.084960938^204151.620117188&layersidentifier=7b35cbe718e240519a40ac1e7af91fab&menuconfig=Live,2017-12-15
Digswell - 54 New Road,yes,,2017-12-15,,0.31,4,4,"Net capacity below 5, but included because gross capacity meets the 5 dwelling requirement.",local-authority-eng:WEW,not owned by a public authority,2017-09-20,,permissioned,full planning permission,Dig103,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=525077.290039063^215574.450195313&layersidentifier=0c1bf3399d154f4198506687450d4133&menuconfig=Live,2017-12-15
Rural Areas - 2 New Road Stanborough (North),yes,,2017-12-15,,0.06,4,4,"Net capacity below 5, but included because STL017a and STL017b have a combined capacity of 8 dwellings - applicant opted to have the two halves of the site considered separately.",local-authority-eng:WEW,not owned by a public authority,2016-11-11,,permissioned,full planning permission,STL017a,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=522324.725097656^211414.574707031&layersidentifier=520db5116e1b42098c1226b4e3ffada8&menuconfig=Live,2017-12-15
Rural Areas - 2 New Road Stanborough (South),yes,,2017-12-15,,0.03,4,4,"Net capacity below 5, but included because STL017a and STL017b have a combined capacity of 8 dwellings - applicant opted to have the two halves of the site considered separately.",local-authority-eng:WEW,not owned by a public authority,2016-11-11,,permissioned,full planning permission,STL017b,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=522324.608886719^211405.783203125&layersidentifier=865029de82d4401083cf813a62064fab&menuconfig=Live,2017-12-15
Hatfield - 33 Lemsford Road,yes,,2018-12-13,,0.05,4,4,"Net capacity below 5, but included because gross capacity meets the 5 dwelling requirement.",local-authority-eng:WEW,not owned by a public authority,2018-06-08,,permissioned,full planning permission,Hat144,http://www.welhat.gov.uk/map?getmap=true&scale=250&location=522003.034286621^208761.886247993&layersidentifier=648d55f439b3436aab2e59ba8f8423d1&menuconfig=Live,2018-12-13
Hatfield - 2 St Albans Road East,yes,,2018-12-13,,0.06,4,4,"Net capacity below 5, but included because gross capacity meets the 5 dwelling requirement.",local-authority-eng:WEW,not owned by a public authority,2018-06-26,,permissioned,full planning permission,Hat145,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=523131.122975482^209156.507449894&layersidentifier=6248b6d379e04cd88cd3f122b4536219&menuconfig=Live,2018-12-13
Welwyn - 8-10 Wendover Drive,yes,,2017-12-15,,0.2,3,3,"Net capacity below 5, but included because gross capacity meets the 5 dwelling requirement.",local-authority-eng:WEW,not owned by a public authority,2017-05-15,,permissioned,full planning permission,Wel105,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=523312.350097656^216312.775390625&layersidentifier=b35c24c1b2084dd8806b765ef06fb6fb&menuconfig=Live,2017-12-15
Digswell - 53 Harmer Green Lane,yes,,2017-12-15,,0.55,2,2,"Net capacity below 5, but included because site exceeds the 0.25ha site size requirement.",local-authority-eng:WEW,not owned by a public authority,2015-12-09,,permissioned,full planning permission,Dig102,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=525193.790039063^216129.75&layersidentifier=01c379ccfb2d4fb59751c49392902891&menuconfig=Live,2017-12-15
Oaklands & Mardley Heath - 10 & 12 Oaklands Rise,yes,,2017-12-15,,0.29,2,2,"Net capacity below 5, but included because site exceeds the 0.25ha site size requirement.",local-authority-eng:WEW,not owned by a public authority,2017-05-04,,permissioned,full planning permission,OMH102,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=524893.017578125^217246.859375&layersidentifier=7b3c43f4dafe43cdae19d36755ea4ad2&menuconfig=Live,2017-12-15
Welwyn - The Frythe (Phase 1 - East),yes,,2017-12-15,,2.35,2,2,Total site capacity 24 - 22 dwellings already completed as of 31 March 2017.,local-authority-eng:WEW,not owned by a public authority,2014-01-22,,permissioned,reserved matters approval,Wel007a,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=522509.05078125^215186.835449219&layersidentifier=4e6327b3a2654a89aba1d913972e9670&menuconfig=Live,2017-12-15
Welwyn Garden City - South of The Beehive PH Beehive Lane,yes,,2018-12-13,,0.25,2,2,"Net capacity below 5, but included because site exceeds the 0.25ha site size requirement.",local-authority-eng:WEW,not owned by a public authority,,,Not permissioned,,WGC146,http://www.welhat.gov.uk/map?getmap=true&scale=750&location=525071.041061831^211201.18408641&layersidentifier=11636a368ddd433899d8adf66a5e8b82&menuconfig=Live,2018-12-13
Rural Areas - The Spinney High Road Essendon,yes,,2017-12-15,,0.82,1,1,"Net capacity below 5, but included because site exceeds the 0.25ha site size requirement.",local-authority-eng:WEW,not owned by a public authority,2016-10-13,,permissioned,full planning permission,Ess010,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=527511.234375^208014.145019531&layersidentifier=779e28bfded843b9b77ea2303483ada6&menuconfig=Live,2017-12-15
Cuffley - Cuffley Hills Barn The Ridgeway,yes,,2018-12-13,,0.27,1,1,"Net capacity below 5, but included because site exceeds the 0.25ha site size requirement.",local-authority-eng:WEW,not owned by a public authority,2018-02-20,,permissioned,full planning permission,Cuf109,http://www.welhat.gov.uk/map?getmap=true&scale=1250&location=529972.085924117^202872.224617754&layersidentifier=91b67f841f4a46a0a128b7e99f048c22&menuconfig=Live,2018-12-13
