site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Bridge Cross Garage, Bridge Cross Road, Burntwood",yes,,2018-09-01,,0.34,14,14,Proposed for allocation in LPA. Site of former car show room and garage,local-authority-eng:LIF,not owned by a public authority,2018-02-02,,permissioned,outline planning permission,LDC-BLR-32,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Land East of Burntwood Bypass, Milestone Way, Burntwood",yes,,2018-09-01,,10.5,351,351,Site is allocated through adopted LPS.. Former industrial site - site currently under construction,local-authority-eng:LIF,mixed ownership,2014-07-21,,permissioned,full planning permission,LDC-BLR-33,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Former 'What' store, Cross Keys, Lichfield",yes,,2018-09-01,,0.3,43,43,Site currently under construction. Proposed for allocation in LPA. Former retail unit has been demolished. Site currently in use as car park,local-authority-eng:LIF,not owned by a public authority,2017-11-06,,permissioned,full planning permission,LDC-BLR-34,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Land at Halifax Avenue, Fradley",yes,,2018-09-01,,34,750,750,Site is currently under construction. Site is allocated through adopted LPS.. Part of former airfield - allocated for development in Local Plan,local-authority-eng:LIF,not owned by a public authority,2016-06-30,,permissioned,full planning permission,LDC-BLR-35,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Boney Hay Concrete, Chorley Road, Burntwood",yes,,2018-09-01,,0.34,7,7,Proposed for allocation in LPA. Former concrete manufacturer works,local-authority-eng:LIF,not owned by a public authority,,,not permissioned,,LDC-BLR-36,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"The New Lodge, Kings Bromley Road, Alrewas",yes,,2018-09-01,,0.15,6,6,Proposed for allocation in LPA. Currently in use as restaurant,local-authority-eng:LIF,not owned by a public authority,2015-06-18,,permissioned,full planning permission,LDC-BLR-37,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Colton Road, Rugeley",yes,,2018-09-01,,0.4,14,14,Proposed for allocation in LPA. Warehouse and office building associated with adjacent railway,local-authority-eng:LIF,not owned by a public authority,2016-05-25,,permissioned,outline planning permission,LDC-BLR-39,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Rugeley Power Station, Rugeley",yes,,2018-09-01,,83.76,880,820,"Proposed for allocation in LPA. Uses associated with former Rugeley Power Station, parts of site are green field",local-authority-eng:LIF,not owned by a public authority,,,not permissioned,,LDC-BLR-40,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Former Beatrice Court, St John Street, Lichfield",yes,,2018-09-01,,0.36,39,39,Site currently under construction. Proposed for allocation in LPA. Former nursing home - redevelopment currently under construction,local-authority-eng:LIF,not owned by a public authority,2016-12-14,,permissioned,full planning permission,LDC-BLR-42,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Land off Greenhough Road, Lichfield",yes,,2018-09-01,,0.5,39,39,Proposed for allocation in LPA. Vacant land - redevelopment currently under construction,local-authority-eng:LIF,not owned by a public authority,2017-01-13,,permissioned,full planning permission,LDC-BLR-43,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Land at Levett Road, Lichfield",yes,,2018-09-01,,0.7,22,22,Proposed for allocation in LPA. Existing RSL estate - 12 'Airey' houses,local-authority-eng:LIF,not owned by a public authority,2017-02-14,,permissioned,full planning permission,LDC-BLR-44,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Land off Milestone Way, Burntwood",yes,,2017-12-22,,4.4,150,150,"Proposed for allocation in LPA. Vacant industrial land, former industrial buildings demolished",local-authority-eng:LIF,not owned by a public authority,2017-09-17,,permissioned,full planning permission,LDC-BLR-45,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2017-07-17
"Davidson Road, Old Brewery Maltings, Lichfield",yes,,2018-09-01,,0.06,6,6,Proposed for allocation in LPA. Former brewery and industrial building used as part of commercial garage.,local-authority-eng:LIF,not owned by a public authority,2017-06-27,,permissioned,outline planning permission,LDC-BLR-46,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2018-09-01
"Davidson Road, St John Street Garage, Lichfield",yes,,2018-09-01,,0.1,5,5,Proposed for allocation in LPA. Commercial garage site and associated buildings,local-authority-eng:LIF,not owned by a public authority,2017-07-05,,permissioned,full planning permission,LDC-BLR-47,http://lichfielddc.maps.arcgis.com/home/webmap/viewer.html?webmap=f95b5e5ecb4d4a938a89f64a5344eaef,2018-09-01
