site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"80, The Grove,Edgware,HA8 9QB",,,2018-11-23,,0.17,5,5,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.269967 51.621938),17/1065/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
Edgware Forumside,,,2018-11-23,,1.00,240,240,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,POINT(-0.278344 51.61077),Edgware Town Centre Framework 2013,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"2, Ashcombe Gardens,Edgware,HA8 8HS",,,2018-11-23,,0.08,5,5,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.279142 51.621517),H/05563/14,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land Between 98-108 and 182-192, Garages at Basing Way, Basing Way,Finchley Church End,N3 3BP",,,2018-11-23,,0.28,14,14,,local-authority-eng:BNE,owned by a public authority,,,permissioned,,POINT(-0.189274 51.593716),16/3250/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Dove House, Gadd House and Cooper House, Arcadia Avenue, N3 2JU",,,2018-11-23,,0.21,88,88,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.194833 51.599393),16/3417/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"298-304, See DD for subdivision, Regents Park Road, N3 2SZ",,,2018-11-23,,0.71,130,130,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.195488 51.599036),17/0047/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"R/O 698, Finchley Road, London, NW11 7NE",,,2018-11-23,,0.04,9,9,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.196155 51.57637),F/01413/13,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Arden Court, 53, The Bishops Avenue,Garden Suburb,N2 0BJ",,,2018-11-23,,1.67,38,38,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.170329 51.577111),F/04857/14,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Dryades, The Bishops Avenue,Garden Suburb,N2 0BA",,,2018-11-23,,0.49,8,8,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.170212 51.579102),F/05720/14,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land Off Brent Terrace, The Brent Terrace Triangles,Golders Green,NW2 1DN",,,2018-11-23,,0.86,-13,-13,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.221277 51.567762),15/00720/RMA,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"290-294, Golders Green Road, NW11 9PY",,,2018-11-23,,0.42,60,60,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.209174 51.58022),16/3806/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Brent Cross, Cricklewood Regeneration Area,Golders Green,NW2",,,2018-11-23,,0.77,160,160,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.221415 51.571612),17/6662/RMA,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Former Parcel Force Depot, Geron Way,Golders Green,NW2 6GJ",,,2018-11-23,,1.70,230,230,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.223513 51.565073),F/01932/11,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land Adjacent Northway And Fairway Primary School, The Fairway,Hale,NW7 3HS",,,2018-11-23,,1.89,120,120,,local-authority-eng:BNE,owned by a public authority,,,permissioned,,POINT(-0.259067 51.627299),15/03138/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"The Vicarage, Deans Lane,Hale,HA8 9NT",,,2018-11-23,,0.29,9,9,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.261319 51.614808),16/7594/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Ella & Ridley Jacobs House and Sam Beckman Centre, 19-25, Church Road, NW4 4EB",,,2018-11-23,,0.22,32,32,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.225234 51.589586),15/04738/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Craymere Cottage and Fordfield Cottage, 9-11, Parson Street,Hendon,NW4 1QE",,,2018-11-23,,0.02,4,4,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.221827 51.590612),17/2709/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"73-77, Brent Street,Hendon,NW4 2EA",,,2018-11-23,,0.06,9,9,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.220627 51.586274),H/03301/14,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Elmbank, Barnet Road,High Barnet,EN5 3HD",,,2018-11-23,,1.29,114,114,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.219241 51.651469),15/03343/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land at 1-7, Moxon Street,High Barnet,EN5 5TY",,,2018-11-23,,0.20,12,12,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.200538 51.654151),15/06410/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Brake Shear House, 164, High Street,High Barnet,EN5 5XP",,,2018-11-23,,0.48,36,36,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.200835 51.655767),16/2466/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"National Institute for Medical Research, The Ridgeway,Mill Hill,NW7 1AA",,,2018-11-23,,19.07,462,462,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.21928 51.618597),16/4545/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"551, Watford Way,Mill Hill,NW7 2PU",,,2018-11-23,,0.27,8,8,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.241663 51.609729),H/01721/11,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Millbrook Park (Former Inglis Barracks), Bittacy Hill,Mill Hill,NW7 1PX",,,2018-11-23,,30.96,2044,2044,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.20955 51.6119),H/04017/09,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Development Site East of 23 Formerly Known as 25, Oakleigh Road North,Oakleigh,N20 9HE",,,2018-11-23,,0.06,9,9,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.173413 51.630375),17/3106/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Kingmaker House, 15, Station Road,Oakleigh,EN5 1NZ",,,2018-11-23,,0.26,119,119,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.175427 51.649372),17/7210/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Groupama House, 17, Station Road,Oakleigh,EN5 1PG",,,2018-11-23,,0.12,34,34,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.175923 51.649367),B/01990/11,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"1060A-1072, High Road,Oakleigh,N20 0QP",,,2018-11-23,,0.62,55,55,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.175276 51.624677),B/06116/13,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"St Barnabas Church, 42, Holden Road,Totteridge,N12 7DN",,,2018-11-23,,0.29,29,29,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.186751 51.617311),16/5632/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Barnet House, 1255, High Road,Totteridge,N20 0EJ",,,2018-11-23,,0.62,254,254,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.175393 51.629503),17/1313/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Myddleton Tennis Club, 1060, High Road,Totteridge,N20 0QP",,,2018-11-23,,0.27,5,5,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.174935 51.62423),17/7456/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land Between Sweets Way, Oakleigh Road North,Totteridge,N20 9EU",,,2018-11-23,,6.21,146,146,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.171781 51.628516),B/04309/14,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Land Adjacent To Whitings Hill Primary School, Whitings Road,Underhill,EN5 2QY",,,2018-11-23,,0.70,33,33,,local-authority-eng:BNE,owned by a public authority,,,permissioned,,POINT(-0.218402 51.64591),15/03139/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Brook Valley Gardens (Frm Dollis Valley Estate), 131-135, Mays Lane,Underhill,EN5 2DY",,,2018-11-23,,10.74,191,191,,local-authority-eng:BNE,owned by a public authority,,,permissioned,,POINT(-0.198637 51.645113),B/00354/13,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Marie Foster, Wood Street, EN5 4BS",,,2018-11-23,,1.00,100,100,,local-authority-eng:BNE,owned by a public authority,,,not permissioned,,POINT(-0.204056 51.652721),Chipping Barnet Town Centre Strategy 2013,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Apex House, Upper Floors, Grand Arcade, N12 0EH",,,2018-11-23,,0.05,8,8,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.17626 51.613308),15/02177/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"354, Upper Floors, Ballards Lane, N12 0EH",,,2018-11-23,,0.03,8,8,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.17681 51.613261),15/02178/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
Finchley Central Station Car Park,,,2018-11-23,,0.90,200,200,,local-authority-eng:BNE,owned by a public authority,,,not permissioned,,POINT(-0.190755 51.600442),Finchley Church End Town Centre Strategy 2012 - Site 5,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Tesco, 21-67 Ballards Lane",,,2018-11-23,,0.84,170,170,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,POINT(-0.192257 51.603343),Finchley Church End Town Centre Strategy 2012 - Site 8,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
Tally Ho Triangle & Artsdepot,,,2018-11-23,,1.15,54,54,,local-authority-eng:BNE,mixed ownership,,,not permissioned,,POINT(-0.176152 51.613174),North Finchley SPD Site 1,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
307-319 Ballard's Lane North Finchley N12 8LY,,,2018-11-23,,0.43,22,22,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,POINT(-0.17818 51.613017),North Finchley SPD 2018 Site 2,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Finchley House, High Rd & Kingsway North Finchley N12 0BT",,,2018-11-23,,0.28,34,34,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,POINT(-0.176381 51.612153),North Finchley SPD 2018 Site 3,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"799-811 High Rd North Finchley & Lodge Lane Carpark, N12 8JT",,,2018-11-23,,0.81,40,40,,local-authority-eng:BNE,mixed ownership,,,not permissioned,,POINT(-0.177913 51.616448),North Finchley SPD 2018 Site 6,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"117-125, West Hendon Broadway,West Hendon,NW9 7BP",,,2018-11-23,,0.33,43,43,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.238405 51.575734),15/00750/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"110-124, West Hendon Broadway,West Hendon,NW9 7AA",,,2018-11-23,,0.28,22,22,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.236573 51.575328),16/3265/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"1,3,4 and 5 The Exchange, Brent Cross Gardens,West Hendon,NW4 3RJ",,,2018-11-23,,0.31,89,89,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.218671 51.577461),17/2355/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Phase 1b North Brent Cross, Regeneration Area,West Hendon,NW4",,,2018-11-23,,37.39,52,52,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.224011 51.575273),17/2963/RMA,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"West Hendon Estate, West Hendon, NW9 7BJ",,,2018-11-23,,1.47,1858,1858,,local-authority-eng:BNE,mixed ownership,,,permissioned,,POINT(-0.240922 51.578002),H/01054/13,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Autumn House, 744, High Road,Woodhouse,N12 9QG",,,2018-11-23,,0.04,8,8,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.176138 51.614822),17/0594/FUL,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"242-246, Ballards Lane,Woodhouse,N12 0EP",,,2018-11-23,,0.11,5,5,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.1811 51.609475),17/2581/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"Broomhills, Woodside Lane,Woodhouse,N12 8RB",,,2018-11-23,,0.05,9,9,,local-authority-eng:BNE,not owned by a public authority,,,permissioned,,POINT(-0.177194 51.622788),17/6150/PNO,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
"East Wing Building, 672-708 High Rd North Finchley N12 9PT/9QL",,,2018-11-23,,0.56,24,24,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,,North Finchley SPD 2018 Site 4,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
744-776 High Rd North Finchley N12 9QG/9QS,,,2018-11-23,,0.61,30,30,,local-authority-eng:BNE,not owned by a public authority,,,not permissioned,,,North Finchley SPD 2018 Site 5,https://maps.london.gov.uk/brownfield-site-register/,2018-11-23
