site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Millcross Clevedon,yes,,2018-12-31,,1.09,70,70,Redevelopment of former supermarket site,local-authority-eng:NSM,owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.859333 51.426417),NSBR0021,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340366.857&y=170076.882&scale=4096,2017-12-31
Land to the rear of Locking Road Weston-super-Mare,yes,,2018-12-31,,0.32,24,24,Erection of 24 dwellings,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.960121 51.345155),NSBR0022,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=333330.015&y=161122.079&scale=4096,2017-12-31
Station Gateway Weston-super-Mare,yes,,2018-12-31,,6.39,429,429,Erection of 300 dwellings as part of mixed use scheme,local-authority-eng:NSM,mixed ownership,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.970676 51.345044),NSBR0023,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332548.644&y=161117.744&scale=4096,2017-12-31
Mead Vale Shopping Centre Nightingale Close Worle Weston-super-Mare,yes,,2018-12-31,,1,40,40,Redevelopment of underused car park and local centre including provision of 40 apartments,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.928256 51.35387),NSBR0024,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=335509.004&y=162027.068&scale=4096,2017-12-31
Gas Works Weston-super-Mare,yes,,2018-12-31,,5.62,240,240,Erection of 240 dwellings,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.965938 51.341314),NSBR0025,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332850.517&y=160667.318&scale=4096,2017-12-31
Land south of Herluin Way Weston-super-Mare,yes,,2018-12-31,,25.28,750,750,Erection of 750 dwellings as part of a mixed use scheme,local-authority-eng:NSM,owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.950348 51.340532),NSBR0026,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=334165.086&y=160573.033&scale=8192,2017-12-31
Former Sweat FA site Winterstoke Road Weston-super-Mare,yes,,2018-12-31,,1.1,31,31,Erection of 31 dwellings,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.964839 51.342761),NSBR0027,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332913.504&y=160834.612&scale=2048,2017-12-31
Walliscote Place Police Station and Magistrates Court Weston-super-Mare,yes,,2018-12-31,,0.72,70,70,Redevelopment of site to provide 70 apartments,local-authority-eng:NSM,owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.975937 51.345122),NSBR0028,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332172.944&y=161143.732&scale=2048,2017-12-31
Former TJ Hughes Store High Street Weston-super-Mare,yes,,2018-12-31,,0.12,19,19,Redevelopment of retail unit to provide flats on upper floors and retain commercial frontage at ground floor level,local-authority-eng:NSM,not owned by a public authority,2018-06-29,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.978857 51.346957),NSBR0029,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331939.941&y=161325.393&scale=512,2017-12-31
BT Building Boulevard Weston-super-Mare,yes,,2018-12-31,,0.31,48,48,Conversion of site to residential,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.972031 51.350109),NSBR0030,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332403.020&y=161663.934&scale=1024,2017-12-31
Dolphin Square Weston-super-Mare,yes,,2018-12-31,,0.85,183,183,Erection of new flats,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.979628 51.345643),NSBR0031,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331889.263&y=161143.858&scale=2048,2017-12-31
Lynton House Hotel Madeira Road Weston-super-Mare,yes,,2018-12-31,,0.15,40,40,Redevelopment of former hotel site to create residential flats,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.991442 51.354577),NSBR0032,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331068.990&y=162180.012&scale=512,2017-12-31
Jackson Barstow House 28 Thornbury Road Uphill,yes,,2018-12-31,,0.51,20,20,Redevelopment of site to provide 20 residential units,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.983783 51.322807),NSBR0033,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331592.264&y=158621.383&scale=4096,2017-12-31
2-6 Bay Road Clevedon,yes,,2018-12-31,,0.31,19,19,17/P/1078/F. Conversion of nursing home premises to 19 flats,local-authority-eng:NSM,not owned by a public authority,2018-06-05,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.851908 51.449994),NSBR0034,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340920.895&y=172663.167&scale=2048,2017-12-31
Weston College site Somerset Square Nailsea,yes,,2018-12-31,,0.15,28,28,Redevelopment to deliver commercial uses on ground floor and 28 apartments above,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.760136 51.432919),NSBR0035,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347266.005&y=170696.295&scale=1024,2017-12-31
Site V2 Harbour Road Portishead,yes,,2018-12-31,,0.17,10,10,Erection of a building comprising commercial use on ground floor and 10 flats above,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.762763 51.4863),NSBR0036,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347155.446&y=176648.369&scale=1024,2017-12-31
Dauncey's Hotel Claremont Crescent Weston-super-Mare,yes,,2018-12-31,,0.02,10,10,Connversion of part of hotel to create 10 self contained flats,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.993078 51.354287),NSBR0037,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=330946.702&y=162162.107&scale=512,2017-12-31
26 Bristol Road Lower Weston-super-Mare,yes,,2018-12-31,,0.14,12,12,18/P/2922/F. Conversion of vacant care home property to 12 flats for vulnerable adults with learning difficulties,local-authority-eng:NSM,not owned by a public authority,2018-07-09,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.976341 51.352465),NSBR0038,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332131.223&y=161945.090&scale=2048,2017-12-31
F Sweeting and Son site Station Road Sandford,yes,,2018-12-31,,0.5,16,16,Erection of 16 dwellings,local-authority-eng:NSM,not owned by a public authority,,https://planning.n-somerset.gov.uk/online-applications/,not permissioned,,POINT(-2.842394 51.331823),NSBR0039,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=341582.822&y=159571.739&scale=8192,2017-12-31
1-4 Knowles Road Clevedon,yes,,2018-12-31,,0.09,5,5,15/P/0100/F. Demolition of existing business units and erection of two storey building comprising business units and garages with 5 flats above,local-authority-eng:NSM,not owned by a public authority,2015-08-25,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.863944 51.434412),NSBR0040,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=340082.167&y=170924.780&scale=4096,2017-12-31
62 Main Road Cleeve,yes,,2018-12-31,,0.22,9,9,17/P/1076/RM. Erection of 9 new houses,local-authority-eng:NSM,not owned by a public authority,2017-07-31,https://planning.n-somerset.gov.uk/online-applications/,permissioned,reserved matters approval,POINT(-2.780853 51.387623),NSBR0044,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=345784.478&y=165693.997&scale=2048,2017-12-31
Cleeve Court 68 Main Road Cleeve,yes,,2018-12-31,,1.93,9,9,17/P/1749/F. Change of use from care home to 9 apartments,local-authority-eng:NSM,not owned by a public authority,2017-09-22,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.777359 51.387707),NSBR0045,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=346013.687&y=165698.874&scale=2048,2017-12-31
18 High Street Nailsea,yes,,2018-12-31,,0.1,8,8,12/P/1353/F. Demolition of existing building and erection of a two storey block of 9 self contained flats,local-authority-eng:NSM,not owned by a public authority,2013-05-23,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.749616 51.437354),NSBR0046,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348045.203&y=171170.685&scale=2048,2017-12-31
Flat roof above 7 Clevedon Walk and 21 Somerset Square Nailsea,yes,,2018-12-31,,0.06,8,8,16/P/0789/F. Erection of 8 flats at upper floor level,local-authority-eng:NSM,not owned by a public authority,2016-06-16,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.759006 51.433661),NSBR0047,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347364.821&y=170784.656&scale=1024,2017-12-31
67-69 High Street Nailsea,yes,,2018-12-31,,0.03,9,9,17/P/0899/F. Change of use from night club and veterinary practice to 9 self contained flats with retail unit on ground floor,local-authority-eng:NSM,not owned by a public authority,2017-05-23,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.756744 51.433444),NSBR0048,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=347489.722&y=170771.922&scale=1024,2017-12-31
Combe House Combe Road Portishead,yes,,2018-12-31,,0.04,6,6,13/P/0562/F4. Demolition of solicitors office and erection of a block of 6 flats,local-authority-eng:NSM,not owned by a public authority,2014-12-22,https://planning.n-somerset.gov.uk/online-applications/,permissioned,outline planning permission,POINT(-2.769449 51.484115),NSBR0049,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=346686.354&y=176418.243&scale=1024,2017-12-31
62B High Street Portishead,yes,,2018-12-31,,0.04,6,6,17/P/1235/F. Erection of a three storey building to create an additional retail unit and 6 flats,local-authority-eng:NSM,not owned by a public authority,2017-07-14,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.769385 51.483288),NSBR0050,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=346694.753&y=176312.774&scale=1024,2017-12-31
The Ship Hotel 1 West Street Banwell,yes,,2018-12-31,,0.14,6,6,16/P/2021/F. Conversion of existing building to 6 flats,local-authority-eng:NSM,not owned by a public authority,2016-11-11,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.86464 51.327465),NSBR0051,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=339897.022&y=159076.524&scale=2048,2017-12-31
86 West Town Road Backwell,yes,,2018-12-31,,0.32,7,7,17/P/0430/F. Erection of 5 new dwellings and part demolition part conversion of existing building to form 2 new dwellings and office space,local-authority-eng:NSM,not owned by a public authority,2017-05-17,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.748118 51.409395),NSBR0052,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348100.496&y=168028.778&scale=4096,2017-12-31
Former Ettrick Garage and Red Cross Hut West Town Road Backwell,yes,,2018-12-31,,0.21,8,8,15/P/2626/F. Demolition of existing buildings and redevelopment of site with erection of 8 new dwellings and creation of new access,local-authority-eng:NSM,not owned by a public authority,2016-08-11,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.742407 51.41217),NSBR0053,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=348535.073&y=168375.031&scale=2048,2017-12-31
8 Claremont Crescent Weston-super-Mare,yes,,2018-12-31,,0.02,5,5,16/P/2152/F. Change of use from hotel to 5 flats,local-authority-eng:NSM,not owned by a public authority,2016-12-05,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.992584 51.353988),NSBR0055,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=330980.984&y=162109.084&scale=1024,2017-12-31
Raglan Arms 42 Upper Church Road Weston-super-Mare,yes,,2018-12-31,,0.02,5,5,16/P/1866/F. Conversion of public house to 5 flats,local-authority-eng:NSM,not owned by a public authority,2017-03-17,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.985553 51.353286),NSBR0056,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331470.847&y=162041.693&scale=512,2017-12-31
Rear of Totterdown Road Weston-super-Mare,yes,,2018-12-31,,0.08,6,6,12/P/1743/F4. Demolition of office and store and erection of 6 dwellings,local-authority-eng:NSM,not owned by a public authority,2014-11-11,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.969628 51.333819),NSBR0057,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332561.340&y=159876.843&scale=2048,2017-12-31
Former printing works Gloucester Street Weston-super-Mare,yes,,2018-12-31,,0.11,6,6,16/P/1826/F. Conversion of former print works to 6 residential townhouses,local-authority-eng:NSM,not owned by a public authority,2016-10-06,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.979596 51.346651),NSBR0058,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331884.992&y=161287.369&scale=1024,2017-12-31
14-16 Madeira Road Weston-super-Mare,yes,,2018-12-31,,0.1,6,6,17/P/0624/F. Demolition of existing garages and conversion of existing building to provide 10 new flats,local-authority-eng:NSM,not owned by a public authority,2017-07-21,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.991443 51.354901),NSBR0059,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=331065.869&y=162229.830&scale=512,2017-12-31
Former Ashcombe Public House Ashcombe Road Weston-super-Mare,yes,,2018-12-31,,0.14,8,8,15/P/2273/F. Erection of 8 new dwellings on site of former public house,local-authority-eng:NSM,not owned by a public authority,2016-06-10,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.966593 51.346954),NSBR0060,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=332796.057&y=161310.229&scale=1024,2017-12-31
Davan Caravans Shepherds Way St Georges,yes,,2018-12-31,,0.38,9,9,13/P/1485/F4. Change of use from caravan and motorhome sales to residential with erection of 10 new dwellings,local-authority-eng:NSM,not owned by a public authority,2014-12-15,https://planning.n-somerset.gov.uk/online-applications/,permissioned,full planning permission,POINT(-2.901479 51.359316),NSBR0061,http://map.n-somerset.gov.uk/map/Aurora.svc/run?embedded=true&nocache=0.5788848812441214&script=%5cAurora%5cBrownfieldSiteRegister.AuroraScript%24&x=337354.933&y=162543.183&scale=4096,2017-12-31
