site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Land at Challenger Tyre & Exhaust, Wellgate, Rotherham Town Centre",,,2017-09-29,,0.34,30,12,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0124,not permissioned,,,BR0021,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Morrell Street, Maltby, S66 7LP",,,2017-09-29,,0.07,8,2,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2007/0839,not permissioned,,,BR0022,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Lordens Hotel, 64 Doe Quarry Lane, Dinnington, Rotherham, S25 2NN",yes,,2017-09-29,,0.31,9,9,12 dwellings,local-authority-eng:ROT,not owned by a public authority,2016-11-21,http://rotherham.planportal.co.uk/?id=RB2014/1183,permissioned,full planning permission,,BR0023,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Cemetery Road, Wath-upon-Dearne, Rotherham, S63 6LL",,,2017-09-29,,0.23,27,7,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/0485,not permissioned,,,BR0024,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"2-4 Essoldo Chambers, High Street, Rotherham Town Centre, S60 1PZ",,,2017-09-29,,0.04,8,3,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/1271,not permissioned,,,BR0025,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"2 Stocks Lane, Rawmarsh, Rotherham, S62 6NL",,,2017-09-29,,0.07,7,3,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2008/1898,not permissioned,,,BR0026,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Hollowgate Avenue, Wath-upon-Dearne, Rotherham",,,2017-09-29,,0.35,14,5,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2014/1376,not permissioned,,,BR0027,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"13 Quarry Lane, North Anston, Rotherham, S25 4DB",yes,,2017-09-29,,0.17,4,4,6 dwellings,local-authority-eng:ROT,not owned by a public authority,2015-11-06,http://rotherham.planportal.co.uk/?id=RB2015/1258,permissioned,outline planning permission,,BR0028,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"72 Church Street, Rotherham, S61 4DX",yes,,2017-09-29,,0.28,5,5,Permission technically implemented but dwellings not under construction. 6 dwellings,local-authority-eng:ROT,not owned by a public authority,2013-03-15,http://rotherham.planportal.co.uk/?id=RB2013/0075|http://rotherham.planportal.co.uk/?id=RB2016/0686,permissioned,full planning permission,,BR0029,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"20-22 Bradgate Lane, Rotherham, S61 1QH",,,2017-09-29,,0.09,6,3,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2011/0877,not permissioned,,,BR0030,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"1 Magna Lane, Dalton, Rotherham, S65 4HH",,,2017-09-29,,0.07,7,3,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2011/0863,not permissioned,,,BR0031,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"The Rectory, 36 Union street, Harthill, Rotherham, S26 7YH",,,2017-09-29,,0.21,4,4,5 dwellings,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2014/0292|http://rotherham.planportal.co.uk/?id=RB2017/1082,pending decision,,,BR0032,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
" Former Laudsdale House Care Home, Laudsdale Road, East Herringthorpe, Rotherham, S65 3LY",,,2017-09-29,,0.44,26,12,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2010/1467,not permissioned,,,BR0033,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Health Centre, Hepworth Drive, Swallownest, Rotherham, S26 4RS",yes,,2017-09-29,,0.25,8,8,10 dwellings,local-authority-eng:ROT,not owned by a public authority,2015-07-22,http://rotherham.planportal.co.uk/?id=RB2014/1497,permissioned,full planning permission,,BR0034,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"7 Hunger Hill Lane, Whiston, Rotherham, S60 4BD",,,2017-09-29,,0.2,5,3,Any redevelopment should retain the existing ground floor shop units,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1727,not permissioned,,,BR0035,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land off Monksbridge Road, Dinnington, Rotherham, S25 3QS",,,2017-09-29,,1.4,45,34,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2013/0606,not permissioned,,,BR0036,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Station Works, Station Street, Swinton, Rotherham, S64 8AU",,,2017-09-29,,0.13,14,4,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2013/0741,not permissioned,,,BR0037,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at Ryton Road, South Anston, Rotherham",yes,,2017-09-29,,0.93,28,28,Part of proposed housing allocation in the Rotherham Local Plan. Up to 30 dwellings,local-authority-eng:ROT,not owned by a public authority,2016-04-25,http://rotherham.planportal.co.uk/?id=RB2015/0472,permissioned,outline planning permission,,BR0038,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"The former Fullerton pub, Vale Road, Thrybergh, Rotherham, S65 4DD",yes,,2017-09-29,,0.51,14,14,14 dwellings,local-authority-eng:ROT,not owned by a public authority,2016-07-18,http://rotherham.planportal.co.uk/?id=RB2014/1282,permissioned,full planning permission,,BR0039,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former reservoir site, Cranworth Road/ Doncaster Road, Eastwood, Rotherham",,,2017-09-29,,0.34,14,10,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2013/1519,not permissioned,,,BR0040,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"49 Potter Hill, Greasbrough, Rotherham, S61 4NX",yes,,2017-09-29,,0.13,3,3,2 dwellings and 7 apartments,local-authority-eng:ROT,not owned by a public authority,2014-08-29,http://rotherham.planportal.co.uk/?id=RB2014/0012,permissioned,full planning permission,,BR0041,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"24 Boswell Street, Broom, Rotherham, S65 2ED",yes,,2017-09-29,,0.07,1,1,7 apartments,local-authority-eng:ROT,not owned by a public authority,2016-07-15,http://rotherham.planportal.co.uk/?id=RB2016/0071,permissioned,full planning permission,,BR0042,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land rear of 53-63 Goose Lane, Wickersley, Rotherham, S66 1JS",yes,,2017-09-29,,0.61,8,8,9 dwellings,local-authority-eng:ROT,not owned by a public authority,2016-08-24,http://rotherham.planportal.co.uk/?id=RB2016/0303,permissioned,full planning permission,,BR0043,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at DSR Demolition, 63 Psalters Lane, Rotherham, S61 1DL",,,2017-09-29,,0.05,11,2,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2014/0495,not permissioned,,,BR0044,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land at High Street, Rawmarsh, Rotherham, S62 6LN",yes,,2017-09-29,,0.22,8,8,14 apartments,local-authority-eng:ROT,not owned by a public authority,2014-11-10,http://rotherham.planportal.co.uk/?id=RB2014/0890,permissioned,full planning permission,,BR0045,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Land rear of 2 -16 High Nook Road, Dinnington, Rotherham, S25 2PH",yes,,2017-09-29,,0.17,5,5,6 dwellings,local-authority-eng:ROT,not owned by a public authority,2016-10-31,http://rotherham.planportal.co.uk/?id=RB2016/0661,permissioned,full planning permission,,BR0046,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Lisle Road, Broom, Rotherham, S60 2RL",,,2017-09-29,,0.52,17,12,,local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,,BR0047,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Plot HC5, Land at Highfield Spring, Waverley, Rotherham",yes,,2017-09-29,,1.82,52,52,61 dwellings,local-authority-eng:ROT,not owned by a public authority,2017-03-28,http://rotherham.planportal.co.uk/?id=RB2017/0019,permissioned,full planning permission,,BR0048,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Rawmarsh Progressive Sports & Social Club, Willowgarth, Rawmarsh, Rotherham, S62 5RB",,,2017-09-29,,0.23,13,7,,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2005/2141,not permissioned,,,BR0049,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Swinden Technology Centre, Moorgate Road, Rotherham, S60 3AR",,,2017-09-29,,6.68,218,140,Proposed housing allocation in the Inspector's proposed Main Modifications to the Rotherham Local Plan Sites and Policies document,local-authority-eng:ROT,not owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2003/2085,not permissioned,,,BR0050,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"11 High Street, Swallownest, Rotherham, S26 4TT",,,2017-09-29,,0.09,9,1,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2011/1166,not permissioned,,,BR0051,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Garden Centre, Station Road, Wath upon Dearne, Rotherham, S63 7DQ",yes,,2017-09-29,,1.44,36,36,60 dwellings comprising 28 apartments and 32 houses,local-authority-eng:ROT,not owned by a public authority,2017-03-01,http://rotherham.planportal.co.uk/?id=RB2016/1419,permissioned,outline planning permission,,BR0052,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former fire station, Knollbeck Lane, Brampton Bierlow, Rotherham, S73 0TX",,,2017-09-29,,0.56,18,13,,local-authority-eng:ROT,not owned by a public authority,,,not permissioned,,,BR0053,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Garage and Van Hire, Church Street, Swinton, Rotherham, S64 0HG",,,2017-09-29,,0.31,12,9,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1775,not permissioned,,,BR0054,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Doncaster Gate Hospital & Council Offices, Doncaster Gate, Rotherham, S65 1DU",,,2017-09-29,,0.1,20,8,,local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0055,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Former Kirk House Residential Home, Browning Road, Rotherham, S65 2LG",yes,,2017-09-29,,0.26,8,8,12 dwellings,local-authority-eng:ROT,not owned by a public authority,2017-03-10,http://rotherham.planportal.co.uk/?id=RB2016/0564,permissioned,full planning permission,,BR0056,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Rothwell Grange, Broom Valley Road, Rotherham, S60 2QU",,,2017-09-29,,0.53,34,15,,local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0057,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"32-34 Corporation Street, Rotherham, S60 1NG",,,2017-09-29,,0.02,5,5,,local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0058,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Weir Side Site, Off Corporation Street, Rotherham",,,2017-09-29,,0.27,130,60,,local-authority-eng:ROT,owned by a public authority,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0529,not permissioned,,,BR0059,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Millfold House, 70 Westgate, Rotherham, S60 1BD",,,2017-09-29,,0.37,30,15,,local-authority-eng:ROT,owned by a public authority,,,not permissioned,,,BR0060,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Sheffield Road site, off Sheffield Road, Rotherham",,,2017-09-29,,0.87,87,35,,local-authority-eng:ROT,owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/0153,not permissioned,,,BR0061,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
"Brookes Concrete site, off Princess Street, Dinnington, Rotherham",,,2017-09-29,,0.82,31,20,,local-authority-eng:ROT,not owned by a public authority,,http://rotherham.planportal.co.uk/?id=RB2012/1548,not permissioned,,,BR0062,http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,2017-09-29
