site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"The Wharf, Greensbrook, Clutton",yes,,2017-12-21,,0.66,15,15,12/00293/FUL,local-authority-eng:BAS,not owned by a public authority,2015-04-02,,permissioned,full planning permission,,CLU1,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"Riverside, Keynsham",yes,,2017-12-21,,0.59,98,98,16/05646/ODCOU,local-authority-eng:BAS,owned by a public authority,2017-02-01,,permissioned,other,,K4,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
Hinton Garage,yes,,2017-12-21,,0.43,67,67,16/06188/FUL,local-authority-eng:BAS,not owned by a public authority,2017-06-20,,permissioned,full planning permission,,KING10,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
East of Onega Terrace,yes,,2017-12-21,,0.11,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,KING11A,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
Onega Centre,yes,,2017-12-21,,0.19,44,44,17/01204/FUL,local-authority-eng:BAS,not owned by a public authority,2017-10-05,,permissioned,full planning permission,,KING11B,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
West of Onega Terrace,yes,,2017-12-21,,0.1,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,KING12A,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
Army Reserves Centre,,,2017-12-21,,0.34,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,KING12B,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SB8 Windsor Bridge Road/Upper Bristol Road, Bath",,,2017-12-21,,0.72,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,KING15,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
SB16 Burlington Street,yes,,2017-12-21,,0.96,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,LAN1,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SSV11 St Peter's Factory, Westfield",yes,,2017-12-21,,2.24,72,72,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,MSN14,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SB15 Hartwells Garage, Bath",yes,,2017-12-21,,1.67,80,80,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,NEW1,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"Old Pit Yard, Clandown, Radstock",yes,,2017-12-21,,1.94,44,44,14/02889/OUT,local-authority-eng:BAS,not owned by a public authority,2018-10-08,,permissioned,outline planning permission,,RAD15,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SSV17 Former Radstock County Infants, Radstock",yes,,2017-12-21,,0.34,9,9,,local-authority-eng:BAS,owned by a public authority,,,not permissioned,,,RAD9,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SSV20 Former St Nicholas School, Radstock",,,2017-12-21,,0.13,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,SSV20,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SR14 Wheelers Manufacturing Blockworks, Timsbury",yes,,2017-12-21,,0.85,22,22,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,TIM1,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"SB14 Twerton Park, Bath (part redevelopment)",,,2017-12-21,,0.62,1,1,,local-authority-eng:BAS,not owned by a public authority,,,not permissioned,,,TWT1,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"Bath Western Riverside, Bath (western)",,,2017-12-21,,5.11,1,1,06/01733/EOUT,local-authority-eng:BAS,not owned by a public authority,2010-12-23,,permissioned,outline planning permission,,WES1B,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
SB8 Recycling Centre,,,2017-12-21,,1.14,1,1,,local-authority-eng:BAS,owned by a public authority,,,not permissioned,,,WES1C,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
"Bath Press, Bath",yes,,2017-12-21,,2.2,244,244,15/02162/EFUL,local-authority-eng:BAS,not owned by a public authority,2016-09-01,,permissioned,full planning permission,,WES2,https://isharemaps.bathnes.gov.uk/atMyCouncil.aspx,2017-12-21
