site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Carillon Court Shopping Centre Derby Square Loughborough,yes,,2017-11-16,,0.22,10,10,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.208681 52.771902),PSH245,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
"Empress road, Loughborough",,,2017-11-16,,0.53,30,30,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.191681 52.770188),PSH304,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Sital House 3 to 6 Cattlemarket Loughborough LE11 3DL,yes,,2017-11-16,,0.02,10,10,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.206511 52.770593),PSH311,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Factory Premises Great Central Road Loughborough,,,2017-11-16,,1.25,35,35,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.194793 52.767799),PSH32,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Former Shelthorpe House Farnham Road Loughborough,yes,,2017-11-16,,0.43,20,20,"Erection of 20 dwellings, access and associated infrastructure.",local-authority-eng:CHA,not owned by a public authority,2015-12-23,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.203437 52.75706),PSH361,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Forest Court Loughborough LE11 3NT,yes,,2017-11-16,,0.57,49,49,"Extensions to building with associated works to form 49 student bedrooms following demolition of garages, office common room and bike store and overcladding of existing buildings",local-authority-eng:CHA,not owned by a public authority,2015-10-23,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.210242 52.767552),PSH362,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Tatmarsh House Loughborough LE11 1NP,yes,,2017-11-16,,0.07,10,10,Change of use from offices (Class B1a) to residential (Class C3). (Prior notification),local-authority-eng:CHA,not owned by a public authority,2015-10-08,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,other,POINT(-1.207808 52.776697),PSH363,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
Ashmount Special School Beacon Road Loughborough,yes,,2017-11-16,,0.76,30,30,Erection of 30 dwellings. (Reserved Matters - Outline application P/14/2043/2 refers).,local-authority-eng:CHA,not owned by a public authority,2017-10-16,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,reserved matters approval,POINT(-1.222443 52.753186),PSH364,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
17A Burleigh Road Loughborough Leicestershire LE11 3BA,yes,,2017-11-16,,0.03,5,5,Erection of five apartments following demolition of commercial building,local-authority-eng:CHA,not owned by a public authority,2015-07-08,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.215035 52.771324),PSH366,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-16
106 Derby Road Loughborough Leicestershire LE11 5AG,yes,,2017-11-17,,0.14,9,9,Proposed change of use of outbuildings into 9 studio apartments (C3).,local-authority-eng:CHA,not owned by a public authority,2015-08-11,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.215523 52.776389),PSH367,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
52 Baxter Gate Loughborough LE11 1TH,yes,,2017-11-17,,0.04,9,9,Refurbishment of property to provide 2no. residential units above. Erection of rear extension to provide 7no. residential units.,local-authority-eng:CHA,not owned by a public authority,2016-03-02,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.203837 52.772517),PSH368,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
The Royal George 7 The Coneries Loughborough Leicestershire LE11 1DZ,yes,,2017-11-17,,0.07,40,40,Erection of 40 no. self-contained flats and associated works.,local-authority-eng:CHA,not owned by a public authority,2017-07-05,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.201268 52.774406),PSH380,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Former Government Offices 2 Lemyngton Street Loughborough,,,2017-11-17,,0.19,30,30,,local-authority-eng:CHA,,,,not permissioned,,POINT(-1.204331 52.773078),PSH382,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Duke Street Motors King Edward Road Loughborough Leicestershire LE11 1RZ,yes,,2017-11-17,,0.09,9,9,Outline application for residential development for maximum 9 no. residential units (all matters reserved).,local-authority-eng:CHA,not owned by a public authority,2016-06-07,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,outline planning permission,POINT(-1.19637 52.768295),PSH385,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Garendon Social Club Thorpe Hill Loughborough LE11 4QH,yes,,2017-11-17,,0.24,17,17,"Part demolition and refurbishment with 4 flats over. Erection of three storey building for 13 flats with associated car parking, access and landscaping.",local-authority-eng:CHA,not owned by a public authority,,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,pending decision,full planning permission,POINT(-1.238853 52.768881),PSH386,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Southfields Road Car Park Loughborough,,,2017-11-17,,0.13,20,5,,local-authority-eng:CHA,owned by a public authority,,,not permissioned,,POINT(-1.206192 52.768568),SH102,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
138-144 Knighthorpe Road Loughborough,,,2017-11-17,,0.35,34,34,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.229059 52.776306),SH34,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Cumberland Industrial Estate Loughborough,,,2017-11-17,,1.64,35,35,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.218063 52.776109),SH49,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Devonshire Square Opportunity Site Loughborough,,,2017-11-17,,1.3,32,32,,local-authority-eng:CHA,mixed ownership,,,not permissioned,,POINT(-1.208397 52.769563),SH51,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Former Petrol Station Pinfold Gate Loughborough,,,2017-11-17,,0.13,10,10,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.202012 52.771831),SH56,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-17
Former Main Post Office Sparrow Hill Loughborough LE11 1BX,,,2017-11-21,,0.08,10,10,,local-authority-eng:CHA,,,,not permissioned,,POINT(-1.201876 52.773574),SH60,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
"Land and premises off Wharncliffe Road and Great Central Road, Loughborough",yes,,2017-11-21,,1.42,101,101,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.197904 52.76871),SH64,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
Land adjacent to Windmill Road Great Central Road Empress Road and Moor Lane,yes,,2017-11-21,,4.8,62,62,,local-authority-eng:CHA,not owned by a public authority,,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,pending decision,reserved matters approval,POINT(-1.191053 52.768907),SH65,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
Land at True Lovers Walk Frederick Street Loughborough,,,2017-11-21,,0.57,14,14,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.213484 52.769408),SH67,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
"Land to r/o The Old Pack Horse, Pack Horse Lane, Loughborough",,,2017-11-21,,0.06,12,12,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.204089 52.7701),SH75,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
Land used for Storage and Premises Chainbridge Road Loughborough,,,2017-11-21,,0.34,10,10,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.213512 52.77776),SH76,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-21
Land used for Storage Windmill Road Loughborough,,,2017-11-22,,3.03,57,57,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.193724 52.767136),SH77,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Leicester Road Aumberry Gap Opportunity Site excluding PH Loughborough,,,2017-11-22,,0.61,16,16,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.203308 52.770644),SH78,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Moseleys Building Derby Road Loughborough,,,2017-11-22,,1.4,96,96,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.21376 52.776314),SH80,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Nottingham Road Loughborough,,,2017-11-22,,1.46,36,36,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.201348 52.775701),SH81,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Offices and Premises 57 Park Road Loughborough,yes,,2017-11-22,,0.14,6,6,,local-authority-eng:CHA,not owned by a public authority,2013-10-25,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.207365 52.764369),SH82,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Part of Baxter Gate Opportunity Site Loughborough,,,2017-11-22,,2.06,50,50,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.203737 52.771528),SH84,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Rosebery School Loughborough,,,2017-11-22,,0.41,5,5,,local-authority-eng:CHA,,,,not permissioned,,POINT(-1.220248 52.7741),SH92,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Mountsorrel Day Centre,,,2017-11-22,,0.5,14,14,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.135249 52.723204),PSH127,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Disused Nursery rear of 263 Loughborough Road Mountsorrel,,,2017-11-22,,0.51,13,13,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.152102 52.736792),PSH233,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
"Walkers Transport, Loughborough Road, Mountsorrel",,,2017-11-22,,0.29,9,9,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.147378 52.735212),SH112,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
The Quorn Furniture Co The Mills Leicester Road Quorn LE12 8ES,yes,,2017-11-22,,0.18,9,9,,local-authority-eng:CHA,not owned by a public authority,2015-05-22,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.167235 52.74241),PSH370,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
84 and 88 Wood Lane GFTU & Quorn Grange Hotel,yes,,2017-11-22,,0.3,9,9,,local-authority-eng:CHA,not owned by a public authority,2017-02-23,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.161761 52.737418),PSH398,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Rothley Church of England Primary School Mountsorrel Lane Rothley Leicestershire LE7 7PS,yes,,2017-11-22,,1.14,16,16,,local-authority-eng:CHA,not owned by a public authority,2013-07-26,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.136338 52.711552),PSH299,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Land between A6 and River Soar south of Wyevale Garden Centre Rothley,,,2017-11-22,,9.76,117,117,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.123971 52.716361),PSH55,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
21 Cossington Lane Rothley,,,2017-11-22,,0.34,11,11,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.125217 52.708836),SH117,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
"Office and Premises, rear of 74 Woodgate Rothley",yes,,2017-11-22,,0.29,9,9,,local-authority-eng:CHA,not owned by a public authority,2016-03-21,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.140149 52.707426),SH119,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Land fronting Ashby Road and Ingleberry Road Shepshed,,,2017-11-22,,11,200,200,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.291428 52.757681),PSH138,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
"Former Redland Roofing Systems Site - Ingelberry Road/Ashby Road, Shepshed",,,2017-11-22,,5.6,105,105,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.283552 52.759099),PSH141,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-22
Carr Brook House Leicester Road Shepshed,,,2017-11-23,,1.47,44,44,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.285352 52.760458),PSH157,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Manheim Auctions Charnwood Road Shepshed Loughborough LE12 9NN,,,2017-11-23,,3.56,79,79,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.296458 52.766494),PSH263,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
112-116 Charnwood Road Shepshed LE12 9NP,,,2017-11-23,,0.25,7,7,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.294272 52.766984),PSH351,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
32 Charnwood Road Shepshed,,,2017-11-23,,0.23,15,15,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.290491 52.770701),SH121,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Westroyd House Tickow Lane Shepshed Leicestershire LE12 9LY,yes,,2017-11-23,,0.7,9,9,,local-authority-eng:CHA,not owned by a public authority,2017-03-01,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,outline planning permission,POINT(-1.316397 52.760461),PSH402,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
28 Britannia Street Shepshed,yes,,2017-11-23,,0.1,10,10,,local-authority-eng:CHA,not owned by a public authority,2017-03-02,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.291929 52.772553),PSH403,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Factory at the corner of Park Road and Seagrave Road Sileby LE12 7TJ,,,2017-11-23,,0.37,11,11,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.107226 52.734539),PSH111,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
"Land on the South West side of Cemetery Road, Sileby",,,2017-11-23,,4.7,90,90,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.101727 52.728996),PSH196,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
36 Charles Street Sileby,,,2017-11-23,,0.4,11,11,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.106552 52.725491),SH129,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
32 Charles Street Sileby LE12 7RJ,yes,,2017-11-23,,0.13,13,13,,local-authority-eng:CHA,not owned by a public authority,2016-11-17,,permissioned,full planning permission,POINT(-1.107566 52.72513),PSH406,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
9 King Street Sileby LE12 7LZ,,,2017-11-23,,0.56,14,14,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.110954 52.731852),SH132,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Land rear of 107 Cossington Road Sileby,,,2017-11-23,,0.77,23,23,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.109093 52.726498),SH135,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
The Oak Business Centre Ratcliffe Road Sileby,,,2017-11-23,,0.4,11,11,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(1.100116 52.731726),SH136,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Barrow Road Sileby,,,2017-11-23,,0.4,12,12,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.113554 52.733625),SH138,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Land at Brookside Syston,,,2017-11-23,,0.36,14,14,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.077657 52.698425),PSH117,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
"Land at Melton Road, Syston",,,2017-11-23,,1.4,34,34,,local-authority-eng:CHA,owned by a public authority,,,not permissioned,,POINT(-1.08324 52.691142),PSH124,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
"Triangle of land bounded by Albert Street, Victoria Street and Cross Street Syston Leicestershire LE7 2LF",,,2017-11-23,,0.15,12,12,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.074776 52.695427),PSH303,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
2 Victoria Street Syston Leicestershire LE7 2LF,yes,,2017-11-23,,0.06,9,9,,local-authority-eng:CHA,not owned by a public authority,2015-12-22,http://portal.charnwood.gov.uk/Northgate/PlanningExplorerAA/Home.aspx,permissioned,full planning permission,POINT(-1.07452 52.695623),PSH355,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
10 Brookside Syston Leicestershire LE7 1GG,,,2017-11-23,,0.15,8,8,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.075932 52.698826),PSH356,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
1142 Melton Road Syston,,,2017-11-23,,0.19,24,24,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.077556 52.696186),SH139,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
Brook Street Syston,,,2017-11-23,,0.75,10,10,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.077838 52.699685),SH141,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
"Land off Victoria Street, Syston",,,2017-11-23,,1.52,32,32,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.074273 52.696089),SH148,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-23
St Peter's Street Syston,,,2017-11-24,,0.39,12,12,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.077744 52.697806),SH150,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Warehouse and Premises Unit 5 Wanlip Road Syston,,,2017-11-24,,0.55,14,14,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.092667 52.69392),SH152,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Works opposite 46 Brook Street Thurmaston,,,2017-11-24,,0.24,7,7,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.098633 52.676489),PSH191,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
Works adjacent 46 Brook Street Thurmaston,,,2017-11-24,,0.17,5,5,,local-authority-eng:CHA,not owned by a public authority,,,not permissioned,,POINT(-1.098007 52.676736),PSH192,https://www.charnwood.gov.uk/pages/strategic_housing_and_employment_land_availability_assessments_2014,2017-11-24
