site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Boulevard SW, St Bede's Dr, Gateshead",,,2017-12-21,,1.22,61,54,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar Neighbourhood.,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.683695 54.960005),HLC1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Pipewellgate, Gateshead",yes,,2020-03-02,,0.56,300,112,DC/19/00943/FUL. mixed use development of 269 flats and office and other uses,local-authority-eng:GAT,mixed ownership,2019-12-19,,permissioned,full planning permission,POINT(-1.608743 54.957492),HLC3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Hudson St car park, Gateshead",,,2017-12-21,,0.39,165,78,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.602033 54.964365),HLC4,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Freight Depot, St James Rd, Gateshead",yes,,2020-03-02,,8.49,330,300,DC/20/00119/FUL,local-authority-eng:GAT,owned by a public authority,,,pending decision,,POINT(-1.599807 54.96203),HLC5,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Gateshead Green, High St, Gateshead",,,2017-12-21,,1.15,57,52,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar neighbourhood.,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.600169 54.961278),HLC6,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Tennyson and Newbolt Towers, Shelley Dr, Gateshead",yes,,2019-12-31,,0.37,50,45,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.594147 54.960597),HLC7,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Windmill Hills School, Bensham Road, Gateshead",yes,,2017-12-21,,1.51,55,25,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.593138 54.959816),HLC11,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Old Town Hall area, West St, Gateshead",,,2017-12-21,,1.82,100,91,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.593604 54.958951),HLC12,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"High Street area (NW), Gateshead",,,2017-12-21,,0.44,22,20,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.593604 54.958951),HLC13,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Jackson Street, Gateshead",,,2017-12-21,,0.85,23,38,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.606095 54.963373),HLC14,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"New Chandless, Lindisfarne Dr, Gateshead",,,2017-12-21,,7.34,283,257,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar neighbourhood.,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.601148 54.968085),HLC15,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Heaton Paper Co, Eldon St, Gateshead",,,2017-12-21,,0.41,20,16,DC/16/00295/OUT. 20 houses,local-authority-eng:GAT,not owned by a public authority,2016-10-27,,permissioned,outline planning permission,POINT(-1.606408 54.964114),HLC16,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Go-Ahead depot, Sunderland Rd, Gateshead",yes,,2017-12-21,,0.69,31,28,"Reduced site area and capacity compared to former definition of site in SHLAA, owing to development of Aldi supermarket on part of the former site.",local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.594346 54.959128),HLC17,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Tynegate blocks, Sunderland Rd, Gateshead",,,2018-12-21,,0.92,200,182,"The following relate to 1 of 3 office blocks on the site: DC/17/00435/RGDP and DC/17/00627/FUL (conversion of office space and level of car park respectively to flats). 89 flats - permission is for conversion of one block only out of three, of which 75 have been completed",local-authority-eng:GAT,owned by a public authority,2017-10-17,,permissioned,full planning permission,POINT(-1.608904 54.963595),HLC18,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Askew Road (east), Gateshead",,,2017-12-21,,0.59,162,118,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.584485 54.957607),HLC20,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Hillgate - Gateshead Quays Key Site (part of), Gateshead",,,2017-12-21,,1.98,98,89,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.607701 54.965627),HLC21,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"The Point, Fletcher Rd, Gateshead",,,2017-12-21,,1.05,52,47,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.600581 54.966486),HLC22,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Site of Northwood APH, Sunderland Rd, Gateshead",yes,,2017-12-21,,0.2,11,10,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.595354 54.967655),HLC23,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Sanderson Villas, Gateshead",yes,,2019-12-31,,0.27,15,9,"DC/13/00390/FUL. 18 flats, of which 8 have been completed",local-authority-eng:GAT,not owned by a public authority,2013-07-03,,permissioned,full planning permission,POINT(-1.581889 54.95892),HLC28,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Gateshead Quays Key Site (part of), Oakwellgate, Gateshead",,,2017-12-21,,2.32,132,120,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.589665 54.960381),HLC32,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Hopper St, Gateshead",yes,,2018-12-21,,0.05,90,10,DC/17/00536/FUL. 82 flats,local-authority-eng:GAT,mixed ownership,2018-05-08,,permissioned,full planning permission,POINT(-1.586998 54.956985),HLC35,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Durham Road Baptist Church, Gladstone Terrace, Gateshead",yes,,2019-12-31,,0.11,10,9,DC/18/00834/FUL. 9 flats,local-authority-eng:GAT,not owned by a public authority,2018-09-28,,permissioned,full planning permission,POINT(-1.667418 54.923621),HLC36,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2018-12-21
"Rowlands Gill Infants' School, Sherburn Grn, Rowlands Gill",yes,,2019-12-31,,0.7,25,13,DC/17/00946/FUL. 23 houses,local-authority-eng:GAT,owned by a public authority,2018-01-03,,permissioned,full planning permission,POINT(-1.741265 54.92796),HLD2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"The Chopwell public house, Chopwell",yes,,2019-12-31,,0.05,9,3,DC/18/01107/FUL. 8 assisted living units,local-authority-eng:GAT,not owned by a public authority,2019-03-15,,permissioned,full planning permission,POINT(-1.814121 54.919931),HLD19,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Site of Children's Home, Malton Grn, Harlow Green, Gateshead",yes,,2018-12-21,,0.5,20,13,DC/14/01263/FUL (pt of site).. 13 houses and bungalows (previous permission for part of site),local-authority-eng:GAT,mixed ownership,2015-03-13,,permissioned,full planning permission,POINT(-1.583077 54.919868),HLE1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Sealburn Farm, Lead Rd, Greenside",,,2019-12-31,,0.45,12,3,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.79099 54.949626),HLF6,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"E of Broadway Centre, Elgin Rd, Deckham, Gateshead",,,2019-12-31,,1.54,62,30,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.582687 54.948311),HLG1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Swanway, Carr Hill, Gateshead",yes,,2017-12-21,,0.22,13,4,12 flats for adults with learning difficulties,local-authority-eng:GAT,owned by a public authority,2017-08-23,,permissioned,full planning permission,POINT(-1.589433 54.945427),HLG5,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"NE of Elgin Centre, Elgin Rd, Deckham, Gateshead",,,2019-12-31,,0.8,30,20,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.584324 54.943349),HLG8,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Medway Crescent, Deckham, Gateshead",yes,,2019-12-31,,0.42,18,14,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.68292 54.953996),HLG10,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2018-12-21
"Site of Deckham Hotel, Old Durham Rd, Gateshead",,,2019-12-31,,0.2,10,4,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.581463 54.948665),HLG11,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Dixon Street, Bensham, Gateshead",yes,,2019-12-31,yes,2.88,117,56,"DC/08/01853/DPA - demolition, which has been carried out",local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.619303 54.952891),HLH1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Clasper Village, Tyne Rd E, Redheugh, Gateshead",yes,,2019-12-31,,6.8,218,102,DC/19/00213/OUT; hybrid application with full pewrmission for the housing element. 191 houses,local-authority-eng:GAT,owned by a public authority,2019-07-19,,permissioned,full planning permission,POINT(-1.649965 54.954085),HLH2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Play area, Wolseley Close, Teams, Gateshead",yes,,2017-12-21,,0.9,45,18,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.657853 54.955565),HLH13,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Ravensworth Rd, Dunston, Gateshead",yes,,2019-12-31,,2.67,17,13,DC/15/00817/REM (part of site). Under construction. 45 dwellings of which 30 have been completed,local-authority-eng:GAT,mixed ownership,2016-01-08,,permissioned,reserved matters approval,POINT(-1.617716 54.958388),HLH14,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Dunston W, St Omers Rd, Dunston, Gateshead",,,2017-12-21,,19.8,528,396,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.663644 54.961228),HLH17,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Dunston SW, Wellington Rd, Dunston, Gateshead",,,2017-12-21,yes,10.76,266,215,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.6579 54.959228),HLH18,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - South, Cross Lane, Dunston, Gateshead",,,2017-12-21,yes,19.19,318,384,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.651483 54.959876),HLH19,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Riverside West Central, Mandela Way, Dunston, Gateshead",,,2017-12-21,,13.91,417,157,Low density of minimum nuymber of dwellings allows for provisiional identification of this site for commercial and/or community provision,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.668157 54.960726),HLH20,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Riverside East Central, Handy Drive, Dunston, Gateshead",,,2017-12-21,,2.92,121,58,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.622975 54.954455),HLH21,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - East, Handy Drive, Dunston, Gateshead",,,2017-12-21,,5.64,152,113,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.648226 54.953553),HLH22,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"MetroGreen - Riverside South West, Riverside Way, Dunston, Gateshead",,,2017-12-21,,5.04,151,64,Low density of minimum number of dwellings allows for provisiional identification of this site for commercial and/or community provision,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.630232 54.951179),HLH23,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"N of Teams Medical Centre, Northumberland St, Teams, Gateshead",yes,,2019-12-31,,0.26,9,7,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.623845 54.954851),HLH31,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Central Nursery, Whickham Highway, Dunston Hill, Gateshead",,,2019-12-31,,7.82,245,154,Hybrid application DC/17/00170/FUL for Dunston Hill Neighbourhood Growth Area site GN1; outline element relates to this site. Resolved to grant subject to conclusion of s.106,local-authority-eng:GAT,owned by a public authority,,,pending decision,,POINT(-1.644104 54.939252),HLI1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Dunston Hill School, Ellison Rd, Dunston Hill, Gateshead",,,2020-03-02,,0.73,30,14,DC/19/00821/FUL,local-authority-eng:GAT,owned by a public authority,,,pending decision,,POINT(-1.64785 54.948398),HLI2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Former Chase Park depot, Chase Park, Whickham",yes,,2019-12-31,,0.39,6,1,6 dwellings,local-authority-eng:GAT,owned by a public authority,2019-01-30,,permissioned,permission in principle,POINT(-1.673855 54.945185),HLI3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Part of Dunston Hill Hosp, Whickham Highway, Whickham",,,2019-12-31,,1.39,42,25,DC/13/00195/OUT; DC/17/00009/OHL (diversion of overhead line). 35 dwellings,local-authority-eng:GAT,,2016-11-04,,permissioned,outline planning permission,POINT(-1.657613 54.946525),HLI7,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Brandling Village, Carlisle St, Felling",yes,,2019-12-31,,6.3,200,140,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.570248 54.954284),HLJ1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Rear of Pensher St East, Old Fold, Gateshead",yes,,2019-12-31,,0.84,40,15,DC/18/00745/FUL; DC/18/00746/FUL. 36 houses,local-authority-eng:GAT,mixed ownership,2018-12-12,,permissioned,full planning permission,POINT(-1.566673 54.951232),HLJ2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Acacia Rd, Old Fold, Gateshead",yes,,2019-12-31,,1.72,45,40,DC/17/01168/FUL. 83 terraced houses (covering larger site),local-authority-eng:GAT,not owned by a public authority,2018-04-16,,permissioned,full planning permission,POINT(-1.565781 54.951535),HLJ3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Felling Park Depot, Felling Park, Felling",yes,,2019-12-31,,0.24,10,4,4 to 10 dwellings,local-authority-eng:GAT,owned by a public authority,2019-06-05,,permissioned,permission in principle,POINT(-1.576992 54.958194),HLJ10,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Oban Terrace, Sunderland Road, Felling",yes,,2020-03-02,,0.16,20,3,DC/19/01257/FUL,local-authority-eng:GAT,owned by a public authority,,,pending decision,,POINT(-1.57674 54.953551),HLJ13,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Whitley Court, Wrekenton, Gateshead",yes,,2019-12-31,,1.12,55,21,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.56891 54.926865),HLK1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Beacon Lough East, Gateshead",,,2019-12-31,,4.23,191,83,DC/04/00503/GBC (expired),local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.571281 54.931643),HLK2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Ravenswood care home site, Church Rd, High Fell, Gateshead",yes,,2019-12-31,,0.4,14,8,DC/18/00764/FUL. 12 dwellings,local-authority-eng:GAT,owned by a public authority,2019-01-25,,permissioned,full planning permission,POINT(-1.586378 54.938942),HLK3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Lyndhurst Centre, Beacon Lough Road, Beacon Lough, Gateshead",yes,,2019-12-31,,1.28,40,23,DC/17/01010/FUL. 36 houses,local-authority-eng:GAT,owned by a public authority,2018-01-30,,permissioned,full planning permission,POINT(-1.585051 54.931873),HLK4,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Wrekenton Multi-Purpose Centre, High St, Wrekenton, Gateshead",,,2019-12-31,,0.34,50,20,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.574084 54.92583),HLK5,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Aycliffe Avenue shops etc, Springwell Estate, Gateshead",yes,,2020-03-02,,0.15,7,3,DC/19/00924/FUL. 6 dwellings,local-authority-eng:GAT,owned by a public authority,2020-01-13,,permissioned,full planning permission,POINT(-1.560439 54.929964),HLK6,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Elisabethville, Birtley",,,2019-12-31,yes,2.9,120,57,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.582376 54.902848),HLL1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Kibblesworth East Farm, Kibblesworth",yes,,2019-12-31,,0.47,8,7,"DC/04/02151/FUL (lawfully commenced). conversion of agricultural building into 2 dwellings, erection of 5 further dwellings amended 2017 to erection of 7 dwellings",local-authority-eng:GAT,not owned by a public authority,2005-02-17,,permissioned,full planning permission,POINT(-1.61415 54.906025),HLL4,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Seaham Gdns, Wrekenton, Gateshead",,,2017-12-21,,0.16,6,3,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.577705 54.923869),HLL5,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"High Eighton Farm, Waverley Rd, Harlow Green, Gateshead",,,2017-12-21,,0.37,12,7,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.581854 54.918409),HLL9,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Askew Road (West), Gateshead",yes,,2020-03-02,,2.61,207,120,DC/19/01021/BPIP. 140 to 190 dwellings with other uses,local-authority-eng:GAT,owned by a public authority,2020-02-10,,permissioned,permission in principle,POINT(-1.611952 54.960463),HLM2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
Ravensdene Lodge,yes,,2019-12-31,,0.82,95,75,82 extra-care flats with communal facilities,local-authority-eng:GAT,not owned by a public authority,2019-06-27,,permissioned,full planning permission,POINT(-1.640473 54.93605),HLM13,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Eslington Villa, Station Rd, Low Fell, Gateshead",,,2019-12-31,,0.75,11,8,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.607613 54.935696),HLN2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Gateshead Outdoor Activity Centre, Mulberry Park, Low Fell, Gateshead",,,2017-12-21,,0.17,13,8,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.598831 54.937523),HLN6,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Jordan Engineering, Shields Rd, Pelaw",,,2019-12-31,,0.89,40,16,,local-authority-eng:GAT,mixed ownership,,,not permissioned,,POINT(-1.537045 54.954346),HLO1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"East Grange, Barmoor Lane, Ryton",,,2019-12-31,,0.22,17,6,,local-authority-eng:GAT,not owned by a public authority,,,not permissioned,,POINT(-1.757065 54.975758),HLP12,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Old Co-op, Hexham Old Rd. Crookhill, Ryton",yes,,2018-12-21,,0.13,12,11,DC/17/00944/FUL. Conversion into 10 flats and 1 house,local-authority-eng:GAT,mixed ownership,2018-02-14,,permissioned,full planning permission,POINT(-1.760733 54.97674),HLP13,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Alexandra Gardens, Crookhill, Ryton",yes,,2018-12-21,,0.09,5,4,DC/17/00924/OUT. 5 houses,local-authority-eng:GAT,not owned by a public authority,2017-12-08,,permissioned,outline planning permission,POINT(-1.732038 54.970982),HLP15,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2018-12-21
"Tynedale House, Holburn Lane, Ryton",,,2019-12-31,,0.3,12,7,,local-authority-eng:GAT,owned by a public authority,,,not permissioned,,POINT(-1.757871 54.975598),HLP17,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
"Kelvin Grove, Bensham, Gateshead",yes,,2019-12-31,yes,1.35,57,45,DC/17/00172/REM. redevelopment for 52 dwellings,local-authority-eng:GAT,owned by a public authority,2017-10-05,,permissioned,reserved matters approval,POINT(-1.611505 54.948505),HLQ1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Springs Health Club, Joicey Rd, Low Fell, Gateshead",yes,,2019-12-31,,0.41,24,14,DC/17/00963/FUL. demolition of health club and building of 22 flats,local-authority-eng:GAT,owned by a public authority,2017-11-15,,permissioned,full planning permission,POINT(-1.600497 54.940276),HLQ2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Hyde Park, Bensham, Gateshead",yes,,2019-12-31,yes,1.55,53,40,DC/14/00906/FUL. redevelopment for housing - one of two outline phases of hybrid application,local-authority-eng:GAT,mixed ownership,2014-11-24,,permissioned,full planning permission,POINT(-1.607766 54.949943),HLQ3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Dene House, Durham Rd, Low Fell, Gateshead",yes,,2019-12-31,,0.17,8,6,DC/18/01206/FUL. conversion into 7 flats,local-authority-eng:GAT,not owned by a public authority,2019-02-22,,permissioned,full planning permission,POINT(-1.598811 54.943888),HLQ9,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2019-12-31
Wardley Colliery,yes,,2020-03-02,,5.66,144,70,DC/16/00698/OUT; reserved matters application DC/19/00813/REM pending decision,local-authority-eng:GAT,not owned by a public authority,2019-06-24,,permissioned,outline planning permission,POINT(-1.5225 54.95128),HLR2,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2020-03-02
"Clavering Rd, Swalwell",yes,,2019-12-31,,0.11,9,7,DC/17/00774/FUL. block of 8 flats,local-authority-eng:GAT,mixed ownership,2017-09-26,,permissioned,full planning permission,POINT(-1.684031 54.95207),HLS1,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
"Brewery Bank, Swalwell",yes,,2019-12-31,,0.04,10,8,DC/15/00645/FUL; DC/18/01073/NMA. block of 9 flats,local-authority-eng:GAT,not owned by a public authority,2015-11-03,,permissioned,full planning permission,POINT(-1.681908 54.959333),HLS3,https://gis.gateshead.gov.uk/gatesheadmaps/BFR20/app.html,2017-12-21
