site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"First Floor & Second Floor, 96 High Street",yes,,2019-12-18,,0.1,35,35,SE/14/01202/PAC - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,2014-05-28,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.1934 51.270683),BFR86,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Meeting Point Day Centre, Rural Age Concern, 27-37 High Street, BR8 8EA",yes,,2019-12-18,,0.14,14,14,SE/15/00216/OUT - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,2015-05-05,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,POINT(0.178406 51.395281),BFR88,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Millfield, London Road, TN15 6EU",yes,,2017-12-01,,0.23,5,5,SE/16/02364 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-10-06,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.251929 51.352177),BFR90,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Former site of the Farmers, London Road",yes,,2019-12-18,,0.23,39,39,SE/13/03596,local-authority-eng:SEV,mixed ownership,2014-04-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.183017 51.277369),BFR91,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Keston and The Beeches,yes,,2017-12-01,,0.31,48,48,SE/04/02248 - Completed,local-authority-eng:SEV,not owned by a public authority,2005-11-24,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.185037 51.402345),BFR92,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
98-116 London Road (Salmon's) TN13 1BB,yes,,2017-12-01,,0.33,60,60,SE/14/02075,local-authority-eng:SEV,not owned by a public authority,2015-06-04,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.188541 51.274516),BFR93,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"58-88 Northview, BR8 7BQ",yes,,2017-12-01,,0.34,31,31,SE/15/03633 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-07-07,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.175766 51.401737),BFR94,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Raleys Centre, Plymouth Drive, TN13 3RP",yes,,2017-12-01,,0.35,5,5,SE/15/03187,local-authority-eng:SEV,not owned by a public authority,2016-07-07,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.19703 51.273911),BFR95,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Pells Farm, Pells Lane, TN15 6AU",yes,,2017-12-01,,0.38,6,6,SE/14/03807,local-authority-eng:SEV,not owned by a public authority,2015-05-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.271105 51.334604),BFR96,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Tri Officers Mess, 1-4 Armstrong Close, TN14 7BS",yes,,2019-01-18,,0.42,9,9,SE/17/02067,local-authority-eng:SEV,not owned by a public authority,2018-03-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.150901 51.315777),BFR97,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Warren Farm, Main Road, TN14 6EE",yes,,2017-12-01,,0.59,6,6,SE/16/03278/PAC,local-authority-eng:SEV,not owned by a public authority,2016-12-22,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,POINT(0.137752 51.278513),BFR98,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Westerham House, Fircroft Way, TN8 6EL",yes,,2017-12-01,,0.71,36,36,SE/15/00376,local-authority-eng:SEV,not owned by a public authority,2016-03-16,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.065965 51.207232),BFR99,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Land West of Rosslare Close (former Chruchill School) London Road,yes,,2017-12-01,,1.34,38,38,SE/15/03394 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-03-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.072835 51.271439),BFR100,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"United House, Goldsel Road, BR8 8EU",yes,,2017-12-01,,3.7,185,185,SE/16/00253,local-authority-eng:SEV,not owned by a public authority,2016-04-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.177043 51.392538),BFR102,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Eden Hall, Stick Hill, TN8 5QQ",yes,,2017-12-01,,4.3,26,26,SE/15/03802,local-authority-eng:SEV,not owned by a public authority,2016-06-17,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.089473 51.166213),BFR103,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Fort Halstead, Crow Drive, TN14 7BU",,,2019-12-18,yes,62.66,750,750,"SE/15/00628/OUT Emerging Local Plan Ref ST2-57 - Site has outline planning permission for 450 residential dwellings and 27,000m2 business floorspace. The additional housing units must form part of a comprehensive redevelopment of the site to include replacement employment provision. This should be of an equivalent scale and skill level to that when the site was fully operational to ensure the District’s economy remains dynamic. Any additional development proposed must conserve and enhance the AONB. Any additional development proposed will be required to be of high quality design and careful layout, provide a buffer to protect the ancient woodland, and protect priority habitats. Landscaping and planting should be integrated into the development and will be required to provide a buffer and defensible boundary in order to blend the development into the countryside in a natural and sensitive way. Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. Fort Halstead, a designated Scheduled Monument and of historic military significance, should be protected, enhanced and better presented in any development proposal. Improve the provision and connectivity of green infrastructure including improvements to the Public Right of Way network. Multiple access points will be required to serve the development. Any scheme will need to be supported by a transport assessment, setting out any required mitigation measures, safe access for all and focusing on sustainable transport solutions. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions.",local-authority-eng:SEV,not owned by a public authority,2015-09-10,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,POINT(0.146808 51.312698),BFR104,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Bramblefield Close and Park Drive, Hartley, DA3 7RT",yes,,2017-12-01,,5.5,71,71,SE/13/02032,local-authority-eng:SEV,not owned by a public authority,2013-11-12,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.299238 51.395643),BFR105,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"West Kent Cold Store, Rye Lane, TN14 5HD",yes,,2017-12-01,,7.5,500,500,SE/09/02635 - Completed,local-authority-eng:SEV,not owned by a public authority,2010-03-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,POINT(0.172127 51.292542),BFR106,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Cramptons Road Water Works, Sevenoaks",,,2019-12-18,,0.98,98,98,Emerging Local Plan Ref ST2-8 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.193836 51.291857),BFR107,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Sevenoaks Gasholder Station, Cramptons Road, Sevenoaks",,,2019-12-18,yes,0.98,98,98,Emerging Local Plan Ref ST2-9 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.191181 51.293172),BFR108,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"School House Oak Lane & Hopgarden Lane, Sevenoaks",,,2019-12-18,,1.4,56,56,Emerging Local Plan Ref ST2-4 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.186488 51.264879),BFR109,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Johnsons, at Oak Lane & Hopgarden Lane, Sevenoaks",,,2019-12-18,,1.36,54,54,Emerging Local Plan Ref ST2-5 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges. Developers will be required to demonstrate that there is adequate waste water capacity both on and off the site to serve the development and that it would not lead to problems for existing or new users. In some circumstances it may be necessary for developers to fund studies to ascertain whether the proposed development will lead to overloading of existing waste water infrastructure.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.184221 51.263369),BFR110,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bevan Place, Swanley",yes,,2019-12-18,,0.48,100,100,Emerging Local Plan Ref ST2-17 - This site provides an opportunity to deliver a ‘gateway’ development. An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.17755 51.394613),BFR111,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bus Garage and Kingdom Hall, London Road, Swanley",,,2019-12-18,,0.74,74,74,Emerging Local Plan Ref ST2-18 - An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.186215 51.392583),BFR112,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"57 Top Dartford Road, Hextable",yes,,2019-12-18,,0.51,29,29,Emerging Local Plan Ref ST2-62 - Public footpath should be retained. Access to be improved and take account of existing traffic calming measures along Top Dartford Road. Dartford Borough Council to be consulted on any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.191815 51.416257),BFR113,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Delivery & Post Office / BT Exchange, South Park, Sevenoaks",,,2019-12-18,,0.6,102,102,"Emerging Local Plan Ref ST2-1 - The site forms part of the setting of the Sevenoaks High Street Conservation Area and the opportunity should be taken to re-develop the current building to a development of a suitable scale, form, materials and detailing which enhances the setting of the conservation area. Active retail/town centre uses should be incorporated at least on the ground floor on the South Park frontage of this scheme. Residential uses are likely to be in the form of apartments above the ground floor, duplexes or townhouses. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions. The retention of the Post Office counter facility in a prominent location in the town centre will be required. Servicing, parking and access arrangements will need careful consideration once the mix of uses is determined. Development should improve pedestrian linkages to the town centre",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.190973 51.270147),BFR114,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Station Approach, Edenbridge",,,2019-12-18,,1,30,30,Emerging Local Plan Ref ST2-29 - The area of employment land on the northern portion of site should be retained; including the historic train-shed brick building on site. The southern end of the site is allocated for residential use. A landscaped buffer will be required to protect residential amenity and provide benefits to biodiversity adjacent to the railway. Access to employment land should be taken from the existing access on Station Approach. Access to residential development should be taken from Greenfield. Safety enhancements such as signing and lining are likely to be required at the junction of Greenfield and Forge Croft. Safe and convenient links should be made to the footpath network to the south of the site.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.06847 51.199033),BFR115,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"New Ash Green Village Centre, New Ash Green",,,2019-12-18,,1.87,70,70,"Emerging Local Plan Ref ST2-37 - New Ash Green village centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community. Development should retain a scale appropriate to the size of the community it is intended to serve and a form that respects the distinctive character of the settlement. Development should achieve a satisfactory relationship with the adjoining housing and open space. Proposals should include retail, employment and community facilities and services. Office space should be retained or provided in this central location. An element of residential development (in the form of apartments) should be included as part of the regeneration scheme. The scheme should provide improvements to the local centre public realm. Servicing, parking and access arrangements will need careful consideration once the mix of uses is determined and a Transport Assessment will be required. Parking should be reprovided as part of the scheme, including parking for residential units. The pedestrian environment should be designed to provide a safe and secure access incorporating security measures (such as the public realm overlooked by residential development) to deter crime, the fear of crime and antisocial behaviour. Developers will be required to demonstrate that there is adequate waste water capacity both on and off the site to serve the development and that it would not lead to problems for existing or new users. In some circumstances it may be necessary for developers to fund tudies to ascertain whether the proposed development will lead to overloading of existing water infrastructure.",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.304785 51.366246),BFR116,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Swanley Centre, Nightingale Way, Swanley",yes,,2019-12-18,,2.6,250,250,SE/17/02279 Swanley town centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community.,local-authority-eng:SEV,not owned by a public authority,2019-07-26,https://pa.sevenoaks.gov.uk/online-applications/,pending decision,full planning permission,POINT(0.174092 51.396054),BFR117,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"White Oak Leisure Centre, Hilda May Avenue, Swanley",yes,,2019-12-18,,2.01,80,80,Emerging Local Plan Ref ST2-20 - Any development scheme must include replacement leisure facilities as part of a mixed use scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges. Open space should be retained.,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.170213 51.401598),BFR118,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Swanley Village Nursery, Swanley Village Road, Swanley Village",yes,,2019-12-18,,0.28,6,6,Emerging Local Plan Ref ST2-25 - Mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.197799 51.403817),BFR119,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Kent & Surrey Driving Range, Crouch House Road, Edenbridge",yes,,2019-12-18,,0.14,7,7,Emerging Local Plan Ref ST2-31 - A new access onto Crouch House Road is required.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.05082 51.204108),BFR120,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Edenbridge & District War Memorial Hospital, Mill Hill, Edenbridge",,,2019-12-18,,0.76,30,30,Emerging Local Plan Ref ST2-32 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. A heritage assessment is to be submitted as part of any planning application and mitigation measures are required to soften the impact on the setting of the conservation area and nearby listed buildings. Retain existing trees and hedges,local-authority-eng:SEV,owned by a public authority,,,not permissioned,,POINT(0.066613 51.189476),BFR121,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"The Manor House, North Ash Road, New Ash Green",yes,,2019-12-18,,1.03,35,35,"Emerging Local Plan Ref ST2-38 - Proposals should respond thoughtfully to the concept and principles behind the development of New Ash Green and its neighbourhoods. SPAN housing aimed to achieve a social balance, attracting people of different ages and backgrounds. Principles for development emphasised homes that were well integrated into the natural environment and structured around communal open space. Retain and integrate the historic building sensitively into the site. Retain or re-provide existing office floorspace as part of a mixed use scheme. Homes should front streets and some green spaces to provide sociable and safe neighbourhoods. The possibility of homes facing outwards onto Knights Croft and the footpath that runs along the west of the site should be explored to integrate the site into the neighbourhoods on either side and improve the quality of the environment along these routes. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Proposals should especially consider safe and clear pedestrian and cycle routes to New Ash Green village centre. This might require improvement to the existing route that connects the shops with North Ash Road via Over Minnis. Principal vehicle access to the site will be from North Ash Road. Use the natural features of the site to inform development and integrate it into its wider setting. The trees can be used to reinforce local distinctiveness. Proposals should respect the values of the original New Ash Green masterplan by incorporating communal landscaped spaces with planting and trees into development proposals.",local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.305343 51.363787),BFR122,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"The Forge, Ash Road, New Ash Green",,,2019-12-18,,0.29,29,29,Emerging Local Plan Ref ST2-39 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.298107 51.363269),BFR123,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",,,2019-12-18,,2,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.155963 51.324681),BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Highways Depot, Tonbridge Road, Chiddingstone Causeway",yes,,2019-12-18,,0.21,8,8,Emerging Local Plan ST2-46 - A noise assessment is to be submitted as part of any planning application. Retain existing trees and hedges along railway line. Careful design and layout to minimise impact on the amenity of neighbouring properties.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.172106 51.197679),BFR126,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Wested Farm, Eynsford Road, Crockenhill",yes,,2019-12-18,,0.66,10,10,Emerging Local Plan ST2-49 - Redevelopment of the modern industrial buildings will provide an opportunity for enhancement. Mitigation measures are required to soften the impact on the setting of the nearby listed buildings.,local-authority-eng:SEV,not owned by a public authority,,,not permissioned,,POINT(0.178936 51.379967),BFR128,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
