site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"585 - 593 Promenade & 1 Wimbourne Place, Blackpool, FY4 1NQ",yes,,2017-12-15,,0.367341216,0,0,,local-authority-eng:BPL,not owned by a public authority,2017-05-10,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61323,permissioned,outline planning permission,POINT(-3.057271 53.785987),BR011,https://maps.blackpool.gov.uk/brownfield/,2017-12-15
"Hoyle House, Argosy Avenue, Blackpool, FY3 7NN",yes,2019-11-20,2018-12-13,,0.360766928,0,0,Dwellings proposed are social rented housing.,local-authority-eng:BPL,owned by a public authority,2017-12-13,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_61720,permissioned,full planning permission,POINT(-3.021891 53.833316),BR012,https://maps.blackpool.gov.uk/brownfield/,2017-12-15
"Anchorsholme Methodist Church, North Drive, Blackpool, FY5 3PG",yes,2019-11-20,2017-12-15,,0.121591547,0,0,,local-authority-eng:BPL,not owned by a public authority,2015-05-21,http://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_BLCKP_DCAPR_59366,permissioned,outline planning permission,POINT(-3.033303 53.870625),BR013,https://maps.blackpool.gov.uk/brownfield/,2017-12-15
"Kings Christian Centre, Warley Road, Blackpool, FY1 2JU",yes,,2019-11-20,,0.121305118,0,0,,local-authority-eng:BPL,not owned by a public authority,2018-11-02,https://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_BLCKP_DCAPR_62601,permissioned,reserved matters approval,POINT(-3.054228 53.830924),BR014,https://maps.blackpool.gov.uk/brownfield/,2017-12-15
"Land off Hoo Hill Lane, Blackpool, FY3 7HJ",,2019-11-20,2018-12-13,,0.243767981,12,10,Assumed density range 40 - 50 dph reflecting outer area location.,local-authority-eng:BPL,not owned by a public authority,,,not permissioned,,POINT(-3.03154 53.833259),BR015,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Former Dinmore Public House, Dinmore Avenue, Blackpool, FY3 7QW",,2019-11-20,2018-12-13,,0.218464319,18,9,Assumed density range 40 - 80 dph. Potential for a mixed housing/apartment scheme reflecting adjacent property.,local-authority-eng:BPL,not owned by a public authority,,,not permissioned,,POINT(-3.013472 53.829389),BR016,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Land at the Junction of Coleridge Road and Talbot Road, Blackpool, FY1 3NR",,2019-11-20,2018-12-13,,0.290171976,29,25,Assumed density range up to 100 dph reflecting inner area location.,local-authority-eng:BPL,not owned by a public authority,,https://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_BLCKP_DCAPR_62614,pending decision,,POINT(-3.042273 53.824513),BR017,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Blackpool Council Offices, South King Street, Blackpool, FY1 4PW",,,2018-12-13,,0.59165695,52,42,Assumed density range 80 to 100 dph reflecting inner area location & assuming 80% developable area due to site size.,local-authority-eng:BPL,owned by a public authority,,,not permissioned,,POINT(-3.047566 53.815992),BR018,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Car Park, Bethesda Road, Blackpool, FY1 5DT",,,2018-12-13,,0.127395425,13,10,Assumed density range 80 - 100 dph reflecting inner area location & assuming 100% developable area due to site size.,local-authority-eng:BPL,owned by a public authority,,,not permissioned,,POINT(-3.049083 53.81118),BR019,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Whitegate Manor, Whitegate Drive, Blackpool, FY3 9JL",,,2018-12-13,,0.307514507,16,12,Assumed density range 40 - 50 dph reflecting outer area location & assuming 100% developable area due to site size.,local-authority-eng:BPL,owned by a public authority,,,not permissioned,,POINT(-3.031248 53.807175),BR020,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Land at former National Savings and Investment Site, Preston Road, Blackpool, FY3 9YP",,,2019-11-20,,3.311779599,115,90,Minimum density based upon capacity suggested by developer up to a maximum of 50 dph reflecting outer area location & assuming 70% developable area due to site size.,local-authority-eng:BPL,not owned by a public authority,,,not permissioned,,POINT(-2.994193 53.803166),BR021,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Blackpool Trim Shops, Brun Grove, Blackpool, FY1 6PG",yes,,2018-12-13,,0.178063608,0,0,,local-authority-eng:BPL,not owned by a public authority,2017-12-06,https://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_BLCKP_DCAPR_61703,permissioned,outline planning permission,POINT(-3.032811 53.802257),BR022,https://maps.blackpool.gov.uk/brownfield/,2018-12-13
"Former Baguleys Site, Midgeland Road, Blackpool, FY4 5HE",yes,,2019-11-20,,0.567228343,0,0,,local-authority-eng:BPL,not owned by a public authority,2019-04-02,https://idoxpa.blackpool.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=_BLCKP_DCAPR_62653,permissioned,full planning permission,POINT(-3.012526 53.78734),BR023,http://maps.blackpool.gov.uk/brownfield,2019-11-20
