site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Former Stannington Centre and adjoining greenspace, Hillview, Stannington Grove",,,2018-11-30,,0.81,18,18,Enquiry ref. 10/02550/MNQ refused - interest in residential development. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,B451,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Thornbeck College site,,,2018-11-30,,0.37,10,10,Enquiry ref. 11/01303/MNQ - proposed extra care facilities. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,B467B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Phoneix Tower Business Park, Castletown Way",yes,,2018-11-30,,0.42,14,14,Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2015-06-02,https://www.sunderland.gov.uk/online-applications,permissioned,outline planning permission,B565A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Phoneix Tower Business Park, Castletown Way",yes,,2018-11-30,,3.45,126,126,Permitted outline application ref. 14/00292/OUT - proposed 140 dwellings overall. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2015-06-02,https://www.sunderland.gov.uk/online-applications,permissioned,outline planning permission,B565B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
South Hylton House,,,2018-11-30,,2.53,50,50,https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,B678,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
42 to 45 Nile Street,yes,,2018-11-30,,0.06,54,54,Permitted application ref. 16/00748/FU4. Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/media/8703/Sunniside-Planning-and-Design-Framework-2008/pdf/Sunniside_Planning_and_Design_Framework_2008.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,not owned by a public authority,2016-12-09,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,18,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Former Eagle Public House, Portsmouth Road",yes,,2018-11-30,,0.19,9,9,Permitted application ref. 16/00509/FUL. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2016-08-10,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,54,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Site of Foundry (The Forge, Pallion)",yes,,2018-11-30,,1.32,22,22,Permitted application ref. 15/02375/FUL. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2016-09-21,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,70,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Stadium Village, Sheepfolds Central",,,2018-11-30,,1.25,45,45,Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,080A,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Stadium Village, Sheepfolds South",,,2018-11-30,,0.89,63,63,Part of Stadium Village Development Framework SPD masterplan and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf|https://www.sunderland.gov.uk/media/8707/Stadium-Village-Development-Framework-2010/pdf/Stadium_Village_Development_Framework_2010.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,080B,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Former Groves Site, Woodbine Terrace, Pallion",yes,,2018-11-30,,31.21,630,630,Part of Groves Development Framework. Intention for developer to submit planning application for 700 dwellings. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf|https://www.sunderland.gov.uk/article/13180/Groves-Cranes-framework-Adopted-September-2011,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,85,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Former Easington Lane Primary School Building,yes,,2018-11-30,,2.95,68,68,Part of Easington Lane Development Framework SPD and Development Brief. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf|https://www.sunderland.gov.uk/media/8694/Easington-Lane-Development-Framework-2005/pdf/Easington_Lane_Development_Framework_2005.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,pending decision,,86,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Carley Hill School, Emsworth Road",,,2018-11-30,,4.2,99,99,Pre-application enquiry ref. 16/01431/P1. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,104,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Phases 2-6, Chester Road",yes,,2018-11-30,,16.72,450,450,Withdrawn application ref. 10/01506/FUL (withdrawn July 2010) - redevelopment of Pennywell Phase 2 for 102 dwellings. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,pending decision,,107,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Glebe Parkway,yes,,2018-11-30,,1.64,43,43,Permitted application ref. 16/01045/FUL. https://www.sunderland.gov.uk/media/20420/SHLAA-Washington-Appendices/pdf/20d_Washington_App_O.pdf?m=636645832611900000|https://www.sunderland.gov.uk/media/19102/Strategic-Land-Review-Washington-2016-/pdf/14E_Strategic_Land_Review_Washington_(2016).pdf,local-authority-eng:SND,not owned by a public authority,2016-11-23,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,109,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Site of former Kentmere House,yes,,2018-11-30,,0.64,19,19,"Pre-application ref. 13/01367/P7 - proposed 20 dwellings, development acceptable in principle. Concise brief prepared. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",local-authority-eng:SND,owned by a public authority,2018-03-07,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,469,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Site of former Gilpin House,,,2018-11-30,,0.34,11,11,"Pre-application ref. 13/01367/P7 - proposed 12 dwellings, development acceptable in principle. https://www.sunderland.gov.uk/media/20442/SHLAA-Coalfield-Appendices/pdf/20e_Coalfield_App_P.pdf?m=636646123310000000|https://www.sunderland.gov.uk/media/19100/Strategic-Land-Review-Coalfield-2016-/pdf/14A_Strategic_Land_Review_Coalfield_(2016)1.pdf",local-authority-eng:SND,owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,470,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Vane Arms, Silksworth",yes,,2018-11-30,,0.09,7,7,Permitted application ref. 17/01168/FUL - proposed conversion to 7 self-contained apartments. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,not owned by a public authority,2017-09-20,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,502,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Doxford Park Phase 6,yes,,2018-11-30,,3.99,102,102,Part of South Sunderland Growth Area masterplan and draft SPD. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,pending decision,,504,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Council Yard, North St, Silksworth",yes,,2018-11-30,,0.14,3,3,Permitted application ref. 11/01908/FUL - under construction. https://www.sunderland.gov.uk/media/20418/SHLAA-Sunderland-South-Appendices/pdf/20b_Sunderland_South_App_N.pdf?m=636645831713500000|https://www.sunderland.gov.uk/media/19089/Strategic-Land-Review-West/pdf/14C_Strategic_Land_Review_West.pdf,local-authority-eng:SND,mixed ownership,2011-11-01,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,531,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Land at Redcar Road/Rawdon Rd,yes,,2018-11-30,,0.28,10,10,"Pre-application enquiry ref. 10/00104/ENQ - proposed 8 bungalows and a core house, development acceptable in principle. Development Brief prepared. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf",local-authority-eng:SND,owned by a public authority,2018-02-27,https://www.sunderland.gov.uk/online-applications,permissioned,full planning permission,537,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Hylton Skills campus, north Hylton Road",yes,,2018-11-30,,3.55,90,90,Planning application ref. 13/00378/FUL (approved 21/05/2013) - proposed new College engineering academy building. Development Brief prepared. https://www.sunderland.gov.uk/media/20417/SHLAA-Sunderland-North-Appendices/pdf/20a_Sunderland_North_App_L.pdf?m=636645831239900000|https://www.sunderland.gov.uk/media/19090/Strategic-Land-Review-North-2016-/pdf/14B_Strategic_Land_Review_North_(2016).pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,563,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
Galen Building,,,2018-11-30,,0.21,115,115,Permitted application ref. 14/02729/FUL. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf,local-authority-eng:SND,not owned by a public authority,,https://www.sunderland.gov.uk/online-applications,not permissioned,,655,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
"Sunniside Central Area, Villiers Street",,,2018-11-30,,1.21,18,18,Part of Sunniside Planning & Design Framework SPD and Central Area Urban Design Strategy SPD. https://www.sunderland.gov.uk/media/20419/SHLAA-Urban-Core-Appendices/pdf/20c_Urban_Core_App_M.pdf?m=636645832185070000|https://www.sunderland.gov.uk/media/19101/Strategic-Land-Review-East-2016-/pdf/14D_Strategic_Land_Review_East_(2016).pdf|https://www.sunderland.gov.uk/media/8703/Sunniside-Planning-and-Design-Framework-2008/pdf/Sunniside_Planning_and_Design_Framework_2008.pdf|https://www.sunderland.gov.uk/media/7320/Central-Area-Urban-Design-Strategy-SPD/pdf/cauds_july08.pdf,local-authority-eng:SND,mixed ownership,,https://www.sunderland.gov.uk/online-applications,not permissioned,,659,https://www.sunderland.gov.uk/article/12739/Brownfield-Sites-Register,2017-11-30
