site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Dragon Road car park, Harrogate",,,2019-10-04,,0.8,38,38,Included as mixed use allocation in Publication Draft Local Plan (currently at examination)|Landowner: Harrogate Borough Council,local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.534879 53.997957),BR16,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR16,2017-10-04
"Harlow Nurseries, Harrogate",,,2019-10-04,,2.32,40,40,Included as housing allocation in Publication Draft Local Plan (currently at examination)|Landowner: Harrogate Borough Council,local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.561871 53.984488),BR17,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR17,2017-10-04
"Trelleborg Factory, Halfpenny Lane, Knaresborough",,,2019-10-04,,0.99,29,29,,local-authority-eng:HAG,not owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PUSEMWHY09W00,Not permissioned,,POINT(-1.459219 54.013495),BR19,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR19,2017-10-04
"Former Cattle Market, Knaresborough",yes,,2019-10-04,,0.32,12,12,Included as mixed use allocation in Publication Draft Local Plan (currently at examination),local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.467029 54.009856),BR20,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR20,2017-10-04
"Victoria Cottage and Coal Yard, Thistle Hill, Knaresborough",yes,,2019-10-04,,0.32,5,2,"Permission in principle for the demolition of existing buildings and erection of between 2 and 5 dwellings|Site is in the Green Belt; the development should occupy no greater footprint than that of the existing buildings; there should be an analysis of openness and how any proposal can be shown not to have any greater impact, taking into account the overall appearance, height and mass of the existing buildings and any new buildings proposed",local-authority-eng:HAG,not owned by a public authority,2018-08-09,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PBRGWTHY0DM00,permissioned,Permission in principle,POINT(-1.464607 53.993013),BR22,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR22,2017-10-04
"Former service station, Kirk Deighton",,,2019-10-04,,0.39,11,11,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.388375 53.946129),BR23,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR23,2017-10-04
"Kirk Hammerton Business Park, Station Road, Kirk Hammerton",,,2019-10-04,,1.08,25,25,Permission for erection of 25 dwellings: expired 2018-10-28,local-authority-eng:HAG,not owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NR6FVXHYGQV00,Not permissioned,,POINT(-1.282651 53.9981),BR24,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR24,2017-10-04
"Agricon Engineering Limited, Station Road, Kirk Hammerton",yes,,2019-10-04,,0.68,18,18,Permission for demolition of existing buildings and erection of 18 dwellings,local-authority-eng:HAG,not owned by a public authority,2016-11-22,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVLPFOHYHCY00,permissioned,full planning permission,POINT(-1.284255 53.997027),BR25,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR25,2017-10-04
"Wensleydale Dairy Products Limited, Kirkby Malzeard",yes,,2019-10-04,,0.75,16,16,Included as housing allocation in Publication Draft Local Plan (currently at examination),local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.638615 54.165783),BR26,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR26,2017-10-04
"Auction Mart, Masham",,,2019-10-04,,1.03,30,30,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.659836 54.224035),BR27,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR27,2017-10-04
"Land to the rear of Hill Top, Main Street, Marton",,,2019-10-04,,0.25,7,7,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.36272 54.061242),BR28,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR28,2017-10-04
"Springbank Works, Minskip",,,2019-10-04,,0.91,27,27,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.405193 54.076756),BR29,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR29,2017-10-04
"Land to west of Cockpit Green, North Stainley",,,2019-10-04,,0.46,13,13,"Site forms part of SHELAA site NS3, which is included as housing allocation in Publication Draft Local Plan (currently at examination)",local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.561507 54.184968),BR30,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR30,2017-10-04
"The Coal Yard, Pateley Bridge",,,2019-10-04,,0.52,14,14,,local-authority-eng:HAG,not owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PFEYHWHYHRP00,Not permissioned,,POINT(-1.762905 54.088387),BR32,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR32,2017-10-04
"Former Highways Depot, Pateley Bridge",yes,,2019-10-04,,0.61,13,13,Included as housing allocation in Publication Draft Local Plan (currently at examination)|Landowner: North Yorkshire County Council,local-authority-eng:HAG,owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PV3RVPHYK6900,Not permissioned,,POINT(-1.763428 54.087913),BR33,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR33,2017-10-04
"Land adjacent to 63 Bondgate, Ripon",yes,,2019-10-04,,0.25,10,10,Included as housing allocation in Publication Draft Local Plan (currently at examination),local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.519954 54.131103),BR35,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR35,2017-10-04
"Land at Hutton Bank, Ripon",,,2019-10-04,,1.41,42,42,,local-authority-eng:HAG,not owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PHDELOHYI1P00|https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P08QM7HYFFY00,Not permissioned,,POINT(-1.51384 54.145156),BR36,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR36,2017-10-04
"Former Police Station, Tower Road, Ripon",yes,,2019-10-04,,0.38,29,29,"Permission for demolition of existing building and erection of Retirement Living accommodation including communal facilities, landscaping, ancillary works and car parking and alterations to existing dwelling",local-authority-eng:HAG,mixed ownership,2018-02-07,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OGN6N8HYK6K00,permissioned,full planning permission,POINT(-1.522933 54.14051),BR37,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR37,2017-10-04
"Former Ripon Cathedral Choir School, Whitcliffe Lane, Ripon",yes,,2019-10-04,,0.68,117,117,"Permission for demolition of existing school buildings, conversion of building to form 12 apartments and erection of 105 dwellings (117 dwellings in total)|Included as housing allocation in Publication Draft Local Plan (currently at examination)",local-authority-eng:HAG,not owned by a public authority,2019-02-15,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NURH0WHY0B100,permissioned,full planning permission,POINT(-1.535238 54.12746),BR39,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR39,2017-10-04
"Deverell Barracks, Ripon",yes,,2019-10-04,,11.88,196,196,Included as housing allocation in Publication Draft Local Plan (currently at examination)|Landowner: Defence Infrastructure Organisation (DIO),local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.546674 54.143814),BR40,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR40,2017-10-04
"Claro Barracks, Ripon",yes,,2019-10-04,,32.89,836,836,Included as mixed use allocation in Publication Draft Local Plan (currently at examination) (the council has proposed an increase in housing units (to 836) and decease in employment land as part of Main Modifications to the local plan)|Landowner: Defence Infrastructure Organisation (DIO),local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.553204 54.145966),BR41,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR41,2017-10-04
"Auction Mart, Ripon",,,2019-10-04,,2.63,32,32,Permission for siting of 32 residential caravans,local-authority-eng:HAG,not owned by a public authority,2017-11-10,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O7N176HYIWP00,permissioned,full planning permission,POINT(-1.518104 54.141335),BR42,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR42,2017-10-04
"Laver Banks, Clotherholme Road, Ripon",yes,,2019-10-04,,2.81,63,63,Included as housing allocation in Publication Draft Local Plan (currently at examination)|Landowner: Defence Infrastructure Organisation (DIO),local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.552906 54.141329),BR43,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR43,2017-10-04
"Ash Grove Industrial Estate, Ash Grove, Ripon",yes,,2019-10-04,,1.5,36,36,Permission for erection of 36 dwellings and 8 light industrial units and demolition of existing industrial buildings,local-authority-eng:HAG,not owned by a public authority,2017-11-30,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O7N176HYIWP00,permissioned,full planning permission,POINT(-1.540539 54.140666),BR44,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR44,2017-10-04
"Victoria Grove car park, Ripon",,,2019-10-04,,0.23,7,7,Landowner: Harrogate Borough Council,local-authority-eng:HAG,owned by a public authority,,,Not permissioned,,POINT(-1.521529 54.137207),BR45,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR45,2017-10-04
"New York Mill, Summerbridge",,,2019-10-04,,0.61,18,18,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.702629 54.061197),BR46,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR46,2017-10-04
"Tockwith airfield, Tockwith",,,2019-10-04,,47.79,446,446,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.30441 53.963553),BR47,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR47,2017-10-04
"Newlay Concrete, Wath",,,2019-10-04,,0.95,28,28,,local-authority-eng:HAG,not owned by a public authority,,,Not permissioned,,POINT(-1.506946 54.186842),BR48,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR48,2017-10-04
"25-27 West Park and land to rear, Harrogate",,,2019-10-04,,0.43,23,23,"Permission for demolition of existing office and retail buildings, erection of 23 residential units with associated car parking: expired 2018-11-19",local-authority-eng:HAG,not owned by a public authority,,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NB0YJJHY64000,Not permissioned,,POINT(-1.539015 53.988124),BR50,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR50,2017-10-04
"Unit 1 & 2 Hambleton Grove, Knaresborough",yes,,2019-10-04,,1.01,30,30,Permission for demolition of existing structures and erection of 14 dwellings|The permission for 14 dwellings relates to the western half of the site; the remainder of the site is not permissioned,local-authority-eng:HAG,not owned by a public authority,2017-10-20,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OU4AILHYM8B00|https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OE9X7BHYJUP00,permissioned,full planning permission,POINT(-1.462107 54.011688),BR55,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR55,2017-10-04
"Finkle Street and Allhallowgate, 6-9 Finkle Street, 4-14A & 15-23 Allhallowgate, Ripon",yes,,2019-10-04,,0.3,17,17,"Permission for demolition of 4 - 14A Allhallowgate and erection of 9 replacement dwellings with associated car parking, demolition of 6 - 9 Finkle Street and erection of 8 replacement flats",local-authority-eng:HAG,owned by a public authority,2015-11-27,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=PK3JZPHYIGI00|https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NR8AKGHYGRM00,permissioned,full planning permission,POINT(-1.521985 54.137869),BR56,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR56,2017-10-04
"Glasshouses Mill, Glasshouses",yes,,2019-10-04,,7.18,40,40,"Permission for conversion of principal mill building to form 15 dwellings, 11 apartments and restaurant (Use Class A3), including reconstruction of former wheel house, conversion of former mechanics shop, store and pugmill to 4 dwellings, conversion of former jute and hemp warehouse to form 5 dwellings, conversion of barn to form 4 office units (Use Class B1), erection of 4 terraced dwellings and 1 detached dwelling, conversion of stables to form 3 office units (Use Class B1) and demolition of former boys brigade building. (Revised Plans).|The permission under 07/05275/FULMAJ realtes to part of the site",local-authority-eng:HAG,not owned by a public authority,2016-09-23,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=JQ1P1PHY05P00,permissioned,full planning permission,POINT(-1.743069 54.075613),BR57,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR57,2017-10-04
"108 Station Parade, Harrogate",yes,,2019-10-04,,0.12,12,12,Permission for demolition of Lambert House and erection of 12 apartments,local-authority-eng:HAG,not owned by a public authority,2917-08-02,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OLJ3ZGHYKV100,permissioned,full planning permission,POINT(-1.536676 53.988869),BR59,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR59,2017-10-04
"3 Devonshire Place, Harrogate",yes,,2019-10-04,,0.04,7,7,Permission for change of use from retail/office to form 7 dwelling flats,local-authority-eng:HAG,not owned by a public authority,2017-10-04,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTG7WFHYM4X00,permissioned,full planning permission,POINT(-1.529558 53.998269),BR60,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR60,2017-10-04
"80 North Street , Ripon",yes,,2019-10-04,,0.06,5,5,"Permission for part conversion of existing restaurant, office and store to form 5 apartments, demolition of single storey building, erection of two storey takeaway building and second floor extension",local-authority-eng:HAG,not owned by a public authority,2016-05-31,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOCL8THYGEB00,permissioned,full planning permission,POINT(-1.524283 54.137819),BR62,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR62,2017-10-04
"High Mill, Shaw Mills, Harrogate",yes,,2019-10-04,,0.22,7,7,"Permission for conversion of mill to form 3 dwellings, conversion of 2 tannery buildings to form 2 dwellings with erection of single storey link and two storey extension, erection of 2 dwellings",local-authority-eng:HAG,not owned by a public authority,2016-05-25,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NFDZMTHY08R00,permissioned,full planning permission,POINT(-1.615532 54.059498),BR63,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR63,2017-10-04
"High Harrogate Working Mens Club, 5 Devonshire Place, Harrogate",yes,,2019-10-04,,0.07,6,6,Permission for conversion of first and second floors to form 6 apartments,local-authority-eng:HAG,not owned by a public authority,2016-09-30,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OA8US2HY09W00,permissioned,full planning permission,POINT(-1.529355 53.998122),BR65,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR65,2017-10-04
"Jewson Limited, 27 Bondgate Green, Ripon",yes,,2019-10-04,,0.15,9,9,"Permission for demolition of existing buildings and erection of 7 dwellings, 2 apartments and conversion of existing building to form retail/office unit (75mē), (site area 0.15ha).",local-authority-eng:HAG,not owned by a public authority,2016-02-29,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NDHUIRHY64000,permissioned,full planning permission,POINT(-1.519503 54.133332),BR66,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR66,2017-10-04
"Lucky Numbers Bingo Club, 85 Skipton Road, Harrogate",yes,,2019-10-04,,0.05,5,5,Permission for erection of 5 dwellings with associated parking and demolition of existing bingo hall,local-authority-eng:HAG,not owned by a public authority,2016-02-10,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NVSJCSHY0B100,permissioned,full planning permission,POINT(-1.535358 54.002709),BR67,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR67,2017-10-04
"Site of Former Drovers Pub, Bishop Thornton",yes,2019-10-04,2019-10-04,,0.7,8,8,Permission for,local-authority-eng:HAG,not owned by a public authority,2015-09-01,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NHRG98HY08Q00,permissioned,full planning permission,POINT(-1.591476 54.069734),BR68,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR68,2017-10-04
"Windsor House, Cornwall Road, Harrogate",yes,,2019-10-04,,1.46,94,94,Prior notification of change of use from offices to 94 flats,local-authority-eng:HAG,not owned by a public authority,2017-10-04,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OUS5WFHY0A800,permissioned,Other,POINT(-1.55109 53.992922),BR69,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR69,2018-10-04
"Wilburne House, Hinks Hall Lane, Markington",yes,,2019-10-04,,0.39,5,5,Permission for erection of 5 dwellings and demolition of existing buildings,local-authority-eng:HAG,not owned by a public authority,2019-06-19,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=P3U728HY0EK00|https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OTE9ACHY09W00,permissioned,full planning permission,POINT(-1.562187 54.077764),BR70,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR70,2018-10-04
"Irelands Court, North Street, Ripon",yes,,2019-10-04,,0.13,14,14,"Permission for erection of mixed use development comprising of 4 ground floor retail units, conversion of outbuilding to form 1 retail unit along with 14 apartments on the first and second floor,",local-authority-eng:HAG,not owned by a public authority,2017-11-20,https://uniformonline.harrogate.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF797RHYJZ900,permissioned,full planning permission,POINT(-1.524297 54.137588),BR71,http://harrogatebc.maps.arcgis.com/apps/webappviewer/index.html?id=35605b223adf4a81b45b1a6e1f129a75&find=BR71,2018-10-04
