site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Rear of Little Brickhill Service Station, Watling Street, Little Brickhill, MK17 9NB",,,2017-12-31,,0.36,6,6,"Redevelopment of land to the rear of a former petrol filling station, including the erection of 6 detached dwellings, access road, hardstanding, boundary treatments and soft landscaping",local-authority-eng:MIK,not owned by a public authority,2017-06-26,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O3RW7FKWHHN00&activeTab=summary&previousCaseNumber=16%2F00651%2FFUL&keyVal=O49GTCKW00001,permissioned,full planning permission,BR24,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Former Suffolk Punch Public House, 1 Langcliffe Drive, Heelands, Milton Keynes, MK13 7PL",,,2017-12-31,,0.49,17,17,Demolition of existing public house and erection of 27 dwellings and single storey D1 use building for a community hall with associated new/alterations to vehicle accesses and car parking to east of St Augustines Church,local-authority-eng:MIK,not owned by a public authority,,,pending decision,,BR25,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Broughton Manor Business Park, Newport Road, Broughton, Milton Keynes MK16 0HF",,,2017-12-31,,1.59,62,62,Lapsed outline planning permission. Outline permission for residential development comprising 72 units,local-authority-eng:MIK,not owned by a public authority,2017-08-16,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001YVY00LI000,permissioned,outline planning permission,BR26,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Lathams Buildbase Site, 23-25 Simpson Road (West), Bletchley, Milton Keynes MK1 1BB",,,2017-12-31,,1.4,75,75,Allocation,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR27,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"B&M Homestore Site, 103 Watling Street, Bletchley, MK1 1BN",,,2017-12-31,,0.67,28,28,Call for sites,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR28,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Bramley Grange, Windermere Drive, Bletchley, Milton Keynes, MK2 3QJ",,,2017-12-31,,0.37,18,18,SHLAA,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR29,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Railcare Maintenance Depot, Stratford Road, Wolverton, MK12 5NT",,,2017-12-31,,15.8,286,286,"Call for sites. Demolition of all existing structures (except part of the lifting shop building and the brick wall on Stratford Road which are partially demolished) and development to create a new employment floorspace (use classes B1/B2/B8), up to 375 residential units (Use class C3), a new foodstore (use class A1), a new community facility (use class D1 or D2) new hard and soft landscaping, open space and public realm, amended site vehicular access including alterations to junctions and pavements",local-authority-eng:MIK,not owned by a public authority,,,pending decision,,BR30,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Warren Yard, Wolverton Mill, Milton Keynes, MK12 5NW",,,2017-12-31,,1.97,78,78,Pre-app/CS submission,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR31,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Former Wyevale Garden Centre, Secklow Gate, Central Milton Keynes, Milton Keynes, MK9 3BZ",,,2017-12-31,,0.65,160,160,Development brief,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR33,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Milton Keynes Music Service, Simpson Road, Simpson, Milton Keynes MK6 3AF",,,2017-12-31,,0.6,18,18,Land categorisation,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR34,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Station Square, Elder Gate, Central Milton Keynes, Milton Keynes, MK9�1BB",,,2017-12-31,,0.99,97,97,Call for sites,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR36,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Land East of John Lewis Car Park, Marlborough Gate, Central Milton Keynes, Milton Keynes",,,2017-12-31,,0.89,76,76,Call for sites,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR37,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Builders Merchants, 64-66 Simpson Road (East), Bletchley, MK1 1BA",,,2017-12-31,,0.58,27,27,Call for sites,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR38,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Berwick Drive, Bletchley, Milton Keynes, MK3 7NB",,,2017-12-31,,0.4,19,19,Land categorisation,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR40,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Land off St Georges Way, Orchard House, Green Lane, Wolverton, MK12 5EZ",,,2017-12-31,,0.29,29,29,Land categorisation,local-authority-eng:MIK,owned by a public authority,,,Not Permissioned,,BR41,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Police Station Houses, High Street, Newport Pagnell, MK16 8EH",,,2017-12-31,,0.47,15,15,Allocation,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR43,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Garages East of Rowle Close, Ormonde, Stantonbury, Milton Keynes, MK14 6DH",,,2017-12-31,,0.53,19,19,,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR44,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Garages West of Rowle Close, Ormonde, Stantonbury, Milton Keynes, MK14 6DH",,,2017-12-31,,0.56,20,20,,local-authority-eng:MIK,not owned by a public authority,,,Not Permissioned,,BR45,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Smiths Yard, Water Lane, Sherington, Newport Pagnell, MK16 9NS",,,2017-12-31,,0.86,9,9,Outline planning application (all matters reserved) for the erection of 9 x detached dwellings following removal of all existing buildings and hardstanding,local-authority-eng:MIK,not owned by a public authority,2017-04-07,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001LPQ00LI000,permissioned,outline planning permission,BR46,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Former Enigma Tavern Public House, Princes Way, Bletchley, MK2 2EN",,,2017-12-31,,0.41,16,16,"Demolition of all existing buildings and replacement with the erection of 184 residential dwellings comprising 172 one and two bedroomed apartments and 12 townhouses, 112 sqm of community use (D1) and 215 sqm of flexible use across A1, B1a or D2, provision of private open space and landscaping, provision of an internal vehicular network and associated highway works and car parking",local-authority-eng:MIK,not owned by a public authority,,,pending decision,,BR47,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Land At 809 To 811 Silbury Boulevard, Milton Keynes, MK9 3LR",,,2017-12-31,,0.3,139,139,"The demolition of the two existing buildings and the erection of one building of up to seven storeys in height comprising commercial floorspace (Use Class A1, A2, A3, A4, A5, B1 or D1) ancillary uses at ground floor; and 139 residential apartments (Use Class C3) on upper floors; together with landscaped gardens, off road car and cycle parking, and associated works",local-authority-eng:MIK,not owned by a public authority,2017-03-03,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NYO7MMKWI4A00&activeTab=summary&previousCaseNumber=15%2F02972%2FFUL&keyVal=NRNOP0KW0000,permissioned,full planning permission,BR48,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Land To North west of 46 Yardley Road, Olney, Milton Keynes, MK46 5ED",,,2017-12-31,,0.29,8,8,"Reserved matters application pursuant to outline planning permission 16/03568/OUT for access, appearance, landscaping, layout and scale for permission for erection of up to eight dwellings",local-authority-eng:MIK,not owned by a public authority,2017-03-24,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=O64NJJKWLQZ00&activeTab=summary&previousCaseNumber=16%2F01071%2FOUT&keyVal=NF8N3EKW0EI02,permissioned,outline planning permission,BR49,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"Former Aldi Site, South Terrace, Bletchley, MK2 2UQ",,,2017-12-31,,0.3,12,12,"Demolition of all existing buildings and replacement with the erection of 184 residential dwellings comprising 172 one and two bedroomed apartments and 12 townhouses, 112 sqm of community use (D1) and 215 sqm of flexible use across A1, B1a or D2, provision of private open space and landscaping, provision of an internal vehicular network and associated highway works and car parking",local-authority-eng:MIK,not owned by a public authority,,,pending decision,,BR50,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2016-06-30
"98-106 Queensway, Bletchley",,,2017-12-31,,0.06,10,10,Prior notification to convert existing offices into 10 x flats,local-authority-eng:MIK,not owned by a public authority,2017-09-12,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OTBWZTKW0FI00,permissioned,full planning permission,BR51,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"46 Newport Road, Woolstone, Milton Keynes, MK15 0AA",,,2017-12-31,,0.09,9,9,Prior notification for change of use from office (use class B1(a)) to 9 x flats,local-authority-eng:MIK,not owned by a public authority,2017-08-22,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RNG00LI000,permissioned,full planning permission,BR52,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Rectory Farm, Woburn Sands Road, Bow Brickhill, Milton Keynes, MK17 9JY",,,2017-12-31,,0.12,5,5,Demolition of existing house and construction of 5 residential dwellings and all ancillary works,local-authority-eng:MIK,not owned by a public authority,2016-09-23,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RNG00LI000,permissioned,full planning permission,BR53,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"The Old Cock Inn, Silver End, Olney",,,2017-12-31,,0.26,5,5,Conversion and alteration of the existing building to form 4 x 2 bed flats and 1 x 1 bed flat by reconstruction of existing outbuilding,local-authority-eng:MIK,not owned by a public authority,2017-02-20,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=L15E1GKW0000,permissioned,full planning permission,BR54,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"44 Church Street, Wolverton, Milton Keynes, MK12 5JW",,,2017-12-31,,0.05,5,5,Change of use of first floor offices into five self-contained flats,local-authority-eng:MIK,not owned by a public authority,2017-03-23,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0007PT00LI000,permissioned,full planning permission,BR55,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Site at Clickers Yard, Yardley Road, Olney",,,2017-12-31,,0.05,8,8,"Development of 8 dwellings, access road, parking, landscaping and associated works",local-authority-eng:MIK,not owned by a public authority,2017-08-25,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=O9V8PJKW0000,permissioned,full planning permission,BR56,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Tollgate Cottage, Broughton Grounds Lane, Brooklands, Milton Keynes, MK16 0HU",,,2017-12-31,,0.38,8,8,Demolition of existing dwelling and erection of 8 apartments with associated landscaping,local-authority-eng:MIK,not owned by a public authority,2017-08-08,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001W6N00LI000,permissioned,full planning permission,BR57,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Lawn Farm, Oakhill Lane, Oakhill, Milton Keynes, MK5 6AH",,,2017-12-31,,0.07,9,9,Erection of 9 dwellings,local-authority-eng:MIK,not owned by a public authority,2015-03-23,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0004I300LI000,permissioned,full planning permission,BR58,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"134 Dunthorne Way, Grange Farm, Milton Keynes",,,2017-12-31,,0.3,10,10,Prior notification for change of use of first and second floor offices (use class B1a) to 10 x flats,local-authority-eng:MIK,not owned by a public authority,2016-09-01,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OB98OOKW0000,permissioned,full planning permission,BR59,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Skew Bridge Cottage, Drayton Road, Bletchley, Milton Keynes, MK3 5JU",,,2017-12-31,,0.03,10,10,Outline application for the demolition of existing dwelling and cessation of groundworks contracting business and the erection of ten dwellings on the site (all matters reserved except access),local-authority-eng:MIK,not owned by a public authority,2016-12-01,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001C9P00LI000,permissioned,outline planning permission,BR60,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"86-96 Queensway, Bletchley, Milton Keynes",,,2017-12-31,,0.39,10,10,Notification for prior approval for a proposed change of use from office (use class B1a) to 10 x flats (use class C3),local-authority-eng:MIK,not owned by a public authority,2016-12-22,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OFS7CRKW0000,permissioned,full planning permission,BR61,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"18A St Georges Road, Bletchley, Milton Keynes, MK3 5ES",,,2017-12-31,,0.12,10,10,Demolition of existing buildings and erection of 10 x 2 bedroom apartments and associated works,local-authority-eng:MIK,owned by a public authority,2017-01-13,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000RX500LI000,permissioned,full planning permission,BR62,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Land at 76 to 83 Shearmans, Fullers Slade, Milton Keynes",,,2017-12-31,,0.2,14,14,Outline planning permission for the erection of 14 x flats over existing retail premises,local-authority-eng:MIK,not owned by a public authority,2016-07-28,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NFRZGSKW0000,permissioned,outline planning permission,BR63,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Land at Galleon Wharf, Old Wolverton Road, Old Wolverton, Milton Keynes",,,2017-12-31,,0.44,14,14,"Outline application for up to 14 dwellings, pedestrian and vehicular access",local-authority-eng:MIK,not owned by a public authority,2017-08-31,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NWX9B6KW07500,permissioned,outline planning permission,BR64,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Site B1.1, Grafton Gate, Central Milton Keynes",,,2017-12-31,,0.13,24,24,"Construction of 5 storey building containing 24 x flats, undercroft parking, covered walkway and substation",local-authority-eng:MIK,not owned by a public authority,2016-10-27,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=002HRB00LI000,permissioned,full planning permission,BR65,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Towergate House, 352 Avebury Boulevard, Central Milton Keynes",,,2017-12-31,,0.1,32,32,Prior notification for change of use from Office (Use Class B1a) to 32 x flats,local-authority-eng:MIK,not owned by a public authority,2017-06-26,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=L4JM2CKW0000,permissioned,full planning permission,BR66,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
"Grant Thornton House, 210 Silbury Boulevard, Central Milton Keynes, MK9 1LW",,,2017-12-31,,0.1,35,35,Prior notification for change of use from office (use class B1a) to 35 x flats (use class C3),local-authority-eng:MIK,not owned by a public authority,2017-02-14,https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=KWTWSTKW0000,permissioned,full planning permission,BR67,https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,2017-12-31
