site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Magnadata International, Norfolk Street, Boston",yes,,2017-11-20,,1.21,48,48,Planning permission granted subject to the signing of a s106 agreement (B/17/0121). South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) ref no: Wit008. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0007,local-authority-eng:BOT,not owned by a public authority,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0007,pending decision,,BLR/BOS/012,http://www.boston.gov.uk/CHttpHandler.ashx?id=22162&p=0,2017-11-20
"Magnadata International, Horncastle Road, Boston",yes,,2017-11-20,,5.78,173,173,Planning permission granted subject to the signing of a s106 agreement (B/16/0011). Outline application for the demolition of the existing industrial buildings and the redevelopment of the site for up to 173no. dwellings with consideration given to access only. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0011,local-authority-eng:BOT,not owned by a public authority,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0011,pending decision,,BLR/BOS/013,http://www.boston.gov.uk/CHttpHandler.ashx?id=22163&p=0,2017-11-20
"Land to the north of Fountain Lane, Boston",yes,,2017-11-20,,0.29,12,9,The South East Lincolnshire Strategic Housing Land Availability Assessment (SHLAA) (April 2017) identifies that the site is near to the Boston Conservation Area and listed buildings - adverse impacts should be prevented by careful design. SHLAA ref no: Wit009. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Boston-map-and-report.pdf,local-authority-eng:BOT,owned by a public authority,,,Not permissioned,,BLR/BOS/014,http://www.boston.gov.uk/CHttpHandler.ashx?id=22164&p=0,2017-11-20
"Land to the south of Swineshead Road, Boston",,,2017-11-20,,2.84,114,85,"The site is identified as a housing allocation capable of providing 85 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Wyb013. The South East Lincolnshire Strategic Housing Land Availability Assessment (April 2017) states that the Highway Authority indicates that access could be achieved via the existing main access off Wortleys Lane (perhaps with some carriageway widening & highway improvements). The existing access off the A52 is potentially acceptable but, as a point of principle, it would be safer if access were taken from Wortleys Lane.. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Boston-map-and-report.pdf",local-authority-eng:BOT,not owned by a public authority,,,Not permissioned,,BLR/BOS/015,http://www.boston.gov.uk/CHttpHandler.ashx?id=22165&p=0,2017-11-20
"291-293 London Road, Wyberton, Boston",,,2017-11-20,,1.38,55,41,"The site is identified as a housing allocation capable of providing 41 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Wyb041.. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Boston-map-and-report.pdf",local-authority-eng:BOT,not owned by a public authority,,,Not permissioned,,BLR/BOS/016,http://www.boston.gov.uk/CHttpHandler.ashx?id=22166&p=0,2017-11-20
"2 Union Place, Boston",yes,,2017-11-20,,0.01,5,5,"1 dwelling completed, 4 under construction. Proposed alterations to create 5 self contained flats. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/08/0526",local-authority-eng:BOT,not owned by a public authority,2009-03-03,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/08/0526,permissioned,full planning permission,BLR/BOS/017,http://www.boston.gov.uk/CHttpHandler.ashx?id=22167&p=0,2017-11-20
"Rear of 4-20 Sleaford Road, Boston",yes,,2017-11-20,,0.2,12,12,"10 dwellings completed, 2 under construction. Re-submission of application ref: B/12/0007 for the erection of 12 no. 1 bedroom flats fronting on to the private access road to the south east, plus associated hard and soft landscape works, lighting and boundary treatment. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/12/0145",local-authority-eng:BOT,not owned by a public authority,2012-07-17,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/12/0145,permissioned,full planning permission,BLR/BOS/018,http://www.boston.gov.uk/CHttpHandler.ashx?id=22168&p=0,2017-11-20
"The Woadman, Church Road, Boston",yes,,2017-11-20,,0.1,9,9,All 9 outstanding. Conversion of existing Public House into 5no. apartments and extension to Public House to provide 4no apartments. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0515,local-authority-eng:BOT,not owned by a public authority,2016-03-16,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0515,permissioned,full planning permission,BLR/BOS/019,http://www.boston.gov.uk/CHttpHandler.ashx?id=22169&p=0,2017-11-20
"Former Phoenix Poultry Farm, Swineshead Road, Wyberton, Boston",yes,,2017-11-20,,1.01,25,25,"All 25 outstanding. Outline application for residential development (25 dwellings including 6 affordable homes) including access and layout with matters relating to appearance, scale and landscaping reserved for later approval. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0298",local-authority-eng:BOT,not owned by a public authority,2017-07-25,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0298,permissioned,outline planning permission,BLR/BOS/020,http://www.boston.gov.uk/CHttpHandler.ashx?id=22170&p=0,2017-11-20
"Land off Threadneedle Street/Mastins Court, Boston",yes,,2017-11-20,,0.06,12,12,"8 dwellings completed, 4 under construction. Erection of 12 No. dwellings including 6 No. two-storey eco-terrace houses, 1 No. block of five flats and 1 No. terrace unit. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0205",local-authority-eng:BOT,not owned by a public authority,2014-07-31,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0205,permissioned,full planning permission,BLR/BOS/021,http://www.boston.gov.uk/CHttpHandler.ashx?id=22171&p=0,2017-11-20
"Millets, Market Place, Boston",yes,,2017-11-20,,0.02,6,6,All 6 outstanding. Link extension and conversion of first and second floors to form 6 No. apartments. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0423,local-authority-eng:BOT,not owned by a public authority,2015-05-19,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0423,permissioned,full planning permission,BLR/BOS/022,http://www.boston.gov.uk/CHttpHandler.ashx?id=22173&p=0,2017-11-20
"Car Park to the rear of 27-29 Wide Bargate, Boston",yes,,2017-11-20,,0.04,9,9,"3 dwellings under construction, 6 outstanding. Erection of a three storey block of 9 no. flats following demolition of existing storage building. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/13/0148",local-authority-eng:BOT,not owned by a public authority,2013-06-26,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/13/0148,permissioned,full planning permission,BLR/BOS/023,http://www.boston.gov.uk/CHttpHandler.ashx?id=22174&p=0,2017-11-20
"The Duke of York, 7 Lincoln Lane, Boston",yes,,2017-11-20,,0.07,12,12,All 12 outstanding. Proposed residential development for up to 12 flats with on-site parking. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0061,local-authority-eng:BOT,not owned by a public authority,2016-07-26,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0061,permissioned,outline planning permission,BLR/BOS/024,http://www.boston.gov.uk/CHttpHandler.ashx?id=22175&p=0,2017-11-20
"Land north of Broadfield Lane (East of Friars Gate), Boston",yes,,2017-11-20,,0.14,8,8,"All 8 outstanding. Erection of 2No. blocks of 3No. dwelling houses, 1 pair of semi detached dwellings and associated access roads, parking courts and landscaping (8 two storey dwellings in total). http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0171",local-authority-eng:BOT,not owned by a public authority,2016-09-19,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0171,permissioned,full planning permission,BLR/BOS/025,http://www.boston.gov.uk/CHttpHandler.ashx?id=22176&p=0,2017-11-20
"Exchange Buildings 36-39 Market Place, Boston",yes,,2017-11-20,,0.05,8,8,All 8 outstanding. Change of use of first and second floors from offices (Class B1) to 8 No. dwellings (Class C3). http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0382,local-authority-eng:BOT,not owned by a public authority,2017-01-11,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0382,permissioned,full planning permission,BLR/BOS/026,http://www.boston.gov.uk/CHttpHandler.ashx?id=22177&p=0,2017-11-20
"New Castle Inn, 36 Fydell Street, Boston",yes,,2017-11-20,,0.12,9,9,"All 9 oustanding. Conversion of a public house to 4 apartments, and the erection of 5.no attached 3 storey apartments. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0424",local-authority-eng:BOT,not owned by a public authority,2017-03-06,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0424,permissioned,full planning permission,BLR/BOS/027,http://www.boston.gov.uk/CHttpHandler.ashx?id=22178&p=0,2017-11-20
"Fenside Manor, 17 Shaw Road, Boston",yes,,2017-11-20,,0.5,43,43,All 43 outstanding. Conversion of 29 existing residential elderly person sheltered accommodation together with redundant offices to 43 one and two person single dwelling units. Extension of car parking areas and external works. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0474,local-authority-eng:BOT,not owned by a public authority,2017-03-27,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0474,permissioned,full planning permission,BLR/BOS/028,http://www.boston.gov.uk/CHttpHandler.ashx?id=22179&p=0,2017-11-20
"Former nightclub/World Buffet, 23-25 High Street & 24 Bridge Street, Boston",yes,,2017-11-20,,0.05,11,11,All 11 outstanding. Conversion of former nightclub to create 5 retail units at ground floor level and extensions and alterations to provide 11 No. flats to upper floors. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0214,local-authority-eng:BOT,not owned by a public authority,2016-09-21,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0214,permissioned,full planning permission,BLR/BOS/029,http://www.boston.gov.uk/CHttpHandler.ashx?id=22180&p=0,2017-11-20
"Land off Carmel Green, Park Road, Boston",yes,,2017-11-20,,0.33,6,6,"Planning permission granted subject to the signing of a s106 agreement (B/17/0167). Outline application for residential development consisting of up to 6 dwellings including access with matters relating to layout, scale, appearance and landscaping reserved for later approval. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/17/0167",local-authority-eng:BOT,not owned by a public authority,,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/17/0167,pending decision,,BLR/BOS/030,http://www.boston.gov.uk/CHttpHandler.ashx?id=22181&p=0,2017-11-20
"Land at Norwood Yard off Church Green Road, Fishtoft",yes,,2017-11-20,,0.62,20,20,All 20 outstanding. Outline application will all matters reserved for a proposed residential development - 20 no. dwellings. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0424,local-authority-eng:BOT,not owned by a public authority,2016-11-03,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0424,permissioned,outline planning permission,BLR/FIS/001,http://www.boston.gov.uk/CHttpHandler.ashx?id=22182&p=0,2017-11-20
"31-33 London Road, Kirton",yes,,2017-11-20,,1.25,31,25,"The site is identified as a housing allocation capable of providing 25 dwellings in the South East Lincolnshire Local Plan 2011-2036: Publication Version (March 2017), site ref no: Kir016.. http://www.southeastlincslocalplan.org/wp-content/uploads/2017/03/Kirton-map-and-report.pdf",local-authority-eng:BOT,not owned by a public authority,,,Not permissioned,,BLR/KIR/001,http://www.boston.gov.uk/CHttpHandler.ashx?id=22183&p=0,2017-11-20
"Mani Firs, London Road, Kirton",yes,,2017-11-20,,3.83,105,105,All 105 outstanding. Outline application for residential development (105 dwellings) including layout and access with all other matters reserved for later approval. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0391,local-authority-eng:BOT,not owned by a public authority,2016-01-14,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0391,permissioned,outline planning permission,BLR/KIR/002,http://www.boston.gov.uk/CHttpHandler.ashx?id=22184&p=0,2017-11-20
"Water Tower, Spalding Road, Sutterton",yes,,2017-11-20,,0.61,10,10,"1 dwelling completed, 9 under construction. Application for the erection of 10no. dwellings, access & associated Infrastructure. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0336",local-authority-eng:BOT,not owned by a public authority,2016-02-01,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/15/0336,permissioned,full planning permission,BLR/SUT/001,http://www.boston.gov.uk/CHttpHandler.ashx?id=22185&p=0,2017-11-20
"Golden Cross Inn, North End, Swineshead",yes,,2017-11-20,,0.15,9,9,"3 dwellings completed, 2 under construction, 4 outstanding. Change of use from Public House (A4) to dwellinghouses (C3) for the erection of 5 No. flats, 3 No. houses and 1 No. detached bungalow. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/13/0290",local-authority-eng:BOT,not owned by a public authority,2013-10-30,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/13/0290,permissioned,full planning permission,BLR/SWI/001,http://www.boston.gov.uk/CHttpHandler.ashx?id=22186&p=0,2017-11-20
"Daggers Drawn, Station Road, Swineshead",yes,,2017-11-20,,0.15,6,6,"All 6 under construction. Erection of 6 No. dwellings with associated access, parking and landscaping. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0009",local-authority-eng:BOT,not owned by a public authority,2014-03-25,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/14/0009,permissioned,full planning permission,BLR/SWI/002,http://www.boston.gov.uk/CHttpHandler.ashx?id=22187&p=0,2017-11-20
"Former Youth Centre Site, Station Road, Swineshead",yes,,2017-11-20,,0.21,8,8,"All 8 outstanding. Erection of 8no residential dwellings plus construction of new vehicular access, estate road and parking areas. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/17/0125",local-authority-eng:BOT,not owned by a public authority,2017-07-26,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/17/0125,permissioned,full planning permission,BLR/SWI/003,http://www.boston.gov.uk/CHttpHandler.ashx?id=22188&p=0,2017-11-20
"Old Station Yard, Swineshead Bridge, Boston",yes,,2017-11-20,,1.35,35,35,"All 35 outstanding. Permission has been implemented due to construction of access road.. Application for the approval of reserved matters for the construction of 35 dwellings plus new estate road, landscaping and associated works. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/08/0156",local-authority-eng:BOT,not owned by a public authority,2008-07-07,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/08/0156,permissioned,reserved matters approval,BLR/SWI/004,http://www.boston.gov.uk/CHttpHandler.ashx?id=22189&p=0,2017-11-20
"Geo H Kime & Co., Main Road, Wrangle",yes,,2017-11-20,,0.5,27,27,All 27 outstanding. Outline application for residential development (27 dwellings) with all matters reserved. http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0296,local-authority-eng:BOT,not owned by a public authority,2017-08-21,http://www.boston.gov.uk/index.aspx?articleid=6208&ApplicationNumber=B/16/0296,permissioned,outline planning permission,BLR/WRA/001,http://www.boston.gov.uk/CHttpHandler.ashx?id=22190&p=0,2017-11-20
