site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Former Filton Airfield Filton,yes,,2018-12-31,,142.97,2675,2675,"Mixed use development including residential. 24ha of stand-alone employment land (comprising up to 12ha Use Class B1a and a minimum of 12ha Use Class B1b/c, B2 ) ; 120 Bed Hotel up to 3,800 sqm (Use Class C1); Rail Station (0.45ha Use Class Sui Generis); Education provision to include a Secondary School (8.31ha), 2 no. Primary Schools (total 5ha) and 2 no. Childrens Nurseries (total 0.8ha) (all Use Class D1); Community Centre incorporating Library, Built Sports facilities and Doctors surgery up to 3,400 sqm (Use Classes D1 & D2); Dental Surgery up to 800sqm; (Use Class D1); 70 Bed Extra Care Facility up to 12,500sqm (Use Class C2); Shops/Financial Services/Food and Drink facilities up to 4,787sqm (Use Classes A1, A2, A3, A4 and A5) - comprising Retail Supermarket up to 2,787sqm gross maximum (Use Class A1); Business Offices up to 500sqm (Use Class B1) together with; supporting infrastructure and facilities including demolition, ground works and remediation, highways, utilities, landscaping, sustainable urban drainage system, wildlife water basins and public open space. Resolution to grant permission subject to S106 28/11/17",local-authority-eng:SGC,not owned by a public authority,2018-03-01,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ND0W86OK7T000,pending decision,outline planning permission,POINT(-2.617667 51.520646),46,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ND0W86OK7T000,2016-06-30
Hayes Way Charlton Hayes Northfield Patchway BS34 5BZ,yes,,2018-12-31,,6.24,120,120,"Mixed use development on 6.24 hectares of land comprising up to 120 new dwellings. Up to 8000 sq m of office development (Use Class B1) and up to 400sqm of ancillary retail use (Use Classes A1, A2, A3, A4 and A5) together with supporting infrastructure and facilities, including new vehicular access, landscaping and services. Outline Application PT14/5028/O. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2018-03-29,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=NH1C99OK7T000,permissioned,outline planning permission,POINT(-2.583198 51.522315),49,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NH1C99OK7T000,2016-06-30
Land at Lower Chapel Road Hanham,yes,,2018-12-31,,0.12,6,6,Erection of 6 dwellings. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2015-06-22,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N07NYHOK7T000,permissioned,outline planning permission,POINT(-2.517141 51.449713),52,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N07NYHOK7T000,2016-06-30
33 Deanery Road Kingswood BS15 9JB,yes,,2018-12-31,,0.06,7,7,Erection of two storey building to provide 7 apartments. Permission Lapsed 2018,local-authority-eng:SGC,not owned by a public authority,2014-10-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=documents&keyVal=N8PJ4LOK7T000,permissioned,full planning permission,POINT(-2.481781 51.460411),61,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N8PJ4LOK7T000,2016-06-30
Hill Crest Down Road Winterbourne BS36 1BN,yes,,2018-12-31,,1.1,6,6,Demolition of existing dwelling and the erection of 6 dwellings. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2015-06-12,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWIRFOOK7T000,permissioned,full planning permission,POINT(-2.50541 51.515888),62,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=MWIRFOOK7T000,2016-06-30
Transport Yard Badminton Road Old Sodbury BS37 6LX,yes,,2018-12-31,,0.26,9,9,Erection of 9 dwellings. Recent application DOC17/2783. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2004-06-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZTR0OKXT794,permissioned,full planning permission,POINT(-2.360721 51.532265),64,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=ZZZTR0OKXT794,2016-06-30
The Gables Costers Close Alveston Bristol South Gloucestershire BS35 3HZ,yes,,2018-12-31,,0.3,9,9,"Demolition of existing industrial building and dwelling. Erection of 10no. dwellings with alteration to access, car parking and associated works. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-02-27,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZV1HZOK0C500,permissioned,full planning permission,POINT(-2.534699 51.59375),70,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZV1HZOK0C500,2017-12-31
Wesleyan Chapel Blackhorse Road Kingswood Bristol,yes,01/04/2019,2018-12-31,,0.14,0,0,Change of use of former chapel from Ballet School (Class D2) to Residential (Class C3) for conversion to 15no. self-contained flats. 15 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2016-08-18,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NY2586OKMJM00,permissioned,full planning permission,POINT(-2.511902 51.461254),71,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NY2586OKMJM00,2017-12-31
Land Off The High Street Hanham Bristol South Gloucestershire,yes,,2018-12-31,,0.9,54,54,"Erection of 54no. bed Extra Care Accommodation (Class C2) with communal facilities, landscaping, car parking, access and associated works. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2016-11-10,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NUGV9POKKIQ00,permissioned,full planning permission,POINT(-2.518603 51.45048),72,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NUGV9POKKIQ00,2017-12-31
Land Off Beaufort Road Downend Bristol South Gloucestershire,yes,01/04/2019,2018-12-31,,0.26,0,0,Erection of 12no. self contained flats and 4no. semi-detached dwellings with access and associated works. 16 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2017-03-23,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OAYM1VOKMYZ00,permissioned,full planning permission,POINT(-2.486216 51.49706),74,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OAYM1VOKMYZ00,2017-12-31
11 Willow Way Coalpit Heath Bristol South Gloucestershire,yes,01/04/2019,2018-12-31,,0.17,0,0,Erection of 8no. dwellings and associated works. 8 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2014-04-14,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3VJL9OK7T000,permissioned,full planning permission,POINT(-2.471342 51.527017),76,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=N3VJL9OK7T000,2017-12-31
Land To The Rear Of 61-67 Cleeve Hill Downend Bristol South Gloucestershire BS16 6HQ,yes,,2018-12-31,,0.96,12,12,"Erection of 12no dwellings (Outline) with layout, scale and access to be determined. All other matters reserved. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-07-28,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6YH9XOKK5O00,permissioned,outline planning permission,POINT(-2.507014 51.491568),79,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6YH9XOKK5O00,2017-12-31
Frenchay Hospital Beckspool Road Frenchay South Gloucestershire BS16 1JE,yes,,2018-12-31,,4.54,8,8,"Erection of 88no. dwellings with the provision of public open Space and ancillary supporting infrastructure. (Reserved Matters application to be read in conjunction with outline planning permission PT13/0002/O in regards to scale, appearance and layout). 54 units completed at 17/18 Residential Land Survey. 27 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2016-08-17,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZI6VZOKFMP00,permissioned,reserved matters approval,POINT(-2.521557 51.49627),80,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZI6VZOKFMP00,2017-12-31
Charlton Hayes Parcels H3 H4 And H5 North Field Filton South Gloucestershire BS34 7QD,yes,,2018-12-31,,3.7,23,23,"Erection of 118 no. dwellings with garages, parking, associated engineering and landscaping. H3, H4, H5. (Approval of Reserved Matters to be read in conjunction with Outline Planning Permission PT03/3143/O). 46 units completed at 17/18 Residential Land Survey. 49 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2016-07-06,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O48TYHOKID400,permissioned,reserved matters approval,POINT(-2.585759 51.527572),81,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O48TYHOKID400,2017-12-31
1 - 13 (excluding 11) High Street Kingswood Bristol South Gloucestershire BS15 4AA,yes,,2018-12-31,,0.13,9,9,"Demolition of existing buildings. Erection of 4 no. two bed dwellings, retail building with 5 no. two bed maisonettes above. Creation of new pedestrian access and associated works. Ground Floor retail building. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2016-10-27,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O340NMOKHOG00,permissioned,full planning permission,POINT(-2.505685 51.462648),85,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O340NMOKHOG00,2017-12-31
Land Rear Of 160-166 Station Road Filton Bristol South Gloucestershire BS34 7JW,yes,,2018-12-31,,0.2,9,9,New development of 9 new dwellings with new access and associated works. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2016-04-22,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O100OMOKGEM00,permissioned,full planning permission,POINT(-2.563472 51.50763),86,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O100OMOKGEM00,2017-12-31
34 - 36 Overnhill Road Downend Bristol South Gloucestershire BS16 5DP,yes,01/04/2019,2018-12-31,,0.12,0,0,Change of use from existing hostel (sui generis) and a detached garage to Dwelling Houses (Class C3) to facilitate the formation of 9no. Residential units. 9 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2015-12-07,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOPC9ROKHA600,permissioned,full planning permission,POINT(-2.512507 51.483119),87,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NOPC9ROKHA600,2017-12-31
Hanson Social Club Barnhill Road Chipping Sodbury Bristol South Gloucestershire BS37 6AY,yes,01/04/2019,2018-12-31,,0.18,0,0,Demolition of former Social Club and erection of 9no. dwellings with parking and associated works. 9 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2016-11-15,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O9YCQ9OKMEO00,permissioned,full planning permission,POINT(-2.400336 51.540337),89,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O9YCQ9OKMEO00,2017-12-31
Portland Building Portland Street Staple Hill South Gloucestershire BS16 4PS,yes,,2018-12-31,,0.14,8,8,"Demolition of existing office building. Erection of 5 no. flats and 3 no. dwellings, parking and associated works. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-03-03,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OD6ZB4OKGDT00,permissioned,full planning permission,POINT(-2.509355 51.476767),91,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OD6ZB4OKGDT00,2017-12-31
24 - 50 South Parade Yate South Gloucestershire BS37 4BB,yes,01/04/2019,2018-12-31,,0.07,0,0,Prior notification of a change of use from Office (Class B1) to residential dwellings (Class C3). 8 units completed at 18/19 Residential Land Survey. Site COMPLETE.,local-authority-eng:SGC,not owned by a public authority,2016-11-29,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OF8XP3OK0CW00,permissioned,other,POINT(-2.412639 51.539116),92,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OF8XP3OK0CW00,2017-12-31
The Cherry Tree 128 West Street Oldland Common Bristol South Gloucestershire BS30 9QR,yes,,2018-12-31,,0.09,7,7,Erection of 2 storey rear extension to facilitate conversion of existing public house to 7no apartments with associated works. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2016-06-13,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O103JMOKGEU00,permissioned,full planning permission,POINT(-2.471875 51.439204),97,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O103JMOKGEU00,2017-12-31
Greenaways Land At Woodmans Road Chipping Sodbury,yes,01/04/2019,2018-12-31,,0.22,0,0,Demolition of 2no. buildings and erection of 7no.detached dormer bungalows with associated works. 7 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2015-04-08,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NIH9OEOK7T000,permissioned,full planning permission,POINT(-2.390415 51.535146),98,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NIH9OEOK7T000,2017-12-31
1 Gayner Road Filton Bristol South Gloucestershire BS7 0SP,yes,,2018-12-31,,0.06,6,6,Erection of single storey side extension to existing dwelling to facilitate conversion to 2no flats and erection of detached building to form 4no flats with associated works and access. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2017-03-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZRSRTOKFSN00,permissioned,full planning permission,POINT(-2.577306 51.504317),99,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NZRSRTOKFSN00,2017-12-31
Warmley Court 33 Deanery Road Kingswood South Gloucestershire BS15 9JB,yes,,2018-12-31,,0.19,12,12,Erection of a single storey building to provide 12no. bed care facility (Class C2) with associated works.,local-authority-eng:SGC,not owned by a public authority,2017-01-09,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OG4M08OKI5W00,permissioned,full planning permission,POINT(-2.481781 51.460411),101,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OG4M08OKI5W00,2017-12-31
46 High Street Formerly Bollywood Spice Warmley Bristol South Gloucestershire BS15 4NF,yes,,2018-12-31,,0.13,6,6,"Demolition of existing building and erection of 4no. semi-detached dwellings, 2no. self-contained flats. Offices for B1 use. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2015-03-02,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NCB1UQOK0BR00,permissioned,full planning permission,POINT(-2.476248 51.459804),102,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=NCB1UQOK0BR00,2017-12-31
Collins Avenue Little Stoke Bristol South Gloucestershire BS34 6JZ,yes,,2018-12-31,,0.34,15,15,"Demolition of existing residential units and erection of 9no houses, 6no flats and provision of 26 parking spaces with access and associated works. 0 units complete at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-10-11,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OWA6I7OKJRU00,permissioned,full planning permission,POINT(-2.556691 51.525771),106,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OWA6I7OKJRU00,2017-12-31
Parcel LC2 Charlton Boulevard Patchway South Gloucestershire BS34 5BN,yes,,2018-12-31,,0.65,52,52,"Erection of 2no. buildings to form 52 residential apartments (Approval of reserved matters to be read in conjunction with PT03/3143/O). 2no. retail units (Class A1) and 1no. childrens day nursery (Class D2). Laying out of carpark with associated access, engineering and landscaping. Variation of condition 1 to substitute plans attached to PT16/4740/RM. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2018-10-16,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OBSPGAOKFQ900,permissioned,reserved matters approval,POINT(-2.583198 51.522315),107,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OBSPGAOKFQ900,2017-12-31
"Charlton Hayes Parcels H11, H12 & H13, North Field, Filton Bristol BS34 5GZ",yes,,2018-12-31,,3.87,100,100,"Erection of 130 No. dwellings with garages, parking, associated infrastructure and hard & soft landscaping proposals for Parcels H11, H12 & H13. (Approval of Reserved Matters to be read in conjunction with Outline Planning Permission PT03/3143/O. 30 units completed at 18/19 Residential Land Survey",local-authority-eng:SGC,not owned by a public authority,2017-07-01,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHJZWROKIZD00,permissioned,reserved matters approval,POINT(-2.584313 51.528316),108,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OHJZWROKIZD00,2017-12-31
Kerr House Residential Home 50 Morley Road Staple Hill South Gloucestershire BS16 4QD,yes,,2018-12-31,,0.32,9,9,"Erection of 21no. dwellings with access, landscaping and associated works. 12 units completed at 18/19 Residential Land Survey",local-authority-eng:SGC,not owned by a public authority,2017-05-19,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFAY16OKHLV00,permissioned,full planning permission,POINT(-2.504097 51.475225),109,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OFAY16OKHLV00,2017-12-31
Plot MU5 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,yes,,2018-12-31,,0.53,42,42,"Erection of a part three, part four and part two storey building comprising 42no. Retirement Living apartments. 42 units completed at 18/19 Residential Land Survey. Site COMPLETE.",local-authority-eng:SGC,not owned by a public authority,2017-05-25,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS7L7OKG6T00,permissioned,full planning permission,POINT(-2.576869 51.526753),110,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7L7OKG6T00,2017-12-31
Plot MU6 Land At Junction Of Hayes Way Charlton Boulevard Patchway South Gloucestershire BS34 5AG,yes,,2018-12-31,,0.55,60,60,"Erection of part three, part four storey building comprising of 60no. extra care apartments (Class C2 ) for the elderly with associated communal lounges, restaurants, kitchen, guest room, staff accommodation, communal refuse and electric buggy stores. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-07-24,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCS7IVOKG6R00,permissioned,full planning permission,POINT(-2.573864 51.52737),111,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=OCS7IVOKG6R00,2017-12-31
Rawlings And Sons Bristol Ltd Cecil Road Kingswood South Gloucestershire BS15 8NA,yes,,2018-12-31,,0.17,29,29,Demolition of existing building and erection of 29 no flats with associated parking and landscaping. Allowed at Appeal. 0 units completed at 18/19 Residential Land Survey.,local-authority-eng:SGC,not owned by a public authority,2017-07-06,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O6X3CLOKK4N00,permissioned,other,POINT(-2.508708 51.461331),112,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O6X3CLOKK4N00,2017-12-31
The Council Offices Castle Street Thornbury South Gloucestershire BS35 1HF,yes,,2018-12-31,,1,61,61,"Demolition and redevelopment to form 5 cottages and 57 sheltered apartments for the elderly including communal facilities, landscaping, parking, access and associated works. Allowed at Appeal. -1 units completed at 17/18 Residential Land Survey. 0 units completed at 18/19 Residential Land Survey.",local-authority-eng:SGC,not owned by a public authority,2017-05-30,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O3DFF5OKHU500,permissioned,other,POINT(-2.528199 51.610899),113,https://developments.southglos.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=O3DFF5OKHU500,2017-12-31
