site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Longcroft Lower School Church Road,yes,,2018-03-31,,2.27,68,68,BEV-C,local-authority-eng:ERY,owned by a public authority,,,not permissioned,,POINT(-0.451398 53.851068),91,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West Of 9-17 Victoria Road,yes,,2018-03-31,,0.11,8,8,15/02345/PLF,local-authority-eng:ERY,not owned by a public authority,2016-05-17,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02345/PLF,permissioned,full planning permission,POINT(-0.1934 54.085539),92,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02345/PLF,2016-07-12
Land at Station Road,,,2018-03-31,,2.04,70,53,COT-E 17/02893/BPIP,local-authority-eng:ERY,not owned by a public authority,2017-12-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02893/BPIP,permissioned,permission in principle,POINT(-0.405793 53.78264),93,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Former Sugar Mill, Anderson Street",,,2018-03-31,,0.35,50,14,DRF-G 17/02891/BPIP,local-authority-eng:ERY,not owned by a public authority,2017-12-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02891/BPIP,permissioned,permission in principle,POINT(-0.429581 54.002541),96,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Alamein Barracks,,,2018-03-31,,27.88,480,480,DRF-I,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(-0.464265 53.995129),97,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
North of Exchange Street and East of Middle Street,,,2018-03-31,,1.24,32,32,DRF-L,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(-0.437652 54.006493),98,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
"Cattle Market, Beckside",,,2018-03-31,,2.36,44,44,DRF-M,local-authority-eng:ERY,mixed ownership,,,not permissioned,,POINT(-0.435248 54.005347),99,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Hessle Dock Livingston Road,,,2018-03-31,,3.36,35,35,HES-H,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(-0.430724 53.717391),103,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of Parva Road,,,2018-03-31,,0.42,13,13,HOR-C,local-authority-eng:ERY,mixed ownership,,,not permissioned,,POINT(-0.161117 53.911874),107,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South of Sands Lane,,,2018-03-31,,1.24,27,27,HOR-E,local-authority-eng:ERY,owned by a public authority,,,not permissioned,,POINT(-0.159268 53.911123),108,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land West of Thorpe Road,yes,,2018-03-31,,1.11,48,48,16/03942/OUT,local-authority-eng:ERY,not owned by a public authority,2017-07-18,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03942/OUT,permissioned,outline planning permission,POINT(-0.85027 53.750717),109,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03942/OUT,2016-07-12
Station Garage 48 & 50 Station Road,,,2018-03-31,,0.52,14,14,CRA-E,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(-0.433457 53.955119),110,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land South of Willow Park Road,,,2018-03-31,,1.52,25,15,WIL-C 17/02899/BPIP,local-authority-eng:ERY,not owned by a public authority,2017-12-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02899/BPIP,permissioned,permission in principle,POINT(-0.881716 53.946527),122,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
The Pottery Piggy Lane,yes,,2018-03-31,,0.17,7,7,16/03886/REM,local-authority-eng:ERY,not owned by a public authority,2017-03-07,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03886/REM,permissioned,reserved matters approval,POINT(0.033964 53.729309),124,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03886/REM,2016-07-12
Land at the Car Park Station Road,,,2018-03-31,,0.44,13,13,WITH-D,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(0.033766 53.728574),125,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
Land At St Catherines Cottage And Jesfield Main Street,yes,,2018-03-31,,0.27,10,10,12/01316/PLF,local-authority-eng:ERY,not owned by a public authority,2012-07-25,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01316/PLF,permissioned,full planning permission,POINT(-0.819615 53.931097),129,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01316/PLF,2016-07-12
Beverley College Gallows Lane,yes,,2018-03-31,,2.73,36,36,14/00428/STREM,local-authority-eng:ERY,not owned by a public authority,2014-04-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00428/STREM,permissioned,reserved matters approval,POINT(-0.444109 53.847425),131,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00428/STREM,2016-07-12
25 Pinfold Street,yes,,2018-03-31,,0.24,5,5,15/00202/PLF,local-authority-eng:ERY,not owned by a public authority,2015-03-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00202/PLF,permissioned,full planning permission,POINT(-0.202417 54.095278),136,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00202/PLF,2016-07-12
The Londesborough Hotel West Street Bridlington,yes,,2018-03-31,,0.07,11,11,15/01663/PLF,local-authority-eng:ERY,not owned by a public authority,2015-09-28,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01663/PLF,permissioned,full planning permission,POINT(-0.19447 54.08043),137,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01663/PLF,2016-07-12
"Rustonville, Penny Lane",yes,,2018-03-31,,0.13,9,9,15/01612/REM,local-authority-eng:ERY,not owned by a public authority,2016-07-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01612/REM,permissioned,reserved matters approval,POINT(-0.344298 54.132584),140,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01612/REM,2016-07-12
Land North of Main Street,yes,,2018-03-31,,0.03,7,7,11/00454/REM,local-authority-eng:ERY,not owned by a public authority,2011-05-31,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/00454/REM,permissioned,reserved matters approval,POINT(-0.246677 54.072839),141,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/00454/REM,2016-07-12
Land South of Castle Road,yes,,2018-03-31,,4.26,125,125,14/02054/STPLF,local-authority-eng:ERY,not owned by a public authority,2015-03-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02054/STPLF,permissioned,full planning permission,POINT(-0.437618 53.775641),142,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02054/STPLF,2016-07-12
"Yew Tree House, Bridlington Road",yes,,2018-03-31,,0.9,21,21,16/02200/OUT,local-authority-eng:ERY,not owned by a public authority,2017-08-25,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02200/OUT,permissioned,outline planning permission,POINT(-0.418172 54.011682),146,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02200/OUT,2016-07-12
Land West of 9 Eastgate South,yes,,2018-03-31,,0.21,11,11,14/00618/PLF,local-authority-eng:ERY,not owned by a public authority,2015-03-04,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00618/PLF,permissioned,full planning permission,POINT(-0.430979 54.002728),150,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/00618/PLF,2016-07-12
Land and outbuildings North of Tumar Farm,yes,,2018-03-31,,0.6,5,5,14/02013/PLF,local-authority-eng:ERY,not owned by a public authority,2015-01-30,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02013/PLF,permissioned,full planning permission,POINT(-0.065548 53.790762),151,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/02013/PLF,2016-07-12
Glenallan 23 Thorntree Lane,yes,,2018-03-31,,0.27,5,5,09/01438/PLF,local-authority-eng:ERY,not owned by a public authority,2009-07-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/09/01438/PLF,permissioned,full planning permission,POINT(-0.863693 53.7132),153,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/09/01438/PLF,2016-07-12
"The Old Post Office, Victoria Street",yes,,2018-03-31,,0.09,9,9,17/02866/PLF,local-authority-eng:ERY,not owned by a public authority,2017-11-09,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02866/PLF,permissioned,full planning permission,POINT(-0.868244 53.703492),155,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02866/PLF,2016-07-12
111-117 Boothferry Road,yes,,2018-03-31,,0.08,15,15,13/02244/PLF,local-authority-eng:ERY,not owned by a public authority,2015-01-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/13/02244/PLF,permissioned,full planning permission,POINT(-0.876437 53.705559),157,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/13/02244/PLF,2016-07-12
Twyers Park Hull Road,yes,,2018-03-31,,3.2,92,92,05/01360/STPLF,local-authority-eng:ERY,not owned by a public authority,2013-09-24,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/05/01360/STPLF,permissioned,full planning permission,POINT(-0.208461 53.741702),159,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/05/01360/STPLF,2016-07-12
Land North of Livingstone Road,yes,,2018-03-31,,0.91,30,30,HES-F,local-authority-eng:ERY,not owned by a public authority,,,not permissioned,,POINT(-0.437309 53.71707),160,http://www2.eastriding.gov.uk/environment/planning-and-building-control/east-riding-local-plan/housing-monitoring/#latest-shlaa-online,2016-07-12
No89 And Land To Rear On Southfield,yes,,2018-03-31,,0.65,6,6,07/06998/PLF,local-authority-eng:ERY,not owned by a public authority,2008-07-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/06998/PLF,permissioned,full planning permission,POINT(-0.442595 53.718199),162,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/06998/PLF,2016-07-12
Land Southwest of Pava Road,yes,,2018-03-31,,0.06,3,3,16/04003/PLF,local-authority-eng:ERY,not owned by a public authority,2017-06-23,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/04003/PLF,permissioned,full planning permission,POINT(-0.160235 53.911813),163,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/04003/PLF,2016-07-12
Land To The Rear of Fosters Hall Main Street,yes,,2018-03-31,,0.5,10,10,16/01502/REM,local-authority-eng:ERY,not owned by a public authority,2016-11-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01502/REM,permissioned,reserved matters approval,POINT(-0.43263 53.956368),165,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01502/REM,2016-07-12
Land East of Eastfield Road,yes,,2018-03-31,,10.62,196,196,14/03920/STOUT,local-authority-eng:ERY,not owned by a public authority,2015-03-31,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/03920/STOUT,permissioned,outline planning permission,POINT(-0.101472 53.709198),166,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/03920/STOUT,2016-07-12
Land South West And East Austrothy House,yes,,2018-03-31,,0.042,9,9,15/03002/REM,local-authority-eng:ERY,not owned by a public authority,2017-05-26,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03002/REM,permissioned,reserved matters approval,POINT(-0.100796 53.706207),167,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03002/REM,2016-07-12
Land To The South of Manor Garth,yes,,2018-03-31,,0.07,4,4,18/00065/PLF,local-authority-eng:ERY,not owned by a public authority,2018-04-27,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/18/00065/PLF,permissioned,full planning permission,POINT(-0.112265 53.706401),168,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/18/00065/PLF,2016-07-12
Roanne Nurseries and Lant East of Driffield Road,yes,,2018-03-31,,2.28,55,55,17/02337/STREM,local-authority-eng:ERY,not owned by a public authority,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02337/STREM,pending decision,,POINT(-0.374056 54.061667),169,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/17/02337/STREM,2016-07-12
Land West of Kilpin Grange,yes,,2018-03-31,,1.2,8,8,07/04219/PLF,local-authority-eng:ERY,not owned by a public authority,2008-03-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/04219/PLF,permissioned,full planning permission,POINT(-0.830378 53.730919),170,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/07/04219/PLF,2016-07-12
"The Old Hall, 10 Church Lane",yes,,2018-03-31,,0.35,6,6,14/01538/PLF,local-authority-eng:ERY,not owned by a public authority,2014-08-20,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01538/PLF,permissioned,full planning permission,POINT(-0.451137 53.752768),171,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01538/PLF,2016-07-12
Manor Farm Front Street,yes,,2018-03-31,,0.67,27,27,05/08615/STPLF,local-authority-eng:ERY,not owned by a public authority,2007-03-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/05/08615/STPLF,permissioned,full planning permission,POINT(-0.454382 54.087244),172,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/05/08615/STPLF,2016-07-12
"Land at Tonk Removal Service, Station Road",yes,,2018-03-31,,0.76,24,24,16/03842/PLF,local-authority-eng:ERY,not owned by a public authority,2017-05-23,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03842/PLF,permissioned,full planning permission,POINT(-0.384212 54.011644),174,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03842/PLF,2016-07-12
"The Gables, Bridge Lane",yes,,2018-03-31,,0.41,5,5,15/03483/REM,local-authority-eng:ERY,not owned by a public authority,2016-06-15,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03483/REM,permissioned,reserved matters approval,POINT(-1.073026 53.667865),176,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03483/REM,2016-07-12
Harker Construction Limited The Paddock 102 High Street,yes,,2018-03-31,,0.29,7,7,12/01832/PLF,local-authority-eng:ERY,not owned by a public authority,2012-07-25,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01832/PLF,permissioned,full planning permission,POINT(-0.965757 53.698192),177,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01832/PLF,2016-07-12
Land North Of 30 Main Street,yes,,2018-03-31,,0.2,5,5,12/01304/PLF,local-authority-eng:ERY,not owned by a public authority,2015-07-27,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01304/PLF,permissioned,full planning permission,POINT(-0.578936 54.019326),181,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/12/01304/PLF,2016-07-12
"New Teddies, South Promenade",yes,,2018-03-31,,0.49,9,9,09/01974/PLF,local-authority-eng:ERY,not owned by a public authority,2010-02-10,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/09/01974/PLF,permissioned,full planning permission,POINT(0.039274 53.728839),184,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/09/01974/PLF,2016-07-12
"Ringley Farm, 79 High Street",yes,,2018-03-31,,0.16,5,5,15/01744/OUT,local-authority-eng:ERY,not owned by a public authority,2016-07-19,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01744/OUT,permissioned,outline planning permission,POINT(-0.181167 54.131436),191,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01744/OUT,2017-12-04
Land at Chantry Lane Junction,yes,,2018-03-31,,0.11,16,16,15/00532/PLF,local-authority-eng:ERY,not owned by a public authority,2017-05-22,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00532/PLF,permissioned,full planning permission,POINT(-0.420115 53.841001),192,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00532/PLF,2017-12-04
"Keldgate Manor, Keldgate",yes,,2018-03-31,,0.53,16,16,16/01259/STPLF,local-authority-eng:ERY,not owned by a public authority,2016-11-02,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01259/STPLF,permissioned,full planning permission,POINT(-0.425493 53.837389),193,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01259/STPLF,2017-12-04
45 Scarborough Road,yes,,2018-03-31,,0.28,9,9,15/01006/PLF,local-authority-eng:ERY,not owned by a public authority,2016-10-05,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01006/PLF,permissioned,full planning permission,POINT(-0.205994 54.094009),194,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01006/PLF,2017-12-04
42 New Burlington Road,yes,,2018-03-31,,0.01,5,5,15/01855/PLF,local-authority-eng:ERY,not owned by a public authority,2015-09-18,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01855/PLF,permissioned,full planning permission,POINT(-0.196748 54.081793),195,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/01855/PLF,2017-12-04
"Towning And Cross, Rear Of 50 To 58 Richmond Street",yes,,2018-03-31,,0.07,5,5,15/02611/PLF,local-authority-eng:ERY,not owned by a public authority,2016-07-26,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02611/PLF,permissioned,full planning permission,POINT(-0.199815 54.080056),196,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02611/PLF,2017-12-04
"Brentwood Hotel, 7 - 8 Marlborough Terrace",yes,,2018-03-31,,0.04,14,14,15/02959/PLF,local-authority-eng:ERY,not owned by a public authority,2016-09-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02959/PLF,permissioned,full planning permission,POINT(-0.186424 54.082644),197,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/02959/PLF,2017-12-04
10 Trinity Mews,yes,,2018-03-31,,0.13,8,8,16/01371/PLF,local-authority-eng:ERY,not owned by a public authority,2017-02-28,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01371/PLF,permissioned,full planning permission,POINT(-0.188079 54.08825),198,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01371/PLF,2017-12-04
22-24 Promenade,yes,,2018-03-31,,0.03,9,9,16/02921/PLF,local-authority-eng:ERY,not owned by a public authority,2016-11-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02921/PLF,permissioned,full planning permission,POINT(-0.186658 54.082877),200,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02921/PLF,2017-12-04
62A Middle Street North,yes,,2018-03-31,,0.2,9,9,15/03211/PLF,local-authority-eng:ERY,not owned by a public authority,2017-03-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03211/PLF,permissioned,full planning permission,POINT(-0.440977 54.008248),201,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03211/PLF,2017-12-04
"Riverhead Centre, Bishop Burton College, River Head",yes,,2018-03-31,,0.18,7,7,16/02368/PLF,local-authority-eng:ERY,not owned by a public authority,2016-09-21,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02368/PLF,permissioned,full planning permission,POINT(-0.430947 54.001772),202,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/02368/PLF,2017-12-04
"Beechwood House, Main Street",yes,,2018-03-31,,0.35,5,5,15/00440/PLF,local-authority-eng:ERY,not owned by a public authority,2015-06-08,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00440/PLF,permissioned,full planning permission,POINT(-0.830527 53.969245),203,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00440/PLF,2017-12-04
Old School House Cottingham Street Old Goole,yes,,2018-03-31,,0.2,13,13,11/01331/PLF,local-authority-eng:ERY,not owned by a public authority,2012-05-14,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/01331/PLF,permissioned,full planning permission,POINT(-0.871403 53.695341),204,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/11/01331/PLF,2017-12-04
Little Rascals First Avenue,yes,,2018-03-31,,0.13,7,7,14/01749/PLF,local-authority-eng:ERY,not owned by a public authority,2014-09-24,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01749/PLF,permissioned,full planning permission,POINT(-0.872753 53.704925),205,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/14/01749/PLF,2017-12-04
Land To The North East of 52 St Johns Court,yes,,2018-03-31,,0.07,9,9,15/03558/PLF,local-authority-eng:ERY,not owned by a public authority,2016-11-11,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03558/PLF,permissioned,full planning permission,POINT(-0.869764 53.706199),206,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/03558/PLF,2017-12-04
Edinburgh Street Development Site,yes,,2018-03-31,,0.09,7,7,16/01720/PLF,local-authority-eng:ERY,not owned by a public authority,2017-01-13,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01720/PLF,permissioned,full planning permission,POINT(-0.867373 53.705299),207,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/01720/PLF,2017-12-04
21 - 25 Aire Street,yes,,2018-03-31,,0.03,8,8,16/03400/PLF,local-authority-eng:ERY,not owned by a public authority,2016-12-16,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03400/PLF,permissioned,full planning permission,POINT(-0.868328 53.701277),208,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/16/03400/PLF,2017-12-04
Land North of Livingstone Road,yes,,2018-03-31,,1.54,81,81,15/00017/STREM,local-authority-eng:ERY,not owned by a public authority,,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00017/STREM,pending decision,,POINT(-0.434713 53.717392),209,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00017/STREM,2017-12-04
"Cross Keys, 2 Hull Road",yes,,2018-03-31,,0.13,14,14,15/00516/PLF,local-authority-eng:ERY,not owned by a public authority,2016-07-06,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00516/PLF,permissioned,full planning permission,POINT(-0.856122 53.747452),212,https://newplanningaccess.eastriding.gov.uk/newplanningaccess/PLAN/15/00516/PLF,2017-12-04
