site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Former MOD Oil Storage Depot, off Honeythorn Close, Hempsted, Westgate",yes,,2019-12-01,yes,4.42,85,70,,local-authority-eng:GLO,not owned by a public authority,2017-06-28,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IP9Z2CHM74001,permissioned,outline planning permission,POINT(-2.265914 51.856238),GLOSBR023,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"104 Northgate Street, Westgate",yes,,2019-12-01,,0.06,20,15,,local-authority-eng:GLO,owned by a public authority,,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010MXHMLI000,pending decision,full planning permission,POINT(-2.242052 51.866736),GLOSBR024,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"12-16 Quay Street, former Lansons, Westgate",yes,,2019-12-01,,0.17,45,30,site is permitted for 115 student units,local-authority-eng:GLO,not owned by a public authority,2019-01-10,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0010PYHMLI000,permissioned,full planning permission,POINT(-2.250811 51.867006),GLOSBR025,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"114 - 118 Eastgate Street, Westgate",yes,,2019-12-01,,0.13,15,10,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.240241 51.862029),GLOSBR026,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"Friary House, Southgate Street, Westgate",yes,,2019-12-01,,0.08,24,15,,local-authority-eng:GLO,not owned by a public authority,2017-07-10,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001HXOHMLI000,permissioned,other,POINT(-2.247848 51.864297),GLOSBR029,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"The Lodge, 19 Brunswick Square, Westgate",yes,,2019-12-01,,0.14,15,10,,local-authority-eng:GLO,not owned by a public authority,2016-01-08,http://glcstrplnng12.co.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00105CHMLI000,permissioned,full planning permission,POINT(-2.248904 51.861031),GLOSBR031,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"The former Fleece Hotel and Longsmith Street Carpark, Greater Blackfriars, Westgate",yes,,2019-12-01,,0.28,25,15,,local-authority-eng:GLO,owned by a public authority,,,not permissioned,,POINT(-2.247318 51.865629),GLOSBR033,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2017-12-01
"67-69 London Road, Kingsholm and Wotton",yes,,2019-12-01,,0.35,30,20,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.23512 51.868585),GLOSBR034,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01
"Part of West Quay, Westgate",yes,,2019-12-01,,0.7,20,15,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.254327 51.86217),GLOSBR035,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01
"Former Colwell Youth and Community Centre, Barton & Tredworth",yes,,2019-12-01,,0.18,20,15,,local-authority-eng:GLO,not owned by a public authority,,,not permissioned,,POINT(-2.23058 51.86132),GLOSBR036,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01
"Land north of Rudloe Drive, Kingsway",yes,,2019-12-01,,6.02,145,130,145 is submitted as a suggested figure through SALA,local-authority-eng:GLO,not owned by a public authority,2001-02-05,,permissioned,outline planning permission,POINT(-2.273038 51.81871),GLOSBR037,https://www.gloucester.gov.uk/planning-development/planning-policy/brownfield-land-register/,2019-12-01
