site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"(Site of Former Primrose Centre), Holly Lane Clinic, St. Pauls Road, Smethwick",,,2016-06-30,,0.18,16,16,,local-authority-eng:SAW,not owned by a public authority,2012-01-01,,,Other,1446,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Station Street, Tipton",,,2017-12-01,,1.35,47,47,,local-authority-eng:SAW,,2012-01-01,,,Other,1448,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Wellington Road, Tipton",,,2017-12-01,,0.86,31,31,,local-authority-eng:SAW,,2012-01-01,,,Other,1449,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"28-64 High Street, West Bromwich",,,2016-06-30,,1.04,53,53,,local-authority-eng:SAW,,2012-01-01,,,Other,1451,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Sandwell College, Smethwick Campus, Crocketts Lane, Smethwick",,,2017-12-01,,2.41,178,178,85 under construction,local-authority-eng:SAW,not owned by a public authority,2016-03-21,,,full planning permission,1456,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Bank Street (West), Hateley Heath",,,2016-06-30,,0.85,43,43,,local-authority-eng:SAW,,2012-01-01,,,Other,1459,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Waterfall Lane (West), Cradley Heath",,,2017-12-01,,0.46,16,16,,local-authority-eng:SAW,,2012-01-01,,,Other,1461,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Lower City Road, Oldbury",,,2017-12-01,,2.33,82,82,,local-authority-eng:SAW,,2012-01-01,,,Other,1463,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Units 1-7 Wellesley Road, Oldbury",,,2017-12-01,,0.26,9,9,,local-authority-eng:SAW,,2012-01-01,,,Other,1698,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
Former Starlight Auto Sales Wolverhampton Road Oldbury,,,2018-05-22,,0.23,14,14,Allocated,local-authority-eng:SAW,,2012-01-01,,,Other,1919,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,
Site Of Former Black Country Man 29 Lower Church Lane Horseley Heath Tipton,,,2017-12-01,,0.14,9,9,,local-authority-eng:SAW,,2017-02-13,,,full planning permission,1987,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Land And Premises At Winkle Street And John Street, West Bromwich",,,2017-12-01,,1.01,35,35,,local-authority-eng:SAW,,2012-01-01,,,Other,1994,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Tudor Works, 36A Windmill Lane, Smethwick, B66 3EU",,,2016-06-30,,0.25,24,24,,local-authority-eng:SAW,,2012-01-01,,,Other,1997,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land Between No.32 And George Betts School, West End Avenue, Smethwick",,,2016-06-30,,0.29,11,11,,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,2013,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Oak Garage, 63 Gospel Oak Road, Gospel Oak",,,2016-06-30,,0.55,33,33,10 units completed,local-authority-eng:SAW,,2013-05-20,,,full planning permission,2016,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land Off Alexandra Road/Spring Street, Tipton",,,2016-06-30,,0.20,9,9,8 units already completed,local-authority-eng:SAW,,2015-07-22,,,outline planning permission,2035,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"The Lagoon, 159 High Street, Princes End, Tipton",,,2016-06-30,,0.13,9,9,,local-authority-eng:SAW,,2014-12-08,,,outline planning permission,2043,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Block A And Block B Brunswick Park Trading Estate, Brunswick Park Road, Wednesbury",,,2016-06-30,,0.39,54,54,12 units completed,local-authority-eng:SAW,,2008-03-31,,,full planning permission,2085,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
Land at 12 Grange Road and The Wharf PH Grange Road Cradley Heath,,,2017-12-01,,1.00,40,40,,local-authority-eng:SAW,,2012-01-01,,,Other,2172,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Land at Mill Lane, Oldbury",,,2016-06-30,,2.40,88,88,,local-authority-eng:SAW,,2016-03-21,,,outline planning permission,2192,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land adjacent to 2 Clifford Road, West Bromwich",,,2016-06-30,,0.07,12,12,All units under construction,local-authority-eng:SAW,,2013-04-25,,,full planning permission,2193,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"The Boat Gauging House & Adjoining Land, Factory Road, tipton, DY4 9AU",,,2016-06-30,,0.57,35,35,,local-authority-eng:SAW,,2015-08-17,,,full planning permission,2227,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"United Steels Limited, Upper Church Lane, Princes end,",,,2016-06-30,,1.58,73,73,,local-authority-eng:SAW,,2014-09-26,,,outline planning permission,2232,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Haden Cross, Halesowen Road, Cradley Heath",,,2016-06-30,,0.50,21,21,,local-authority-eng:SAW,,2015-11-02,,,outline planning permission,2253,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Sentinel Plastics Limited, 39 Wrights Lane, Cradley Heath, B64 6QY",,,2016-06-30,,0.27,13,13,,local-authority-eng:SAW,,2012-01-01,,,Other,2259,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
2-4 Cape Hill Smethwick,,,2017-12-01,,0.04,6,6,DC/15/58733,local-authority-eng:SAW,,2015-12-01,,,full planning permission,2284,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Alexandra Road / Upper Church Lane / Locarno Road, Tipton",,,2017-12-01,,3.40,142,142,128units completed,local-authority-eng:SAW,,2011-06-23,,,full planning permission,2367,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Central Avenue, The existing Summerhill Primary School, Tipton",,,2016-06-30,,1.09,40,40,,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,2368,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land at Tibbington Terrace, Former Princes End Primary School, Tipton",,,2017-12-01,,0.75,29,29,"23 units completed, 3 under construction",local-authority-eng:SAW,owned by a public authority,2016-05-18,,,full planning permission,2369,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Bradleys Lane / High Street, Tipton",,,2016-06-30,,5.60,230,230,,local-authority-eng:SAW,,2012-01-01,,,Other,2370,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"North Smethwick Canalside, Smethwick",,,2016-06-30,,8.77,400,400,Part SMBC and part private,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,2371,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Rabone Lane, Smethwick",,,2017-12-01,,5.98,209,209,,local-authority-eng:SAW,,2012-01-01,,,Other,2372,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Cranford Street (SME5) residential allocation, Smethwick",,,2016-06-30,,7.08,142,142,80 under construction,local-authority-eng:SAW,,2012-11-15,,,full planning permission,2373,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Lyng Industrial Estate, West Bromwich",,,2017-12-01,,10.22,357,357,Few small plots in SMBC ownership,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,2375,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Carters Green / Gun Lane, West Bromwich",,,2017-12-01,,1.09,50,50,,local-authority-eng:SAW,,2012-01-01,,,Other,2377,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Claypit Lane / Wattle Road, West Bromwich",,,2016-06-30,,6.50,175,175,137 units completed,local-authority-eng:SAW,,2013-05-17,,,full planning permission,2379,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Oxford Road, West Bromwich",,,2017-12-01,,3.10,187,187,"93 units complete, 8 under construction",local-authority-eng:SAW,owned by a public authority,2016-10-20,,,full planning permission,2380,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Bus Depot Oak Road, West Bromwich",,,2016-06-30,,1.47,68,68,,local-authority-eng:SAW,,2012-01-01,,,Other,2381,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Oldbury Road, West Bromwich",,,2016-06-30,,16.82,588,588,,local-authority-eng:SAW,,2012-01-01,,,Other,2384,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Brandon Way / Albion Road (WB C4), West Bromwich",,,2016-06-30,,6.20,248,248,,local-authority-eng:SAW,,2012-01-01,,,Other,2385,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Brandon Way / Brandon Close, West Bromwich",,,2016-06-30,,1.05,43,43,,local-authority-eng:SAW,not owned by a public authority,2012-01-01,,,Other,2387,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Church Lane / Gladstone Street, West Bromwich",,,2016-06-30,,2.75,111,111,,local-authority-eng:SAW,,2012-01-01,,,Other,2389,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Sandwell District & General Hospital, West Bromwich",,,2016-06-30,,3.08,125,125,,local-authority-eng:SAW,,2012-01-01,,,Other,2390,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
116/117 Graingers Lane Cradley Heath,,,2017-12-01,,0.04,6,6,under construction,local-authority-eng:SAW,,2008-09-26,,,full planning permission,2396,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Cradley Print Limited, 18 Chester Road, Cradley Heath",,,2016-06-30,,1.06,45,45,,local-authority-eng:SAW,,2012-01-01,,,Other,2402,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Former Dept of Social Security, Church Hill Street, Smethwick",,,2017-12-01,,0.50,60,60,,local-authority-eng:SAW,,2012-01-01,,,Other,2423,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land adjacent 16 & 23 eagle Close & Land between 39 & Day Centre Harves Road, Rowley Regis",,,2017-12-01,,1.16,62,62,"6 completed, 16 under construction",local-authority-eng:SAW,not owned by a public authority,2009-01-06,,,full planning permission,2445,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Cottage Spring, 97 Alexandra Road, Tipton, West Midlands, DY4 8TD",,,2016-06-30,,0.12,10,10,,local-authority-eng:SAW,,2017-03-30,,,full planning permission,2450,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Newcomen Drive, Tipton",,,2016-06-30,,7.60,300,300,,local-authority-eng:SAW,,2012-01-01,,,Other,2463,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site of 50 Former Valentin Restaurant, Newbury Lane, Oldbury",,,2016-06-30,,0.20,7,7,,local-authority-eng:SAW,,2012-01-01,,,Other,2498,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Brindley II, Land between Lewisham Rd/ Mafeking Rd and Birmingham Canal, Smethwick",,,2017-12-01,,5.15,168,168,All under construction,local-authority-eng:SAW,,2017-03-30,,,full planning permission,2516,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
Extension to Caravan Site Brierley Lane Bilston WV14 8TU,,,2017-12-01,,1.38,26,26,16 plots completed,local-authority-eng:SAW,,2009-05-26,,,full planning permission,2583,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Abberley Street, Smethwick",,,2017-12-01,,1.66,108,108,,local-authority-eng:SAW,,2012-01-01,,,Other,2588,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"South of Cranford Street and Heath Street, Smethwick",,,2017-12-01,,3.21,113,113,,local-authority-eng:SAW,,2012-01-01,,,Other,2590,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Haden Cross Drive, Cradley Heath",,,2016-06-30,,1.56,41,41,,local-authority-eng:SAW,,2014-08-26,,,outline planning permission,2625,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"50-52 Sandwell Road, West Bromwich, B70 8TG",,,2016-06-30,,0.21,11,11,11 units under construction,local-authority-eng:SAW,,2015-07-13,,,full planning permission,2712,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Bolton Court (former Site Of Maisonettes), Ocker Hill Road, Tipton",,,2017-12-01,,1.98,58,58,All under construction,local-authority-eng:SAW,owned by a public authority,2016-09-13,,,full planning permission,2715,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
Eastern Gateway Development Site High Street West Bromwich,,,2017-12-01,,1.18,45,45,96 units completed,local-authority-eng:SAW,,2015-02-09,,,full planning permission,2820,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site Of 18A Church Vale, West Bromwich",,,2016-06-30,,0.05,6,6,All under construction,local-authority-eng:SAW,,2010-11-30,,,full planning permission,2886,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Former Sunlight Laundry, Standhope Road, Smethwick, B67 6HN",,,2016-06-30,,0.73,40,40,,local-authority-eng:SAW,,2012-01-01,,,Other,2893,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Darlaston Road/Old Park Road, Kings Hill, Wednesbury",,,2016-06-30,,5.20,200,200,,local-authority-eng:SAW,,2012-01-01,,,Other,2906,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site Of 30-144 & Open Space, Mounts Road, Wednesbury",,,2016-06-30,,1.07,45,45,,local-authority-eng:SAW,not owned by a public authority,2012-01-01,,,Other,2908,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Leabrook Road/Willingsworth Road, Tipton",,,2017-12-01,,0.37,13,13,,local-authority-eng:SAW,,2012-01-01,,,Other,2910,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Mounts Road, Wednesbury",,,2017-12-01,,1.10,39,39,,local-authority-eng:SAW,,2012-01-01,,,Other,2911,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land between Tinsley St and Whitehall Road, Tipton",,,2016-06-30,,0.28,10,10,,local-authority-eng:SAW,,2012-01-01,,,Other,2915,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Whitehall Road Industrial Estate, West Bromwich",,,2017-12-01,,2.51,88,88,,local-authority-eng:SAW,,2012-01-01,,,Other,2916,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land Between Whitehall Road and Walsall Canal, Great Bridge",,,2017-12-01,,0.64,23,23,,local-authority-eng:SAW,,2012-01-01,,,Other,2917,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Land to east of Black Lake, West Bromwich",,,2017-12-01,,2.45,86,86,,local-authority-eng:SAW,,2012-01-01,,,Other,2919,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Old Park Trading Estate site, on Old Park Road, Wednesbury",,,2017-12-01,,2.60,91,91,,local-authority-eng:SAW,,2012-01-01,,,Other,2922,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site off Mounts Road, Wednesbury",,,2017-12-01,,0.49,17,17,,local-authority-eng:SAW,,2012-01-01,,,Other,2925,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site on the corner of Bridge Street & Mounts Road, Wednesbury",,,2017-12-01,,3.15,110,110,,local-authority-eng:SAW,,2012-01-01,,,Other,2926,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site on the corner of Woden Road South & Bridge St, Wednesbury",,,2017-12-01,,1.61,56,56,,local-authority-eng:SAW,,2012-01-01,,,Other,2927,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site on corner of New Street, Hill Top, West Bromwich",,,2017-12-01,,1.11,39,39,Part SMBC and part private,local-authority-eng:SAW,owned by a public authority,2012-01-01,,,Other,2929,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
Pembroke Way Hateley Heath West Bromwich,,,2017-12-01,,2.30,81,81,,local-authority-eng:SAW,,2012-01-01,,,Other,2930,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
Garage on Whitehall Road Great Bridge,,,2017-12-01,,0.14,5,5,,local-authority-eng:SAW,,2012-01-01,,,Other,2931,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2017-12-01
"Leabrook Road, Wednesbury",,,2017-12-01,,2.17,76,76,,local-authority-eng:SAW,,2012-01-01,,,Other,2933,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site on New Road, Great Bridge",,,2016-06-30,,0.40,14,14,,local-authority-eng:SAW,,2012-01-01,,,Other,2934,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"CBF Ltd, Wade Building Services, Groveland Road",,,2017-12-01,,1.29,45,45,,local-authority-eng:SAW,,2012-01-01,,,Other,2936,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Fisher St / Coneygre Road, Tipton",,,2017-12-01,,1.70,60,60,,local-authority-eng:SAW,,2012-01-01,,,Other,2937,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Castle Street, Tipton",,,2017-12-01,,1.49,52,52,,local-authority-eng:SAW,,2012-01-01,,,Other,2938,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Lower City Road / Dudley Rd East, Oldbury",,,2017-12-01,,0.56,20,20,,local-authority-eng:SAW,,2012-01-01,,,Other,2939,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Rattlechain Site Land to the north of Temple Way, Tividale",,,2017-12-01,,9.21,322,322,,local-authority-eng:SAW,,2012-01-01,,,Other,2940,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Castle Street / High Street, Tipton",,,2017-12-01,,0.66,23,23,,local-authority-eng:SAW,,2012-01-01,,,Other,2942,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Coneygre Road/ Burnt Tree, Tipton",,,2017-12-01,,1.11,39,39,,local-authority-eng:SAW,,2012-01-01,,,Other,2943,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Birmingham Board Co Ltd, Dudley Road East, Oldbury",,,2017-12-01,,0.99,35,35,,local-authority-eng:SAW,,2012-01-01,,,Other,2944,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"land off dudley Rd, Oldbury",,,2017-12-01,,0.96,33,33,,local-authority-eng:SAW,,2012-01-01,,,Other,2945,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site surrounding former Post office and Telephone exchange, Horseley heath, tipton",,,2017-12-01,,0.63,22,22,,local-authority-eng:SAW,,2012-01-01,,,Other,2946,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
"Site on Railway Street, Horseley Heath, Tipton",,,2016-06-30,,0.35,12,12,,local-authority-eng:SAW,,2012-01-01,,,Other,2947,http://www.sandwell.gov.uk/info/200317/planning_policy/3809/sandwell_brownfield_register,2016-06-30
