site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"Sevenoaks Hospital, Hospital Road, Sevenoaks",,,2019-12-01,yes,1.46051764,73,73,Emerging Local Plan Ref ST2-6 - Redevelopment of site subject to confirmation of health commissioning requirements in relation to the current uses. Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges along road frontage.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR134,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Calcutta Club and Polhill Business Centre, London Road, Badgers Mount",,,2019-12-01,,2.00191847,66,66,Emerging Local Plan Ref ST2-45 - Careful design and layout to conserve the character of the AONB. Buffer required to protect the ancient woodland and local wildlife site. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR125,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"The Manor House, North Ash Road, New Ash Green",yes,,2019-12-01,,1.02982769,35,35,"Emerging Local Plan Ref ST2-38 - Proposals should respond thoughtfully to the concept and principles behind the development of New Ash Green and its neighbourhoods. SPAN housing aimed to achieve a social balance, attracting people of different ages and backgrounds. Principles for development emphasised homes that were well integrated into the natural environment and structured around communal open space. Retain and integrate the historic building sensitively into the site. Retain or re-provide existing office floorspace as part of a mixed use scheme. Homes should front streets and some green spaces to provide sociable and safe neighbourhoods. The possibility of homes facing outwards onto Knights Croft and the footpath that runs along the west of the site should be explored to integrate the site into the neighbourhoods on either side and improve the quality of the environment along these routes. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Proposals should especially consider safe and clear pedestrian and cycle routes to New Ash Green village centre. This might require improvement to the existing route that connects the shops with North Ash Road via Over Minnis. Principal vehicle access to the site will be from North Ash Road. Use the natural features of the site to inform development and integrate it into its wider setting. The trees can be used to reinforce local distinctiveness. Proposals should respect the values of the original New Ash Green masterplan by incorporating communal landscaped spaces with planting and trees into development proposals.",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR122,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"White Oak Leisure Centre, Hilda May Avenue, Swanley",yes,,2019-12-01,,2.01116511,80,80,Emerging Local Plan Ref ST2-20 - Any development scheme must include replacement leisure facilities as part of a mixed use scheme. Careful design and layout to minimise impact on the amenity of neighbouring properties. Retain existing trees and hedges. Open space should be retained.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR118,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"The Forge, Ash Road, New Ash Green",,,2019-12-01,,0.28510667,29,29,Emerging Local Plan Ref ST2-39 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR123,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Swanley Centre, Nightingale Way, Swanley",yes,,2019-12-01,,2.63131398,250,250,SE/17/02279 Swanley town centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community.,local-authority-eng:SEV,not owned by a public authority,2019-07-26,https://pa.sevenoaks.gov.uk/online-applications/,pending decision,full planning permission,BFR117,https://maps.sevenoaks.gov.uk/brownfield_register/,2018-12-01
"Chauchers of Sevenoaks, London Road, Dunton Green",,,2019-12-01,,0.22884183,11,11,Emerging Local Plan Refg ST2-15 Careful design and layout to conserve the character of the AONB. A contamination assessment is to be submitted as part of any planning application. The review of the existing use is to be considered as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR19,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Otford Builders Merchants, High Street, Otford",yes,,2019-12-01,,0.46223312,7,7,Emerging Local Plan Ref ST2-41 - Careful design and layout to conserve the character of the AONB. Redevelopment of the modern office and industrial building will provide an opportunity for enhancement and improve the setting of the conservation area. The review of the existing use is to be considered as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR08,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Chelsfield Depot, Shacklands Road, Badgers Mount",,,2019-12-01,,4.85923859,100,100,"Emerging Local Plan Ref ST2-43 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The site is especially unique because of its natural landscape buffer that surrounds the site on all sides. Buffer required to protect the ancient woodland. Proposals could explore integrating a use within the site that benefits from the natural landscape buffer the site affords, such as a community activity centre or forest school. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and Knockholt station. Proposals should especially consider improvements to the roundabout to the southwest of the site that accommodates footpaths and crossings for pedestrians and cyclists. Any opportunity to deliver a new pedestrian connection through to Highland Road or Charles Road to overcome the isolation of this site would be welcome. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology, trees and ancient woodland can be used to reinforce local distinctiveness.",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR23,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Fawkham Business Park, Fawkham Road, Fawkham",yes,,2019-12-01,,0.78089096,31,31,Emerging Local Plan Ref ST2-52 - The review of the existing use is to be considered as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR20,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"The Woodlands, Hilda May Avenue, Swanley",yes,,2019-12-01,,0.44070601,66,66,Emerging Local Plan Ref ST2-19 - Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR16,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Sevenoaks Town Council Offices, Bradbourne Vale Road, Sevenoaks",,,2019-12-01,,0.31893035,32,32,Emerging Local Plan Ref ST2-10 - Careful design and layout to minimise impact on the amenity of neighbouring properties. The review of the existing use is to be considered as part of any planning application. An air quality assessment is to be submitted as part of any planning application. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR14,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Former Birchwood Primary School, Russett Way, Swanley",yes,,2019-12-01,,2.94709988,39,39,Emerging Local Plan Ref ST2-22 - Retain existing trees and hedges,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR71,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Sevenoaks Adult Education Centre, Bradbourne Road, Sevenoaks",,,2019-12-01,,0.60164285,30,30,Emerging Local Plan Ref ST2-11 - Careful design and layout to minimise impact on the amenity of neighbouring properties and the locally listed building. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR15,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Sevenoaks Community Centre, Otford Road, Sevenoaks",yes,,2019-12-01,,0.89176773,75,75,Emerging Local Plan Ref ST2-7 - Replacement facilities to serve the local community to be provided as part of any redevelopment scheme. Mitigate impact of noise from railway line. An assessment of the impact of the development on the source protection zone is to be submitted as part of any planning application. Retain existing trees and hedges.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR12,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Keston and The Beeches,yes,2019-12-01T00:00:00.000Z,2017-12-01,,2.01969112,48,48,SE/04/02248 - Completed,local-authority-eng:SEV,not owned by a public authority,2005-11-24,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR92,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Stacklands Retreat House, School Lane",yes,,2019-01-01,,2.65984874,6,6,SE/17/00410,local-authority-eng:SEV,not owned by a public authority,2018-01-18,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR76,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"West Kent Cold Store, Rye Lane, TN14 5HD",yes,2019-12-01T00:00:00.000Z,2017-12-01,,7.88430774,500,500,SE/09/02635 - Completed,local-authority-eng:SEV,not owned by a public authority,2010-03-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR106,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Bramblefield Close and Park Drive, Hartley, DA3 7RT",yes,,2017-12-01,,5.23209299,71,71,SE/13/02032,local-authority-eng:SEV,not owned by a public authority,2013-11-12,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR105,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Tri Officers Mess, 1-4 Armstrong Close, TN14 7BS",yes,,2019-01-01,,0.41939166,9,9,SE/17/02067,local-authority-eng:SEV,not owned by a public authority,2018-03-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR97,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
139 London Road TN13 1BH,yes,,2017-12-01,,0.04038525,8,8,SE/14/02652,local-authority-eng:SEV,not owned by a public authority,2015-01-27,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR80,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"First Floor, 33 Swanley Centre (above Wilko and adjacent shops) BR8 7TL",yes,2019-12-01T00:00:00.000Z,2017-12-01,,0.07796943,10,10,SE/14/02774/PAC - Superseded,local-authority-eng:SEV,not owned by a public authority,2014-10-09,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,BFR85,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Former site of the Farmers, London Road",yes,,2019-12-01,,0.26393211,39,39,SE/13/03596,local-authority-eng:SEV,mixed ownership,2014-04-29,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR91,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
98-116 London Road (Salmon's) TN13 1BB,yes,,2017-12-01,,0.33079031,60,60,SE/14/02075,local-authority-eng:SEV,not owned by a public authority,2015-06-04,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR93,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"First Floor & Second Floor, 96 High Street",yes,,2019-12-01,,0.10536952,35,35,SE/14/01202/PAC - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,2014-05-28,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,BFR86,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Fort Halstead, Crow Drive, TN14 7BU",,,2019-12-01,yes,62.6576514,750,750,"SE/15/00628/OUT Emerging Local Plan Ref ST2-57 - Site has outline planning permission for 450 residential dwellings and 27,000m2 business floorspace. The additional housing units must form part of a comprehensive redevelopment of the site to include replacement employment provision. This should be of an equivalent scale and skill level to that when the site was fully operational to ensure the District’s economy remains dynamic. Any additional development proposed must conserve and enhance the AONB. Any additional development proposed will be required to be of high quality design and careful layout, provide a buffer to protect the ancient woodland, and protect priority habitats. Landscaping and planting should be integrated into the development and will be required to provide a buffer and defensible boundary in order to blend the development into the countryside in a natural and sensitive way. Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. Fort Halstead, a designated Scheduled Monument and of historic military significance, should be protected, enhanced and better presented in any development proposal. Improve the provision and connectivity of green infrastructure including improvements to the Public Right of Way network. Multiple access points will be required to serve the development. Any scheme will need to be supported by a transport assessment, setting out any required mitigation measures, safe access for all and focusing on sustainable transport solutions. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions.",local-authority-eng:SEV,not owned by a public authority,2015-09-10,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,BFR104,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Pells Farm, Pells Lane, TN15 6AU",yes,,2017-12-01,,0.38289592,6,6,SE/14/03807,local-authority-eng:SEV,not owned by a public authority,2015-05-19,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR96,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Meeting Point Day Centre, Rural Age Concern, 27-37 High Street, BR8 8EA",yes,,2019-12-01,,0.14605289,14,14,SE/15/00216/OUT - Expired. Sevenoaks District Council owned to be developed,local-authority-eng:SEV,owned by a public authority,2015-05-05,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,outline planning permission,BFR88,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Raleys Centre, Plymouth Drive, TN13 3RP",yes,,2017-12-01,,0.3812147,5,5,SE/15/03187,local-authority-eng:SEV,not owned by a public authority,2016-07-07,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR95,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Land West of Rosslare Close (former Chruchill School) London Road,yes,2019-12-01T00:00:00.000Z,2017-12-01,,1.46707533,38,38,SE/15/03394 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-03-11,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR100,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Westerham House, Fircroft Way, TN8 6EL",yes,,2017-12-01,,0.65426736,36,36,SE/15/00376,local-authority-eng:SEV,not owned by a public authority,2016-03-16,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR99,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"58-88 Northview, BR8 7BQ",yes,2019-12-01T00:00:00.000Z,2017-12-01,,0.34430347,31,31,SE/15/03633 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-07-07,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR94,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Millfield, London Road, TN15 6EU",yes,2019-12-01T00:00:00.000Z,2017-12-01,,0.23195973,5,5,SE/16/02364 - Completed,local-authority-eng:SEV,not owned by a public authority,2016-10-06,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR90,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"United House, Goldsel Road, BR8 8EU",yes,,2017-12-01,,3.7115663,185,185,SE/16/00253,local-authority-eng:SEV,not owned by a public authority,2016-04-26,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR102,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Eden Hall, Stick Hill, TN8 5QQ",yes,,2017-12-01,,4.30684768,26,26,SE/15/03802,local-authority-eng:SEV,not owned by a public authority,2016-06-17,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR103,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Warren Farm, Main Road, TN14 6EE",yes,,2017-12-01,,0.60238476,6,6,SE/16/03278/PAC,local-authority-eng:SEV,not owned by a public authority,2016-12-22,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,Other,BFR98,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
Paxform Properties (1st & 2nd Floors) 11-13 High Street BR8 8AE,yes,,2019-01-01,,0.04978026,12,12,SE/17/01628,local-authority-eng:SEV,not owned by a public authority,2017-12-14,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,full planning permission,BFR82,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
148-152 St Johns Hill,yes,2019-12-01T00:00:00.000Z,2019-01-01,,0.03884412,6,6,SE/17/02796 - Completed,local-authority-eng:SEV,not owned by a public authority,2017-12-08,https://pa.sevenoaks.gov.uk/online-applications/,permissioned,reserved matters approval,BFR79,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Delivery & Post Office / BT Exchange, South Park, Sevenoaks",,,2019-12-01,,0.63467323,102,102,"Emerging Local Plan Ref ST2-1 - The site forms part of the setting of the Sevenoaks High Street Conservation Area and the opportunity should be taken to re-develop the current building to a development of a suitable scale, form, materials and detailing which enhances the setting of the conservation area. Active retail/town centre uses should be incorporated at least on the ground floor on the South Park frontage of this scheme. Residential uses are likely to be in the form of apartments above the ground floor, duplexes or townhouses. If one element of the site is available for redevelopment in advance of the other, the development should be designed in such a way so as not to preclude the future integration of development, or the operation of the existing functions. The retention of the Post Office counter facility in a prominent location in the town centre will be required. Servicing, parking and access arrangements will need careful consideration once the mix of uses is determined. Development should improve pedestrian linkages to the town centre",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR114,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bevan Place, Swanley",yes,,2019-12-01,,0.46351237,100,100,Emerging Local Plan Ref ST2-17 - This site provides an opportunity to deliver a ‘gateway’ development. An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR111,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Station Approach, Edenbridge",,,2019-12-01,,1.01703751,30,30,Emerging Local Plan Ref ST2-29 - The area of employment land on the northern portion of site should be retained; including the historic train-shed brick building on site. The southern end of the site is allocated for residential use. A landscaped buffer will be required to protect residential amenity and provide benefits to biodiversity adjacent to the railway. Access to employment land should be taken from the existing access on Station Approach. Access to residential development should be taken from Greenfield. Safety enhancements such as signing and lining are likely to be required at the junction of Greenfield and Forge Croft. Safe and convenient links should be made to the footpath network to the south of the site.,local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR115,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Bus Garage and Kingdom Hall, London Road, Swanley",,,2019-12-01,,0.7364665,74,74,Emerging Local Plan Ref ST2-18 - An air quality assessment is to be submitted as part of any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR112,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Sevenoaks Gasholder Station, Cramptons Road, Sevenoaks",,,2019-12-01,yes,0.96087101,98,98,Emerging Local Plan Ref ST2-9 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,Not permissioned,,BFR108,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"School House Oak Lane & Hopgarden Lane, Sevenoaks",,,2019-12-01,,1.40824875,56,56,Emerging Local Plan Ref ST2-4 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR109,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Johnsons, at Oak Lane & Hopgarden Lane, Sevenoaks",,,2019-12-01,,1.36047008,54,54,Emerging Local Plan Ref ST2-5 - Careful design and layout to minimise impact on the locally listed building. The conversion of the existing building is to be considered as part of any planning application. Retain existing trees and hedges. Developers will be required to demonstrate that there is adequate waste water capacity both on and off the site to serve the development and that it would not lead to problems for existing or new users. In some circumstances it may be necessary for developers to fund studies to ascertain whether the proposed development will lead to overloading of existing waste water infrastructure.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR110,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Cramptons Road Water Works, Sevenoaks",,,2019-12-01,,1.27927912,98,98,Emerging Local Plan Ref ST2-8 - A contamination assessment is to be submitted as part of any planning application. Careful consideration should be given to the relationship with adjacent commercial premises and sympathetic boundary treatment to minimise any conflict between uses.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR107,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"New Ash Green Village Centre, New Ash Green",,,2019-12-01,,3.05896208,70,70,"Emerging Local Plan Ref ST2-37 - New Ash Green village centre will be regenerated and the quality of the environment improved so that it more effectively meets the needs of the community. Development should retain a scale appropriate to the size of the community it is intended to serve and a form that respects the distinctive character of the settlement. Development should achieve a satisfactory relationship with the adjoining housing and open space. Proposals should include retail, employment and community facilities and services. Office space should be retained or provided in this central location. An element of residential development (in the form of apartments) should be included as part of the regeneration scheme. The scheme should provide improvements to the local centre public realm. Servicing, parking and access arrangements will need careful consideration once the mix of uses is determined and a Transport Assessment will be required. Parking should be reprovided as part of the scheme, including parking for residential units. The pedestrian environment should be designed to provide a safe and secure access incorporating security measures (such as the public realm overlooked by residential development) to deter crime, the fear of crime and antisocial behaviour. Developers will be required to demonstrate that there is adequate waste water capacity both on and off the site to serve the development and that it would not lead to problems for existing or new users. In some circumstances it may be necessary for developers to fund tudies to ascertain whether the proposed development will lead to overloading of existing water infrastructure.",local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR116,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"57 Top Dartford Road, Hextable",yes,,2019-12-01,,0.51322872,29,29,Emerging Local Plan Ref ST2-62 - Public footpath should be retained. Access to be improved and take account of existing traffic calming measures along Top Dartford Road. Dartford Borough Council to be consulted on any planning application.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR113,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-12-01
"Oasis Academy, Egerton Avenue, Hextable",,,2019-12-01,,2.36428493,190,190,"Emerging Local Plan Ref ST2-60 - Respect and respond sensitively to the existing features within the site that are positive and that make the site unique. The Howard Venue is a valued asset well used by the local community and should be retained on the site. The strong orthogonal character of the existing site should inform the development of future development structure through a simple gridded block structure. The historic avenue of trees along the western boundary of the site provides an opportunity to create well defined built frontage facing onto landscape rather than the backs of buildings. Be fully integrated into the existing urban fabric by responding to the village character of Hextable in terms of scale, materials and layout. Use the existing perimeter block street pattern to the east of the site on Egerton Avenue and New Road to inform the layout of housing on site. Establish a network of connected streets which prioritise walking and cycling over private car use for short trips within the development. The structure of the site should naturally extend the existing grain of streets. The development of the site provides a good opportunity to introduce a new pedestrian link from the elbow of Egerton Avenue towards the south and west to connect into the top of Swanley Park. Create safe, attractive and clear cycling and pedestrian routes which minimise distances between the site and local shops, services and public transport interchanges. Ensure a hierarchy of routes so that important routes are clearly identifiable. Use the natural features of the site to inform development and integrate it into its wider setting. The topography, geology and trees can be used to reinforce local distinctiveness. In particular, the existing avenue of trees along the western edge of the site should help to provide a strong characteristic for the site.",local-authority-eng:SEV,owned by a public authority,,,Not Permissioned,,BFR64,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Egerton Nursery, Egerton Avenue, Hextable",yes,,2019-12-01,,0.51695776,30,30,Emerging Local Plan Ref ST2-59 - Careful design and layout to minimise impact on the openness of the Green Belt in this important strategic gap. Access to be improved,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR63,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
"Deer Leap Stud Farm, Knockholt Road, Halstead",yes,,2019-12-01,,0.38899017,13,13,Emerging Local Plan Ref ST2-55 - Careful design and layout to minimise impact on the amenity of neighbouring properties.,local-authority-eng:SEV,not owned by a public authority,,,Not Permissioned,,BFR56,https://maps.sevenoaks.gov.uk/brownfield_register/,2017-11-01
