site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Community Hall, Mill Crescent, Crowborough",yes,,2017-12-13,,0.08,6,6,Total of six units comprising of two 2 bedroom houses and four 3 bedroom houses,local-authority-eng:WEA,owned by a public authority,2016-11-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/1480,permissioned,outline planning permission,POINT(0.165315 51.059274),BFR11,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"First Floor 31-33 & 41-43 Vicarage Field, Hailsham",yes,,2017-12-13,,0.09,7,7,Total of seven apartments,local-authority-eng:WEA,not owned by a public authority,2015-06-23,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/0984,permissioned,full planning permission,POINT(0.259642 50.863689),BFR12,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Beechwood House, Beechwood Lane, Heathfield",yes,,2017-12-13,,0.28,10,10,"Total of 10 units comprising of one two bedroom, 4 three bedroom, 1 four bedroom and 4 five bedroom houses",local-authority-eng:WEA,not owned by a public authority,2016-03-08,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2220,permissioned,full planning permission,POINT(0.263207 50.960718),BFR13,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"The Cart Barn, Burwash Road, Heathfield",yes,,2017-12-13,,0.32,15,15,"Total of 15 residential units comprising of 12 three bedroom houses, along with 1 three bedroom and 2 two bedroom affordable houses",local-authority-eng:WEA,not owned by a public authority,2016-12-15,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2438,permissioned,outline planning permission,POINT(0.263916 50.973835),BFR14,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Worth Farm, Worth Lane, Little Horsted",yes,,2017-12-13,,0.86,6,6,Total of six units comprising of six detached houses,local-authority-eng:WEA,not owned by a public authority,2017-05-26,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/1995,permissioned,full planning permission,POINT(0.077915 50.945006),BFR15,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Grants Hill House, Oaklea Way, Uckfield",yes,,2017-12-13,,0.97,67,67,Total of 67 sheltered housing units comprising of 65 apartments and two cottages,local-authority-eng:WEA,not owned by a public authority,2016-03-14,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2826,permissioned,full planning permission,POINT(0.092972 50.973112),BFR16,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"The Regent, The Broadway, Crowborough",yes,,2017-12-13,,0.04,10,10,Total of 10 units comprising of 10 residential apartments,local-authority-eng:WEA,not owned by a public authority,2017-05-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0323/MAJ,permissioned,full planning permission,POINT(0.162903 51.058959),BFR17,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Blackboys Service Station, Lewes Road, Blackboys",yes,,2017-12-13,,0.19,10,10,"Total of 10 units comprising of 4 one bedroom flats, 2 three bedroom houses and 4 four bedroom houses",local-authority-eng:WEA,not owned by a public authority,2016-04-15,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2015/2521,permissioned,full planning permission,POINT(0.167575 50.964016),BFR18,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"The Beehive PH, Burwash Road, Heathfield",yes,,2017-12-13,,0.48,17,17,Total of 17 residential units comprising of 17 apartments,local-authority-eng:WEA,not owned by a public authority,2017-06-27,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0261/FA,permissioned,full planning permission,POINT(0.268247 50.974129),BFR19,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Blackness Yard, Hailsham Road, Stone Cross",yes,,2017-12-13,,0.28,5,5,Total of five units comprising of five detached dwellings,local-authority-eng:WEA,not owned by a public authority,2017-08-18,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2017/0177/F,permissioned,full planning permission,POINT(0.291208 50.819957),BFR20,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
"Unit C, Danecroft Nursery, Station Road, Hellingly",yes,,2017-12-13,,5.21,16,16,Total of 16 units comprising of 16 detached houses,local-authority-eng:WEA,not owned by a public authority,2016-08-19,http://www.planning.wealden.gov.uk/searchresults.aspx?SearchType=15&ApplicationNumber=2016/1234,permissioned,reserved matters approval,POINT(0.253758 50.887538),BFR21,http://www.wealden.gov.uk/Wealden/Residents/Planning_and_Building_Control/Planning_Policy/Brownfield_Register/PPolicy_Brownfield_Register.aspx,2017-12-13
