site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"The Mermaid Inn, 1 Tucker Street, Wells",yes,,2017-12-20,,0.09,6,6,Planning Ref 2016/0494/FUL. Conversion of the former Mermaid Inn to 6 dwellings.,local-authority-eng:MEN,not owned by a public authority,2016-10-20,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O35TOAKPJPL00,permissioned,full planning permission,WELLS107,http://www.mendip.gov.uk/land,2017-12-20
"2 St Cuthbert Street, Wells",yes,,2017-12-20,,0.02,6,6,Planning Ref 2015/2468/PAO. Change of use of first floor and part of ground floor office space to residential to form 5 one bedroom flats and 1 studio flat.,local-authority-eng:MEN,not owned by a public authority,2015-12-09,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NW9OBPKP02100,permissioned,other,WELLS120,http://www.mendip.gov.uk/land,2017-12-20
"Land north of Tincknell Fuels, off Strawberry Way, Wells",yes,,2017-12-20,,0.52,7,7,Planning Ref 2009/0584 . Part of larger site allocated in Mendip site allocations document for mixed use. Main site being promoted for commercial development. 7 dwellings with access from Strawberry Way.,local-authority-eng:MEN,not owned by a public authority,2015-07-07,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZP9KPXU497,permissioned,outline planning permission,WELLS121,http://www.mendip.gov.uk/land,2017-12-20
"The Queens Arms, Wraxall Road, Wraxall",yes,,2017-12-20,,0.22,6,6,"Planning Ref 2016/1434/FUL. Conversion of a former public house (the Queens Arms) to form 4 dwellings, together with the erection of 2 further detached dwellings in the car park.",local-authority-eng:MEN,not owned by a public authority,2016-12-12,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8C8G2KP03400,permissioned,full planning permission,OPEN125,http://www.mendip.gov.uk/land,2017-12-20
"14 Lower Street, Rode",yes,,2017-12-20,,0.2,8,8,Planning Ref 106910/003 Site part-implemented. Extension and renovation of an existing derelict property and the erection of 8 two storey houses.,local-authority-eng:MEN,not owned by a public authority,2008-06-13,http://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZPSKPXU650,permissioned,full planning permission,RODE006,http://www.mendip.gov.uk/land,2017-12-20
"Land rear of Purseys Garage, Main Street, Walton",yes,,2017-12-20,,0.51,18,18,Expired permission 011354/010. 2017/2763/FUL - Affordable housing development under consideration for 21 units. Redevelopment of land adjacent to garage.,local-authority-eng:MEN,not owned by a public authority,,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OXRODXKPJ4400,pending decision,,WAL010,http://www.mendip.gov.uk/land,2017-12-20
"47 St Mary's Road, Meare",yes,,2017-12-20,,0.19,6,6,Planning Ref 2010/1798. Redevelopment for 8 dwellings including demolition of 2 existing dwellings.,local-authority-eng:MEN,not owned by a public authority,2010-10-28,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZP5KPXU089,permissioned,full planning permission,MEA045,http://www.mendip.gov.uk/land,2017-12-20
"160 Main Street, Walton",yes,,2017-12-20,,0.38,6,6,Planning Ref 2016/1478/OTA. Construction of 6 dwellings and partial demolition of the Walton Gateway (formerly the Pike and Musket) public house.,local-authority-eng:MEN,not owned by a public authority,2017-01-16,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8GJC8KP02H00,permissioned,outline planning permission,WAL028,http://www.mendip.gov.uk/land,2017-12-20
"Border Bridge Garage site, Wookey",yes,,2017-12-20,,0.27,6,6,Planniing Ref 2012/0889 - technical start. Demolition of existing buildings and erection of 7 dwellings (5 houses and 2 bungalows).,local-authority-eng:MEN,not owned by a public authority,2012-06-28,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZP1KPXU797,permissioned,full planning permission,WOOK011,http://www.mendip.gov.uk/land,2017-12-20
"Bell Hill Garage and adjacent quarry, Norton St. Philip",,,2017-12-20,,0.24,10,10,Now expired permission granted for 10 dwellings on this site extending onto greenfield paddock. Site boundary limited to brownfield area.. Demolition of part of Bell Hill Garage and dwellings on land to rear,local-authority-eng:MEN,not owned by a public authority,,,not permissioned,,NSP002a,http://www.mendip.gov.uk/land,2017-12-20
"Full Moon Inn, Rudge",yes,,2017-12-20,,0.2,7,7,Planning Ref 2016/0180/FUL. Change of use of the existing holiday let accommodation and swimming pool at the Full Moon Public House to create 7 dwellings.,local-authority-eng:MEN,not owned by a public authority,2017-04-20,https://publicaccess.mendip.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O1CGWRKPJ9O00,permissioned,full planning permission,OPEN127,http://www.mendip.gov.uk/land,2017-12-20
