site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
The Half Moon Dashwood Avenue High Wycombe Buckinghamshire HP12 3DZ,yes,,2018-12-18,,0.04,5,5,"17/07458/FUL. Change of use of existing Public House to 4 x 1-bed, 2 x 2-bed self-contained flats with erection of part first floor, part two storey rear extension, first floor side extension with associated bin and cycle stores",local-authority-eng:WYO,not owned by a public authority,2017-12-18,,permissioned,full planning permission,POINT(-0.772412 51.6334),HOAKCA219,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485058.365&StartNorthing=193447.02&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
Princes Gate High Wycombe Buckinghamshire,yes,,2018-12-18,,0.05,8,8,"17/05625/FUL. Construction of three storey building containing 2 x 2 bed & 6 x 1 bed apartments with car parking, amenity space, bin & cycle storage and associated landscaping works",local-authority-eng:WYO,not owned by a public authority,2017-06-26,,permissioned,full planning permission,POINT(-0.733508 51.6259),HRYEME183,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487765.265&StartNorthing=192659.886&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
232 & 232C West Wycombe Road High Wycombe Buckinghamshire HP12 3AR,yes,,2018-12-18,,0.22,10,10,"17/05948/FUL. Demolition of existing 2 x dwellings, 1 x outbuilding and a garage and erection of 2 x apartment buildings containing 9 x 2 bed flats and 3 x 1 bed flats with associated cycle storage, refuse storage, landscaping and parking",local-authority-eng:WYO,not owned by a public authority,2017-11-23,,permissioned,full planning permission,POINT(-0.775635 51.6386),HSANDS123,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484825.47&StartNorthing=194030.735&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
15 Prestwood Close High Wycombe Buckinghamshire HP12 3DE,yes,,2018-12-18,,0.06,5,5,17/07317/FUL. Demolition of existing dwelling and construction of 5 x 2 bed and 1 x studio flats with associated bin and cycle stores and parking,local-authority-eng:WYO,not owned by a public authority,2018-03-26,,permissioned,full planning permission,POINT(-0.77738 51.6344),HSANDS126,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484712.582&StartNorthing=193559.13&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
Axis40 Oxford Road Stokenchurch Buckinghamshire HP14 3SX,yes,,2018-12-18,,0.48,40,40,"17/07762/PNP3O. Prior notification application (Part 3, Class O) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 40 x 1 bed apartments",local-authority-eng:WYO,not owned by a public authority,2017-11-24,,permissioned,full planning permission,POINT(-0.909563 51.661),HSTOKE150,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=475520.68&StartNorthing=196366.144&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
133 Amersham Road High Wycombe Buckinghamshire HP13 5AD,yes,,2018-12-18,,0.11,6,6,"15/06681/FUL. Erection of 2 storey rear extension to provide 2 x 2 bed flats, sub division of existing 3 bed flat at first floor level to provide 1 x 2 bed flat & 1 x 1 bed flat, car parking and amenity space provision",local-authority-eng:WYO,not owned by a public authority,2017-08-23,,permissioned,full planning permission,POINT(-0.73356 51.6437),HTERAH209,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487727.372&StartNorthing=194637.814&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
The Priory Centre 11 Priory Road High Wycombe Buckinghamshire HP13 6SL,yes,,2018-12-18,,0.06,5,5,"16/08332/FUL. Construction of part two storey/part single storey side extension & single storey lower ground rear extension with associated alterations in connection with conversion to 3 x 1 bed and 2 x 2 bed flats, new access off Priory Avenue to new parking area an",local-authority-eng:WYO,not owned by a public authority,2017-04-05,,permissioned,full planning permission,POINT(-0.750159 51.6325),HTERAH234,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486600.103&StartNorthing=193378.304&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
10 - 12 Coningsby Road High Wycombe Buckinghamshire HP13 5NX,yes,,2018-12-18,,0.18,8,8,"16/08508/FUL. Demolition of existing dwellings and construction of two blocks comprising 8 x 2 bed and 2 x 1 bed flats with associated parking, bin/cycle storage and landscaping",local-authority-eng:WYO,not owned by a public authority,2017-10-11,,permissioned,full planning permission,POINT(-0.748728 51.6378),HTERAH240,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486689.02&StartNorthing=193970.599&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
8 - 10 Wellington Avenue Princes Risborough Buckinghamshire HP27 9HY,yes,,2018-12-18,,0.22,8,8,17/07148/OUT. Outline application (including details of access and layout) for demolition of existing buildings and erection of 9 x 2 bed apartments and 1 no 2 bed bungalow with associated external works and new access,local-authority-eng:WYO,not owned by a public authority,2018-02-15,,permissioned,outline planning permission,POINT(-0.830451 51.7283),HTHRIS175,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=480872.61&StartNorthing=203937.43&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
35 The Green Wooburn Green Buckinghamshire HP10 0EU,yes,,2018-12-18,,0.08,6,6,16/07355/FUL. Demolition of the existing dwelling and the erection of a terrace of three two-storey cottages and a separate building comprising four one-bedroom apartments together with parking and amenity space,local-authority-eng:WYO,not owned by a public authority,2017-02-21,,permissioned,full planning permission,POINT(-0.684571 51.5872),HTHWOO101,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=491229.965&StartNorthing=188420.282&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
Oakingham House Kingsmead Business Park Frederick Place Loudwater Buckinghamshire HP11 1JU,yes,,2018-12-18,,0.41,20,20,17/07011/PNP3O. Prior notification application (Part 3 Class O) for change of use of existing building falling within Class B1(a) (Offices) to Class C3 (Dwellinghouses) to create 14 x 1-bed & 6 x 2-bed flats (20 in total),local-authority-eng:WYO,not owned by a public authority,2017-09-21,,permissioned,full planning permission,POINT(-0.703891 51.6117),HTYLER152,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=489843.14&StartNorthing=191124.675&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
Attobus Treadaway Hill Loudwater Buckinghamshire HP10 9QL,yes,,2018-12-18,,0.25,27,27,"17/07721/PNP3O. Prior notification application (Part 3, Class O) for change of use of existing building falling within Class B1(a) (offices) to Class C3 (dwellinghouses) to create 27 apartments",local-authority-eng:WYO,not owned by a public authority,2017-11-24,,permissioned,full planning permission,POINT(-0.700812 51.6054),HTYLER153,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=490068.975&StartNorthing=190418.685&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Windrush House, Bourne End",yes,,2018-12-18,,0.15,8,8,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.710374 51.5825),SBE0050,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=489451.7&StartNorthing=187862.575&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Dashwood Avenue, High Wycombe",,,2018-12-18,,0.9,70,70,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.771823 51.6338),SHW0020,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485098.225&StartNorthing=193501.722&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
46 West Wycombe Road High Wycombe Buckinghamshire HP11 2LW,yes,,2018-12-18,,0.08,13,13,"15/06043/FUL. Demolition of 46 West Wycombe Road, erection of a four storey block of 14 x 1 bed apartments, bin & cycle stores.",local-authority-eng:WYO,not owned by a public authority,2016-07-04,,permissioned,full planning permission,POINT(-0.760696 51.634),SHW0067,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485868.1&StartNorthing=193526.89&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
207 Hughenden Road High Wycombe Buckinghamshire HP13 5PL,yes,,2018-12-18,,0.11,5,5,10/07474/FUL. Conversion of existing dwelling into 2 x 2 bed flats and erection of two storey attached unit comprising 4 x 1 bed flats with associated parking,local-authority-eng:WYO,not owned by a public authority,2013-07-09,,permissioned,full planning permission,POINT(-0.750474 51.6406),SHW0121,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486562.875&StartNorthing=194278.04&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
34 Dashwood Avenue High Wycombe Buckinghamshire HP12 3DX,,,2018-12-18,,0.02,5,5,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.769934 51.6335),SHW0210,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485229.691&StartNorthing=193460.123&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
209-211 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,yes,,2018-12-18,,0.14,10,10,"16/07637/FUL, 14/05432/FUL. Construction of two storey rear extension including lower ground level to both properties and conversion of existing pair of semi detached dwellings to form 12 x 1 bed flats",local-authority-eng:WYO,not owned by a public authority,2014-05-23,,permissioned,full planning permission,POINT(-0.773306 51.6372),SHW0262,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484989.36&StartNorthing=193871.555&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
193-197 West Wycombe Road High Wycombe Buckinghamshire HP12 3AW,yes,,2018-12-18,,0.19,9,9,"16/08277/MINAMD, 16/05324/FUL. Demolition of No. 195 and 197 West Wycombe Road. Partial demolition of No.193 West Wycombe Road. Erection of 1 block containing 11 x 2 bed apartments.",local-authority-eng:WYO,not owned by a public authority,2016-05-09,,permissioned,full planning permission,POINT(-0.771874 51.6368),SHW0263,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485089.15&StartNorthing=193833.58&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Easton Street / Eastern Quarter, High Wycombe",yes,,2018-12-18,,3.21,137,137,Allocated in the Delivery and Site Allocations Document,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.744881 51.6283),SHW0322,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486973.3&StartNorthing=192920.825&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Duke Street, High Wycombe",,,2018-12-18,,0.68,90,90,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.742521 51.6291),SHW0332,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487135.125&StartNorthing=193012.501&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Land forming part of the former Green Street County First School site, Desborough Street, High Wycombe",,,2018-12-18,,0.55,11,11,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.765186 51.6327),SHW0334,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485559.65&StartNorthing=193385.275&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Needham Bowl, Leigh Street",yes,,2018-12-18,,0.33,77,77,"15/05594/FUL. Demolition of existing former factory building, construction of 74 residential units comprising 1, 2 and 3 bedroom flats, and 7 B1 units, landscaping, underground parking",local-authority-eng:WYO,not owned by a public authority,2012-10-29,,permissioned,full planning permission,POINT(-0.763971 51.6318),SHW0335,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485645.585&StartNorthing=193278.135&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Collins House and 32 Bridge St, Corner of Bridge St/Desborough Rd",yes,,2018-12-18,,0.18,45,45,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.757783 51.6307),SHW0339,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486075.755&StartNorthing=193172.39&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Delafield Heights South, Longland Way / Pettifer Way, previously known as Flats off Chairborough Road",yes,,2018-12-18,,0.7,40,40,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.777399 51.6238),SHW0400,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484731.15&StartNorthing=192372.572&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Frank Hudson Furniture Factory, Rosebery Avenue, High Wycombe",yes,,2018-12-18,,0.11,11,11,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.728796 51.6236),SHW0402,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=488095.865&StartNorthing=192410.2&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Ogilvie Road, High Wycombe",,,2018-12-18,,0.21,9,9,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.770595 51.6329),SHW0406,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485184.94&StartNorthing=193400.5&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"JC and MP Smith, Princes Gate (also known as Ricketts road, Ryedale), High Wycombe, HP13 7AB",yes,,2018-12-18,,0.16,32,32,"15/06660/FUL. Resolution to permit.. Demolition of existing building and construction of 32 x 2 bedroom apartments, alteration to the existing access, landscaping and car parking",local-authority-eng:WYO,not owned by a public authority,2016-12-12,,permissioned,full planning permission,POINT(-0.733671 51.6255),SHW0419,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487754.704&StartNorthing=192618.725&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Netley Works, 89 Queens Road, High Wycombe",,,2018-12-18,,0.19,11,11,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.735804 51.6261),SHW0421,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487605.86&StartNorthing=192684.315&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Kitchener Works, Kitchener Road, adjacent to Smewin Court, High Wycombe",yes,,2018-12-18,,0.24,14,14,"16/05718/FUL. Demolition of existing factory building and erection of two, 2.5 storey residential blocks comprising of 14 x 2 bed flats with associated parking and landscaping.",local-authority-eng:WYO,not owned by a public authority,2016-08-01,,permissioned,full planning permission,POINT(-0.765098 51.6302),SHW0432,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485570.535&StartNorthing=193100.88&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Garages between Chiltern Avenue and Rutland Avenue, High Wycombe",,,2018-12-18,,0.39,10,10,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.780564 51.624),SHW0436,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484511.575&StartNorthing=192395.63&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Brook Street, High Wycombe",,,2018-12-18,,0.19,10,10,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,owned by a public authority,,,not permissioned,,POINT(-0.758454 51.6322),SHW0440,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486026.65&StartNorthing=193328.925&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Corner of Bridge Street/Oxford Road, High Wycombe",,,2018-12-18,,0.51,7,7,Allocated in the Delivery and Site Allocations document.,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.75682 51.6319),SHW0463,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486140.212&StartNorthing=193305.32&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Garages at Tyzack Road, High Wycombe",,,2018-12-18,,0.25,6,6,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.7219 51.6416),SHW0466,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=488538.125&StartNorthing=194424.95&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
Land Adjacent 23 Easton Street High Wycombe Buckinghamshire HP11 1NJ,yes,,2018-12-18,,0.12,9,9,15/05700/FUL. Redevelopment of existing BT Car Park with a 3-storey office building along Easton Street and erection of 14 x 2 bed flats in one block with associated bin/cycle storage along Abbey Place (alternative scheme to pp 14/07141/FUL),local-authority-eng:WYO,not owned by a public authority,2015-04-27,,permissioned,full planning permission,POINT(-0.745292 51.6281),SHW0503,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=486945.395&StartNorthing=192890.125&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Remainder of Leigh Street employment area, Desborough road, High Wycombe",,,2018-12-18,,1.23,228,228,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.764604 51.6313),SHW0524,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485602.575&StartNorthing=193231.825&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Garages at Havenfield Road, High Wycombe, HP12 4ST",,,2018-12-18,,0.03,5,5,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.791014 51.6185),SHW0526,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=483798.375&StartNorthing=191770.125&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"185 - 197 Gordon Road, High Wycombe, Bucks, HP13 6AP",yes,,2018-12-18,,0.08,14,14,"12/07667/FUL. Redevelopment of site for erection of 1 block comprising 2 x 1 bed and 12 x 2 bed apartments including bin and cycle stores, associated on site car parking and site works",local-authority-eng:WYO,not owned by a public authority,2013-05-09,,permissioned,full planning permission,POINT(-0.735124 51.6258),SHW0543,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=487653.55&StartNorthing=192647.925&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Victoria Pharmacy, 19 Desborough Avenue, High Wycombe",yes,,2018-12-18,,0.06,9,9,"16/08119/FUL, 14/06330/FUL, 13/07187/FUL. Demolition of existing retail/office premises and erection of part three/part four storey building incorporating 3 x retail units, 1 x office suite and 2 x 1-bed & 6 x 2-bed self contained flats with associated bin & cycle stores.",local-authority-eng:WYO,not owned by a public authority,2014-02-08,,permissioned,full planning permission,POINT(-0.761643 51.6328),SHW0548,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=485804.73&StartNorthing=193395.551&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Sunnyside and St.Johns House, 16-18 St.Johns Road, High Wycombe",,,2018-12-18,,0.09,5,5,13/07334/PAJ. Has a prior notification approval for part of the site.,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.702602 51.6376),SHW0550,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=489881.365&StartNorthing=193998.785&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Notcutts Garden Centre, Clay Lane, High Wycombe",yes,,2018-12-18,,0.91,15,15,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.803652 51.6067),SHW0561,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=482944.9&StartNorthing=190444.89&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
"Delafield Heights North, (Longland Way / Pettifer Way, also known as Castlefield Estate, High Wycombe)",yes,,2018-12-18,,1.74,32,32,,local-authority-eng:WYO,not owned by a public authority,,,not permissioned,,POINT(-0.777665 51.6259),SHW0564,https://mywycombe.wycombe.gov.uk/mywycombe.aspx?MapSource=Wycombe/AllMaps&StartEasting=484708.745&StartNorthing=192611.399&StartZoom=300&o=1&Layers=brownfield&ZoomPin=1,2017-12-14
