site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Car Park off Telford Way,,,2017-12-01,,0.53,43,39,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MLCKGLI000,not permissioned,,POINT(-0.420984 51.882738),SHLAA176,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/176-and-177.pdf,2017-12-01
Dalroad Industrial Estate,,,2017-12-01,,0.79,35,32,No planning history provided as site covers part of wider employment estate,local-authority-eng:LUT,,,,not permissioned,,POINT(-0.434327 51.883456),SHLAA180,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/180-and-181.pdf,2017-12-01
"The Windsor Castle, 12 Albert Road",,,2017-12-01,,0.08,119,119,"The permission applies across this site and site reference SHLAA222. Erection of three 4 to 9 storey buildings comprising 137 one bedroom, 99 two bedroom and 2 studios with associated paths, fences, walls, cycle storage and soft landscaping.",local-authority-eng:LUT,,2017-06-16,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M8UM6IKG09600,permissioned,full planning permission,POINT(-0.411712 51.875393),SHLAA183,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/182-and-183.pdf,2017-12-01
142-144 Midland Road,yes,,2017-12-01,,0.08,40,40,Erection of 7/8 Storey block comprising 25 one-bedroom and 15 two-bedroom flats,local-authority-eng:LUT,,2014-12-03,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001P6MKGLI000,permissioned,full planning permission,POINT(-0.416343 51.883341),SHLAA188,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/187-and-188.pdf,2017-12-01
Extension to Mall,,,2017-12-01,,2.40,39,35,No planning history provided as site covers multiple plots with multiple histories,local-authority-eng:LUT,,,,not permissioned,,POINT(-0.415135 51.880502),SHLAA190,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/189-and-190.pdf,2017-12-01
"Napier Park, Kimpton Road",yes,,2017-12-01,,24.44,1310,1310,Another part of the site also has extant permission (16/01340/REM). Erection of 685 flats comprised of 424 one bedroom and 261 two bedroom units,local-authority-eng:LUT,,2017-08-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MDFQB2KG09600,permissioned,full planning permission,POINT(-0.395596 51.876775),SHLAA191,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/191-and-192.pdf,2017-12-01
Rear of 66-76 Castle Street,,,2017-12-01,,0.21,12,11,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=JDRB9ZKG47000,not permissioned,,POINT(-0.41756 51.874744),SHLAA198,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/197-and-198.pdf,2017-12-01
27-37 Chapel Street,yes,,2017-12-01,,0.14,18,18,Erection of 18 x 1 Bed units at rear of 27-37 Chapel St,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IGS8MXKGM5000,pending decision,,POINT(-0.416962 51.876048),SHLAA199,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/199-and-200.pdf,2017-12-01
37-47 Cheapside,,,2017-12-01,,0.11,65,59,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HDFKADKGD0000,not permissioned,,POINT(-0.414465 51.880151),SHLAA202,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/201-and-202.pdf,2017-12-01
17-19 Downs Road,yes,,2017-12-01,,0.16,14,14,Erection of a three/four storey building comprising 14 one bedroom flats,local-authority-eng:LUT,,2015-05-28,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MOIKGLI000,permissioned,full planning permission,POINT(-0.427402 51.878283),SHLAA205,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/205-and-206.pdf,2017-12-01
41 - 43 Dudley Street,,,2017-12-01,,0.13,30,30,"Erection of 3, 4 and 5 storey building comprising of 38 one bedroom and 16 two bedroom flats with associated car/cycle parking and amenity space",local-authority-eng:LUT,,2017-05-18,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OYJKGLI000,permissioned,full planning permission,POINT(-0.415658 51.884231),SHLAA207,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/207-and-208.pdf,2017-12-01
13-31 Dunstable Road,yes,,2017-12-01,,0.24,124,124,"Erection of 214 flats, comprising 195 one bedroom flats, 15 two bedroom flats and 4 three bedroom flats, Part 8 and part 12 storey building with associated access, car parking and landscaping",local-authority-eng:LUT,,2017-11-17,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001YY1KGLI000,permissioned,full planning permission,POINT(-0.424499 51.881527),SHLAA208,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/207-and-208.pdf,2017-12-01
"Land opposite Whitbread House, Flowers Way",yes,,2017-12-01,,0.45,168,168,Erection of three new mixed-use development blocks comprising 318 residential units with balconies,local-authority-eng:LUT,,2017-09-26,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001Z7AKGLI000,permissioned,full planning permission,POINT(-0.414248 51.876803),SHLAA210,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/209-and-210.pdf,2017-12-01
33 Guildford Street,,,2017-12-01,,0.01,12,11,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NB4KGLI000,not permissioned,,POINT(-0.412953 51.880589),SHLAA213,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/213-and-214.pdf,2017-12-01
35 Guildford Street,,,2017-12-01,,0.04,15,14,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001T3BKGLI000,not permissioned,,POINT(-0.413071 51.880537),SHLAA214,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/213-and-214.pdf,2017-12-01
39-51 John Street,yes,,2017-12-01,,0.03,39,39,39 flats comprising 38 one bedroom and 1 two bedroom flats,local-authority-eng:LUT,,2015-01-22,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NAGKGLI000,permissioned,full planning permission,POINT(-0.412748 51.880227),SHLAA218,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/217-and-218.pdf,2017-12-01
"Luton Town Football Club, Kenilworth Road",,,2017-12-01,,1.58,65,59,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001ZW8KGLI000,not permissioned,,POINT(-0.431674 51.884113),SHLAA220,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/219-and-220.pdf,2017-12-01
"Crescent House, 1-5 Latimer Road",,,2017-12-01,,0.17,119,119,"The permission applies across this site and site reference SHLAA183. Erection of three 4 to 9 storey buildings comprising 137 one bedroom, 99 two bedroom and 2 studios with associated paths, fences, walls, cycle storage and soft landscaping.",local-authority-eng:LUT,,2017-06-16,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M8UM6IKG09600,permissioned,full planning permission,POINT(-0.412548 51.875593),SHLAA222,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/221-and-222.pdf,2017-12-01
6-14 Old Bedford Road,yes,,2017-12-01,,0.09,39,39,Erection of 39 one and two bedroom flats in three to six storey block,local-authority-eng:LUT,,2010-07-16,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000XYPKGLI000,permissioned,full planning permission,POINT(-0.416657 51.883498),SHLAA233,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/223-and-224.pdf,2017-12-01
43 Ridgway Road,,,2017-12-01,,0.22,18,18,Erection of 14 two bedroom flats,local-authority-eng:LUT,,2017-04-10,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UQ9KGLI000,permissioned,full planning permission,POINT(-0.408363 51.888359),SHLAA241,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/241-and-243.pdf,2017-12-01
18-22 Rothesay Road,yes,,2017-12-01,,0.10,14,14,Change of use of building and any land within its curtilage from office(s) (B1a) to residential (C3) 20 flats under Class O of the GPDO,local-authority-eng:LUT,,2017-05-03,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=MKQBI2KG09801,permissioned,other,POINT(-0.422255 51.878817),SHLAA301,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/300-and-301.pdf,2017-12-01
Car park adjacent to 69 Adelaide Street,yes,,2017-12-01,,0.13,11,11,"Erection of a three storey building comprising of 3 two bed and 2 one bed flats, two storey building comprising 2 one bed flats and a three storey building comprising 3 two bed and 3 one bed flats",local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UYOKGLI000,pending decision,,POINT(-0.422262 51.877792),SHLAA303,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/302-and-303.pdf,2017-12-01
89 - 93 Park Street,,,2017-12-01,,0.08,14,13,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OE7KGLI000,not permissioned,,POINT(-0.408905 51.876308),SHLAA304,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/304-and-305.pdf,2017-12-01
7-11 King Street,yes,,2017-12-01,,0.05,14,14,Part demolition and reconstruction following fire damage and conversion and change of use to form 9 one-bedroom and 5 two-bedrom flats,local-authority-eng:LUT,,2012-12-21,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001N7DKGLI000,permissioned,full planning permission,POINT(-0.416752 51.878716),SHLAA319,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/318-and-319.pdf,2017-12-01
111 North Street,yes,,2017-12-01,,0.17,15,14,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001PERKGLI000,not permissioned,,POINT(-0.413756 51.886247),SHLAA320,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/320-and-321.pdf,2017-12-01
"Petrol Station, 116-124 Wingate Road",,,2017-12-01,,0.32,13,13,Erection of 8 three bedroom and 5 four bedroom house and associated works,local-authority-eng:LUT,,2017-06-05,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S3ZKGLI000,permissioned,outline planning permission,POINT(-0.443194 51.894274),SHLAA321,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/320-and-321.pdf,2017-12-01
5 Empress Road,yes,,2017-12-01,,0.11,14,14,"Erection of 8 x one-bedroom flats, 4 x two-bedroom flats and 2 semi-detached one-bedroom dwelling houses after demolition of existing car workshop",local-authority-eng:LUT,,2015-03-06,https://planning.luton.gov.uk/online-applications/caseDetails.do?caseType=Application&keyVal=NFC8N6KG04F00,permissioned,full planning permission,POINT(-0.454296 51.903636),SHLAA323,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/323-and-324.pdf,2017-12-01
"Sherd Lodge, Sherd Close",yes,,2017-12-01,,0.29,49,49,Refurbishment and conversion of the existing building and the erection of an additional 3 floors to create 49 flats,local-authority-eng:LUT,,2016-10-06,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001LDYKGLI000,permissioned,full planning permission,POINT(-0.452336 51.91539),SHLAA333,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/333-and-334.pdf,2017-12-01
Land at Stockingstone Road,,,2017-12-01,,2.25,62,56,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00254LKGLI000,not permissioned,,POINT(-0.4058 51.89344),SHLAA339,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/338-and-339.pdf,2017-12-01
Car Park adjacent to 15 Oxford Road and 23-27 Union Street,yes,,2017-12-01,,0.03,33,33,Erection of a 5 storey building to provide 22 one bedroom flats and 11 two bedroom flats together with associated facilities,local-authority-eng:LUT,,2016-11-11,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NUTPMVKG05500,permissioned,full planning permission,POINT(-0.413943 51.875558),SHLAA340,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/340-and-341.pdf,2017-12-01
"The Laurels, Ely Way",yes,,2017-12-01,,0.53,14,14,Demolition of existing nursing home and redevelopment with fourteen three bed and four bed housing,local-authority-eng:LUT,,2016-01-29,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001SFLKGLI000,permissioned,full planning permission,POINT(-0.466592 51.901118),SHLAA342,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/342-and-343.pdf,2017-12-01
"Milan Day Centre, Solway Road North",yes,,2017-12-01,,0.20,8,8,"The permission applies across this site and site reference SHLAA471. Erection of 4 two bedroom, 7 three bedroom and 4 four bedroom houses",local-authority-eng:LUT,,2017-11-02,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=00253VKGLI000,permissioned,outline planning permission,POINT(-0.440279 51.901213),SHLAA345,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/344-and-345.pdf,2017-12-01
27 Crawley Road,yes,,2017-12-01,,0.03,12,11,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000CQFKGLI000,not permissioned,,POINT(-0.422111 51.883347),SHLAA348,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/348-and-349.pdf,2017-12-01
27A Upper George Street,yes,,2017-12-01,,0.10,26,26,Erection of a building comprising of 38 one/two bedroom flats and 2 retail units on ground floor together with landscaping after demolition of existing building,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0027X4KGLI000,pending decision,,POINT(-0.420139 51.879508),SHLAA351,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/350-and-351.pdf,2017-12-01
40-58 Collingdon Street,yes,,2017-12-01,,0.22,88,88,"Erection of a five storey residential development comprising 88 apartments, ground floor office space, undercroft parking and associated hard and soft landscaping following demolition of buildings",local-authority-eng:LUT,,2015-02-12,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001MXFKGLI000,permissioned,full planning permission,POINT(-0.42057 51.882121),SHLAA352,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/352-and-353.pdf,2017-12-01
Car park adjacent to 95 Maple Road East,,,2017-12-01,,0.65,54,49,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001RY1KGLI000,not permissioned,,POINT(-0.435041 51.884634),SHLAA353,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/352-and-353.pdf,2017-12-01
"Bramingham Centre, Weltmore Road",yes,,2017-12-01,,1.40,51,51,"Development of Land for residential purposes - Change of use from Class D1 day centre to Class C Residential, after demolition of the former Bramingham Centre and Erection of 52 dwellings comprising of 33 houses and 19 apartments, associated car parking and external works",local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001R8EKGLI000,pending decision,,POINT(-0.4531 51.908818),SHLAA359,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/359-and-360.pdf,2017-12-01
"International House, Eaton Green Road",yes,,2017-12-01,,0.37,18,18,Change of use from student accommodation (153 bedrooms) to hostel (155) bedrooms with training and management facilities and cycle storage,local-authority-eng:LUT,,2017-06-28,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UFAKGLI000,permissioned,full planning permission,POINT(-0.386751 51.883209),SHLAA360,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/359-and-360.pdf,2017-12-01
2 to 32 Beechwood Road,,,2017-12-01,,0.61,17,15,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001S75KGLI000,not permissioned,,POINT(-0.449244 51.892888),SHLAA361,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/361-and-362.pdf,2017-12-01
"Royal Mail, Sarum Road",yes,,2017-12-01,,0.15,12,11,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001U04KGLI000,not permissioned,,POINT(-0.453262 51.903245),SHLAA363,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/363-and-364.pdf,2017-12-01
10 to 12 Caleb Close,,,2017-12-01,,0.33,26,24,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001XZ7KGLI000,not permissioned,,POINT(-0.448385 51.892076),SHLAA364,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/363-and-364.pdf,2017-12-01
"Leagrave Service Station, High Street.",yes,,2017-12-01,,0.28,21,21,"Erection of a three storey block comprising of 36 Flats and erection of 3 dwelling houses, along with associated parking and landscaping",local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=M0K85YKG09800,pending decision,,POINT(-0.464491 51.902205),SHLAA370,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/369-and-370.pdf,2017-12-01
"Whitbread House, Flowers Way",yes,,2017-12-01,,0.42,131,131,The site also benefits from additional permission (16/00247/COM). Change of use under Class O - from B1(a) (office) to C3 (dwellings)12 residential units on Third Floor,local-authority-eng:LUT,,2016-07-20,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=ODWQJHKG05500,permissioned,other,POINT(-0.413503 51.877333),SHLAA401,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/401-and-402.pdf,2017-12-01
"Napier House, 17-21 Napier Road",yes,,2017-12-01,,0.03,26,26,The site benefits from additional permission (16/01319/COM). Erection of additional floor to provide a total of 4 flats (1 No. 1 bedroom flat and 3 No. 2 bedroom flats),local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001UNTKGLI000,pending decision,,POINT(-0.423415 51.878041),SHLAA404,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/403-and-404.pdf,2017-12-01
54-62 Park Street,yes,,2017-12-01,,0.10,39,39,Change of use from class B1(a) office to C3 (dwellings),local-authority-eng:LUT,,2015-07-29,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001NUWKGLI000,permissioned,other,POINT(-0.410894 51.876758),SHLAA407,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/407-and-408.pdf,2017-12-01
16 to 36 South Road,yes,,2017-12-01,,0.22,36,36,Erection of up to 36 flats in a three storey building,local-authority-eng:LUT,,2016-09-02,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=OMV516KG05503,permissioned,outline planning permission,POINT(-0.418366 51.873711),SHLAA411,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/411-and-412.pdf,2017-12-01
38a Wingate Road,,,2017-12-01,,0.61,17,15,,local-authority-eng:LUT,,,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001X4MKGLI000,not permissioned,,POINT(-0.449105 51.893974),SHLAA412,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/411-and-412.pdf,2017-12-01
22 to 36 Hastings Street,yes,,2017-12-01,,0.06,18,18,Demolition of existing building and erection of a new residential block consisting of 5 two bed and 13 one bed flats,local-authority-eng:LUT,,2015-02-12,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OHFKGLI000,permissioned,full planning permission,POINT(-0.419224 51.877005),SHLAA415,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/415-and-416.pdf,2017-12-01
Land and buildings at and behind 98-100 Wenlock Street,,,2017-12-01,,0.15,6,6,Part of this application has been built-out. Erection of 8 one and two bedroom flats in three blocks and alterations to existing two bedroom flats with associated parking,local-authority-eng:LUT,,2005-04-08,https://planning.luton.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001OYHKGLI000,permissioned,outline planning permission,POINT(-0.411905 51.885179),SHLAA422,http://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/SHLAA-2017/Maps/421-and-422.pdf,2017-12-01
