site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Land to the west of Kings Close Yapton,yes,,2017-11-10,,0.35,10,10,"Y/56/15/OUT: Outline application for proposed mixed use development comprising 5 No.3 bedroom houses, 4 No. 2 bedroom houses & 1 No. 1 bedroom flat over car ports together with 4 No. B1 workshop/business units all with parking & access to main road via a redefined alignment of Kings Close & Highway improvement works at existing crossover.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2015-11-05,http://www.arun.gov.uk/weekly-lists,permissioned,outline planning permission,POINT(-0.610838 50.819009),Y2214,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=Y/22/14/,2017-11-10
C M Wood Body Repair Centre Linden Park Littlehampton,yes,,2017-11-10,,0.06,10,10,LU/205/16/PL: Demolition of existing workshop buildings & erection of 10 No. flats consisting 4 No. 2 bed flats & 6 No. 1 bed flats.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2016-11-29,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.548893 50.811861),LU20516,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/205/16/PL,2017-11-10
Land West of Yapton Road (Poultry Farm) Middleton,yes,,2017-11-10,,0.55,13,13,"M/45/16/PL: Demolition of redundant poultry farm buildings & dwelling & erection of 13 No. dwellings with associated access, car parking & landscaping.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-02-07,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.619501 50.798176),M4516,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=M/45/16/PL,2017-11-10
Sack Lane Dairy Sack Lane Aldingbourne,yes,,2018-12-11,,0.26,5,5,"AL/58/17/PL: Demolition of existing buildings, construction of 5 No. live / work units & creation of new pastureland.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-12-13,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.659298 50.813263),AL5817PL,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=AL/58/17/PL,2018-12-11
46a and 47 Pier Road and land north of Clifton Road Littlehampton,yes,,2018-12-11,,0.6,8,8,"LU/287/17/PL: Demolition of existing buildings, change of use & erection of 1 No. building incorporate office (B1) at ground floor & 8 No. dwellings at first and second floor level.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-12-19,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.542782 50.805696),18LU2,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/287/17/PL,2018-12-11
The Tap and Barrel 2-13 Duke Street Littlehampton,yes,,2018-12-11,,0.06,9,9,LU/364/17/PL: Retention & conversion of former Public House building & the erection of two storey block to provide a total of 9 No. residential units with associated parking.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2018-01-25,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.542591 50.810011),18LU1,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/364/17/PL,2018-12-11
90 & 91 South Terrace Littlehampton,yes,,2018-12-11,,0.06,6,6,"LU/197/17/PL: Change of use of existing leisure use of upper ground floor to form 3 No. flats, extension of first floor to form 2 No. flats & creation of 1 No. flat in roof space.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-10-18,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.541629 50.804909),18LU3,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/197/17/PL,2018-12-11
90 Rose Green Road Aldwick,yes,,2019-01-24,,0.23,5,5,AW/138/17/PL: Demolition of existing buildings and construction of 5 dwellings.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-10-18,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.721311 50.78689),AW13817PL,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=AW/138/17/PL,2019-01-24
Land East of Toll Cottage Lake Lane,yes,,2019-01-24,,0.38,5,5,"BN6916PL: Application for 5 dwellings, access and ancillary works. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-04-26,http://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.631577 50.833634),BN6916PL,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=BN/69/16/PL,2019-01-24
16 Worthing Road East Preston,yes,,2019-01-24,,0.11,6,6,EP/121/17/PL: Application for Demolition of existing dwelling & construction of 6no. new flats and associated external works and storage. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-10-25,https://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.487731 50.814888),EP12117PL,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=EP/121/17/PL,2019-01-24
Directors Cottage Toddington Lane,yes,,2019-01-24,,0.14,5,5,LU/249/17/PL - Demolition of the existing bungalow & redevelopment of the site with 5 No. detached houses.. https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-11-15,https://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.534785 50.825867),LU24917PL,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=LU/249/17/PL,2019-01-24
7 Sterling Parade The Street,yes,,2019-01-24,,0.24,5,5,"R/87/17/PL - Second floor extension to create 4 No. dwellings & reconfigure existing second floor flat together with private balconies, secure bin storage & bicycle storage & allocated parking for the proposed new dwellings.. https://www.arun.gov.uk/weekly-lists",local-authority-eng:ARU,not owned by a public authority,2017-06-29,https://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.507825 50.810192),18R1,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=R/87/17/PL,2019-01-24
70 Woodlands Avenue Rustington,yes,,2019-01-24,,0.12,6,6,R/65/17/PL - Demolition of existing dwelling & erection of two-storey apartment building (6no two-bedroom apartments). https://www.arun.gov.uk/weekly-lists,local-authority-eng:ARU,not owned by a public authority,2017-06-29,https://www.arun.gov.uk/weekly-lists,permissioned,full planning permission,POINT(-0.508305 50.811619),R11,http://www1.arun.gov.uk/aplanning/OcellaWeb/planningDetails?reference=R/65/17/PL,2019-01-24
