site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"9a Malmesbury Road , Chippenham",yes,,2017-12-01,,0.17,5,5,Demolition of Church Hall & Erection of 5 Dwellings,local-authority-eng:WIL,mixed ownership,2015-01-08,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.117847 51.465046),N14.4658,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Doorworld, Bristol Road, Chippenham",yes,,2017-12-01,,0.2,6,6,Demolition Of Existing Garage & Store Building Erection Of 2 Pairs Of Semi Detached Dwellings & 2 Detached Dwellings,local-authority-eng:WIL,not owned by a public authority,2015-01-20,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.133453 51.465533),N14.6619,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Old Glove Factory, Adjacent 25 Brockleaze, Neston (nr Corsham)",yes,,2017-12-01,,0.34,10,10,Conversion of 3 Factory Units to 10 Dwellings,local-authority-eng:WIL,not owned by a public authority,2014-02-25,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.19238 51.41241),N13.2173,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Former Dairy, Priory Street, Corsham",yes,,2017-12-01,,0.16,7,7,Erection of Five New Dwellings & Two Residential Conversions,local-authority-eng:WIL,not owned by a public authority,2014-03-04,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.194177 51.436163),N12.3980,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Windmill House, Common Hill, Cricklade",yes,,2017-12-01,,0.87,5,5,Conversion of Former Use Class C2 (Residential Family Assessment Centre) to form 3 dwgs and 2 flats. Alt permission to care home - N13.2601,local-authority-eng:WIL,not owned by a public authority,2015-02-06,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.878846 51.638739),N14.11656,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Hill House Nursing Home, Little Somerford (nr Chippenham)",yes,,2017-12-01,,0.44,12,12,Conversion of 19 bed Care Home to 45 Bed Nursing Home with 12 Extra Care units,local-authority-eng:WIL,not owned by a public authority,2010-05-20,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.051973 51.563658),N09.0362,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Pew Hill House, Pew Hill, Chippenham",yes,,2017-12-01,,0.47,9,9,Convert offices to 9 flats - Renewal of 10/00449/FUL,local-authority-eng:WIL,mixed ownership,2013-07-22,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.11033 51.469639),N13.0611,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Little George Hotel, 29 New Road, Chippenham",yes,,2017-12-01,,0.05,6,6,Conversion of Former Hotel & Guesthouse and A4 to 6no. Flats,local-authority-eng:WIL,mixed ownership,2015-02-17,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.117599 51.463626),N13.1501,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"127 London Road, Chippenham",yes,,2017-12-01,,0.12,9,9,Dem Service Station erect 9 dwgs,local-authority-eng:WIL,not owned by a public authority,2015-03-02,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.999778 51.43163),N12.3177,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"RAF Yatesbury, Jugglers Lane, Yatesbury (nr Calne)",yes,,2017-12-01,,12.47,46,46,Restoration & Conversion of Former RAF Base & Residential Development Consisting of 46 Dwellings,local-authority-eng:WIL,not owned by a public authority,2015-05-15,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.925121 51.440958),N14.0153,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Land and Garages at 50-56 Abberd Way, Calne",yes,,2017-12-01,,0.19,12,12,Demolition of 4 flats & garages. Erect 12 Dwellings with Associated Parking & Amenity,local-authority-eng:WIL,mixed ownership,2015-05-26,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.995635 51.441143),N14.10595,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"The Hawthorns, Hawthorn Road, Chippenham",yes,,2017-12-01,,0.09,5,5,Proposed Four 1 Bed Flats Associated Parking & Landscaping. Part Implementation Of Approved Application 11/01823/FUL for 1 x 1 bed ground floor flat.,local-authority-eng:WIL,not owned by a public authority,2015-06-12,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.11487 51.465958),N15.1850,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Land at Sparrow Lane & rear 125-6 High St, Royal Wootton Bassett",yes,,2017-12-01,,0.14,7,7,Erection of 7 Three Bedroomed Dwellings,local-authority-eng:WIL,mixed ownership,2015-09-08,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.902187 51.542374),N15.3679,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Brethren Meeting Room, Goldney Avenue, Chippenham",yes,,2017-12-01,,0.21,5,5,Partial Demolition of an Existing Building and Construction of Five Dwellings,local-authority-eng:WIL,not owned by a public authority,2012-10-19,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.124341 51.460283),N12.0286,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Land at 60-60a Bradford Road, Trowbridge",yes,,2017-12-01,,0.16,9,9,COU of Medical Centre to 5 flats. Demolish pharmacy at rear and build 4 dwgs.,local-authority-eng:WIL,mixed ownership,2016-10-03,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.216659 51.319825),W16.7198,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"16 St Thomas Passage, Trowbridge",yes,,2017-12-01,,0.06,6,6,Erection of 6 apartments and associated access works following the demolition of the exisiting dwelling,local-authority-eng:WIL,mixed ownership,2016-10-13,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.205213 51.324072),W16.5078,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Halve Health Clinic, The Halve, Trowbridge",yes,,2017-12-01,,0.15,6,6,Conversion of first floor to provide 6 apartments and associated external works. Variation to W13.6678.,local-authority-eng:WIL,mixed ownership,2016-11-18,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.204606 51.323165),W16.8406,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Heywood House, Park Lane, Westbury",yes,,2017-12-01,,2.55,27,27,Change of use to dwelling houses and erect 10 dwellings,local-authority-eng:WIL,not owned by a public authority,2008-10-29,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.178219 51.279903),W07.1377,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"106 West Street, Warminster",yes,,2017-12-01,,0.17,5,5,Demolition of Garage and 1 dwellling and erection of 5 New Dwellings (renewal of extant planning permission reference W09.0258),local-authority-eng:WIL,not owned by a public authority,2013-07-03,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.197063 51.203955),W12.0555,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Court Mill House, Court Street, Trowbridge",yes,,2017-12-01,,0.04,6,6,Proposed change of use of existing office to form 6 residential units,local-authority-eng:WIL,not owned by a public authority,2015-08-24,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.208389 51.318905),W15.3044,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"3 Lowbourne, Melksham",yes,,2017-12-01,,0.17,17,17,Demolition of existing club building and erection of 17 flats,local-authority-eng:WIL,not owned by a public authority,2015-01-16,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.137325 51.374264),W13.7076,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Fairfield Road, Warminster",yes,,2017-12-01,,0.1,8,8,2 blocks of 4 terrace of houses on site of car sales garage.,local-authority-eng:WIL,not owned by a public authority,2010-02-03,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.177515 51.205227),W09.3634,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Charter House, Seymour Road, Trowbridge",yes,,2017-12-01,,0.61,40,40,Erection of retirement living apartments ( category 2 type ) with communal facilities and car parking,local-authority-eng:WIL,not owned by a public authority,2016-12-09,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.210768 51.324476),W16.3974,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Land SE of MoD Copenacre, Bath Road, Corsham",yes,,2017-12-01,,1.32,29,29,Reserved Matters Application for Appearance Scale Layout &Landscaping for 29 Dwellings. (Persuant to Outline Application 15/00058/OUT),local-authority-eng:WIL,not owned by a public authority,2016-03-01,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,reserved matters approval,POINT(-2.216187 51.432779),N15.11882,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"29a Bank Street, Melksham",yes,,2017-12-01,,0.01,75,75,*** Change of use of existing first floor flat (Use Class C3) to ancillary retail floorspace (use class A1),local-authority-eng:WIL,not owned by a public authority,2016-07-25,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.138345 51.374389),W16.5234,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"The Embankment Site, Bath Road, Chippenham",yes,,2017-12-01,,0.16,5,5,Erection of 5 Dwellings and Associated Car Parking (Renewal of 13/03099/FUL) EXTENSION TO A 5 YEAR PERIOD,local-authority-eng:WIL,not owned by a public authority,2017-01-05,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.131128 51.452939),N16.6563,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Ship Inn, Frome Road, Trowbridge",yes,,2017-12-01,,0.12,8,8,Change of use and alteration and extensions to former public house to form 8 self contained flats.,local-authority-eng:WIL,not owned by a public authority,2016-07-29,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.211886 51.314771),W16.4462,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Langley Park, Foundry Lane, Chippenham",yes,,2017-12-01,,0.57,22,22,Dem Existing Bldgs Redevelopment with 22 Residential Units (Class C3) plus hotel and café,local-authority-eng:WIL,not owned by a public authority,2017-01-11,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.112735 51.464269),N16.4273,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Part 1st floor, 301-5 Hungerdown Lane, Chippenham",yes,,2017-12-01,,0.18,5,5,Change of Use of Part of 1st Floor from A1 to C3 Creation of 3 New Flats Alteration of Existing 2 Flats & 2 Storey Side Extension to Form Stair Enclosure Modification of Existing Parking & External Areas (Resubmission of 14/07473/FUL),local-authority-eng:WIL,not owned by a public authority,2016-06-22,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.138219 51.460996),N16.3769,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Withleigh House, Spa Road, Melksham",yes,,2017-12-01,,0.38,31,31,Revision to W15.5079 to add an extra apartment,local-authority-eng:WIL,not owned by a public authority,2017-01-05,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.134929 51.370607),W16.9536,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"47 Hill Corner Road, Chippenham",yes,,2017-12-01,,0.36,12,12,Reserved Matters Application Relating to Access Appearance Landscaping Layout & Scale Following Outline Application 14/11384/OUT for Demolition of Existing House & Adjacent Industrial Workshop & Storage Buildings and Construction of 12 New Dwellings,local-authority-eng:WIL,not owned by a public authority,2016-09-15,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,reserved matters approval,POINT(-2.11526 51.47199),N16.4349,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Former Builders Yard, Park Road, Trowbridge",yes,,2017-12-01,,0.39,10,10,New Residential Development (Resubmission of K.47379),local-authority-eng:WIL,not owned by a public authority,2010-11-19,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.81205 51.310884),E10.1104,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"The Depot, Station Approach, Wilcot Rd, Pewsey",yes,,2017-12-01,,0.18,9,9,Redevelopment of exsisting workshop/warehouse for residential use,local-authority-eng:WIL,not owned by a public authority,2015-03-09,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.770721 51.341733),E14.6941,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Hillcote, 22 Manor Road, Salisbury",yes,,2017-12-01,,0.18,5,5,Change of use of care home to two dwellings conversion of stable building to one dwelling erection of two new detached dwellings,local-authority-eng:WIL,not owned by a public authority,2017-01-09,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.786483 51.072203),S16.10594,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Bridge Garage, London Road, Marlborough",yes,,2017-12-01,,0.2,10,10,Redevelopment of garage to accommodate 6 new dwellings and conversion and extension of grade II listed cottage to accommodate 4 dwellings,local-authority-eng:WIL,not owned by a public authority,2014-05-15,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.725648 51.419945),E13.5263,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Honey Street Mills, Honey Street, Pewsey",yes,,2017-12-01,,0.36,5,5,Demolition of two dwellings and vacant former commercial buildings and replacement with five no. dwellings.,local-authority-eng:WIL,not owned by a public authority,2014-03-19,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.8523 51.353337),E10.0772,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"10 The Green, Marlborough",yes,,2017-12-01,,0.25,6,6,New block of 6 no. Over 55 apartments.,local-authority-eng:WIL,not owned by a public authority,2013-02-18,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.726828 51.422312),E12.1157,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Old Yard, London Road, Marlborough",yes,,2017-12-01,,0.34,28,28,Demolition of existing former builders yard buildings and erection of a part 2 storey/part 3-storey building of 28 sheltered apartments for the elderly.,local-authority-eng:WIL,mixed ownership,2015-11-06,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.722244 51.419289),E15.3121,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Assize Court, Northgate Street, Devizes",yes,,2017-12-01,,0.17,18,18,Resubmission of expired planning permission for change of use to residential and community use of the vacant Assize Courts requiring the remodelling of sections of the SW & NE elevations and internal stairs. Creation of new window openings dormers and rooflights. Provision of new upper floors to the Jury and Court Rooms for proposed residential accommodation,local-authority-eng:WIL,not owned by a public authority,2016-01-05,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.999549 51.354257),E15.3905,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"69-71 Hulse Road, Salisbury",yes,,2017-12-01,,0.07,6,6,Proposed redevelopment of existing employment site to create four dwellings with associated off street parking,local-authority-eng:WIL,not owned by a public authority,2014-06-23,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.800546 51.077946),S11.1326,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Grove House Surgery, 18 Wilton Road, Salisbury",yes,,2017-12-01,,0.1,10,10,erection of a new 2.5 storey building containing 10x flats; parking and landscaping,local-authority-eng:WIL,not owned by a public authority,2014-06-26,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.806948 51.072949),S13.7176,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Milford House, 43-55 Milford Street, Salisbury",yes,,2017-12-01,,0.24,31,31,Prior Approval notification for change of use of existing property from office (B1(a)) to 31 no. flats (C3),local-authority-eng:WIL,not owned by a public authority,2015-01-13,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,other,POINT(-1.791037 51.068848),S14.10997,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"1 Fish Row, Salisbury",yes,,2017-12-01,,0.03,7,7,Change of use / conversion of part of first floor and second / third floors to residential use,local-authority-eng:WIL,not owned by a public authority,2015-04-20,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.794292 51.068764),S15.0665,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Land at The Hill Brush Co Ltd, Woodlands Road, Mere",yes,,2017-12-01,,1.75,133,133,Dem existing factory & dwg known as Maltot. Erection of 134 dwellings - hybrid full (59dwgs) and outline application (75dwgs),local-authority-eng:WIL,not owned by a public authority,2015-03-19,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-2.262582 51.084097),S14.6780,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
"Springbourne House, High Street, Shrewton (nr Salisbury)",yes,,2017-12-01,,0.01,5,5,Ext & conv of dwelling to 5 flats + ancillary acc. Ancillary accommodation has been completed (to the right of the dwg) making the app extant. Dwelling needs to be extended (third set of bay windows) to be started.,local-authority-eng:WIL,not owned by a public authority,2007-12-10,http://planning.wiltshire.gov.uk/Northgate/PlanningExplorer/ApplicationSearch.aspx,permissioned,full planning permission,POINT(-1.902331 51.19704),S07.1600,https://wiltscouncil.maps.arcgis.com/apps/webappviewer/index.html?id=74a353612a934bd48fee1f2bc564cdd8,2017-12-01
