site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"49-55 Canterbury Road, Whitstable, CT5 4HH",yes,,2017-11-23,,0.06,4,4,"Change of use of part of the ground floor of 49-55 Canterbury Road from restaurant to three flats, and change of use of first floor of 49-51 Canterbury Road to two flats.",local-authority-eng:CAT,,2016-01-27,,permissioned,full planning permission,BR-041,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610739,165919,27700&scale=500",2017-11-01
"Wesley Manse, 71 Whitstable Road, Canterbury, CT2 8EA",yes,,2017-11-23,,0.11,8,8,"Alteration, extension and conversion of property to nine no. apartments.",local-authority-eng:CAT,,2016-03-02,,permissioned,full planning permission,BR-047,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614039,158490,27700&scale=500",2017-11-01
"Old Brewery Business Centre, 75 Stour Street, Canterbury, CT1 2NR",yes,,2017-11-23,,0.07,5,5,"Demolition of rear extension to 75 Stour Street together with internal alterations, change of use and construction of 2 new buildings within the courtyard to form 5 new residential dwellings.",local-authority-eng:CAT,,2016-05-13,,permissioned,full planning permission,BR-053,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614775,157773,27700&scale=500",2017-11-01
"Northgate House, 115-120 Northgate, Canterbury, CT1 1EZ",yes,,2017-11-23,,0.12,24,24,Convert existing offices into 24 flats.,local-authority-eng:CAT,,2016-08-17,,permissioned,full planning permission,BR-059,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615340,158367,27700&scale=500",2017-11-01
"10 Upper Bridge Street, Canterbury, CT1 2NA",yes,,2017-11-23,,0.04,8,8,Convert existing offices into 8 units of residential accommodation.,local-authority-eng:CAT,,2016-09-27,,permissioned,full planning permission,BR-062,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=615125,157506,27700&scale=500",2017-11-01
"21 St Georges Terrace, Herne Bay, CT6 8RH",yes,,2017-11-23,,0.04,6,6,Proposed four-storey building containing 7 apartments following demolition of the existing dwelling.,local-authority-eng:CAT,,2017-03-10,,permissioned,full planning permission,BR-063,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617086,168211,27700&scale=500",2017-11-01
"8b-11 North Lane, Canterbury, CT2 7SL",yes,,2017-11-23,,0.04,7,7,Conversion to 4 townhouses and demolition of existing outbuildings to rear and erection of 2no. apartments and 1no. studio unit.,local-authority-eng:CAT,,2015-10-23,,permissioned,full planning permission,BR-065,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=614626,158205,27700&scale=500",2017-11-01
"226A and 226B Tankerton Road, Whitstable, CT5 2AY",yes,,2017-11-23,,0.03,3,3,Roof extension and alterations to provide 5 flats,local-authority-eng:CAT,,2017-04-10,,permissioned,full planning permission,BR-066,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=612515,167140,27700&scale=500",2017-11-01
"60A London Road, Canterbury, CT2 8JZ",yes,,2017-11-23,,0.06,9,9,Demolition of house and construction of new building incorporating 10 flats.,local-authority-eng:CAT,,2016-06-09,,permissioned,full planning permission,BR-069,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=613872,158125,27700&scale=500",2017-11-01
"24 Avenue Road, Herne Bay, CT6 8TB",yes,,2017-11-23,,0.01,4,4,"Conversion of property to 5 self-contained flats, part demolition of rear projection and new flat roof, replacement of pavement light with wrought iron grille and sub-division of rear courtyard",local-authority-eng:CAT,,2015-11-02,,permissioned,full planning permission,BR-070,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617212,168186,27700&scale=500",2017-11-01
"43 Queens Avenue, Canterbury, CT2 8BA",yes,,2017-11-23,,0.06,6,6,Demolition of building and erection of 7 apartments,local-authority-eng:CAT,,2017-06-08,,permissioned,full planning permission,BR-083,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=613850,158117,27700&scale=500",2017-11-01
"The Gentyl Knyght, Knight Avenue, Canterbury, CT2 8PU",yes,,2017-11-23,,0.09,5,5,Demolition of public house and erection of five two-storey terraced houses,local-authority-eng:CAT,,2017-09-01,,permissioned,full planning permission,BR-084,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=613373,157700,27700&scale=500",2017-11-01
"Wayford, Sweechbridge Road, Herne Bay, CT6 6TB",yes,,2017-11-23,,0.2,4,4,Erection of five dwellings following demolition of bungalow.,local-authority-eng:CAT,,2017-05-04,,permissioned,full planning permission,BR-086,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=621028,167973,27700&scale=500",2017-11-01
"64-65 Central Paradee, Herne Bay, CT6 5JG",yes,,2017-11-23,,0.03,12,12,Demolition of existing building and erection of five-storey building with 12,local-authority-eng:CAT,,2017-04-28,,permissioned,full planning permission,BR-087,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617748,168390,27700&scale=500",2017-11-01
"St Benedict Nursing Home, 22-23 St George's Terrace, Herne Bay, CT6 8RH",yes,,2017-11-23,,0.09,10,10,"Proposed change of use from care home to residential; together with two-storey rear and roof extension, to provide 10 apartments.",local-authority-eng:CAT,,2017-10-03,,permissioned,full planning permission,BR-088,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=617063,168206,27700&scale=500",2017-11-01
"Belmont Yard, Belmont Road, Whitstable",yes,,2017-11-23,,0.23,10,10,Demolition of existing building and erection of 10 dwellings with associated parking,local-authority-eng:CAT,,2017-09-07,,permissioned,full planning permission,BR-089,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=610961,166142,27700&scale=1000",2017-11-01
"Herne Bay Golf Driving Range, Greenhill",,,2017-11-23,,0.31,8,1,This is part of a larger Local Plan allocated site for 40 dwellings,local-authority-eng:CAT,,,,not permissioned,,BR-091,"https://mapping.canterbury.gov.uk/webapps/Brownfield_Sites/?center=616854,166853,27700&scale=500",2017-11-01
