site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Big Mill, Mill Street",yes,,2018-12-13,,0.63,44,44,"Shade and Davenport Mill now converted, Big Mill part not started",local-authority-eng:STF,,2004-08-08,,permissioned,full planning permission,POINT(-2.032419 53.107558),LE088,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
London Mill Leek,yes,,2018-12-13,,0.37,93,93,"Demolition of mill and re-build of 93 apartments (33 sheltered, 40 retirement & 20 apartments)",local-authority-eng:STF,not owned by a public authority,2016-05-20,,permissioned,outline planning permission,POINT(-2.024082 53.104306),LE079,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
Hughes concrete Leek,yes,,2018-12-13,,6.59,175,175,"Resi up to 175 dwellings, open space, play area, live work units, marina (inc LE261)",local-authority-eng:STF,not owned by a public authority,2015-08-17,,permissioned,outline planning permission,POINT(-2.034111 53.094551),LE260,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
"Land and Buildings at, Endon Riding School, Stanley Moss Road",yes,,2018-12-13,,1.46,10,10,"Operating Equestrian business including indoor arena, ancillary buildings, manege, and landscaping",local-authority-eng:STF,,2015-12-05,,permissioned,outline planning permission,POINT(-2.110737 53.067438),EN135,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
"Land at, Caverswall Park Farm, Caverswall Lane",yes,,2018-12-13,,4.2,7,7,Change of Use & new build now complete,local-authority-eng:STF,not owned by a public authority,2016-11-18,,permissioned,full planning permission,POINT(-2.082912 52.978414),OC067,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
coregreenyard scrapyard tenford lane,yes,,2018-12-13,,0.73,6,6,Redevelopment to provide 6 new dwellings,local-authority-eng:STF,,2018-02-23,,permissioned,full planning permission,POINT(-1.975292 52.959842),OC076,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2017-12-01
"Trent Head Farm, Barrage Road",yes,,2018-12-13,,0.37,6,6,Conversion of disused boarding kennels to bungalows,local-authority-eng:STF,not owned by a public authority,2017-03-10,,permissioned,outline planning permission,POINT(-2.139397 53.115391),OC115,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
"Garage, Broad Street, Leek",yes,,2018-12-13,,0.08,7,7,Garage,local-authority-eng:STF,not owned by a public authority,2016-06-14,,permissioned,full planning permission,POINT(-2.027337 53.103272),LE149,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
"Car Park, Bath Street",yes,,2018-12-13,,0.1,5,5,Car Park,local-authority-eng:STF,,2016-05-13,,permissioned,full planning permission,POINT(-2.021543 53.106365),LE290,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
14-18 Russell Street,yes,,2018-12-13,,0.06,5,5,Night Club & Offices,local-authority-eng:STF,,2016-09-09,,permissioned,outline planning permission,POINT(-2.024231 53.104944),LE293,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
Pride of the Moorlands,yes,,2018-12-13,,0.15,7,7,Public House,local-authority-eng:STF,not owned by a public authority,2017-03-20,,permissioned,outline planning permission,POINT(-2.02944 53.098246),LE298,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
"The Crown Inn, Tean Road",yes,,2018-12-13,,0.2,5,5,Public House,local-authority-eng:STF,not owned by a public authority,2016-10-11,,permissioned,outline planning permission,POINT(-1.990041 52.972007),CH193,https://www.staffsmoorlands.gov.uk/media/3856/SMDC-Brownfield-Land-Register-2018-Maps/pdf/SMDC_Brownfield_Land_Register_2018_Maps.pdf,2018-12-13
