site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,site,site-plan-url,start-date
"194 Holywell Lane, Castleford",yes,,2017-12-31,,0.2,5,5,"14/00545/FUL. Erection of 5no new dwellings, demolition of extension and outbuildings and associated works",local-authority-eng:WKF,,2008-07-29,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N29KGJQQ01S00,permissioned,full planning permission,BLR17015,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444891&y=424738&zoom=10,2017-12-31
"Holy Cross Parochial Church The Mount, Airedale, Castleford",yes,,2017-12-31,,0.11,6,6,14/01047/FUL. Residential development (6no. dwellings),local-authority-eng:WKF,,2008-11-13,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N59F4SQQ01T00,permissioned,full planning permission,BLR17016,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445154&y=425483&zoom=10,2017-12-31
"14, 16, 18 Carlton Street, Castleford",yes,,2017-12-31,,0.02,6,6,12/01261/FUL. Formation of 6no. one and two bedroom flats at first and second floors,local-authority-eng:WKF,,2012-08-31,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M5JT4WQQ04200,permissioned,full planning permission,BLR17017,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443009&y=425793&zoom=10,2017-12-31
"Yorkshire Rose PH, Castleford",,,2017-12-31,,0.42,14,14,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MHHEJXQQ01T00,not permissioned,,BLR17018,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442051&y=424974&zoom=10,2017-12-31
"Aire St/Bridge St/Sagar St/ Back Wesley St, Castleford",,,2017-12-31,,0.6,80,80,11/02126/RPP,local-authority-eng:WKF,mixed ownership,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LT1NHGQQ04200,not permissioned,,BLR17019,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442942&y=425823&zoom=10,2017-12-31
"Leeds Road/Lagentium Plaza (Junction), Castleford",yes,,2017-12-31,,0.07,11,11,15/01958/OUT. Erection of 11no apartments on redundant car park,local-authority-eng:WKF,,2016-01-15,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NT0FY8QQ07R00,permissioned,outline planning permission,BLR17020,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443422&y=424567&zoom=10,2017-12-31
"Lumley Street, Castleford",yes,,2017-12-31,,4.64,100,100,15/00772/OUT. Demolition of existing buildings and outline application for circa 100 dwellings and construction of a new Childrens and Adolescent Mental Health (CAMHS) care facility including details of proposed vehicular access,local-authority-eng:WKF,,2016-02-25,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NLVG5WQQH0Z00,permissioned,outline planning permission,BLR17021,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441652&y=424899&zoom=10,2017-12-31
"Cinder Lane (former Lambsons site), Castleford",yes,,2017-12-31,,7.86,1022,1022,05/99/18971/AW. Residential development (up to 1337 units) with associated infrastructure; commercial uses (A1 & A3) public open space & leisure facilities (outline),local-authority-eng:WKF,,2007-08-31,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZVP8QQXC563,permissioned,outline planning permission,BLR17022,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442278&y=426065&zoom=10,2017-12-31
"Castleford Waterfront, Castleford",,,2017-12-31,,2.91,5,5,,local-authority-eng:WKF,mixed ownership,,,not permissioned,,BLR17023,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442722&y=425922&zoom=10,2017-12-31
"The New Airedale, Castleford",yes,,2017-12-31,,0.12,5,5,"16/02954/FUL. Change of use of ground floor to retail (A1) and first and second floors to residential (C3) (5no. flats), demolition of existing outbuildings to rear, erection of single storey extension to rear and other external alterations",local-authority-eng:WKF,,2017-03-22,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OHG6ESQQN5200,permissioned,full planning permission,BLR17024,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444868&y=424813&zoom=10,2017-12-31
"R/o 36 Green Lane, Featherstone",,,2017-12-31,,0.08,8,8,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=JLBXIPQQ95000,not permissioned,,BLR17029,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442648&y=420771&zoom=10,2017-12-31
"Adj Vicarage Street (Site A), Post Office Road, Featherstone",yes,,2017-12-31,,0.1,6,6,15/01260/FUL. Residential development (Site B) of 6 houses,local-authority-eng:WKF,,2015-11-04,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOPBWXQQ01T00,permissioned,full planning permission,BLR17030,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442773&y=420309&zoom=10,2017-12-31
"Adj 2 Post office Road (Site B), Featherstone",yes,,2017-12-31,,0.1,7,7,15/01261/FUL. Residential development (Site A) of 7 houses.,local-authority-eng:WKF,,2015-09-08,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOPC70QQ01T00,permissioned,full planning permission,BLR17031,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442594&y=420340&zoom=10,2017-12-31
"Highways Depot, Hemsworth Lane, Fitzwilliam",yes,,2017-12-31,,0.8,27,27,16/01399/REM. Residential development 27no. dwellings (landscaping details pursuant to 13/01949/OUT),local-authority-eng:WKF,,2016-12-08,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8CV6WQQIZM00,permissioned,reserved matters approval,BLR17033,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441101&y=415870&zoom=10,2017-12-31
"The Rovers Return, Fitzwilliam",yes,,2017-12-31,,0.21,8,8,"15/00269/OUT. Outline Application for three Townhouses, and four Semi-Detached Houses and one detached house (following demolition of the existing public house)",local-authority-eng:WKF,,2015-05-01,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NJ7BHQQQFRV00,permissioned,outline planning permission,BLR17035,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441157&y=415584&zoom=10,2017-12-31
"Our Lady Of Graces Church & Presbytery, Kinsley",yes,,2017-12-31,,0.28,10,10,14/02472/FUL. Residential development (10no. dwellings) including demolition of existing church,local-authority-eng:WKF,,2015-09-24,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NEVWNOQQ90000,permissioned,full planning permission,BLR17036,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=441753&y=414566&zoom=10,2017-12-31
"Health Centre, Highfield Road, Hemsworth",,,2017-12-31,,0.21,11,11,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M5X9AAQQ90000,not permissioned,,BLR17038,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442842&y=412928&zoom=10,2017-12-31
"Union House, 55 Southmoor Road, Hemsworth",,,2017-12-31,,0.05,10,10,,local-authority-eng:WKF,,,,not permissioned,,BLR17039,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443020&y=412624&zoom=10,2017-12-31
"West End, Hemsworth",,,2017-12-31,,2.32,160,160,,local-authority-eng:WKF,owned by a public authority,,,not permissioned,,BLR17040,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442314&y=413231&zoom=10,2017-12-31
"Fire Station, Hemsworth",yes,,2017-12-31,,0.14,5,5,16/02066/FUL. Erection of 5no. houses.,local-authority-eng:WKF,,2015-10-26,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OC5V3VQQKPO00,permissioned,full planning permission,BLR17042,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=442754&y=413412&zoom=10,2017-12-31
"The Market Kirkby Road Hemsworth, Hemsworth",,,2017-12-31,,0.57,17,17,,local-authority-eng:WKF,owned by a public authority,,,not permissioned,,BLR17043,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=443046&y=412768&zoom=10,2017-12-31
"Adj Quarry Inn, Quarry Hill, Horbury",,,2017-12-31,,0.13,7,7,,local-authority-eng:WKF,,,,not permissioned,,BLR17044,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428900&y=418106&zoom=10,2017-12-31
"Hawkingcroft Road (land off) Quarry Hill, Horbury",,,2017-12-31,,0.34,10,10,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZVQGQQXC015,not permissioned,,BLR17045,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428718&y=418201&zoom=10,2017-12-31
"15 To 21 Westfield Road, & 2 To 4 Jenkin Road,Horbury",,,2017-12-31,,0.06,8,8,,local-authority-eng:WKF,,,,not permissioned,,BLR17046,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429176&y=418357&zoom=10,2017-12-31
"Safeguard House, Millfield Road, Horbury",,,2017-12-31,,0.23,7,7,,local-authority-eng:WKF,,,,not permissioned,,BLR17047,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=430259&y=417633&zoom=10,2017-12-31
"Spring Garage, Cluntergate, Horbury",,,2017-12-31,,0.05,6,6,,local-authority-eng:WKF,,,,not permissioned,,BLR17048,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429822&y=418172&zoom=10,2017-12-31
"23 Twitch Hill, Horbury",,,2017-12-31,,0.12,13,13,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LX9LUXQQ01V00,not permissioned,,BLR17049,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429586&y=418298&zoom=10,2017-12-31
"Medlock Road (Land At), Horbury",yes,,2017-12-31,,0.08,6,6,15/02921/FUL. Demolition of Existing Garages & Proposed 6 Dwellings.,local-authority-eng:WKF,,2016-03-18,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZ39EYQQMN700,permissioned,full planning permission,BLR17051,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=429205&y=418440&zoom=10,2017-12-31
"Land at Quarry, Quarry Hill, Horbury",yes,,2017-12-31,,0.85,20,20,16/01374/REM. Residential development 20no. dwellings (reserved matters detail pursuant to 13/00523/RPP and 16/01408/FUL),local-authority-eng:WKF,,2016-11-09,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O85JBKQQIWE00,permissioned,reserved matters approval,BLR17052,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428808&y=418159&zoom=10,2017-12-31
"R/o Quarry Hill, Horbury",,,2017-12-31,,0.16,6,6,,local-authority-eng:WKF,,,,not permissioned,,BLR17053,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428784&y=418153&zoom=10,2017-12-31
"16 Spawd Bone Lane, Knottingley",yes,,2017-12-31,,0.3,12,12,"16/01436/FUL. Erection of 12 Dwellings (7 bungalows and 5 two storey dwellings) including Access Road, Associated Parking and Garden Areas",local-authority-eng:WKF,,2016-09-12,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O8II0LQQJ2E00,permissioned,full planning permission,BLR17055,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449727&y=423553&zoom=10,2017-12-31
"Headlands Business Centre, Knottingley",,,2017-12-31,,0.24,12,12,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LIKC89QQ90000,not permissioned,,BLR17056,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449134&y=423412&zoom=10,2017-12-31
"Former British Legion Hall, Knottingley",,,2017-12-31,,0.05,8,8,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LM475FQQ07R00,not permissioned,,BLR17057,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450309&y=423989&zoom=10,2017-12-31
"Racca Green (land at), Knottingley",,,2017-12-31,,0.14,8,8,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KMGAAMQQ04200,not permissioned,,BLR17058,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450444&y=423710&zoom=10,2017-12-31
"Former Easdale Foundry Site, Knottingley",,,2017-12-31,,0.16,8,8,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MO6AGYQQ06X00,not permissioned,,BLR17059,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450564&y=424132&zoom=10,2017-12-31
"Former Quarry Womersley Road, Knottingley",,,2017-12-31,,7.77,165,165,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MB9TWFQQ08600,not permissioned,,BLR17060,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=450326&y=423068&zoom=10,2017-12-31
"Adj 2a Holes Lane, Knottingley",yes,,2017-12-31,,0.08,14,14,06/99/27539/D. 45No dwellings including car parking and landscaping,local-authority-eng:WKF,,2007-01-05,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZVOWQQXC889,permissioned,full planning permission,BLR17061,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449128&y=423825&zoom=10,2017-12-31
"Land at A1 Business Park, Knottingley",,,2017-12-31,,1.09,32,32,,local-authority-eng:WKF,,,,not permissioned,,BLR17062,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=448090&y=423412&zoom=10,2017-12-31
"Holyrood House, Knottingley",yes,,2017-12-31,,0.21,28,28,"15/00520/OUT. Outline application for 28 unit independent living/sheltered housing facility with associated car parking (Access, Appearance, Layout, Scale).",local-authority-eng:WKF,,2015-07-14,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NKFHC5QQGCP00,permissioned,outline planning permission,BLR17063,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449666&y=423553&zoom=10,2017-12-31
"Oxiris Chemical Works and Adjoining Common Lane, Knottingley",,,2017-12-31,,9.88,395,395,,local-authority-eng:WKF,,,,not permissioned,,BLR17064,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=451322&y=423490&zoom=10,2017-12-31
"Land at Ferrybridge Road, Knottingley",yes,,2017-12-31,,0.96,39,39,"16/00818/FUL. Development of the site for 39 dwellings, including engineering operation for removal of limestone fines and imported material, backfill and compacting of the former quarry",local-authority-eng:WKF,,2016-12-09,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O55PCWQQHKG00,permissioned,full planning permission,BLR17065,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=449003&y=423774&zoom=10,2017-12-31
"Stations Area, Normanton",,,2017-12-31,,9.87,409,409,,local-authority-eng:WKF,,,,not permissioned,,BLR17067,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=438264&y=422907&zoom=10,2017-12-31
"152 Castleford Road, Normanton",,,2017-12-31,,0.05,9,9,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LH449JQQ01V00,not permissioned,,BLR17068,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=439164&y=423053&zoom=10,2017-12-31
"Empire House, 29 Wakefield Road, Normanton",yes,,2017-12-31,,0.1,12,12,13/01794/RPP. Residential Development (12no flats) including partial demolition and extension of existing building (renewal of 09/00330/FUL),local-authority-eng:WKF,,2009-09-25,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MOMPI7QQ04200,permissioned,full planning permission,BLR17069,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=438239&y=422548&zoom=10,2017-12-31
"Station Road/Normanton Sidings, Normanton",,,2017-12-31,,5.4,142,142,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MLV8C8QQ90000,not permissioned,,BLR17070,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=438100&y=422807&zoom=10,2017-12-31
"Victoria Mills, Ossett",,,2017-12-31,,3.91,117,117,,local-authority-eng:WKF,,,,not permissioned,,BLR17072,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=427982&y=419456&zoom=10,2017-12-31
"Former HETS Site, Ossett",,,2017-12-31,,0.52,14,14,,local-authority-eng:WKF,,,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=LYEVJYQQ08600,not permissioned,,BLR17073,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428451&y=419078&zoom=10,2017-12-31
"Ossett Fire Station, Ossett",yes,,2017-12-31,,0.35,11,11,15/01929/OUT. Outline Residential Development for up to 11 no. dwellings with means of access only and demolition of fire station.,local-authority-eng:WKF,,2015-11-09,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NSVM0EQQJTJ00,permissioned,outline planning permission,BLR17074,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=427927&y=420794&zoom=10,2017-12-31
"Engineering Works, Ossett",yes,,2017-12-31,,0.4,13,13,16/02605/OUT. Outline planning permission for the erection of 13 No. Dwellings including means of access. The works would also include the demolition of the existing engineering works.,local-authority-eng:WKF,,2017-01-24,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFDVDLQQM7600,permissioned,outline planning permission,BLR17075,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=428616&y=419726&zoom=10,2017-12-31
"73 Church Street/Hirstlands Drive, Ossett",yes,,2017-12-31,,0.42,12,12,16/01301/FUL. Construction of 12No dwellings and associated infrastructure,local-authority-eng:WKF,,2016-10-07,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7Q9J1QQ01T00,permissioned,full planning permission,BLR17076,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=427465&y=421404&zoom=10,2017-12-31
"Former Chapel Crossley Street, New Sharlston",yes,,2017-12-31,,0.17,6,6,15/02981/OUT. Erection of residential development (maximum of 6 dwellings) and construction of an access road,local-authority-eng:WKF,,2016-02-11,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZGOPPQQMTF00,permissioned,outline planning permission,BLR17077,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=438149&y=420038&zoom=10,2017-12-31
"Nevison Avenue (Land off), Pontefract",,,2017-12-31,,0.08,6,6,,local-authority-eng:WKF,,,,not permissioned,,BLR17078,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=446501&y=423087&zoom=10,2017-12-31
"Stringer's Garage, Slutwell Lane / Friarwood Lane, Pontefract",,,2017-12-31,,0.46,18,18,,local-authority-eng:WKF,,,,not permissioned,,BLR17079,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445821&y=421910&zoom=10,2017-12-31
"Prince of Wales Colliery Park Road, Pontefract",yes,,2017-12-31,,16.86,576,576,13/01144/OUT. S73 Variation of conditions from approved application 06/02544/OUT: Condition 5 ( Revised Notional Masterplan);6 ( Revised Notional Masterplan);7(Approved Plans);18 (Proposed 540 dwellings served from Park Road Access); 25 (Details of highway works).,local-authority-eng:WKF,,2008-12-11,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MLV5QTQQ06E00,permissioned,outline planning permission,BLR17080,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445486&y=422676&zoom=10,2017-12-31
"Tanshelf Industrial Estate, Pontefract",,,2017-12-31,,2.3,60,60,,local-authority-eng:WKF,mixed ownership,,,not permissioned,,BLR17081,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445229&y=422210&zoom=10,2017-12-31
"52A Northgate, Pontefract",yes,,2017-12-31,,0.16,14,14,"15/01063/FUL. Demolition of existing building and erection of 3.no two storey apartment blocks accommodating a total of 14 apartments (7.no one Bed and 7.no two bed) including associated highway works, hard and soft landscaping, parking area, amenity areas, bin storage",local-authority-eng:WKF,,2015-08-06,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NNKLMOQQHQ900,permissioned,full planning permission,BLR17082,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445790&y=422155&zoom=10,2017-12-31
"31 Market Place, Pontefract",yes,,2017-12-31,,0.06,7,7,15/03030/FUL. Change of use of part of ground floor and whole of upper floors to provide residential accommodation (7 no. flats) with associated external alterations and retention of ground floor retail unit,local-authority-eng:WKF,,2016-03-24,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NZT38UQQMZ100,permissioned,full planning permission,BLR17084,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445630&y=421847&zoom=10,2017-12-31
"Pontefract Barracks Depot, Pontefract",yes,,2017-12-31,,0.28,14,14,15/02728/FUL. Demolition of existing council depot and erection of 6no two bedroom dwellings and 8no 3 bedroom dwellings.,local-authority-eng:WKF,,2016-03-31,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXX0IVQQM4800,permissioned,full planning permission,BLR17085,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=444422&y=421358&zoom=10,2017-12-31
"Land between Horsefair and Northgate, Pontefract",,,2017-12-31,,2.13,61,61,,local-authority-eng:WKF,,,,not permissioned,,BLR17086,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445844&y=422145&zoom=10,2017-12-31
"King Charles II House, Pontefract",yes,,2017-12-31,,0.12,60,60,14/01600/COU. Change of use from offices (B1a) to residential (C3),local-authority-eng:WKF,,2014-09-08,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N8ULIXQQ08600,permissioned,other,BLR17087,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445475&y=421987&zoom=10,2017-12-31
"Former Prince of Wales Colliery - Monk Hill Triangle Site, Pontefract",,,2017-12-31,,13.55,544,544,,local-authority-eng:WKF,,,,not permissioned,,BLR17089,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445266&y=422982&zoom=10,2017-12-31
"55A Northgate/Back Northgate (Land At), Pontefract",yes,,2017-12-31,,0.21,14,14,16/01291/OUT. Demolition of existing commercial buildings on site and construction of a three storey building for 14 apartments with associated car parking (landscaping reserved matter for subsequent approval),local-authority-eng:WKF,,2016-12-16,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O7ON1WQQIPW00,permissioned,outline planning permission,BLR17091,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445742&y=422222&zoom=10,2017-12-31
"The Maltings, Pontefract",yes,,2017-12-31,,0.04,8,8,15/02640/FUL. Demolition of Former Malt Kiln and construction of 8No 1 and 2 Bed apartments.,local-authority-eng:WKF,,2016-02-12,https://planning.wakefield.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NXCICAQQ01T00,permissioned,full planning permission,BLR17092,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=445981&y=422000&zoom=10,2017-12-31
"Former factory Monkhill lane, Pontefract",,,2017-12-31,,2.78,111,111,,local-authority-eng:WKF,mixed ownership,,,not permissioned,,BLR17094,http://map.wakefield.gov.uk/connect/analyst/?mapcfg=BLregister&x=446143&y=423027&zoom=10,2017-12-31
