site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
Land at St Lawrence Square,,,2019-01-02,,0.9,44,36,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.584914 54.971472),1191,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land adjoining 9 Stepney Lane,yes,,2019-01-03,,0.14,5,5,Change of use of second floor from office and storage accommodation ancillary to kitchen showrooms on ground and first floors (Class A1 ) to 5 bed student flat (Class C4) and alterations to elevations,local-authority-eng:NET,not owned by a public authority,2021-11-17,,permissioned,,POINT(-1.601524 54.973645),1290,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land to the west of Roman Avenue, Byker",,,2019-01-04,,0.43,20,16,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.562827 54.980001),1294,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
East Pilgrim Street,,,2019-01-05,,2.08,225,225,"Demolition of former Police Head Quarters and construction of a 6-7 storey building for student accommodation comprising 225 student bed spaces (class C3, C4 and sui generis) with landscaped courtyards, ancillary facilities and 64 cycle spaces as amended by plans and supporting information received 13, 25, 26 and 27 July and 19, 22, 24, 25 and 31 August and 2 September 2016",local-authority-eng:NET,mixed ownership,2019-09-30,,permissioned,,POINT(-1.609666 54.972677),1313,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
St James Metro Station,yes,,2019-01-06,,0.9,170,170,"Hybrid application for the comprehensive mixed use redevelopment of car parks and associated land between Strawberry Place and Gallowgate. Detailed application for 172 student bed spaces (45 x 2-6 bed clusters) within a building of 9 storeys (with basement level plant space) (86.1m AOD) with 164sqm of ground floor commercial space (A1-5/D2), and 218 student bed spaces (49 x 2-6 bed clusters) within a building of 11 storeys (85.45m AOD)",local-authority-eng:NET,not owned by a public authority,2020-08-04,,permissioned,,POINT(-1.620589 54.974151),1331,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Forth Goods Yard,,,2019-01-07,,2.57,275,225,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.620386 54.965031),1374,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
South of Pottery Lane,,,2019-01-08,,3.15,275,225,,local-authority-eng:NET,mixed ownership,,,Not Permissioned,,POINT(-1.619486 54.963912),1398,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Calder Industrial Materials, Skinnerburn Road, Newcastle",,,2019-01-09,,6.2,770,630,,local-authority-eng:NET,not owned by a public authority,,,pending decision,,POINT(-1.623789 54.962342),1490,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Loadman Street, Elswick, Newcastle - Combination of 1515 and 5897",yes,,2019-01-10,,5.97,188,171,,local-authority-eng:NET,owned by a public authority,,,pending decision,,POINT(-1.643758 54.965149),1515,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Site of 64-88 Elswick Road,,,2019-01-11,,0.2,9,7,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.633609 54.970154),1608,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Former Majestic Bingo Hall, Condercum Road",yes,,2019-01-12,,0.3,5,5,Erection of 5 x 4 bed houses (Class C3) with associated car parking as amended.,local-authority-eng:NET,owned by a public authority,2017-01-06,,permissioned,,POINT(-1.66003 54.971636),1611,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Caroline Street and Maria Street,,,2019-01-13,,1.25,53,43,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.654378 54.968967),1616,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Maranar House 28 - 30 Mosley Street Newcastle upon Tyne NE1 1DF,yes,,2019-01-14,,0.02,11,11,"Conversion from office and storage accommodation to form 7 x 2 bed apartments and 4 x 1 bed apartments (Class C3), as amended by plans received 19, 21, 23 February, 30 April, 11 and 15 May 2018",local-authority-eng:NET,not owned by a public authority,2018-06-04,,permissioned,,POINT(-1.610871 54.970537),1668,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
9-17 Collingwood Street,yes,,2019-01-15,,0.06,12,12,"Conversion of ground and mezzanine floor from bank (Class A2) to restaurant and bar (Class A3/A4) with associated kitchens, storage and plant at basement level. Conversion of first to third floors from offices (Class B1) to 12 flats (Class C3) flats with associated gym, cycle storage, and refuse storage in basement. Erection of extension to house extended fire escape, erection of 4 dormers windows and provision of roof terrace and lobby and provision of extract and ventilation",local-authority-eng:NET,not owned by a public authority,2017-06-21,,permissioned,,POINT(-1.61295 54.969818),1672,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Cuthbert House, Pilgrim Street",,,2019-01-16,,0.13,274,274,Notification of Prior Approval: Change of use of offices (Class B1a) to 274 residential units (Class C3),local-authority-eng:NET,not owned by a public authority,2018-05-11,,permissioned,,POINT(-1.607772 54.971111),1674,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Wingrove House, Ponteland Road",,,2019-01-17,,0.28,28,23,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.653212 54.98979),1782,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Site of 22-140 Roundhill Avenue,yes,,2019-01-18,,1.11,51,46,,local-authority-eng:NET,owned by a public authority,,,pending decision,,POINT(-1.670486 54.993594),2572,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Princes Bingo Hall, Rokeby Street",,,2019-01-19,,0.18,10,8,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.709942 54.977991),2788,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Centre for Ageing and Vitality Westgate Road Wingrove,,,2019-01-20,,7.58,110,90,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.64446 54.975698),3025,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Throckley Water Treatment Works, Hexham Road, Newburn",,,2019-01-21,,1.56,66,54,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.762922 54.996517),3027,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Salter's Road, Gosforth",,,2019-01-22,,1.33,64,52,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.628641 55.004879),3032,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land east of Gretna Road Benwell Village, Benwell, Newcastle",yes,,2019-01-23,,0.15,9,9,"Erection of 12 dwellings (Class C3) comprising of 5 no. houses, 7 no. flats with associated landscaping, car parking and creation of new access off Gretna Road",local-authority-eng:NET,not owned by a public authority,2017-07-06,,permissioned,,POINT(-1.675009 54.974945),3038,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Crawhall Road,yes,,2019-01-24,,0.26,134,134,"Demolition of vacant industrial and commercial buildings and erection of 134 PRS apartments (Class C3) with communal spaces, landscaped courtyard, below ground level car parking, cycle storage and external improvements including hard landscaping as supplemented by information received 15.02.2017, 13.03.2017, 05.04.2017 and 19.04.2017 and supplemented by drawings and information received 26.04.2017.",local-authority-eng:NET,not owned by a public authority,2017-06-27,,permissioned,,POINT(-1.597045 54.974652),3040,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Newbiggin Hall shopping centre,yes,,2019-01-25,,1.22,47,43,,local-authority-eng:NET,mixed ownership,,,pending decision,,POINT(-1.686964 55.006551),3051,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Maling Street,,,2019-01-26,,0.3,37,31,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.588034 54.972129),3064,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"GD Metal Recycling, Quality Row",,,2019-01-27,,1.57,88,72,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.587907 54.973605),3069,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Heber Street and Brewery Offices,,,2019-01-28,,0.64,99,90,,local-authority-eng:NET,not owned by a public authority,,,pending decision,,POINT(-1.622548 54.973135),3077,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land at Melbury Road,,,2019-01-29,,0.63,6,5,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.587823 54.99227),3078,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Newburn Social Services Area Office, Newburn Road",,,2019-01-30,,0.56,25,21,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.742713 54.984896),3090,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Former Denhofer Wines, 47 Bath Lane",yes,,2019-01-31,,0.03,21,21,Erection of 7 storey building containing 16no. 2 bed and 5No. 1 bed residential apartments (Class C3) with associated cycle parking,local-authority-eng:NET,not owned by a public authority,2018-04-27,,permissioned,,POINT(-1.622178 54.971813),3371,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
27 Rutherford Street,yes,,2019-02-01,,0.1,162,162,"Erection of a 26 storey residential building, providing 162 units with associated cycle parking, landscaping and highway works following demolition of existing warehouse",local-authority-eng:NET,not owned by a public authority,2017-05-08,,permissioned,,POINT(-1.621973 54.971231),3372,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"CD3 - Site of 262-314 Church Street, Walker",,,2019-02-02,,0.36,21,17,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.54347 54.967796),3399,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Site of NEP (UK) ltd, Benfield Road",,,2019-02-03,,0.46,33,27,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.559462 54.985806),4014,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Portman House Portland Road Newcastle upon Tyne NE2 1AQ,,,2019-02-04,,0.05,34,34,Notification of Prior Approval: Change of use of floors 1-5 from offices (Class B1) to 34 self contained residential apartments (Class C3),local-authority-eng:NET,not owned by a public authority,2017-08-29,,permissioned,,POINT(-1.597323 54.977196),4157,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
West Benwell Terraces,,,2019-02-05,,2.95,94,77,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.672419 54.972471),4213,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land at Westfield Road, Benwell",,,2019-02-06,,2.02,59,49,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.672678 54.970745),4214,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Site of 25-161 Dovercourt Road and 1540-1572 Walker Road, Walker",,,2019-02-07,,1.63,88,72,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.546053 54.96697),4253,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land at site of 1372 - 1452 Walker Road Walker,,,2019-02-08,,0.23,8,6,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.551097 54.964971),4257,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"PB3 - Belmont Methodist Church, Enslin Street, Walker",,,2019-02-09,,0.27,11,10,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.554825 54.9645),4263,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"CF1 - Site of Wharrier Street Primary School, Walker",,,2019-02-10,,1.17,50,41,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.553873 54.968495),4282,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land to the south of Brockwell House, Blakelaw",yes,,2019-02-11,,0.62,24,24,Outline Application for the erection of up to 24 no. accessible and adaptable houses for affordable rent (Class C3) including demolition of garage blocks and stopping up of highways (Amended Description),local-authority-eng:NET,owned by a public authority,2018-03-14,,permissioned,,POINT(-1.66912 54.995526),4286,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Quay Timber Site,,,2019-02-12,,0.25,55,45,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.589752 54.97329),4289,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Ince Building, Hume Street",,,2019-02-13,,0.09,24,20,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.588835 54.973031),4290,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land south of Skinnerburn Road,,,2019-02-14,,0.22,46,38,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.62952 54.960622),4332,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"PB9 - Pottery Bank Site Walker, Newcastle - Combination of 4430 and 4431",,,2019-02-15,,2.45,80,66,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.550672 54.962939),4430,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land at former Heaton Depot and Heaton Down Yard, Marleen Avenue, Heaton",,,2019-02-16,,4.2,165,135,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.572288 54.984318),4654,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Newcastle City Heliport,,,2019-02-17,,2.31,187,153,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.62796 54.961495),4709,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Kelly Plant, Foundry Lane, Newcastle",,,2019-02-18,,0.1,11,9,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.590305 54.975274),4759,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Warwick House, Grantham Road, Sandyford, Newcastle",yes,,2019-02-19,,0.17,116,95,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.60059 54.980895),4848,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land to the south of Ayton Street, Byker",,,2019-02-20,,0.24,11,9,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.571848 54.970739),5004,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land West of Newbiggin Hall Shopping Centre,yes,,2019-02-21,,0.89,47,43,,local-authority-eng:NET,owned by a public authority,,,pending decision,,POINT(-1.688625 55.006454),5103,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Newburn Riverside,,,2019-02-22,,36.28,1100,900,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.721526 54.97257),5203,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Land at Henderson Hall, Red Hall Drive",,,2019-02-23,,1.68,110,90,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.570755 54.998722),5239,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Site of former Cowgate Leisure Centre, Springfield Road",,,2019-02-24,,0.47,19,15,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.660586 54.998425),5245,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land to the east of Matthew Bank,,,2019-02-25,,2.27,57,47,,local-authority-eng:NET,owned by a public authority,,,Not Permissioned,,POINT(-1.605217 54.999832),5305,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
6 and 8 Spring Street and 60 and 62 Pitt Street,,,2019-02-26,,0.05,11,9,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.626205 54.974755),5404,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Sheriff Leas - Corner of Stamfordham Road/Springfield Road,yes,,2019-02-27,,0.5,18,18,"Erection of 10 no bungalows, 2 storey block of 8 no apartments with associated car parking and landscaping following demolition of former YHN offices",local-authority-eng:NET,owned by a public authority,2016-12-22,,permissioned,,POINT(-1.661834 54.994143),5415,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Land at Chalfront Road,yes,,2019-02-28,,0.69,40,40,"Erection of 40 no dwellings (comprising of 32 no 2 and 3 bedroom two-storey houses and 8 no 1 bedroom apartments) with associated landscaping, highways and access (as amended by plans received 10 November 2016)",local-authority-eng:NET,not owned by a public authority,2017-03-30,,permissioned,,POINT(-1.553295 54.967334),5421,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Sandyford House, South Jesmond, Newcastle",yes,,2019-03-01,,0.07,57,57,"Proposed extension and external alterations to Sandyford House, including the erection of four additional storeys to the existing building and 14 storey extensions to east and north elevations and change of use from offices (Class B1) to create 57 apartments (Class C3) on parts of the first to thirteenth floors and change of use of and extension to ground and lower ground floors to create commercial retail/financial and professional services/restaurant/drinking establishment units (Class A1 and/or A2 and /or A3 and/or A4) with erection of an associated cycle storage building to the east and landscaping works as amended.",local-authority-eng:NET,not owned by a public authority,2018-07-20,,permissioned,,POINT(-1.604875 54.98111),5425,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Coniston Court, Slatyford Lane",yes,,2019-03-02,,0.44,34,34,Outline Application: Demolition of existing sheltered housing building and erection of up to 34 residential units for older persons (Class C3) with all matters reserved and stopping up of footpath between Slatyford Lane and Silver Lonnen.,local-authority-eng:NET,owned by a public authority,2017-07-21,,permissioned,,POINT(-1.675781 54.987861),5466,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Former Newburn Hotel, Station Road, Newcastle",,,2019-03-03,,0.08,10,8,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.743629 54.982322),5507,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Former Salvation Army City Temple, 144 - 146 Westgate Road",,,2019-03-04,,0.09,30,24,,local-authority-eng:NET,not owned by a public authority,,,Not Permissioned,,POINT(-1.621505 54.971012),5527,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Yewcroft Avenue, Newcastle",yes,,2019-03-05,,1.26,42,42,Erection of 42 single storey 1 and 2 bedroom bungalows with associated landscaping and parking.,local-authority-eng:NET,owned by a public authority,2017-02-01,,permissioned,,POINT(-1.684519 54.974693),5660,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
Eldon House Regent Farm Road Gosforth Newcastle upon Tyne,,,2019-03-06,,0.08,66,66,Notification of Prior Approval: Change of use of offices (Class B1a) to 66 residential dwellings (Class C3),local-authority-eng:NET,not owned by a public authority,2017-09-26,,permissioned,,POINT(-1.624187 55.011628),5681,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Arden House, Regent Farm Road, Gosforth",,,2019-03-07,,0.08,72,72,Notification of Prior Approval: Change of use of offices (Class B1a) to 72 residential dwellings (Class C3),local-authority-eng:NET,not owned by a public authority,2015-07-08,,permissioned,,POINT(-1.622687 55.011278),5682,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
"Dobson House, Regent Farm Road, Gosforth",,,2019-03-08,,0.16,36,36,Notification of Prior Approval: Change of use of offices (Class B1a) to 36 residential dwellings (Class C3),local-authority-eng:NET,not owned by a public authority,2015-07-08,,permissioned,,POINT(-1.623197 55.011109),5683,https://www.newcastle.gov.uk/sites/default/files/wwwfileroot/planning-and-buildings/planning-policy/housing_combined_web.pdf,
