site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
"Unused Land, Lees Avenue, Rock Ferry",yes,,2018-12-21,,0.1,10,10,Outine application for 21 flats pending 17/01549. Four bedroomed townhouses,local-authority-eng:WRL,not owned by a public authority,2015-01-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93340,pending decision,,POINT(-3.010028 53.372583),643300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Rock Ferry High School Complex, Highfield South, Rock Ferry",yes,,2017-12-22,,3.21,69,69,school buildings demolished,local-authority-eng:WRL,owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93524,not permissioned,,POINT(-3.010188 53.364716),1665,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Five Oceans Removal, 93 Chester Street, Birkenhead",yes,,2017-12-22,,0.15,28,28,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_87533,not permissioned,,POINT(-3.013161 53.391856),758,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Birchen House, 1 Canning Street, Birkenhead",yes,,2017-12-22,,0.19,62,62,Prior approval not required under permitted development rights. Change of use from B1 office to C3 dwellings,local-authority-eng:WRL,not owned by a public authority,2015-03-16,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95178,permissioned,other,POINT(-3.013582 53.395034),646600,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Atlantic House, 18-22 Hamilton Street, Birkenhead",yes,,2017-12-22,,0.1,18,18,"Primarily Commercial Area, conversion and alterations to existing building with extant permitted development rights and planning permission. change of use from B1 office to C3 dwellings and roof top extension under PD rights and extant planning permission",local-authority-eng:WRL,not owned by a public authority,2017-06-29,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101231,permissioned,other & full planning permission,POINT(-3.014231 53.394471),540500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"59 Hamilton Square, Birkenhead",yes,,2017-12-22,,0.02,5,5,Conversion & alterations to Grade I Listed Building in Primarily Commercial & Conservation Area. Change of Use & Alterations From Office to Apartments,local-authority-eng:WRL,not owned by a public authority,2015-12-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_96835,permissioned,full planning permission,POINT(-3.014329 53.393563),659400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-26
"Former Seacombe Ferry Hotel, Seacombe View, Seacombe (612000)",,,2017-12-22,,0.19,20,20,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_88240,not permissioned,,POINT(-3.016651 53.410218),1518,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"76 Hamilton Street, Birkenhead",yes,,2017-12-22,,0.17,72,72,Prior approval not required under permitted development rights. Change of use from B1 office to C3 dwellings,local-authority-eng:WRL,not owned by a public authority,2016-07-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_98848,permissioned,other,POINT(-3.016746 53.391493),666200,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"40 Hamilton Square, Birkenhead",yes,,2017-12-22,,0.02,5,5,Grade I Listed Building. Primarily Commercial & Conservation Area. Grade I Listed building with extant permission for conversion to five self-contained two-bedroom flats,local-authority-eng:WRL,not owned by a public authority,2017-02-14,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100269,permissioned,full planning permission,POINT(-3.016779 53.39285),673900,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-28
"Former 89 to 91 Old Chester Road, Tranmere (594600)",yes,,2017-12-22,,0.06,5,5,Houses,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_88406,not permissioned,,POINT(-3.016602 53.381013),776,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Social Club, Downham Road, Tranmere",yes,,2017-12-22,,0.07,6,6,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101900,permissioned,full planning permission,POINT(-3.016753 53.378522),1334,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Corner of Holt Road and Old Chester Road, Tranmere",yes,,2017-12-22,,0.15,18,18,Apartments ,local-authority-eng:WRL,not owned by a public authority,2016-10-05,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_98811,permissioned,full planning permission,POINT(-3.017249 53.381663),667700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"33 Hamilton Square, Birkenhead",yes,,2017-12-22,,0.03,5,5,"Primarily Commercial & Conservation Area. Grade I Listed building, change of use to apartments expired",local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93161,not permissioned,,POINT(-3.017654 53.393588),635200,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-23
"Former Rockys Gymnasium, Henry Street, Birkenhead",yes,,2017-12-22,,0.05,38,38,Apartments,local-authority-eng:WRL,not owned by a public authority,2016-06-09,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_92365,permissioned,outline planning permission,POINT(-3.018464 53.39102),549700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Police Station, Well Lane, Tranmere",yes,,2017-12-22,,0.07,12,12,Day nursery refused 2017-08-17,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100280,not permissioned,,POINT(-3.018302 53.374769),1890,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former 22 to 40 Borough Way, Seacombe",,,2017-12-22,,0.24,12,12,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.019943 53.411367),468,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former 1 to 17 Montrose Avenue, Seacombe",,,2017-12-22,,0.07,5,5,Cleared site,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.020216 53.40643),476,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"42-44, Egerton Park, Rock Ferry (615500)",,,2017-12-22,,0.21,5,5,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89700,not permissioned,,POINT(-3.020071 53.370169),1922,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former La Banque 58 Borough Road, Seacombe",yes,,2017-12-22,,0.15,28,28,Renewal of OUT/13/01140. Apartments in 3 storey and2 storey blocks,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_102041,pending decision,,POINT(-3.021154 53.411644),103100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Site, Wheatland Lane, Seacombe",,,2017-12-22,,0.54,15,15,,local-authority-eng:WRL,owned by a public authority,,,not permissioned,,POINT(-3.021431 53.407516),475,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Land at, Pearson Road, Tranmere (586400)",,,2017-12-22,,0.24,11,11,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_79136,not permissioned,,POINT(-3.022368 53.384487),1358,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Land, Church Road (Phase 2), Tranmere (579000)",yes,,2017-12-22,,0.52,34,34,Houses with landscaping and parking,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101810,pending decision,,POINT(-3.023391 53.382645),1878,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Norton Court, 160, Borough Road, Seacombe",yes,,2017-12-22,,0.07,22,22,Conversion & extension for assisted living one-bed apartments ,local-authority-eng:WRL,not owned by a public authority,2016-04-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97503,permissioned,full planning permission,POINT(-3.024312 53.412246),663100,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Wirral Waters - Belong Site & North Bank 1, Dock Road, Seacombe",yes,,2018-12-21,,1.81,209,209,Minimum number of dwellings based on latest project proposals. Care Village ,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_82725,pending decision,,POINT(-3.024343 53.404111),2045,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Warehouse, Dial Road, Tranmere (095600)",,,2017-12-22,,0.17,5,5,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.025913 53.376834),1280,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Brooklands, 20-99, Brook Street, Birkenhead",yes,,2017-12-22,,0.17,14,14,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.026422 53.396767),1691,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Wirral Waters - Urban Splash 2, Dock Road, Seacombe",yes,,2018-12-21,,0.76,120,120,Minimum number of dwellings based on latest project proposals,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_82780,not permissioned,,POINT(-3.026816 53.404396),2044,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Whitfield Court, Whitfield Street, Tranmere (610500)",yes,,2017-12-22,,0.25,8,8,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_88483,not permissioned,,POINT(-3.0263 53.382314),2048,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"45-49 King Street, Egremont",yes,,2017-12-22,,0.04,8,8,Conversion first and second floors & extension for self contained flats,local-authority-eng:WRL,not owned by a public authority,2017-07-14,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101319,permissioned,full planning permission,POINT(-3.028178 53.419701),563500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Gibson House, Seabank Road, Egremont (578210)",yes,,2017-12-22,,0.86,22,22,Permission expired for conversion to 34 apartments ,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_86277,not permissioned,,POINT(-3.030012 53.423335),1350,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"156 Falkland Road, Egremont",yes,,2017-12-22,,0.02,5,5,Conversion of building from three to five self contained flats,local-authority-eng:WRL,not owned by a public authority,2017-01-09,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_99697,permissioned,full planning permission,POINT(-3.030553 53.415869),671400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-27
"Former 19 to 27 Trafalgar Road, Egremont (includes 0457 Former 19-21)",,,2017-12-22,,0.07,5,5,Site cleared demolition consent 2011-10-28,local-authority-eng:WRL,owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_87812,not permissioned,,POINT(-3.031638 53.421523),1503,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Vacant Land , Adj 115 Livingstone Street & 145 St Anne Street, Birkenhead",yes,,2017-12-22,,0.09,16,16,15 two-bedroom and 1 one-bedroom flats ,local-authority-eng:WRL,not owned by a public authority,2016-04-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97513,permissioned,full planning permission,POINT(-3.032782 53.396694),586000,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"27-29 Grange Road West, Birkenhead",yes,,2017-12-22,,0.02,5,5,Conversion to self-contained flats,local-authority-eng:WRL,not owned by a public authority,2017-05-09,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100635,permissioned,full planning permission,POINT(-3.032743 53.388874),677000,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-29
"Former St Johns Church, Liscard Road, Liscard (564800)",,,2017-12-22,,0.58,28,28,Permission for Conversion of Grade II* listed building to apartments expired,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_76481,not permissioned,,POINT(-3.033418 53.416114),1127,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Site, 2 Singleton Avenue, Prenton",yes,,2017-12-22,,0.05,6,6,Apartments,local-authority-eng:WRL,not owned by a public authority,2017-02-03,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_99972,permissioned,full planning permission,POINT(-3.0342 53.378282),673400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"1 Mellor Road, Prenton",yes,,2018-12-21,,0.01,5,5,15/00662 expired. Conversion & extension for 5 self contained flats,local-authority-eng:WRL,not owned by a public authority,2015-09-17,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_96137,not permissioned,full planning permission,POINT(-3.036764 53.373684),655400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-30
"Former Social Club, Park Road South, Birkenhead",yes,,2017-12-22,,0.1,11,11,"Conservation Area & Listed building, conversion of existing building only. Extant permission for additional enabling development of 7 houses and 21 apartments on adjoining greenfield site. Conservation and reinstatement of former Social Club through conversion to 11 No. Apartments, facilitated through enabling development",local-authority-eng:WRL,not owned by a public authority,2017-02-23,https://planning.wirral.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,full planning permission,POINT(-3.039563 53.390469),1870,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Old Tavern Club, 18 Magazine Lane, New Brighton",yes,,2017-12-22,,0.14,5,5,17 apartments refused 2017-09-14,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100814,not permissioned,,POINT(-3.041326 53.431857),2046,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Motor Services, Enfield Terrace, Claughton",yes,,2017-12-22,,0.11,7,7,Outline permission allowed on appeal expired 2017-09-01,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,,POINT(-3.041001 53.384695),647500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Grand Hotel, Marine Promenade, New Brighton (567600)",,,2017-12-22,,0.15,12,12,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_77584,not permissioned,,POINT(-3.043656 53.43972),20,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"15-25 Field Road, New Brighton",yes,,2018-12-21,,0.05,13,13,NMA/18/00291 Non Material Amendment pending. Apartments,local-authority-eng:WRL,not owned by a public authority,2015-02-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_94589,permissioned,full planning permission,POINT(-3.044179 53.433423),644400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Dave Pluck, 343 Woodchurch Road, Prenton",yes,,2017-12-22,,0.05,6,6,Apartments,local-authority-eng:WRL,not owned by a public authority,2017-07-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_101160,permissioned,full planning permission,POINT(-3.044066 53.373548),679000,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"31 - 33 Palm Grove, Oxton",yes,,2017-12-22,,0.14,10,10,Apartments,local-authority-eng:WRL,not owned by a public authority,2016-07-08,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97462,permissioned,outline planning permission,POINT(-3.044753 53.386846),665400,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Rear 23-56 Marymount Close, Love Lane, Liscard",yes,,2017-12-22,,0.56,18,18,Dwellings,local-authority-eng:WRL,not owned by a public authority,2016-03-03,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97077,permissioned,full planning permission,POINT(-3.045512 53.414777),661200,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Garage, Rear of 18 Rullerton Road, Liscard",yes,,2017-12-22,,0.17,13,13,Houses,local-authority-eng:WRL,not owned by a public authority,2016-03-14,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_94757,permissioned,,POINT(-3.046719 53.417949),662300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Cleared Site, Adj 36 Patten Street, Birkenhead",yes,,2018-12-21,,0.03,5,5,permission expired 15/00451. Apartments,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95833,not permissioned,,POINT(-3.046775 53.400627),649500,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-24
"Former Gas Holder, Patten Street, Birkenhead",,,2017-12-22,,0.73,20,20,,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95162,not permissioned,,POINT(-3.047819 53.399683),572,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"The Open Arms, Bidston Avenue, Claughton",yes,,2017-12-22,,0.15,42,42,Apartments for over 55s in 4 storey building. ,local-authority-eng:WRL,not owned by a public authority,2016-12-19,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_99700,permissioned,full planning permission,POINT(-3.051845 53.397652),671300,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Housing, Buccleuch Street, Birkenhead",yes,,2017-12-22,,3.57,150,150,48 houses demolished,local-authority-eng:WRL,owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_50175,not permissioned,,POINT(-3.052966 53.403449),557,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Invogue Design, 837-839 Corporation Road, Birkenhead",yes,,2017-12-22,,0.23,33,33,Apartments,local-authority-eng:WRL,not owned by a public authority,2015-12-15,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_96817,permissioned,outline planning permission,POINT(-3.055506 53.401539),634700,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Car Sales, 215 Wallasey Village, Wallasey",yes,,2017-12-22,,0.1,5,5,"Primarily Commercial Area, site cleared A1 retail refused 14/01387. Apartments",local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89032,not permissioned,,POINT(-3.066943 53.425824),2047,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Housing , 2 to 104 Bluewood Drive, Bidston",,,2017-12-22,,0.49,13,13,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.070958 53.405913),546,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Housing , 1 to 53 Bluewood Drive, Bidston",,,2017-12-22,,0.41,11,11,,local-authority-eng:WRL,not owned by a public authority,,,not permissioned,,POINT(-3.071102 53.405687),545,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"Former Fernleigh Resource Centre, Twickenham Drive, Leasowe",yes,,2017-12-22,,0.45,48,48,Flood risk assessment required before any approval.,local-authority-eng:WRL,owned by a public authority,,,not permissioned,,POINT(-3.092409 53.41531),1472,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
"1 Rocky Lane, Heswall",yes,,2017-12-22,,0.07,5,5,outline application decision due 2017-12-14,local-authority-eng:WRL,not owned by a public authority,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_102463,pending decision,,POINT(-3.096412 53.326992),632800,https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,2017-12-22
