site-address,deliverable,end-date,entry-date,hazardous-substances,hectares,maximum-net-dwellings,minimum-net-dwellings,notes,organisation,ownership-status,planning-permission-date,planning-permission-history,planning-permission-status,planning-permission-type,point,site,site-plan-url,start-date
351-355 Sydenham Road,yes,,2017-11-30,,0.04,9,9,14/88927 for residential development including 8 x two bedroom self-contained flats and 1 x one bedroom maisonette,local-authority-eng:LEW,not owned by a public authority,2015-02-02,,permissioned,full planning permission,POINT(-0.03834 51.428447),BL001,,2017-11-30
117 Dunfield Road,yes,,2017-11-30,,0.05,7,7,"16/99506 for residential development including 4 x one bedroom, 3 x two bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2017-05-17,,permissioned,full planning permission,POINT(-0.016702 51.424513),BL002,,2017-11-30
"302-308, 310-312 New Cross Road",yes,,2017-11-30,,0.06,11,11,15/93085 for mixed use development including 16 x studio flats and 2 x one bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2015-12-09,,permissioned,full planning permission,POINT(-0.037483 51.475294),BR001,,2017-11-30
1 Brockley Cross,yes,,2017-11-30,,0.02,5,5,17/100503 for residential development including 3 x one bedroom and 2 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2017-05-22,,permissioned,full planning permission,POINT(-0.035276 51.4658),BR003,,2017-11-30
97 - 103 Florence Road,yes,,2017-11-30,,0.09,9,9,"Lapsed 09/73121 for residential development including 1 x three bedroom, 2 x two bedroom and 6 x one bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.030719 51.472318),BR004,,2017-11-30
Land adjoining 196 Brockley Road,yes,,2017-11-30,,0.02,5,5,Lapsed 11/77443 for residential development including 2 x one bedroom and 2 x two bedroom self-contained flats and 1 x two bedroom self-contained maisonette,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.035928 51.462774),BR005,,2017-11-30
33 - 39 Beadnell Road,yes,,2017-11-30,,0.09,9,9,"15/091375 for mixed use development including 4 x three bedroom two storey houses, 1 x three bedroom maisonette, 1 x three bedroom flat, 1 x two bedroom flat and 2 x three bedroom live/work unit",local-authority-eng:LEW,not owned by a public authority,2015-09-17,,permissioned,full planning permission,POINT(-0.049699 51.443421),CP002,,2017-11-30
437-439 Brockley Road,yes,,2017-11-30,,0.05,7,7,14/088077 for mixed use development including 2 x three bedroom houses and 4 x one bedroom and 3 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2015-01-09,,permissioned,full planning permission,POINT(-0.038048 51.453182),CP003,,2017-11-30
219 Stanstead Road,yes,,2017-11-30,,0.05,5,5,16/097266 Prior Approval for residential development including 5 x one bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2016-08-19,,permissioned,full planning permission,POINT(-0.040959 51.442422),CP004,,2017-11-30
113 Bovill Road,yes,,2017-11-30,,0.07,5,5,16/097411 for residential development including 5 x four bedroom houses,local-authority-eng:LEW,not owned by a public authority,2016-09-12,,permissioned,full planning permission,POINT(-0.046537 51.445036),CP005,,2017-11-30
58-64 Brockley Rise,yes,,2017-11-30,,0.05,5,5,Lapsed 11/78739 for residential development including 7 x two bedroom and 2 x one bedroom self-contained units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.041018 51.447771),CP006,,2017-11-30
246 Brownhill Road,yes,,2017-11-30,,0.1,5,5,14/088055 for residential development including 5 x three bedroom residential units,local-authority-eng:LEW,not owned by a public authority,2015-06-15,,permissioned,full planning permission,POINT(-0.006023 51.444613),CS002,,2017-11-30
Convoys Wharf,yes,,2017-11-30,,16.93,3514,3514,13/083358 for mixed use development including up to 3514 (321000 m2) residential units,local-authority-eng:LEW,not owned by a public authority,2015-03-10,,permissioned,outline planning permission,POINT(-0.026218 51.486042),EV001,,2017-11-30
"Timber Yard, Deptford Wharves, Oxestalls Road",yes,,2017-11-30,,4.56,1131,1131,15/092295 for mixed use development including 1132 residential units. This is a hybrid application: full for phase 1 and outline for phases 2 and 3,local-authority-eng:LEW,not owned by a public authority,2016-03-23,,permissioned,outline planning permission,POINT(-0.035441 51.487402),EV002,,2017-11-30
Arklow Road Trading Estate MEL,yes,,2017-11-30,,1.31,316,316,15/093101 for mixed use development including full permission for 258 residential dwellings and reserved matters 16/097829 for up to 58 dwellings,local-authority-eng:LEW,not owned by a public authority,2017-01-20,,permissioned,reserved matters approval,POINT(-0.035172 51.481706),EV003,,2017-11-30
Marine Wharf East,yes,,2017-11-30,,0.87,225,225,"15/091087 for mixed use development including 102 x one bed, 79 x two bed, 40 x three bed and 4 x four bed units",local-authority-eng:LEW,not owned by a public authority,2015-11-13,,permissioned,full planning permission,POINT(-0.035579 51.49223),EV004,,2017-11-30
"Neptune Works, Parkside House, Grinstead Road",yes,,2017-11-30,,1.14,199,199,"10/75331 for mixed use development including 199 residential units comprising 70 x one bedroom, 100 x two bed, 19 x three bedroom and 10x four bedroom units",local-authority-eng:LEW,not owned by a public authority,2012-03-30,,permissioned,full planning permission,POINT(-0.040728 51.484702),EV005,,2017-11-30
19 Yeoman Street,yes,,2017-11-30,,0.33,72,72,16/098132 for mixed use development including 72 residential units,local-authority-eng:LEW,not owned by a public authority,2017-01-25,,permissioned,full planning permission,POINT(-0.039384 51.491858),EV007,,2017-11-30
"Astra House, Arklow Road",yes,,2017-11-30,,0.1,44,44,14/089678 for residential development including 34 x one bedroom and 10 x two bedroom units,local-authority-eng:LEW,not owned by a public authority,2015-08-24,,permissioned,full planning permission,POINT(-0.034468 51.480636),EV008,,2017-11-30
"Evelyn Court, Grinstead Road",yes,,2017-11-30,,0.21,18,18,14/089442 Prior approval for mixed use development including 18 residential dwellings,local-authority-eng:LEW,not owned by a public authority,2014-12-08,,permissioned,full planning permission,POINT(-0.03611 51.48634),EV009,,2017-11-30
"Thanet Wharf, east of Laban Centre",yes,,2017-11-30,,0.77,226,226,Site Allocation SA12 for mixed use development including 226 residential units,local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(-0.01794 51.480432),EV011,,2017-11-30
"Acme House, 165 Childers Street MEL",,,2017-11-30,,0.22,85,85,Site Allocation SA8 for mixed use development including 84 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.034869 51.482174),EV012,,2017-11-30
Rear of 197-199 Deptford High Street,yes,,2017-11-30,,0.03,9,9,Lapsed 09/72501 for mixed use development including 5 x one bedroom and 4 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.02697 51.480555),EV013,,2017-11-30
"Rear of Christian Fellowship, rear of 15-17a Tyson Road",yes,,2017-11-30,,0.91,71,71,09/71953 for residential development including up to a maximum of 71 units,local-authority-eng:LEW,not owned by a public authority,2010-04-22,,permissioned,outline planning permission,POINT(-0.053301 51.446349),FH001,,2017-11-30
"Former Sydenham Police Station, 179 Dartmouth Road",yes,,2017-11-30,,0.19,33,33,"15/92798 for residential development including 15 x one bedroom, 15 x two bedroom and 3 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2016-05-19,,permissioned,full planning permission,POINT(-0.058428 51.433053),FH003,,2017-11-30
"Fairway House, rear of 53 Dartmouth Road",yes,,2017-11-30,,0.19,27,27,15/090942 for mixed use development including 27 self-contained residential flats,local-authority-eng:LEW,not owned by a public authority,2015-11-27,,permissioned,full planning permission,POINT(-0.054101 51.437123),FH004,,2017-11-30
Longfield Crescent Estate,yes,,2017-11-30,,1.63,27,27,14/089888 for residential development including 13 x 3 bed houses and 6 x one bedroom and 8 x two bedroom self-contained flats,local-authority-eng:LEW,owned by a public authority,2015-04-23,,permissioned,full planning permission,POINT(-0.054193 51.434173),FH005,,2017-11-30
14 Westwood Park,yes,,2017-11-30,,0.05,7,7,"15/091285 for residential development including 1 x one bedroom, 5 x two bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2016-05-06,,permissioned,full planning permission,POINT(-0.058444 51.442999),FH006,,2017-11-30
29 Ewelme Road,yes,,2017-11-30,,0.05,6,6,"16/096800 for residential development including 1 x one bedroom, 2 x two bedroom and 3 x three bedroom flats",local-authority-eng:LEW,not owned by a public authority,2016-10-12,,permissioned,full planning permission,POINT(-0.054886 51.443042),FH007,,2017-11-30
97 Honor Oak Park,yes,,2017-12-01,,0.09,6,6,08/68730 for residential development including 1x3 bedroom and 5x2 bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2011-10-31,,permissioned,full planning permission,POINT(-0.047589 51.449797),FH008,,2017-12-01
1 Waldram Crescent,yes,,2017-11-30,,0.03,8,8,"Lapsed 07/65911 for residential development including 8 x one bedroom, self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.053094 51.440085),FH009,,2017-11-30
39 Honor Oak Road,yes,,2017-11-30,,0.09,6,6,"Lapsed 07/67266 for residential development including 4 x three bedroom, self-contained maisonettes, 1 x one bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.054003 51.447027),FH010,,2017-11-30
329 Baring Road and Haywood House,yes,,2017-11-30,,0.07,6,6,17/100225 Prior approval for residential development including 6 self-contained flats,local-authority-eng:LEW,not owned by a public authority,2017-05-05,,permissioned,full planning permission,POINT(0.021734 51.429851),GP001,,2017-11-30
Garages at 55-88 Castleton Road,yes,,2017-11-30,,0.14,5,5,16/098887 for residential development including 5 x three bedroom terrace houses,local-authority-eng:LEW,not owned by a public authority,2017-06-26,,permissioned,full planning permission,POINT(0.037561 51.426781),GP002,,2017-11-30
77 Burnt Ash Hill,yes,,2017-11-30,,0.06,5,5,"Lapsed 10/75510 for residential development including 3x one bedroom and 1 x four bedroom self-contained flats, 1 x one bedroom and 1 x two bedroom self-contained maisonettes",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(0.015676 51.445973),GP003,,2017-11-30
Lewisham Gateway,yes,,2017-11-30,,5.48,607,607,06/62375 for mixed use development including 800 residential units,local-authority-eng:LEW,mixed ownership,2009-05-08,,permissioned,outline planning permission,POINT(-0.012644 51.464119),LC001,,2017-11-30
"Lewisham House, 25 Molesworth Street (Citibank)",yes,,2017-11-30,,0.1,237,237,15/092471 Prior approval for residential development including 237 units.,local-authority-eng:LEW,not owned by a public authority,2015-07-29,,permissioned,full planning permission,POINT(-0.01209 51.462914),LC002,,2017-11-30
"Boones Almshouses, Belmont Park",yes,,2017-11-30,,0.7,58,58,"10/74143 for residential development including 32 x one bedroom and 30 x two bedroom almshouses, 1 x two bedroom and 9 x three bedroom self-contained flats, 8 x three bedroom and 8 x four/five bedroom self-contained maisonettes",local-authority-eng:LEW,not owned by a public authority,2012-03-30,,permissioned,full planning permission,POINT(-0.001174 51.460752),LC003,,2017-11-30
Rear of Chiddingstone House,yes,,2017-11-30,,0.25,53,53,16/099284 for residential development including 46 x one bedroom and 5 x two bedroom flats plus amendment to provide 2 additional units,local-authority-eng:LEW,owned by a public authority,2017-01-26,,permissioned,full planning permission,POINT(-0.012298 51.454082),LC004,,2017-11-30
223-225 Lewisham High Street,yes,,2017-11-30,,0.07,22,22,13/085398 for mixed use development including 22 flats,local-authority-eng:LEW,not owned by a public authority,2015-03-25,,permissioned,full planning permission,POINT(-0.012171 51.433053),LC005,,2017-11-30
37-43 Nightingale Grove remainder of site,,,2017-11-30,,0.22,30,30,Site Allocation SA35 for mixed use development including 30 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00202 51.451772),LC006,,2017-11-30
"Riverdale House, 68 Molesworth Street",yes,,2017-11-30,,0.62,25,25,"15/091069 for residential development including 14 x one bedroom, 7 x two bedroom dwellings and 4 x three bedroom dwellings",local-authority-eng:LEW,not owned by a public authority,2015-11-19,,permissioned,full planning permission,POINT(-0.013809 51.461172),LC007,,2017-11-30
35 Nightingale Grove,yes,,2017-11-30,,0.02,8,8,13/084806 for mixed use development including 7 x one bedroom and 1 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2014-07-21,,permissioned,full planning permission,POINT(-0.002305 51.452308),LC008,,2017-11-30
"323 Lewisham High Street, Ravensbourne Arms",yes,,2017-11-30,,0.04,7,7,14/088176 for residential development including 5 x one bedroom and 2x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2015-08-24,,permissioned,full planning permission,POINT(-0.015016 51.455463),LC009,,2017-11-30
Rear of 101-103 Springbank Road,yes,,2017-11-30,,0.09,6,6,14/090373 for residential development including 6 x two bedroom houses,local-authority-eng:LEW,not owned by a public authority,2015-08-20,,permissioned,full planning permission,POINT(0.001704 51.448825),LC012,,2017-11-30
"Robert Square, Bonfield Road",yes,,2017-11-30,,0.26,3,3,16/097298 for residential development including 3 x one bedroom flats,local-authority-eng:LEW,not owned by a public authority,2016-08-26,,permissioned,full planning permission,POINT(-0.008621 51.46009),LC014,,2017-11-30
"Lewisham Retail Park, east of Jerrard Street",yes,,2017-11-30,,1.14,536,536,16/097629 for mixed use development including 536 residential units,local-authority-eng:LEW,not owned by a public authority,2017-10-18,,pending decision,full planning permission,POINT(-0.015465 51.465175),LC015,,2017-11-30
"Tesco, Conington Road",yes,,2017-11-30,,2.58,367,367,Site Allocation LTC5 for mixed use development including 367 residential units,local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(-0.013109 51.466615),LC016,,2017-11-30
"Carpet Right, east of Thurston Road",,,2017-11-30,,0.28,242,242,Site Allocation LTC4 for mixed use development including 242 residential units,local-authority-eng:LEW,not owned by a public authority,,,pending decision,full planning permission,POINT(-0.014068 51.46488),LC017,,2017-11-30
"PLACE Ladywell, former Ladywell Leisure Centre remainder of site",,,2017-11-30,,0.78,84,84,Site Allocation LTC7 for mixed use development including 120 residential units,local-authority-eng:LEW,owned by a public authority,,,not permissioned,,POINT(-0.013604 51.456386),LC018,,2017-11-30
"Driving test centre, off Ennersdale Road",,,2017-11-30,,0.41,30,30,Site Allocation SA33 for mixed use development including 30 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.003896 51.452745),LC019,,2017-11-30
232 Hither Green Lane,yes,,2017-11-30,,0.03,6,6,"Lapsed 10/75392 for mixed use development including 4 x one bedroom, 1 x two bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.00587 51.450319),LC020,,2017-11-30
87-89 Loampit Vale,yes,,2017-11-30,,0.18,44,44,15/93403 for residential development including 49 self-contained dwellings,local-authority-eng:LEW,not owned by a public authority,2016-04-11,,permissioned,full planning permission,POINT(-0.01774 51.464656),LD001,,2017-11-30
36 Old Road,yes,,2017-11-30,,0.16,9,9,14/087793 for residential development including 9 x four bedroom houses,local-authority-eng:LEW,not owned by a public authority,2014-11-13,,permissioned,full planning permission,POINT(0.005328 51.457348),LG001,,2017-11-30
87 Old Road,yes,,2017-11-30,,0.04,14,14,"14/090064 for residential development including 4 x one bedroom, 2 x two bedroom and 3 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2015-09-24,,permissioned,full planning permission,POINT(0.005547 51.458245),LG002,,2017-11-30
"Garages at Woodstock Court, Burnt Ash Hill",yes,,2017-11-30,,0.36,8,8,15/094702 for residential development including 8 x three bedroom dwellings,local-authority-eng:LEW,not owned by a public authority,2017-03-20,,permissioned,full planning permission,POINT(0.013898 51.448321),LG003,,2017-11-30
Leegate Shopping Centre,yes,,2017-11-30,,1.68,193,193,14/90032 for mixed use development including 229 residential units,local-authority-eng:LEW,not owned by a public authority,2016-05-17,,pending decision,full planning permission,POINT(0.012427 51.455638),LG005,,2017-11-30
"New Bermondsey, Surrey Canal Triangle ",yes,,2017-11-30,,10.15,2365,2365,11/76357 for mixed use development including 2365 residential units,local-authority-eng:LEW,not owned by a public authority,2012-03-30,,permissioned,outline planning permission,POINT(-0.050883 51.485749),NX001,,2017-11-30
"Faircharm Trading Estate, Creekside ",yes,,2017-11-30,,0.97,148,148,"12/082000 for mixed use development including 63 x one-bedroom, 68 x two bedroom and 17 x 3 bedroom units",local-authority-eng:LEW,not owned by a public authority,2013-10-15,,permissioned,full planning permission,POINT(-0.020142 51.477465),NX002,,2017-11-30
"New Cross Gate station sites, 29, 23-27 Goodwood Road",,,2017-11-30,,0.61,148,148,Lapsed 11/77418 for mixed use development including 148 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.040068 51.475919),NX003,,2017-11-30
"Kent Wharf, Creekside ",yes,,2017-11-30,,0.42,143,143,14/089953 for mixed use development including 143 residential units,local-authority-eng:LEW,not owned by a public authority,2015-06-17,,permissioned,full planning permission,POINT(-0.01987 51.479294),NX004,,2017-11-30
"Bond House, Goodwood Road",yes,,2017-11-30,,0.23,83,83,14/090267 for mixed use development including 89 residential units,local-authority-eng:LEW,not owned by a public authority,2016-06-29,,permissioned,full planning permission,POINT(-0.039228 51.476326),NX005,,2017-11-30
"1-3 Comet Street, scaffolding yard",yes,,2017-11-30,,0.05,9,9,"15/92227 for residential development including 3 x three bedroom townhouses, 1 x three bedroom maisonette, 1 x two bedroom maisonette and 4 x one bed flats",local-authority-eng:LEW,not owned by a public authority,2015-11-19,,permissioned,full planning permission,POINT(-0.026334 51.476042),NX006,,2017-11-30
Roof extension at 110-114 Deptford High Street,yes,,2017-11-30,,0.1,5,5,14/088107 for residential development including 2 x one bedroom and 3 x two bedroom flats,local-authority-eng:LEW,not owned by a public authority,2015-02-02,,permissioned,full planning permission,POINT(-0.025598 51.478125),NX007,,2017-11-30
465 New Cross Road,yes,,2017-11-30,,0.04,5,5,"11/78237 for mixed use development including 4 x one bedroom, 4 x two bedroom flats and 1 x two bedroom house",local-authority-eng:LEW,not owned by a public authority,2013-11-05,,permissioned,full planning permission,POINT(-0.028707 51.475617),NX008,,2017-11-30
"New Cross Gate Retail Park, Sainsbury, New Cross Road",,,2017-11-30,,3.27,602,602,Site Allocation SA6 for mixed use development including 200 residential units,local-authority-eng:LEW,mixed ownership,,,not permissioned,,POINT(-0.041968 51.476419),NX009,,2017-11-30
"Sun Wharf, Cockpit Arts",,,2017-11-30,,0.85,250,250,Site Allocation SA11 for mixed use development including 200 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.020017 51.478769),NX010,,2017-11-30
"Giffin St Masterplan Area, Former Tidemill School, north of Reginald Road",yes,,2017-11-30,,1.27,192,192,"16/095039 for residential development including 80 x 1 bed, 95 x two bed and 26 x three bed and 8 x four bed units",local-authority-eng:LEW,mixed ownership,2017-09-27,,pending decision,full planning permission,POINT(-0.024138 51.476752),NX011,,2017-11-30
"Former Deptford Green Secondary School, Amersham Vale",yes,,2017-11-30,,1.08,120,120,15/095027 for residential development including 120 residential units,local-authority-eng:LEW,mixed ownership,2016-09-29,,pending decision,full planning permission,POINT(-0.033048 51.479325),NX012,,2017-11-30
2 Hatcham Park Mews,yes,,2017-11-30,,0.04,8,8,"Lapsed 08/68231 for residential development 3 x one bedroom, 4 x two bedroom and 1 x three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.045807 51.474824),NX013,,2017-11-30
Rear of 104 Deptford High Street,yes,,2017-11-30,,0.02,6,6,"Lapsed 08/68951 for mixed use development including two x studio flats, 4 x one bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.025427 51.477895),NX014,,2017-11-30
31 Dacres Road,yes,,2017-11-30,,0.11,9,9,15/092092 for residential development including 9 x two-bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2016-06-10,,permissioned,full planning permission,POINT(-0.051525 51.434625),PV002,,2017-11-30
"Station forecourt, Dartmouth Road, west of the railway line",,,2017-11-30,,0.45,74,74,Site Allocation SA19 for mixed use development including 74 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.053481 51.439022),PV003,,2017-11-30
"Waldram Place & Perry Vale, east of the railway line ",,,2017-11-30,,0.2,33,33,Site Allocation SA18 for mixed use development including 33 residential units,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.052524 51.439942),PV004,,2017-11-30
"8, 10 and 12 Perry Vale",yes,,2017-11-30,,0.03,8,8,Lapsed 11/78857 for residential development including 8x1 bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.051891 51.439831),PV005,,2017-11-30
236-238 Stanstead Road,yes,,2017-11-30,,0.03,5,5,"Lapsed 09/73071 The change of use, alteration and conversion of the existing ground floor shops and upper floors at SE23, to provide 3 x one bedroom, 2 x two bedroom self-contained flats and 2 x studio flats",local-authority-eng:LEW,not owned by a public authority,,,not permissioned,,POINT(-0.03788 51.442024),PV006,,2017-11-30
"Catford Green, former Catford Greyhound Stadium",yes,,2017-11-30,,4.76,240,240,07/67276 for mixed use development including 589 residential units,local-authority-eng:LEW,not owned by a public authority,2009-01-30,,permissioned,full planning permission,POINT(-0.024854 51.447194),RG001,,2017-11-30
16-22 Brownhill Road,yes,,2017-11-30,,0.1,19,19,14/089404 for mixed use development including 9 x one bedroom and 10 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2016-01-11,,permissioned,full planning permission,POINT(-0.017053 51.445578),RG002,,2017-11-30
"Land adj. to railway, Doggett Road",yes,,2017-11-30,,0.08,9,9,12/79846 for mixed use development including 9 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2013-05-07,,permissioned,full planning permission,POINT(-0.024488 51.445873),RG003,,2017-11-30
70 Rushey Green,yes,,2017-11-30,,0.05,7,7,"15/92113 for residential development including 5 x one-bedroom and 1 x two bedroom self-contained flats, and 1 x two bedroom self-contained maisonette",local-authority-eng:LEW,not owned by a public authority,2015-10-29,,permissioned,full planning permission,POINT(-0.018133 51.447954),RG005,,2017-11-30
26-32 George Lane,yes,,2017-11-30,,0.12,6,6,15/090510 for residential development including 5 x three bedroom houses and 1 x three bedroom house,local-authority-eng:LEW,not owned by a public authority,2016-04-07,,permissioned,full planning permission,POINT(-0.014127 51.450138),RG006,,2017-11-30
"Roof extension to Catford Tavern, Station Approach",yes,,2017-11-30,,0.02,6,6,15/90741 for residential development including 1 x one-bedroom and 5 x two-bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2016-04-27,,permissioned,full planning permission,POINT(-0.024482 51.444554),RG007,,2017-11-30
"St Clements Heights, 165 Wells Park Road",yes,,2017-11-30,,2.18,50,50,"14/090031 for residential development including 50 x one and two bedroom Almshouses, 20 x four bedroom dwelling-houses and 26 x two and three bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2015-03-30,,permissioned,reserved matters approval,POINT(-0.072551 51.4311),SD001,,2017-11-30
"Regent Business Centre, 291-307 Kirkdale",yes,,2017-11-30,,0.23,23,23,"16/099465 Prior Approval for residential development including 14 x studio flats, 7 x one bedroom flats, 2 x two bedroom flats",local-authority-eng:LEW,not owned by a public authority,2017-02-10,,permissioned,full planning permission,POINT(-0.055933 51.427481),SD002,,2017-11-30
22A-24 Sydenham Road,yes,,2017-11-30,,0.12,18,18,"09/72662 for mixed use development including 6 x one bedroom, 5 x two bedroom and 1 x three bedroom self-contained flats, 1 x one and 5 x three bedroom self-contained maisonettes",local-authority-eng:LEW,not owned by a public authority,2011-03-09,,permissioned,full planning permission,POINT(-0.053402 51.426034),SD003,,2017-11-30
154-158 Sydenham Road,yes,,2017-11-30,,0.07,15,15,14/088852 Prior Approval for residential development including 9 x two-bedroom and 6 x one-bedroom flats,local-authority-eng:LEW,not owned by a public authority,2015-03-03,,permissioned,full planning permission,POINT(-0.044865 51.425325),SD004,,2017-11-30
"Laurel Grove, rear of 215-217 Sydenham Road",yes,,2017-11-30,,0.06,9,9,"12/082195 for residential development including 1 x three bedroom bungalow, 2 x one bedroom and 6 x two bedroom self-contained flats",local-authority-eng:LEW,not owned by a public authority,2014-07-28,,permissioned,full planning permission,POINT(-0.044262 51.426373),SD005,,2017-11-30
Workshop at rear of 171 Kirkdale,yes,,2017-11-30,,0.06,5,5,14/086283 for residential development including 3 x two bedroom and 2 x two bedroom self-contained flats,local-authority-eng:LEW,not owned by a public authority,2014-07-18,,permissioned,full planning permission,POINT(-0.058477 51.430772),SD006,,2017-11-30
Roof extension at 96a Sydenham Road,yes,,2017-11-30,,0.02,5,5,16/098075 for mixed use development including 2 x two bedroom and 3 x one bedroom units,local-authority-eng:LEW,not owned by a public authority,2016-11-18,,permissioned,full planning permission,POINT(-0.048605 51.425524),SD007,,2017-11-30
